Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.197333333;1;2.31467;0;82.8
4.512;2;2.04031;25.9217;82.3
6.5523125;3;2.06635;29.4073;82.1
8.618666666;4;1.85133;29.0366;72.2
10.47;5;2.055;32.4091;87.4
12.525;6;1.94967;29.1971;74.4
14.47466667;7;2.00533;30.7745;79.3
16.48;8;1.835;29.9202;77.8
18.315;9;2.01633;32.6975;83.8
20.33133333;10;1.97046;29.757;84.6
22.30179167;11;1.94354;30.4498;85.1
24.24533333;12;1.93067;30.8715;80.8
26.176;13;2.00533;31.0773;81.3
28.18133333;14;1.80267;29.9202;80.1
29.984;15;1.97333;33.284;82.7
31.95733333;16;1.984;30.4054;81.9
33.94133333;17;1.96267;30.2419;83.8
35.904;18;1.952;30.5707;86.6
37.856;19;1.9345;30.7377;81.3
39.7905;20;2.0595;31.0158;81.7
41.85;21;1.90467;29.1333;80.6
43.75466667;22;2.00283;31.5016;83.9
45.7575;23;1.995;29.9576;83.3
47.7525;24;2.04;30.0752;87.6
49.7925;25;2.50921;29.4118;84.4
52.30170833;26;2.14096;23.9119;74.8
54.44266667;27;2.09342;28.0248;85.3
56.53608333;28;2.23725;28.6613;84.3
58.77333333;29;2.18667;26.8186;82.7
60.96;30;2.0775;27.439;81.1
63.0375;31;2.16983;28.8809;86.1
65.20733333;32;2.05667;27.6519;84.7
67.264;33;2.036;29.1734;87
69.3;34;2.188;29.4695;84.4
71.488;35;2.21425;27.4223;86.5
73.70225;36;2.09275;27.0972;87.3
75.795;37;2.16767;28.6704;85.8
77.96266667;38;2.16533;27.6795;78.3
80.128;39;2.16533;27.7094;83.8
82.29333333;40;2.22933;27.7094;87.9
84.52266667;41;2.32533;26.9139;89.4
86.848;42;2.387;25.8028;86.6
89.235;43;2.83967;25.1362;77.1
92.07466667;44;2.368;21.1292;59.8
94.44266667;45;1.96321;25.3378;68.5
96.405875;46;1.97279;30.5622;68.1
98.37866667;47;1.99467;30.4138;70.2
100.3733333;48;2.048;30.0802;74.8
102.4213333;49;2.0659;29.2969;79.6
104.4872292;50;2.32027;29.0431;80.1
106.8075;51;2.41917;25.8591;80
109.2266667;52;2.64533;24.8019;77.1
111.872;53;2.53867;22.6815;66.6
114.4106667;54;2.28933;23.6345;81.3
116.7;55;2.38406;26.2085;86.1
119.0840625;56;2.50527;25.1671;80.3
121.5893333;57;2.77333;23.9495;81.4
124.3626667;58;3.12533;21.6346;82.9
127.488;59;2.38933;19.198;68.7
129.8773333;60;2.19017;25.1116;78.7
132.0675;61;2.5245;27.3952;82.7
134.592;62;2.47467;23.7671;73.6
137.0666667;63;2.47467;24.2457;80.8
139.5413333;64;2.64533;24.2457;77.6
142.1866667;65;2.73067;22.6815;77.8
144.9173333;66;2.66767;21.9727;80.6
147.585;67;2.6185;22.4916;80
150.2035;68;2.58583;22.9139;77.3
152.7893333;69;3.23317;23.2034;79.3
156.0225;70;2.58017;18.5577;75.4
158.6026667;71;2.73067;23.2543;74.6
161.3333333;72;2.39587;21.9727;75.2
163.7292083;73;2.61329;25.043;78.8
166.3425;74;2.955;22.9595;83.5
169.2975;75;4.26675;20.3046;78.5
173.56425;76;1.84908;14.0622;74.2
175.4133333;77;1.696;32.4485;77.6
177.1093333;78;1.75067;35.3774;83.2
178.86;79;1.89733;34.2727;83.7
180.7573333;80;1.81333;31.6233;87.4
182.5706667;81;1.74933;33.0882;79.8
184.32;82;1.77067;34.2988;84.6
186.0906667;83;1.664;33.8855;80.6
187.7546667;84;1.67467;36.0577;82.6
189.4293333;85;1.64267;35.828;85.8
191.072;86;1.568;36.526;84.2
192.64;87;1.536;38.2653;85.2
194.176;88;1.469;39.0625;89.6
195.645;89;1.4625;40.8441;88.6
197.1075;90;1.57617;41.0256;85.8
198.6836667;91;1.86283;38.067;90.6
200.5465;92;1.64017;32.209;87.8
202.1866667;93;1.632;36.5816;88.5
203.8186667;94;2.112;36.7647;85.5
205.9306667;95;2.69867;28.4091;89
208.6293333;96;2.79344;22.2332;79.7
211.4227708;97;2.46973;21.4789;71.3
213.8925;98;2.08617;24.2942;83.8
215.9786667;99;1.984;28.7609;85.9
217.9626667;100;1.888;30.2419;84.6
219.8506667;101;2.05942;31.7797;86.6
221.9100833;102;1.94058;29.1345;88.1
223.8506667;103;2.10106;30.9185;86
225.9517292;104;2.2616;28.557;84
228.2133333;105;2.57067;26.5298;84.9
230.784;106;2.48533;23.3402;78.4
233.2693333;107;2.624;24.1416;80.1
235.8933333;108;2.57067;22.8659;81.3
238.464;109;2.4;23.3402;81.5
240.864;110;2.624;25;81.5
243.488;111;2.3245;22.8659;80
245.8125;112;2.26217;25.812;83
248.0746667;113;2.28567;26.5232;83.3
250.3603333;114;2.47167;26.2505;84.1
252.832;115;2.5055;24.2751;83
255.3375;116;2.055;23.9473;83.1
257.3925;117;2.02083;29.1971;82.9
259.4133333;118;1.984;29.6907;82.1
261.3973333;119;2.28879;30.2419;85
263.686125;120;2.01802;26.2147;86.5
265.7041458;121;2.06119;29.7321;84.6
267.7653333;122;2.16533;29.1094;80.6
269.9306667;123;2.55933;27.7094;83.2
272.49;124;2.5725;23.4436;81.9
275.0625;125;2.3775;23.3236;73.3
277.44;126;2.47652;25.2366;73.2
279.9165208;127;2.60081;24.2275;73.3
282.5173333;128;2.61333;23.0697;80.5
285.1306667;129;2.496;22.9592;76.9
287.6266667;130;2.77333;24.0385;78.4
290.4;131;3.46667;21.6346;76
293.8666667;132;2.2361;17.3077;77.6
296.1027708;133;2.104;26.8324;77.7
298.2067708;134;2.12098;28.5171;80.1
300.32775;135;2.02958;28.2888;77.1
302.3573333;136;2.05867;29.5627;85.3
304.416;137;1.984;29.1451;84.4
306.4;138;2.0966;30.2419;86.3
308.4966042;139;1.9034;28.6177;79.3
310.4;140;2.09067;31.5226;76.4
312.4906667;141;1.89867;28.699;75.3
314.3893333;142;1.83467;31.6011;79.8
316.224;143;2.144;32.7035;83
318.368;144;1.9795;27.9851;85.4
320.3475;145;2.0205;30.3107;87.4
322.368;146;2.06042;29.6956;80.1
324.4284167;147;2.03908;29.1203;79.5
326.4675;148;1.96983;29.425;79.3
328.4373333;149;1.99767;30.4594;81.8
330.435;150;2.06633;30.035;81.7
332.5013333;151;2.08815;29.0369;86
334.5894792;152;2.58385;28.7336;85.2
337.1733333;153;2.19652;23.2211;76.5
339.3698542;154;2.1819;27.3159;83.2
341.55175;155;2.21358;27.499;84.2
343.7653333;156;2.19733;27.1054;80
345.9626667;157;2.144;27.3058;82
348.1066667;158;2.05333;27.9851;87.1
350.16;159;2.01067;29.2208;86.8
352.1706667;160;2.08;29.8408;86.8
354.2506667;161;2.206;28.8462;86.3
356.4566667;162;2.18058;27.1985;86.3
358.63725;163;2.09875;27.5156;86.8
360.736;164;2.31467;28.5884;83.6
363.0506667;165;2.34667;25.9217;75.6
365.3973333;166;2.32533;25.5682;83.1
367.7226667;167;2.336;25.8028;88.2
370.0586667;168;2.32383;25.6849;87.2
372.3825;169;2.6255;25.8194;82.6
375.008;170;2.45333;22.8528;78.8
377.4613333;171;2.54867;24.4565;81.2
380.01;172;2.62467;23.5417;80.8
382.6346667;173;2.90283;22.86;75.9
385.5375;174;4.29273;20.6695;71.2
389.8302292;175;1.76444;13.9771;70.9
391.5946667;176;1.52533;34.0052;76.5
393.12;177;2.055;39.3357;83.8
395.175;178;2.22233;29.1971;80.9
397.3973333;179;1.85767;26.9986;74.9
399.255;180;1.8075;32.2986;84.9
401.0625;181;2.05212;33.195;83.6
403.114625;182;2.09538;29.238;84.3
405.21;183;1.94733;28.6345;79.2
407.1573333;184;1.94133;30.8114;84.2
409.0986667;185;1.77067;30.9066;83.4
410.8693333;186;2.016;33.8855;88.3
412.8853333;187;2.00146;29.7619;83.5
414.8867917;188;2.26521;29.9781;80.1
417.152;189;1.824;26.4876;83.3
418.976;190;1.80267;32.8947;83.9
420.7786667;191;1.70667;33.284;82.9
422.4853333;192;1.72081;35.1562;84.3
424.2061458;193;1.75652;34.8672;81
425.9626667;194;1.648;34.1584;85.4
427.6106667;195;1.69067;36.4078;86.8
429.3013333;196;1.60719;35.489;87.7
430.9085208;197;2.40348;37.3323;89.7
433.312;198;0;24.9638;88.1
