Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.452789115;1.1;0.559456;0;77.3
1.012244897;1.2;0.624762;107.247;79.2
1.637006802;1.3;0.464399;96.0366;75
2.101405895;1.4;0.383129;129.199;74.7
2.484535147;2.1;0.405261;156.605;77.7
2.889795918;2.2;0.477098;148.053;74.9
3.366893424;2.3;0.499229;125.76;68.2
3.866122448;2.4;0.417959;120.185;71.9
4.284081632;3.1;0.409796;143.555;76.5
4.693877551;3.2;0.542222;146.414;73.7
5.236099773;3.3;0.487619;110.656;62.9
5.72371882;3.4;0.578322;123.047;75.4
6.302040816;4.1;0.513016;103.748;68.3
6.815056689;4.2;0.40127;116.955;70.9
7.21632653;4.3;0.416327;149.525;73.4
7.632653061;4.4;0.408163;144.118;71.9
8.040816326;5.1;0.522449;147;76.8
8.563265306;5.2;0.527347;114.844;75.3
9.090612244;5.3;0.441678;113.777;74.4
9.532290249;5.4;0.426893;135.846;73.5
9.959183673;6.1;0.455601;140.55;76.1
10.41478458;6.2;0.475193;131.694;71
10.88997732;6.3;0.464581;126.265;71.5
11.35455782;6.4;0.441134;129.149;70.9
11.79569161;7.1;0.389524;136.013;72.8
12.18521542;7.2;0.43483;154.034;69.8
12.62004535;7.3;0.522449;137.985;70.7
13.14249433;7.4;0.466825;114.844;69.6
13.60931973;8.1;0.455986;128.528;68.9
14.06530612;8.2;0.409592;131.583;67.9
14.47489796;8.3;0.430476;146.487;71.7
14.90537415;8.4;0.449728;139.381;71.8
15.35510204;9.1;0.481633;133.414;75.7
15.83673469;9.2;0.463673;124.576;73.4
16.30040816;9.3;0.441179;129.401;75.3
16.7415873;9.4;0.418639;135.999;74.9
17.16022676;10.1;0.4561;143.321;74
17.61632653;10.2;0.42449;131.55;77
18.04081633;10.3;0.419048;141.346;76.5
18.45986395;10.4;0.454422;143.182;74.6
18.91428571;11.1;0.404717;132.036;75.3
19.31900227;11.2;0.44737;148.252;79.1
19.76637188;11.3;0.446599;134.117;72.2
20.21297052;11.4;0.446712;134.349;71.9
20.65968254;12.1;0.452472;134.315;71.9
21.1121542;12.2;0.401134;132.605;75.1
21.51328798;12.3;0.429569;149.576;72
21.94285714;12.4;0.406349;139.675;69
22.34920635;13.1;0.462472;147.656;69.6
22.811678;13.2;0.421565;129.738;75.7
23.23324263;13.3;0.416803;142.327;75.3
23.65004535;13.4;0.440658;143.953;76.7
24.09070295;14.1;0.441179;136.16;74.3
24.53188209;14.2;0.406349;135.999;71
24.93823129;14.3;0.429569;147.656;71.4
25.36780045;14.4;0.406349;139.675;77.6
25.77414966;15.1;0.406349;147.656;73
26.18049887;15.2;0.441995;147.656;75.8
26.62249433;15.3;0.423696;135.748;75.2
27.04619048;15.4;0.423016;141.611;75.7
27.46920635;16.1;0.457324;141.839;79.6
27.92653061;16.2;0.481633;131.198;80.6
28.40816327;16.3;0.42449;124.576;78.1
28.83265306;16.4;0.465306;141.346;77.9
29.29795918;17.1;0.448345;128.947;82.5
29.74630385;17.2;0.449615;133.826;79.5
30.19591837;17.3;0.440816;133.448;79.5
30.63673469;17.4;0.40127;136.111;80.8
31.03800454;18.1;0.439546;149.525;77.8
31.47755102;18.2;0.432653;136.504;79.9
31.91020408;18.3;0.457143;138.679;81.3
32.36734694;18.4;0.416327;131.25;76.4
32.78367347;19.1;0.440816;144.118;78.9
33.2244898;19.2;0.448707;136.111;77.9
33.67319728;19.3;0.416599;133.717;76.6
34.08979592;19.4;0.42449;144.024;76.3
34.51428571;20.1;0.44898;141.346;79.7
34.96326531;20.2;0.482018;133.636;71.8
35.44528345;20.3;0.440431;124.477;72.9
35.88571429;20.4;0.424218;136.23;76.4
36.30993197;21.1;0.465578;141.437;73.8
36.7755102;21.2;0.432653;128.872;76.6
37.20816327;21.3;0.44898;138.679;79.2
37.65714286;21.4;0.418458;133.636;81.5
38.07560091;22.1;0.432676;143.384;76.8
38.50827664;22.2;0.438662;138.672;74.5
38.94693878;22.3;0.440816;136.78;79
39.3877551;22.4;0.432653;136.111;80.4
39.82040816;23.1;0.42449;138.679;77.6
40.24489796;23.2;0.451927;141.346;76.1
40.6968254;23.3;0.454195;132.765;80.5
41.15102041;23.4;0.44898;132.102;81.5
41.6;24.1;0.465306;133.636;79.9
42.06530612;24.2;0.416327;128.947;81.2
42.48163265;24.3;0.481633;144.118;78.9
42.96326531;24.4;0.44898;124.576;82.8
43.4122449;25.1;0.489796;133.636;82.3
43.90204082;25.2;0.514286;122.5;82.5
44.41632653;25.3;0.555102;116.667;82.8
44.97142857;25.4;0.506122;108.088;77.7
45.47755102;26.1;0.465306;118.548;75
45.94285714;26.2;0.4;128.947;80.2
46.34285714;26.3;0.416576;150;77.8
46.75943311;26.4;0.5222;144.031;79.9
47.28163265;27.1;0.391837;114.899;76.9
47.67346939;27.2;0.391837;153.125;79.7
48.06530612;27.3;0.391837;153.125;79.3
48.45714286;27.4;0.432653;153.125;80.8
48.88979592;28.1;0.480998;138.679;75.1
49.37079365;28.2;0.401587;124.741;78.7
49.77238095;28.3;0.472517;149.407;74.9
50.24489796;28.4;0.453356;126.98;81.2
50.69825397;29.1;0.444603;132.346;77.6
51.14285714;29.2;0.459456;134.952;82.1
51.60231293;29.3;0.438503;130.589;77.6
52.04081633;29.4;0.408163;136.829;81.4
52.44897959;30.1;0.481633;147;77.6
52.93061224;30.2;0.437007;124.576;81.4
53.36761905;30.3;0.395646;137.298;80.9
53.76326531;30.4;0.440816;151.651;81.9
54.20408163;31.1;0.535079;136.111;85.2
54.739161;31.2;0.428186;112.133;80.5
55.16734694;31.3;0.408163;140.126;76.4
55.5755102;31.4;0.37551;147;78.7
55.95102041;32.1;0.440816;159.783;81.9
56.39183673;32.2;0.35102;136.111;76.3
56.74285714;32.3;0.489796;170.93;78.7
57.23265306;32.4;0.416327;122.5;77.1
57.64897959;33.1;0.383673;144.118;81
58.03265306;33.2;0.497959;156.383;77.3
58.53061224;33.3;0.391837;120.492;79.2
58.92244898;33.4;0.432653;153.125;75.5
59.35510204;34.1;0.44898;138.679;79.9
59.80408163;34.2;0.367347;133.636;78.3
60.17142857;34.3;0.541292;163.333;77.8
60.71272109;34.4;0.519932;110.846;80.8
61.23265306;35.1;0.473469;115.4;79.2
61.70612245;35.2;0.473469;126.724;79.8
62.17959184;35.3;0.416327;126.724;72.8
62.59591837;35.4;0.408163;144.118;76.8
63.00408163;36.1;0.473469;147;80.3
63.47755102;36.2;0.42449;126.724;79.8
63.90204082;36.3;0.4;141.346;74
64.30204082;36.4;0.4;150;76.8
64.70204082;37.1;0.44898;150;82
65.15102041;37.2;0.44898;133.636;79
65.6;37.3;0.416327;133.636;81
66.01632653;37.4;0.530612;144.118;78.4
66.54693878;38.1;0.457143;113.077;70.5
67.00408163;38.2;0.432653;131.25;67.9
67.43673469;38.3;0.415057;138.679;69.7
67.85179138;38.4;0.42576;144.559;74
68.27755102;39.1;0.44898;140.925;74.9
68.72653061;39.2;0.440816;133.636;80
69.16734694;39.3;0.465306;136.111;76.2
69.63265306;39.4;0.391837;128.947;76
70.0244898;40.1;0.432653;153.125;76
70.45714286;40.2;0.433673;138.679;77.8
