Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.613151927;1;1.35329;0;72.3
1.966439909;2;1.38231;44.3365;69.7
3.348752834;3;1.34966;43.4055;74
4.698412698;4;1.36054;44.4556;70.2
6.058956916;5;1.35329;44.1;72.1
7.412244898;6;1.30249;44.3365;66.9
8.714739229;7;1.38594;46.0655;72
10.10068027;8;1.36054;43.2919;75.9
11.46122449;9;1.35329;44.1;71.7
12.81451247;10;1.40771;44.3365;69.2
14.22222222;11;1.41497;42.6224;73.5
15.63718821;12;1.54558;42.4038;68.5
17.18276644;13;1.57503;38.8204;73.1
18.75780045;14;1.61408;38.0944;69.8
20.37188209;15;1.41497;37.1728;66.4
21.78684807;16;1.32989;42.4038;70
23.11673469;17;1.37306;45.1166;76.3
24.48979592;18;1.34937;43.698;69.9
25.839161;19;1.37898;44.4654;76.9
27.21814059;20;1.29887;43.5104;75.8
28.5170068;21;1.32426;46.1941;79.2
29.84126984;22;1.29887;45.3082;78.6
31.14013605;23;1.37868;46.1941;75.9
32.51882086;24;1.38231;43.5197;76.6
33.90113379;25;1.41134;43.4055;74.8
35.31247166;26;1.46213;42.5129;73.4
36.77460318;27;1.50297;41.036;71.4
38.2775737;28;1.62447;39.9209;66.5
39.90204082;29;1.37868;36.9352;74.6
41.28072562;30;1.43673;43.5197;75
42.71746032;31;1.34966;41.7614;73.9
44.06712018;32;1.37143;44.4556;69.6
45.43854875;33;1.42494;43.75;64.8
46.86349206;34;1.39773;42.1069;65.1
48.26122449;35;1.37032;42.9267;74.6
49.63154195;36;1.42696;43.7855;70.9
51.0585034;37;1.53469;42.0474;70
52.59319728;38;1.38957;39.0957;72.3
53.98276644;39;1.44762;43.1789;78.7
55.43038549;40;1.35621;41.4474;76
56.78659864;41;1.46283;44.2408;73.8
58.24943311;42;1.35329;41.0163;76.8
59.60272109;43;1.38231;44.3365;81.5
60.98503401;44;1.36054;43.4055;79.2
62.34557823;45;1.38594;44.1;76.4
63.73151927;46;1.3678;43.2919;79.4
65.09931973;47;1.18277;43.866;82.2
66.28208617;48;1.41497;50.7285;80.9
67.69705215;49;1.30612;42.4038;78.4
69.0031746;50;1.34603;45.9375;78.3
70.34920635;51;1.33515;44.5755;79.1
71.68435374;52;1.23719;44.9389;79.8
72.92154195;53;1.30249;48.4971;81
74.22403628;54;1.27347;46.0655;79
75.49750567;55;1.3424;47.1154;82.3
76.8399093;56;1.23356;44.6959;79.5
78.07346939;57;1.29878;48.6397;82.2
79.3722449;58;1.64363;46.1974;81.1
81.01587302;59;1.42948;36.5046;72.3
82.44535147;60;1.40771;41.9734;64.9
83.85306122;61;1.3424;42.6224;72.5
85.19546485;62;1.36181;44.6959;72.5
86.55727891;63;1.39948;44.0589;75.1
87.95675737;64;1.37113;42.8731;70
89.32789116;65;1.38957;43.7594;73.7
90.71746032;66;1.37143;43.1789;74.3
92.08888889;67;1.35419;43.75;67.6
93.4430839;68;1.49751;44.3068;69.7
94.94058957;69;1.30249;40.0666;68.1
96.2430839;70;1.54921;46.0655;73.6
97.79229025;71;1.3424;38.7295;72.1
99.13469388;72;1.36054;44.6959;70.5
100.4952381;73;1.41732;44.1;64.1
101.9125624;74;1.47429;42.3333;66.7
103.3868481;75;1.44762;40.6977;65
104.8344671;76;1.67256;41.4474;63.3
106.5070295;77;1.71973;35.8731;69.1
108.2267574;78;2.60499;34.8892;62.8
110.831746;79;1.79955;23.0327;60.1
112.6312925;80;1.81769;33.3417;67.2
114.4489796;81;1.73424;33.009;67.9
116.18322;82;1.8322;34.5973;75
118.0154195;83;1.78503;32.7475;68
119.8004535;84;1.99909;33.6128;72.9
121.7995465;85;1.93016;30.0136;66.7
123.7297052;86;1.75964;31.0855;67.9
125.4893424;87;1.79955;34.0979;70.2
127.2888889;88;1.91927;33.3417;64.5
129.2081633;89;2.38367;31.2618;65
131.5918367;79;2.24943;25.1712;61
133.8412698;80;2.01361;26.6734;68.2
135.8548753;81;1.89025;29.7973;68.7
137.7451247;82;2.13696;31.7418;73.3
139.8820862;83;2.07528;28.0772;65.9
141.9573696;84;2.39093;28.9117;72.9
144.3482993;85;2.31111;25.0948;68.1
146.6594104;86;2.11156;25.9615;67
148.7709751;87;2.03175;28.4149;67.5
150.8027211;88;2.26032;29.5313;60.4
153.0630385;89;2.44535;26.5449;62.3
155.50839;90;1.81769;24.5364;59.8
157.3260771;91;1.6907;33.009;70.5
159.01678;92;1.71927;35.4882;70.9
160.7360544;93;1.79274;34.8984;74
162.5287982;94;1.78866;33.4683;75
164.3174603;95;1.95918;33.5446;76.4
166.276644;96;1.95918;30.625;76.5
168.2358277;97;1.80317;30.625;71.3
170.0390023;98;1.90476;33.2746;73.1
171.9437642;99;2.322;31.5;66.9
174.2657596;100;2.45261;25.8398;69.1
176.7183673;101;2.08617;24.4638;75.1
178.8045351;102;2.04626;28.7609;76.2
180.8507937;103;2.23855;29.3218;78.3
183.0893424;104;2.14422;26.8031;73.8
185.2335601;105;2.04989;27.9822;74.8
187.2834467;106;2.22766;29.2699;81
189.5111111;107;2.46562;26.934;77.8
191.9767347;108;2.89311;24.3346;74.8
194.8698413;90;2.18413;20.739;62.2
197.0539683;91;2.11882;27.4709;69
199.1727891;92;1.93379;28.3176;71.6
201.106576;93;2.00635;31.0272;75.5
203.1129252;94;1.93016;29.9051;69.7
205.0430839;95;2.12245;31.0855;74.8
207.1655329;96;2.06077;28.2692;70.8
209.2263039;97;1.78141;29.1153;68.2
211.0077098;98;1.88662;33.6813;70.6
212.8943311;99;2.40907;31.8029;64.9
215.3034014;100;2.44535;24.9059;72.1
217.7487528;101;2.1598;24.5364;76.6
219.9085488;102;2.06696;27.7804;75.8
221.9755102;103;2.09646;29.0281;79.1
224.0719728;104;2.1049;28.6196;76.4
226.1768707;105;2.24218;28.5049;76.1
228.4190476;106;2.17687;26.7597;80.4
230.5959184;107;2.12971;27.5625;79.3
232.7256236;108;2.32562;28.1729;77
235.0512472;109;2.18413;25.7995;76.6
237.2353742;110;2.36825;27.4709;76.7
239.6036281;111;2.25034;25.3351;77.1
241.8539683;112;2.20227;26.6626;79.8
244.0562358;113;2.23129;27.2446;70.4
246.2875283;114;1.79229;26.8902;72.1
248.0798186;115;1.87574;33.4767;64.5
249.9555556;1;1.36417;31.9874;67.6
251.3197279;2;1.38594;43.9827;66.9
252.7056689;3;1.35692;43.2919;71.7
254.062585;4;1.24807;44.2179;70
255.3106576;5;1.35329;48.0741;70.4
256.6639456;6;1.41134;44.3365;65.1
258.0752834;7;1.40771;42.5129;73
259.4829932;8;1.35692;42.6224;69.6
260.8399093;9;1.39544;44.2179;68.9
262.2353515;10;1.48166;42.9971;65.1
263.7170068;11;1.45488;40.4952;70.4
265.1718821;12;1.63991;41.2407;67.6
266.8117914;13;1.5746;36.5874;72.9
268.3863946;14;1.57823;38.1048;69.4
269.9646259;15;1.38231;38.0172;66.2
271.3469388;16;1.38957;43.4055;71.5
272.7365079;17;1.37143;43.1789;71.6
274.1079365;18;1.33878;43.75;67.9
275.446712;19;1.38231;44.8171;71.9
276.8290249;20;1.32063;43.4055;72.3
278.1496599;21;1.35329;45.4327;76.1
279.5029478;22;1.28073;44.3365;75.2
280.7836735;23;1.38231;46.8484;74.6
282.1659864;24;1.40771;43.4055;75.1
283.5736961;25;1.31338;42.6224;77.4
284.8870748;26;1.41134;45.6837;73.3
286.2984127;27;1.43417;42.5129;71.8
287.732585;28;1.71272;41.836;67.5
289.4453061;29;1.4463;35.032;73.5
290.89161;30;1.49478;41.4851;75.1
292.3863946;31;1.44762;40.1396;72.3
293.8340136;32;1.41902;41.4474;67.3
295.2530385;33;1.37825;42.2826;67.2
296.6312925;34;1.38231;43.5333;67.5
298.0136054;35;1.3932;43.4055;72.3
299.4068027;36;1.3932;43.0664;71
300.8;37;1.52744;43.0664;70
302.3274376;38;1.38957;39.2815;73.3
303.7170068;39;1.49116;43.1789;78
305.2081633;40;1.33107;40.2372;76.1
306.539229;41;1.41542;45.0767;78.1
307.9546485;42;1.26984;42.3903;76.1
309.2244898;43;1.41497;47.25;79.4
310.6394558;44;1.36054;42.4038;79.6
312;45;1.44762;44.1;74.5
313.447619;46;1.34603;41.4474;77.4
314.7936508;47;1.29524;44.5755;82.3
316.0888889;48;1.33515;46.3235;79.6
317.4240363;49;1.26259;44.9389;77
318.6866213;50;1.35692;47.5216;76.6
320.0435374;51;1.34603;44.2179;78.7
321.3895692;52;1.28073;44.5755;81
322.6702948;53;1.42585;46.8484;81.6
324.0961451;54;1.29524;42.0802;79.1
325.3913832;55;1.29524;46.3235;82.1
326.6866213;56;1.28798;46.3235;81.9
327.9746032;57;1.36417;46.5845;81.6
329.3387755;58;1.54299;43.9827;80.4
330.8817687;59;1.38853;38.8855;73.1
332.2702948;60;1.39683;43.2113;67.6
333.6671202;61;1.36417;42.9545;74.4
335.0312925;62;1.35692;43.9827;75.4
336.3882086;63;1.38594;44.2179;75.4
337.7741497;64;1.34966;43.2919;70
339.1238095;65;1.38957;44.4556;71.9
340.5133787;66;1.4734;43.1789;71
341.98678;67;1.41821;40.7221;68.6
343.4049887;68;1.6254;42.3069;68.7
345.0303855;69;1.35692;36.9141;66.8
346.3873016;70;1.55283;44.2179;71.8
347.9401361;71;1.36417;38.639;71.8
349.3043084;72;1.42222;43.9827;68.2
350.7265306;73;1.55664;42.1875;59.9
352.2831746;74;1.56023;38.5445;63.7
353.8434014;75;1.71102;38.4559;63.6
355.5544218;76;0;35.0668;58.7
