Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.864852608;0.3;0.529705;0;61.7
2.394557823;1.1;0.536417;113.271;74.3
2.930975057;1.2;0.552018;111.853;67.3
3.482993197;1.3;0.557279;108.692;68.9
4.040272109;2.1;0.505034;107.666;69.6
4.545306122;2.2;0.510839;118.804;67.5
5.056145125;2.3;0.516644;117.454;67.9
5.572789116;3.1;0.493424;116.134;73.6
6.066213152;3.2;0.574694;121.599;68.9
6.640907029;3.3;0.545669;104.403;68.8
7.186575964;4.1;0.505034;109.957;69.4
7.691609977;4.2;0.499229;118.804;68.2
8.190839002;4.3;0.510839;120.185;68.8
8.701678005;5.1;0.516644;117.454;73
9.218321995;5.2;0.545669;116.134;72.7
9.76399093;5.3;0.566553;109.957;71.3
10.33054422;6.1;0.548005;105.904;68.5
10.87854875;6.2;0.435374;109.488;69.6
11.3139229;6.3;0.499229;137.813;69
11.81315193;7.1;0.527007;120.185;71.7
12.34015873;7.2;0.483061;113.851;72.7
12.82321996;7.3;0.505034;124.208;74.3
13.32825397;8.1;0.528639;118.804;76.3
13.85689342;8.2;0.475624;113.499;70.6
14.33251701;8.3;0.505034;126.15;71.6
14.83755102;9.1;0.487619;118.804;73.6
15.32517007;9.2;0.510839;123.047;74.9
15.83600907;9.3;0.534059;117.454;78.2
16.37006803;10.1;0.586304;112.347;74
16.95637188;10.2;0.423764;102.336;69.9
17.38013605;10.3;0.516644;141.588;65.8
17.89678005;11.1;0.499229;116.134;71.3
18.39600907;11.2;0.510839;120.185;72.7
18.90684807;11.3;0.539864;117.454;78.5
19.44671202;12.1;0.528254;111.139;74.4
19.97496599;12.2;0.487619;113.582;72.1
20.46258503;12.3;0.528254;123.047;77.7
20.990839;13.1;0.510839;113.582;71.8
21.50167801;13.2;0.528254;117.454;73
22.02993197;13.3;0.551474;113.582;74.7
22.5814059;14.1;0.586304;108.799;68.8
23.16770975;14.2;0.545669;102.336;67.6
23.71337869;14.3;0.522449;109.957;65.7
24.23582766;15.1;0.519547;114.844;69.3
24.75537415;15.2;0.502132;115.485;63
25.25750567;15.3;0.525147;119.491;69.8
25.78265306;16.1;0.507937;114.254;71.1
26.29058957;16.2;0.534263;118.125;68.5
26.82485261;16.3;0.510839;112.304;72.9
27.33569161;17.1;0.563084;117.454;73.5
27.89877551;17.2;0.493424;106.556;69.4
28.39219955;17.3;0.528254;121.599;72.9
28.92045352;18.1;0.528095;113.582;76.7
29.44854875;18.2;0.499388;113.616;69
29.94793651;18.3;0.487619;120.147;73.6
30.43555556;19.1;0.534059;123.047;75.4
30.96961451;19.2;0.534059;112.347;72.5
31.50367347;19.3;0.523787;112.347;76.3
32.02746032;20.1;0.483175;114.55;72.8
32.51063492;20.2;0.525556;124.179;68.5
33.03619048;20.3;0.510839;114.165;75.1
33.54702948;21.1;0.516644;117.454;75.8
34.06367347;21.2;0.487619;116.134;71.4
34.55129252;21.3;0.505034;123.047;74.5
35.05632653;22.1;0.540522;118.804;79.7
35.59684807;22.2;0.492766;111.004;71.6
36.08961451;22.3;0.476009;121.762;77.9
36.56562358;23.1;0.493424;126.048;79.9
37.05904762;23.2;0.505034;121.599;77.2
37.56408163;23.3;0.522449;118.804;74.6
38.08653061;24.1;0.539864;114.844;68.3
38.62639456;24.2;0.487619;111.139;68
39.11401361;24.3;0.502517;123.047;68.7
39.61653061;25.1;0.483832;119.399;80.5
40.10036281;25.2;0.502268;124.01;74.1
40.60263039;25.3;0.508299;119.458;75.6
41.11092971;26.1;0.545669;118.041;67.6
41.65659864;26.2;0.481814;109.957;69.4
42.1384127;26.3;0.516644;124.529;71.5
42.65505669;27.1;0.551474;116.134;72.1
43.20653061;27.2;0.487619;108.799;68.5
43.69414966;27.3;0.563084;123.047;66.8
44.25723356;28.1;0.593311;106.556;64.2
44.85054422;28.2;0.581791;101.127;62.7
45.4323356;28.3;0.513696;103.13;61.2
45.94603175;29.1;0.52737;116.801;78.7
46.47340136;29.2;0.488957;113.772;74.4
46.96235828;29.3;0.534059;122.71;71.3
47.49641723;30.1;0.510045;112.347;73.9
48.00646259;30.2;0.486463;117.637;67.4
48.49292517;30.3;0.521791;123.339;74.3
49.01471655;31.1;0.507642;114.988;70.3
49.52235828;31.2;0.557279;118.194;76.6
50.07963719;31.3;0.516644;107.666;78.5
50.59628118;32.1;0.522449;116.134;71.5
51.11873016;32.2;0.470204;114.844;77.3
51.58893424;32.3;0.515034;127.604;75
52.10396825;33.1;0.512449;116.497;73.7
52.61641723;33.2;0.516644;117.085;73.2
53.13306122;33.3;0.528254;116.134;69.1
53.66131519;34.1;0.510839;113.582;67.6
54.1721542;34.2;0.493424;117.454;74.1
54.66557823;34.3;0.493424;121.599;73.9
55.15900227;35.1;0.528254;121.599;71.3
55.68725624;35.2;0.505034;113.582;71.6
56.19229025;35.3;0.539864;118.804;69.8
56.7321542;36.1;0.505397;111.139;71.5
57.23755102;36.2;0.446621;118.719;73.3
57.68417234;36.3;0.493424;134.342;72.6
58.17759637;37.1;0.557279;121.599;71.3
58.73487528;37.2;0.562744;107.666;68.9
59.29761905;37.3;0.737574;106.62;66
60.03519274;38.1;0.319274;81.3478;70.5
60.35446712;38.2;0.493424;187.926;71.2
60.84789116;38.3;0.487619;121.599;73.5
61.3355102;39.1;0.487619;123.047;75.5
61.82312925;39.2;0.481814;123.047;75
62.30494331;39.3;0.499229;124.529;74.2
62.80417234;40.1;0.516644;120.185;73.8
63.32081633;40.2;0.462426;116.134;74
63.78324263;40.3;0.466372;129.75;70.4
64.24961451;41.1;0.493424;128.653;75
64.74303855;41.2;0.470204;121.599;73.9
65.21324263;41.3;0.597914;127.604;71.7
65.81115646;42.1;0.429569;100.349;75
66.24072562;42.2;0.43381;139.675;73.9
66.67453515;42.3;0.484218;138.31;78
67.15875283;43.1;0.480975;123.911;75.3
67.63972789;43.2;0.505034;124.747;74.2
68.14476191;43.3;0.522449;118.804;78.4
68.66721088;44.1;0.464399;114.844;78.2
69.13160998;44.2;0.441179;129.199;71.9
69.57278912;44.3;0.481814;135.999;80.5
70.05460318;45.1;0.493424;124.529;72.7
70.54802721;45.2;0.470204;121.599;72.9
71.01823129;45.3;0.551474;127.604;77.8
71.56970522;46.1;0.493492;108.799;77
72.06319728;46.2;0.441111;121.583;71.8
72.50430839;46.3;0.510771;136.02;81.2
73.01507937;47.1;0.499297;117.469;82.2
73.51437642;47.2;0.458594;120.169;78.9
73.97297052;47.3;0.499229;130.835;78.5
74.47219955;48.1;0.487619;120.185;79.7
74.95981859;48.2;0.471701;123.047;75.1
75.43151927;48.3;0.497732;127.199;82.5
75.9292517;49.1;0.497097;120.547;78.2
76.42634921;49.2;0.463356;120.701;75.6
76.88970522;49.3;0.601088;129.49;79.3
77.49079365;50.1;0.615329;99.8189;80
78.10612245;50.2;0.261224;97.5088;73.9
78.36734694;50.3;0.493424;229.688;79.5
78.86077098;51.1;0.498934;121.599;79.9
79.35970522;51.2;0.464694;120.256;77.6
79.82439909;51.3;0.493424;129.117;82.4
80.31782313;52.1;0.521837;121.599;79.1
80.83965986;52.2;0.430181;114.978;77.4
81.26984127;52.3;0.487619;139.476;82.3
81.75746032;53.1;0.487619;123.047;79.6
82.24507937;53.2;0.466757;123.047;79.7
82.71183674;53.3;0.496871;128.546;83.4
83.20870748;54.1;0.476009;120.756;80.5
83.68471655;54.2;0.441179;126.048;82.1
84.12589569;54.3;0.510839;135.999;84.2
84.63673469;55.1;0.417959;117.454;79.2
85.05469388;55.2;0.458594;143.555;78.8
85.51328798;55.3;0.476009;130.835;81.9
85.98929705;56.1;0.441179;126.048;80.7
86.43047619;56.2;0.499229;135.999;81
86.92970522;56.3;0.493424;120.185;81.2
87.42312925;57.1;0.470204;121.599;82.3
87.89333333;57.2;0.487619;127.604;82.5
88.38095238;57.3;0.510839;123.047;82.6
88.89179138;58.1;0.487619;117.454;80.8
89.37941043;58.2;0.510839;123.047;80.4
89.89024943;58.3;0.528435;117.454;79.6
90.41868481;59.1;0.533107;113.543;75.3
90.95179138;59.2;0.5;112.548;67.7
91.45179138;59.3;0.580499;120;71.2
92.03229025;60.1;0.510839;103.359;66.1
92.54312925;60.2;0.50678;117.454;68.2
93.0499093;60.3;0.509093;118.395;67
93.55900227;61.1;0.515465;117.857;73
94.07446712;61.2;0.504875;116.4;70.6
94.5793424;61.3;0.544036;118.841;67.9
95.12337869;62.1;0.485692;110.287;69.4
95.6090703;62.2;0.492517;123.535;68.2
96.1015873;62.3;0.528254;121.823;71.8
96.62984127;63.1;0.493424;113.582;74.9
97.12326531;63.2;0.499229;121.599;74.2
97.62249433;63.3;0.534059;120.185;73.4
98.15655329;64.1;0.508798;112.347;70.8
98.66535147;64.2;0.46644;117.925;67.2
99.13179138;64.3;0.505034;128.634;72
99.6368254;65.1;0.496553;118.804;71.9
100.1333787;65.2;0.44966;120.833;70.4
100.5830385;65.3;0.487619;133.434;74.1
101.0706576;66.1;0.493424;123.047;71.5
101.5640816;66.2;0.446984;121.599;73.4
102.0110658;66.3;0.487619;134.233;75.4
102.4986848;67.1;0.493424;123.047;77.6
102.9921088;67.2;0.493424;121.599;70.5
103.4855329;67.3;0.510839;121.599;68.7
103.9963719;68.1;0.514535;117.454;67.6
104.510907;68.2;0.524558;116.61;72.8
105.0354649;68.3;0.487619;114.382;69.6
105.5230839;69.1;0.478503;123.047;73.8
106.0015873;69.2;0.494286;125.391;72.3
106.495873;69.3;0.507483;121.387;67.7
107.003356;70.1;0.551474;118.231;67.5
107.5548299;70.2;0.493107;108.799;74.4
108.0479365;70.3;0.447302;121.678;70.9
108.4952381;71.1;0.518073;134.138;71.1
109.0133107;71.2;0.457166;115.814;72.3
109.4704762;71.3;0.505034;131.243;74.1
109.9755102;72.1;0.487619;118.804;73.8
110.4631293;72.2;0.464399;123.047;72.8
110.9275283;72.3;0.563084;129.199;69.8
111.4906122;73.1;0.496735;106.556;70.4
111.9873469;73.2;0.641043;120.789;62.6
112.62839;73.3;0.482041;93.5975;72.2
113.1104308;74.1;0.501043;124.471;77.1
113.6114739;74.2;0.502993;119.75;74.9
114.1144671;74.3;0.545669;119.286;71.6
114.6601361;75.1;0.472494;109.957;74.9
115.1326304;75.2;0.491134;126.986;59.3
115.6237642;75.3;0.615329;122.166;69.5
116.239093;76.1;0.597914;97.5088;65
116.8370068;76.2;0.714014;100.349;53.6
117.5510204;76.3;0.592109;84.032;59.9
118.1431293;77.1;0.713492;101.333;69.8
118.8566213;77.2;0.679705;84.0934;58.7
119.5363265;77.3;0.592109;88.2736;65
120.1284354;78.1;0.777869;101.333;69.4
120.9063039;78.2;0.957823;77.1339;56.1
121.864127;78.3;0.841723;62.642;55.2
122.7058503;79.1;0.574694;71.2823;66.9
123.2805442;79.2;0.516644;104.403;68.3
123.7971882;79.3;0.493424;116.134;72.4
124.2906122;80.1;0.493424;121.599;72.7
124.7840363;80.2;0.441179;121.599;75.9
125.2252154;80.3;0.516009;135.999;77.8
125.7412245;81.1;0.436009;116.277;77.5
126.1772336;81.2;0.487619;137.612;77.9
126.6648526;81.3;0.493424;123.047;76.4
127.1582766;82.1;0.476009;121.599;80.9
127.6342857;82.2;0.464399;126.048;78.5
128.0986848;82.3;0.542268;129.199;77.1
128.6409524;83.1;0.45619;110.646;74.8
129.0971429;83.2;0.470204;131.524;78.1
129.5673469;83.3;0.470204;127.604;81.7
130.037551;84.1;0.464399;127.604;79
130.5019501;84.2;0.506145;129.199;82.7
131.0080952;84.3;0.556168;118.543;80.5
131.564263;85.1;0.506848;107.881;76.8
132.0711111;85.2;0.476553;118.379;78.3
132.5476644;85.3;0.485261;125.904;76.2
133.0329252;86.1;0.481814;123.645;71.6
133.5147392;86.2;0.476009;124.529;70.1
133.9907483;86.3;0.516644;126.048;71.6
134.5073923;87.1;0.441179;116.134;78
134.9485714;87.2;0.476009;135.999;77.2
135.4245805;87.3;0.522449;126.048;81.2
135.9470295;88.1;0.580136;114.844;79.1
136.5271655;88.2;0.511859;103.424;67.4
137.0390249;88.3;0.649501;117.22;63.4
137.6885261;89.1;0.754649;92.3786;68.3
138.4431746;89.2;0.679184;79.5072;53.4
139.1223583;89.3;0.801088;88.3413;54.6
139.9234467;79.1;0.534059;74.8981;67.7
