Onset;Note;Duration (s)
3.482993197;1;0.557279
4.040272109;2;0.778141
4.818412698;3;0.237732
5.056145125;4;0.238005
5.29414966;5;0.278639
5.572789116;6;0.493424
6.066213152;7;0.574694
6.640907029;8;0.545669
7.186575964;9;0.776735
7.963310658;10;0.227528
8.190839002;11;0.255419
8.446258503;12;0.255419
8.701678005;13;0.516644
9.218321995;14;0.545669
9.76399093;15;0.566553
10.33054422;16;0.780204
11.1107483;17;0.203175
11.3139229;18;0.219138
11.53306122;19;0.280091
11.81315193;20;0.772063
12.58521542;21;0.238005
12.82321996;22;0.238005
13.06122449;23;0.267029
13.32825397;24;0.760454
14.08870748;25;0.24381
14.33251701;26;0.238005
14.57052154;27;0.267029
14.83755102;28;0.267029
15.1045805;29;0.22059
15.32517007;30;0.510839
15.83600907;31;0.534059
16.37006803;32;1.01007
17.38013605;33;0.255419
17.63555556;34;0.261224
17.89678005;35;0.255419
18.15219955;36;0.24381
18.39600907;37;0.510839
18.90684807;38;0.539864
19.44671202;39;1.01587
20.46258503;40;0.278639
20.74122449;41;0.249615
20.990839;42;1.03909
22.02993197;43;0.272834
22.30276644;44;0.278639
22.5814059;45;1.13197
23.71337869;46;0.24381
23.95718821;47;0.278639
24.23582766;48;0.519547
24.75537415;49;0.264059
25.01943311;50;0.238073
25.25750567;51;0.525147
25.78265306;52;0.276463
26.05911565;53;0.231474
26.29058957;54;0.244014
26.53460318;55;0.290249
26.82485261;56;0.460045
27.28489796;57;0.335238
27.62013605;58;0.278639
27.89877551;59;0.179955
28.07873016;60;0.313469
28.39219955;61;0.446984
28.83918367;62;0.348299
29.18748299;63;0.261066
29.44854875;64;0.255578
29.70412698;65;0.24381
29.94793651;66;0.471655
30.41959184;67;0.271383
30.69097506;68;0.278639
30.96961451;69;0.24381
31.21342404;70;0.290249
31.50367347;71;0.470204
31.97387755;72;0.308889
32.28276644;73;0.227868
32.51063492;74;0.271587
32.78222222;75;0.253968
33.03619048;76;0.510839
33.54702948;77;0.270726
33.8177551;78;0.245918
34.06367347;79;0.487619
34.55129252;80;0.46585
35.01714286;81;0.284444
35.3015873;82;0.295261
35.59684807;83;0.452132
36.04897959;84;0.516644
36.56562358;85;0.493424
37.05904762;86;0.505034
37.56408163;87;0.522449
38.08653061;88;0.539864
38.62639456;89;0.487619
39.11401361;90;0.502517
39.61653061;91;0.483832
40.10036281;92;0.502268
40.60263039;93;0.508299
41.11092971;94;0.545669
41.65659864;95;0.46585
42.12244898;96;0.532608
42.65505669;97;0.551474
43.20653061;98;0.487619
43.69414966;99;0.563084
44.25723356;100;0.516644
44.77387755;101;2.18848
46.96235828;102;0.534059
47.49641723;103;0.738163
48.2345805;104;0.258345
48.49292517;105;0.212381
48.70530612;106;0.30941
49.01471655;107;0.507642
49.52235828;108;0.469478
49.99183674;109;0.604444
50.59628118;110;0.734331
51.33061225;111;0.258322
51.58893424;112;0.226395
51.8153288;113;0.288639
52.10396825;114;0.512449
52.61641723;115;0.516644
53.13306122;116;0.528254
53.66131519;117;0.772063
54.43337869;118;0.2322
54.66557823;119;0.22059
54.8861678;120;0.272834
55.15900227;121;0.528254
55.68725624;122;0.505034
56.19229025;123;0.539864
56.7321542;124;0.238005
56.97015873;125;0.267392
57.23755102;126;0.214422
57.45197279;127;0.2322
57.68417234;128;0.228571
57.91274376;129;0.264853
58.17759637;130;0.557279
58.73487528;131;0.562744
59.29761905;132;1.55027
60.84789116;133;0.487619
61.3355102;134;0.487619
61.82312925;135;0.481814
62.30494331;136;0.499229
62.80417234;137;0.725624
63.52979592;138;0.253447
63.78324263;139;0.466372
64.24961451;140;0.493424
64.74303855;141;0.470204
65.21324263;142;0.597914
65.81115646;143;0.863379
66.67453515;144;0.484218
