Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
165.8285714;27.1;1.22449;42.263;68.8
167.0530612;27.2;1.2;49;72.1
168.2530612;27.3;1.2898;50;77.6
169.5428571;27.4;1.86685;46.519;79.2
171.4097052;28.1;1.38159;32.1397;79.1
172.7912925;28.2;1.19583;43.4283;74.9
173.9871202;28.3;1.21905;50.1745;76
175.2061678;28.4;1.43057;49.2188;78.6
176.6367347;29.1;1.37959;41.9414;79.7
178.0163265;29.2;1.34694;43.4911;75.7
179.3632653;29.3;1.45052;44.5455;75.2
180.8137868;29.4;1.72989;41.3644;77.1
182.5436735;30.1;1.56735;34.6844;76.9
184.1110204;30.2;1.54612;38.2812;73.4
185.6571429;30.3;1.62449;38.8068;72.9
187.2816327;30.4;1.45306;36.9347;71.8
188.7346939;31.1;1.42041;41.2921;64
190.155102;31.2;1.49079;42.2414;68.2
191.6458957;31.3;1.5081;40.247;70.6
193.1539909;31.4;1.63785;39.7853;69.5
194.7918367;32.1;1.59184;36.6335;68.6
196.3836735;32.2;1.5102;37.6923;61.3
197.8938776;32.3;1.68163;39.7297;63.4
199.5755102;32.4;2.22912;35.6796;55
201.8046259;33.1;1.53415;26.9165;59.5
203.3387755;33.2;1.51927;39.1096;56.2
204.8580499;33.3;1.34603;39.4925;59.1
206.2040816;33.4;1.48571;44.5755;56.9
207.6897959;34.1;1.38776;40.3846;56.7
209.077551;34.2;1.43456;43.2353;58.6
210.5121088;34.3;1.32354;41.8247;52.6
211.8356463;34.4;1.35837;45.3331;53.1
213.1940136;35.1;1.43964;44.1707;55
214.6336508;35.2;1.45125;41.6772;63.5
216.084898;35.3;1.45796;41.3438;57.9
217.5428571;35.4;1.54902;41.1534;63.3
219.0918821;36.1;1.42803;38.734;63.9
220.5199093;36.2;1.53252;42.016;65.4
222.0524263;36.3;1.35982;39.1513;63.6
223.4122449;36.4;1.70522;44.1235;62.4
225.1174603;37.1;1.40499;35.1862;69.5
226.522449;37.2;1.37143;42.705;63.1
227.8938776;37.3;1.42537;43.75;68.8
229.3192517;37.4;1.22769;42.0942;69.8
230.5469388;38.1;1.16735;48.8724;69.5
231.7142857;38.2;1.20451;51.3986;72.4
232.9187982;38.3;1.0919;49.8127;68.9
234.0107029;38.4;1.13215;54.9498;72.7
235.1428571;39.1;1.06122;52.9963;74.9
236.2040816;39.2;1.14286;56.5385;77.9
237.3469388;39.3;1.13361;52.5;76.8
238.4805442;39.4;1.10295;52.9285;80.5
239.5834921;40.1;1.21905;54.3997;81.7
240.8025397;40.2;1.34676;49.2188;75.8
242.1492971;40.3;1.30032;44.5515;78.9
243.4496145;40.4;1.42385;46.1426;74.9
244.8734694;41.1;1.32771;42.1391;81.9
246.2011791;41.2;1.40481;45.1906;72.9
247.6059864;41.3;1.30032;42.7105;76.8
248.9063039;41.4;1.3932;46.1426;72.9
250.2995011;42.1;1.41642;43.0664;81.6
251.7159184;42.2;1.42803;42.3604;70.6
253.1439456;42.3;1.3932;42.016;70.6
254.5371429;42.4;1.60218;43.0664;64.6
256.1393197;43.1;1.42803;37.449;65.2
257.5673469;43.2;1.68345;42.016;59.4
259.2507937;43.3;1.49769;35.6412;62.1
260.7484807;43.4;2.19429;40.0618;56.3
262.9427664;44.1;1.91565;27.3438;61.1
264.8584127;44.2;1.55574;31.321;54.6
266.4141497;44.3;1.48608;38.5669;68.1
267.9002268;44.4;1.69506;40.3748;65.2
269.5952834;45.1;1.63701;35.397;73.5
271.2322902;45.2;1.55574;36.6523;63.3
272.7880272;45.3;2.03175;38.5669;61.8
274.8197732;45.4;1.42803;29.5312;55.9
276.2478005;46.1;1.39302;42.016;53
277.6408163;46.2;1.38177;43.072;65.8
279.022585;46.3;1.45125;43.4226;64.5
280.4738322;46.4;1.6078;41.3438;69.8
282.0816327;47.1;1.67782;37.3181;67.4
283.7594558;47.2;2.01236;35.7606;67.4
285.7718141;47.3;1.60778;29.8158;56.8
287.3795918;47.4;1.81333;37.3186;63.1
289.1929252;48.1;1.47447;33.0882;59.8
290.6673923;48.2;1.45125;40.6927;65
292.1186395;48.3;1.44054;41.3438;66
293.5591837;48.4;1.65714;41.6509;64.4
295.2163265;49.1;1.43673;36.2069;65.6
296.6530612;49.2;1.38667;41.7614;63.4
298.0397279;49.3;1.57896;43.2692;68.1
299.6186848;49.4;1.8576;37.9998;69.9
301.4762812;50.1;1.66023;32.2998;63
303.1365079;50.2;1.3932;36.1396;68.2
304.5297052;50.3;1.46213;43.0664;70.9
305.9918367;50.4;1.93959;41.036;75.7
307.9314286;51.1;1.76472;30.9343;71.8
309.6961451;51.2;1.33515;33.9998;74
311.0312925;51.3;1.32354;44.9389;74.7
312.3548299;51.4;1.38395;45.3331;72.4
313.7387755;52.1;2.14694;43.3543;72.1
315.8857143;52.2;1.74694;27.9468;62.5
317.6326531;52.3;1.57791;34.3458;70.6
319.2105669;52.4;1.80168;38.0249;73
321.0122449;53.1;2.21224;33.3023;65.9
323.2244898;53.2;1.83871;27.1218;65.2
325.0631973;53.3;1.90859;32.6316;62.3
326.9717914;53.4;1.46286;31.4368;72.5
328.4346485;54.1;1.67964;41.0156;72.7
330.1142857;54.2;1.82041;35.722;70.2
331.9346939;54.3;2.0898;32.9596;73
334.0244898;54.4;1.86376;28.7109;67.4
335.888254;55.1;1.78077;32.1929;65.3
337.6690249;55.2;2.06975;33.6933;66.3
339.7387755;55.3;1.9102;28.989;61.8
341.6489796;55.4;2.71456;31.4103;66.6
344.3635374;56.1;2.28717;22.103;58.6
346.6507029;56.2;2.02014;26.2333;69.7
348.670839;56.3;1.75317;29.701;59.6
350.4240136;56.4;2.11476;34.2236;67.8
352.5387755;57.1;1.94286;28.372;62
354.4816327;57.2;1.71247;30.8824;63.9
356.1941043;57.3;1.68345;35.0371;63.7
357.877551;57.4;2.05497;35.6412;67
359.932517;58.1;1.99401;29.1976;64.1
361.9265306;58.2;1.79084;30.0901;61
363.7173696;58.3;2.06222;33.5038;70
365.7795918;58.4;1.89678;29.0948;66.5
367.6763719;59.1;1.8576;31.6326;71.7
369.5339683;59.2;1.8293;32.2998;70
371.3632653;59.3;1.8449;32.7995;63.9
373.2081633;59.4;2.2585;32.5221;62.3
375.4666667;60.1;1.7415;26.5663;62.2
377.2081633;60.2;1.64082;34.4531;68.9
378.8489796;60.3;1.62871;36.5672;69.7
380.4776871;60.4;2.07107;36.839;66.1
382.5487528;61.1;1.66023;28.9706;69
384.2089796;61.2;1.61143;36.1396;68.3
385.8204082;61.3;1.89261;37.234;65
387.7130159;61.4;1.95229;31.7023;59.2
389.6653061;62.1;2.10612;30.7331;59.2
391.7714286;62.2;2.03265;28.4884;61.6
393.8040816;62.3;2.398;29.5181;59.7
396.2020862;62.4;2.67029;25.0208;61.7
398.872381;63.1;1.69506;22.4694;61.9
400.5674376;63.2;1.61379;35.397;58.1
402.1812245;63.3;1.57896;37.1796;66.3
403.7601814;63.4;1.57896;37.9998;62.2
405.3391383;64.1;1.48608;37.9998;78.6
406.8252154;64.2;1.32354;40.3748;77
408.1487528;64.3;1.36998;45.3331;67
409.5187302;64.4;1.23066;43.7963;73.4
410.7493878;65.1;1.2771;48.7544;80.7
412.0264853;65.2;1.28871;46.9815;77.9
413.3151927;65.3;1.3932;46.5583;78.5
414.70839;65.4;1.85186;43.0664;79
416.5602494;66.1;1.64274;32.3999;73.2
418.2029932;66.2;1.85415;36.5243;74.5
420.0571429;66.3;1.77111;32.3598;76.4
421.828254;66.4;1.92431;33.877;72.2
423.7525624;67.1;1.7415;31.18;67.8
425.494059;67.2;1.70667;34.4531;67
427.2007256;67.3;1.84599;35.1562;68
429.046712;67.4;2.47166;32.5029;63.6
431.5183673;68.1;1.74277;24.2752;51.4
433.2611338;68.2;1.70213;34.428;68.8
434.9632653;68.3;1.53705;35.2499;66.2
436.5003175;68.4;2.26395;39.0358;66.9
438.764263;69.1;2.30494;26.5024;59.9
441.0692063;69.2;2.78023;26.031;52.1
443.8494331;69.3;2.24036;21.581;62.3
446.0897959;69.4;3.07701;26.7814;55.4
449.1668027;70.1;2.10141;19.4995;58
451.2682086;70.2;1.60218;28.5523;61.8
452.8703855;70.3;1.91449;37.449;67.3
454.7848753;70.4;3.68152;31.3399;60.3
458.4663946;71.1;0;16.2976;54.7
