Onset;Note;Duration (s)
5.736;1;1.344
7.08;2;1.38
8.46;3;1.344
9.804;4;1.236
11.04;5;1.224
12.264;6;1.392
13.656;7;1.32
14.976;8;1.32
16.296;9;1.212
17.508;10;1.236
18.744;11;1.32
20.064;12;1.344
21.408;13;1.392
22.8;14;1.5
24.3;15;1.5
25.8;16;1.392
27.192;17;1.128
28.32;18;1.284
29.604;19;1.248
30.852;20;1.2376
32.08960417;21;1.1264
33.216;22;1.44
34.656;23;1.452
36.108;24;1.176
37.284;25;1.116
38.4;26;1.11858
39.51858333;27;1.13727
40.65585417;28;1.0824
41.73825;29;1.07775
42.816;30;1.17702
43.99302083;31;1.31898
45.312;32;1.692
47.004;33;8.832
55.836;34;1.164
57;35;0.861521
57.86152083;36;0.326479
58.188;37;0.612
58.8;38;0.468
59.268;39;0.678667
59.94666667;40;0.589333
60.536;41;0.328
60.864;42;0.131896
60.99589583;43;0.144104
61.14;44;0.269188
61.4091875;45;0.286813
61.696;46;0.808
62.504;47;0.288
62.792;48;1.184
63.976;49;1.49748
65.47347917;50;0.326521
65.8;51;0.323188
66.1231875;52;0.180812
66.304;53;0.518
66.822;54;0.298
67.12;55;0.296
67.416;56;1.032
68.448;57;1.04
69.488;58;0.328
69.816;59;0.208
70.024;60;0.248
70.272;61;0.28
70.552;62;0.536
71.088;63;0.208
71.296;64;0.24
71.536;65;1.028
72.564;66;0.504
73.068;67;0.516
73.584;68;0.36
73.944;69;0.202333
74.14633333;70;0.237667
74.384;71;0.248
74.632;72;0.205333
74.83733333;73;0.266667
75.104;74;0.568
75.672;75;0.32
75.992;76;0.224
76.216;77;0.288
76.504;78;0.232
76.736;79;0.234125
76.970125;80;0.301875
77.272;81;0.256
77.528;82;0.248
77.776;83;0.264
78.04;84;0.248
78.288;85;0.272
78.56;86;0.264
78.824;87;0.256
79.08;88;0.274792
79.35479167;89;0.318208
79.673;90;0.431
80.104;91;1.28
81.384;92;2.512
83.896;93;0.68
84.576;94;0.856
85.432;95;0.259917
85.69191667;96;0.218437
85.91035417;97;0.145646
86.056;98;0.246521
86.30252083;99;0.171687
86.47420833;100;0.197792
86.672;101;0.176
86.848;102;0.12
86.968;103;0.144
87.112;104;0.28
87.392;105;0.257187
87.6491875;106;0.238813
87.888;107;0.224
88.112;108;0.176
88.288;109;0.192
88.48;110;0.195313
88.6753125;111;0.176521
88.85183333;112;0.188167
89.04;113;0.236417
89.27641667;114;0.203583
89.48;115;0.208
89.688;116;0.155979
89.84397917;117;0.183583
90.0275625;118;0.180438
90.208;119;0.2
90.408;120;0.224
90.632;121;0.144
90.776;122;0.176
90.952;123;0.192
91.144;124;0.168
91.312;125;0.176
91.488;126;0.181229
91.66922917;127;0.234771
91.904;128;0.124792
92.02879167;129;0.179854
92.20864583;130;0.182542
92.3911875;131;0.224812
92.616;132;0.232
92.848;133;0.256
93.104;134;0.268958
93.37295833;135;0.147042
93.52;136;0.144
93.664;137;0.24
93.904;138;0.208
94.112;139;0.184
94.296;140;0.246042
94.54204167;141;0.183521
94.7255625;142;0.178438
94.904;143;0.224667
95.12866667;144;0.147229
95.27589583;145;0.185375
95.46127083;146;0.182021
95.64329167;147;0.172708
95.816;148;0.176
95.992;149;0.196167
96.18816667;150;0.171833
96.36;151;0.2
96.56;152;0.170729
96.73072917;153;0.185813
96.91654167;154;0.201521
97.1180625;155;0.185937
97.304;156;0.184
97.488;157;0.136
97.624;158;0.231125
97.855125;159;0.166604
98.02172917;160;0.210271
98.232;161;0.168
98.4;162;0.21025
98.61025;163;0.17375
98.784;164;0.216
99;165;0.171562
99.1715625;166;0.212437
99.384;167;0.202396
99.58639583;168;0.165604
99.752;169;0.152
99.904;170;0.142646
100.0466458;171;0.172917
100.2195625;172;0.212437
100.432;173;0.117979
100.5499792;174;0.186021
100.736;175;0.152
100.888;176;0.2
101.088;177;0.2
101.288;178;0.208
101.496;179;0.2
101.696;180;0.176
101.872;181;0.208
102.08;182;0.240604
102.3206042;183;0.185167
102.5057708;184;0.255937
102.7617083;185;0.225417
102.987125;186;0.206479
103.1936042;187;0.182396
103.376;188;0.23675
103.61275;189;0.181542
103.7942917;190;0.245708
104.04;191;0.256
104.296;192;0.161146
104.4571458;193;0.190854
104.648;194;0.195708
104.8437083;195;0.157458
105.0011667;196;0.174833
105.176;197;0.176
105.352;198;0.152
105.504;199;0.12
105.624;200;0.220542
105.8445417;201;0.211458
106.056;202;0.208
106.264;203;0.141375
106.405375;204;0.180125
106.5855;205;0.1345
106.72;206;0.176
106.896;207;0.144
107.04;208;0.16
107.2;209;0.184
107.384;210;0.136
107.52;211;0.224
107.744;212;0.16
107.904;213;0.144
108.048;214;0.176
108.224;215;0.281188
108.5051875;216;0.147604
108.6527917;217;0.187208
108.84;218;0.144
108.984;219;0.184
109.168;220;0.152
109.32;221;0.184
109.504;222;0.1595
109.6635;223;0.1365
109.8;224;0.189271
109.9892708;225;0.154938
110.1442083;226;0.175792
110.32;227;0.232
110.552;228;0.145458
110.6974583;229;0.158542
110.856;230;0.167083
111.0230833;231;0.165604
111.1886875;232;0.171083
111.3597708;233;0.149458
111.5092292;234;0.197208
111.7064375;235;0.189562
111.896;236;0.2
112.096;237;0.192
112.288;238;0.194229
112.4822292;239;0.229771
112.712;240;0.180479
112.8924792;241;0.163521
113.056;242;0.189313
113.2453125;243;0.153313
113.398625;244;0.169375
113.568;245;0.179354
113.7473542;246;0.150896
113.89825;247;0.11775
114.016;248;0.176
114.192;249;0.175563
114.3675625;250;0.168437
114.536;251;0.165583
114.7015833;252;0.154417
114.856;253;0.216
115.072;254;0.154625
115.226625;255;0.157375
115.384;256;0.16
115.544;257;0.184042
115.7280417;258;0.157646
115.8856875;259;0.186312
116.072;260;0.137417
116.2094167;261;0.137562
116.3469792;262;0.141021
116.488;263;0.192
116.68;264;0.176
116.856;265;0.261354
