Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.157333333;1;2.03965;0;76.3
3.196979166;2;1.73802;29.4169;76.3
4.935;3;1.8375;34.522;76.7
6.7725;4;1.635;32.6531;73.1
8.4075;5;1.755;36.6972;81.3
10.1625;6;1.6275;34.188;75.7
11.79;7;1.7475;36.8664;76.8
13.5375;8;1.5975;34.3348;67
15.135;9;1.73065;37.5587;80.4
16.86564583;10;1.63685;34.6691;76.3
18.5025;11;1.6875;36.6557;76.9
20.19;12;1.665;35.5556;75.3
21.855;13;1.7175;36.036;78.2
23.5725;14;1.60083;34.9345;78.4
25.17333333;15;1.61067;37.4805;79.2
26.784;16;1.71733;37.2517;81.1
28.50133333;17;1.66933;34.9379;79.3
30.17066667;18;1.62183;35.9425;79.9
31.7925;19;1.62;36.9952;78.5
33.4125;20;1.725;37.037;77.6
35.1375;21;1.62;34.7826;73.6
36.7575;22;1.65575;37.037;75.2
38.41325;23;1.68175;36.2374;79
40.095;24;1.6875;35.6771;80.1
41.7825;25;2.02017;35.5556;80.4
43.80266667;26;1.75233;29.7005;76.4
45.555;27;1.6875;34.2401;77
47.2425;28;1.7475;35.5556;80.4
48.99;29;1.7775;34.3348;83.1
50.7675;30;1.8075;33.7553;74.8
52.575;31;1.793;33.195;86.1
54.368;32;1.6045;33.4635;83.5
55.9725;33;1.7325;37.3948;84.4
57.705;34;1.935;34.632;81.8
59.64;35;1.815;31.0078;85.7
61.455;36;1.649;33.0578;82.9
63.104;37;1.7485;36.3857;83.1
64.8525;38;1.7325;34.3151;76.3
66.585;39;1.8075;34.632;83.1
68.3925;40;1.75202;33.195;77.9
70.14452083;41;1.80748;34.2462;79.8
71.952;42;1.776;33.1954;78.6
73.728;43;1.85185;33.7838;74.3
75.57985417;44;1.74281;32.4;66
77.32266667;45;1.62233;34.4271;72.3
78.945;46;1.65338;36.9838;70.6
80.598375;47;1.65829;36.2894;70.2
82.25666667;48;1.62333;36.1818;70.9
83.88;49;1.71;36.961;71.5
85.59;50;1.85533;35.0877;74.9
87.44533333;51;1.82933;32.3392;75.5
89.27466667;52;1.93283;32.7988;70.3
91.2075;53;1.95;31.0425;65.7
93.1575;54;1.7865;30.7692;75.1
94.944;55;1.792;33.5852;79.7
96.736;56;1.94667;33.4821;78.4
98.68266667;57;2.00483;30.8219;75.3
100.6875;58;2.14983;29.9277;74.9
102.8373333;59;1.73333;27.9091;68.9
104.5706667;60;1.83183;34.6154;75.5
106.4025;61;1.8375;32.7541;72.8
108.24;62;1.82821;32.6531;75.3
110.0682083;63;1.92179;32.819;75.1
111.99;64;1.8375;31.2209;76.8
113.8275;65;1.965;32.6531;78.5
115.7925;66;1.9875;30.5344;78.5
117.78;67;1.9575;30.1887;75.8
119.7375;68;1.96381;30.6513;77.8
121.7013125;69;2.08619;30.5528;70.7
123.7875;70;1.8125;28.7606;74.1
125.6;71;1.88385;33.1034;79.1
127.4838542;72;1.94015;31.8496;75.6
129.424;73;1.81333;30.9255;77.5
131.2373333;74;2.00017;33.0882;80.7
133.2375;75;2.52;29.9975;73.6
135.7575;76;1.6275;23.8095;72.7
137.385;77;1.55204;36.8664;74.2
138.9370417;78;1.58296;38.6588;75.6
140.52;79;1.5825;37.9037;74.6
142.1025;80;1.62;37.9147;79.6
143.7225;81;1.5825;37.037;74.7
145.305;82;1.59;37.9147;73.3
146.895;83;1.515;37.7358;72.9
148.41;84;1.5;39.604;80.7
149.91;85;1.5075;40;81.3
151.4175;86;1.5225;39.801;80.4
152.94;87;1.5975;39.4089;79.9
154.5375;88;1.56917;37.5587;79.6
156.1066667;89;1.56267;38.2369;81.5
157.6693333;90;1.58567;38.3959;82.5
159.255;91;1.89;37.839;84.1
161.145;92;1.63367;31.746;79.6
162.7786667;93;1.65883;36.7272;81.8
