Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
3.40829932;1;1.539;0;68.2
4.947301587;2;1.46286;38.9863;66.6
6.41015873;3;1.50893;41.0156;74.1
7.919092971;4;1.44991;39.7632;70.2
9.369002268;5;1.45005;41.3819;71.9
10.81904762;6;1.4527;41.378;75.8
12.27174603;7;1.38159;41.3024;76.7
13.65333333;8;1.40599;43.4283;77.8
15.05931973;9;1.4463;42.6747;76.7
16.50562358;10;1.5566;41.4851;75.3
18.06222222;11;1.46431;38.5456;71.2
19.52653061;12;1.47592;40.975;74.9
21.00244898;13;1.69796;40.6527;81.7
22.70040816;14;1.94177;35.3365;75.4
24.64217687;15;1.47156;30.8997;76.3
26.1137415;16;1.46286;40.7729;76.1
27.57659864;17;1.46286;41.0156;70.3
29.03945578;18;1.3932;41.0156;71.7
30.43265306;19;1.48898;43.0664;72.8
31.92163265;20;1.38449;40.2961;75.1
33.30612245;21;1.40578;43.3373;83.6
34.71190476;22;1.39803;42.6809;79.8
36.10993197;23;1.44544;42.9176;82.3
37.55537415;24;1.54993;41.5098;74.6
39.10530612;25;1.44762;38.7114;73.7
40.55292517;26;1.54993;41.4474;69.7
42.10285714;27;1.67837;38.7114;75.7
43.78122449;28;1.92435;35.749;70.9
45.70557823;29;1.56735;31.1793;69.5
47.27292517;30;1.48027;38.2813;71.8
48.75319728;31;1.47156;40.5331;75.8
50.22476191;32;1.45415;40.7729;76.5
51.67891157;33;1.55864;41.2612;71.8
53.23755102;34;1.47592;38.4951;74.9
54.71346939;35;1.53687;40.6527;78
56.25034014;36;1.46279;39.0404;78.3
57.71312925;37;1.7851;41.0175;77.3
59.49823129;38;1.45415;33.6115;71.1
60.95238095;39;1.44544;41.2612;78.1
62.39782313;40;1.33238;41.5098;79.1
63.73020408;41;1.40177;45.0322;81.7
65.13197279;42;1.37356;42.8031;79.6
66.50553288;43;1.30834;43.6821;78.4
67.81387755;44;1.34095;45.8595;76.9
69.15482993;45;1.47156;44.7443;80
70.62639456;46;1.43939;40.7729;74.3
72.06578231;47;1.32762;41.6844;79.3
73.39340136;48;1.26456;45.1937;81.6
74.65795918;49;1.47592;47.4474;82.1
76.13387755;50;1.34531;40.6527;81.7
77.47918367;51;1.34399;44.5995;79.4
78.8231746;52;1.31179;44.6432;82.3
80.13496599;53;1.42803;45.739;82.5
81.5629932;54;1.28871;42.016;79.1
82.85170068;55;1.23646;46.5583;81.8
84.08816327;56;1.24517;48.5255;84.6
85.33333333;57;1.38449;48.1862;86.4
86.71782313;58;1.68054;43.3373;82.2
88.39836735;59;1.61088;35.7027;65.9
90.0092517;60;1.43673;37.2466;64.3
91.4459864;61;1.4276;41.7614;75.3
92.87358277;62;1.41975;42.0287;65.9
94.29333333;63;1.41932;42.2609;71.9
95.71265306;64;1.39961;42.2738;72.9
97.11226757;65;1.39419;42.8689;77.3
98.50646259;66;1.4032;43.0356;75.2
99.90965986;67;1.37812;42.7595;81.4
101.2877778;68;1.73045;43.5376;75.3
103.0182313;69;1.4019;34.673;75.9
104.4201361;70;1.71707;42.7989;72.4
106.1372109;71;1.37408;34.9431;77.3
107.5112925;72;1.41061;43.6655;73.7
108.9219048;73;1.52381;42.5347;66.3
110.4457143;74;1.49769;39.375;68.1
111.9434014;75;1.66313;40.0618;67.6
113.6065306;76;2.14204;36.0766;61.8
115.7485714;77;1.91943;28.0107;72.8
117.6680045;78;2.61717;31.2592;77.5
120.2851701;79;1.77633;22.9256;67.7
122.0614966;80;1.75891;33.7776;72.4
123.8204082;81;1.66082;34.112;77.1
125.4812245;82;1.83088;36.1268;73.2
127.3121088;83;1.70016;32.771;73.5
129.0122676;84;1.75671;35.2908;78.8
130.7689796;85;1.7502;34.1547;77.2
132.5191837;86;1.7502;34.2817;75.4
134.2693878;87;1.73229;34.2817;69.2
136.001678;88;1.92356;34.6362;76.1
137.9252381;89;2.43939;31.1922;70.2
140.3646259;79;1.72866;24.5963;66.6
142.093288;80;1.68746;34.7089;71.2
143.7807483;81;1.59939;35.5564;77.7
145.3801361;82;1.79374;37.5144;74.2
147.1738776;83;1.68925;33.4496;75.6
148.8631293;84;1.75891;35.5187;80.3
150.6220408;85;1.75891;34.112;77.5
152.3809524;86;1.69644;34.112;76
154.0773923;87;1.69948;35.3682;68.7
155.7768707;88;2.01143;35.305;79.6
157.7882993;89;2.59483;29.8295;72.9
160.3831293;90;1.82438;23.1229;64.6
162.2075057;91;1.69599;32.888;71.6
163.9034921;92;1.62621;35.3776;77.3
165.5297052;93;1.87166;36.8955;77.6
167.4013605;94;1.6283;32.0572;74.5
169.0296599;95;1.79374;36.8483;77.5
170.8234014;96;1.68925;33.4496;75.7
172.5126531;97;1.71537;35.5187;77.5
174.2280272;98;1.64571;34.9778;68.5
175.8737415;99;1.93306;36.4583;78.5
177.8068027;100;2.27918;31.0389;73.8
180.0859864;101;1.93825;26.3252;65.2
182.0242404;102;1.80814;30.9557;75.3
183.832381;103;1.7085;33.1833;76.6
185.5408844;104;1.87027;35.1185;76.9
187.4111565;105;1.73279;32.0809;77.9
189.1439456;106;1.76762;34.6263;82.5
190.9115646;107;1.8634;33.944;80.9
192.774966;108;2.55129;32.1992;74.5
195.3262585;90;1.7556;23.5175;66.9
197.0818594;91;1.76553;34.1763;73.7
198.8473923;92;1.67723;33.9841;78.4
200.5246259;93;1.87211;35.7732;78.8
202.3967347;94;1.74229;32.0494;74.2
204.1390249;95;1.84519;34.4374;76.5
205.9842177;96;1.72408;32.5169;75.3
207.7082993;97;1.72161;34.8011;75.9
209.4299093;98;1.68181;34.8511;69.4
211.1117234;99;1.99522;35.6758;77.6
213.1069388;100;2.30748;30.0719;76.3
215.4144218;101;2.01143;26.0024;63.2
217.4258503;102;1.77465;29.8295;73.2
219.2004989;103;1.84986;33.8095;75.8
221.0503628;104;1.9744;32.4348;71.1
223.0247619;105;1.82422;30.389;74.4
224.8489796;106;1.86776;32.8908;83
226.7167347;107;1.95048;32.1241;79.7
228.6672109;108;1.95404;30.7617;74.4
230.6212472;109;1.77295;30.7057;77.4
232.394195;110;2.08317;33.8419;78.1
234.4773696;111;2.32698;28.8022;78.4
236.8043537;112;2.47728;25.7844;72.2
239.2816327;113;2.36844;24.2201;78.4
241.650068;114;1.91565;25.3332;78.7
243.5657143;115;2.84735;31.321;72.4
246.4130612;1;1.54365;21.0722;63.8
247.956712;2;1.45172;38.8689;66.6
249.4084354;3;1.49075;41.3302;74.4
250.8991837;4;1.48721;40.2482;70.4
252.3863946;5;1.43218;40.344;72.5
