Onset;Bar.Semiquaver;Duration (s);Tempo (bpm);Intensity (dB)
46.12643991;7.7;0.812698;74.8981;63.8
46.93913832;7.8;0.998458;73.8281;69.5
47.93759637;8.1;0.928798;60.0927;65.7
48.86639456;8.2;0.789478;64.5996;69.4
49.65587302;8.3;0.893968;75.9995;68.2
50.54984127;8.4;0.777869;67.1165;61.7
51.32770975;8.5;0.786576;77.1339;62.7
52.11428571;8.6;0.815601;76.28;62.2
52.92988662;8.7;0.947664;73.5654;66
53.87755102;8.8;0.735782;63.3136;62
54.61333333;9.1;0.893968;81.5459;64
55.50730159;9.2;1.18422;67.1165;63.9
56.69151927;9.3;1.10776;50.6664;66.6
57.79927438;9.4;0.865941;54.1636;57.6
58.66521542;9.5;0.824308;69.2888;58
59.48952381;9.6;0.859138;72.7883;65.2
60.34866213;9.7;0.963628;69.8374;62.2
61.31229025;9.8;1.03329;62.2647;66
62.34557823;10.1;0.824308;58.0671;65.1
63.16988662;10.2;0.801088;72.7883;63.1
63.97097506;10.3;0.824308;74.8981;71.7
64.79528345;10.4;1.03329;72.7883;63.1
65.82857143;10.5;0.979592;58.0671;71.9
66.80816327;10.6;0.854785;61.25;67.8
67.66294785;10.7;0.766258;70.1931;69.3
68.42920635;10.8;0.905578;78.3026;66.7
69.33478458;11.1;0.869297;66.256;67.3
70.20408163;11.2;0.84898;69.0213;64.5
71.05306122;11.3;0.905578;70.6731;64.8
71.95863946;11.4;1.0449;66.256;65.4
73.00353741;11.5;0.874014;57.4219;60
73.87755102;11.6;1.01841;68.6488;60.6
74.89596372;11.7;1.33515;58.9152;62
76.23111111;11.8;2.22912;44.9389;57.7
78.46022676;12.1;0.893968;26.9165;58.4
79.35419501;12.2;0.754649;67.1165;56.8
80.10884354;12.3;0.789478;79.5072;64.2
80.898322;12.4;0.824308;75.9995;58.1
81.72263039;12.5;0.777869;72.7883;59.1
82.50049887;12.6;0.731429;77.1339;56.6
83.23192744;12.7;0.731429;82.0312;63.4
83.96335601;12.8;0.777869;82.0312;61.7
84.74122449;13.1;0.812698;77.1339;67
85.5539229;13.2;0.998458;73.8281;63.2
86.55238095;13.3;0.870748;60.0927;65.4
87.42312925;13.4;0.748299;68.9062;63.3
88.17142857;13.5;0.795828;80.1818;62.7
88.96725624;13.6;0.928798;75.3932;62.5
89.89605442;13.7;0.93449;64.5996;60.4
90.83054422;13.8;0.988753;64.2062;58.2
91.81929705;14.1;0.979252;60.6825;58.3
92.79854875;14.2;0.766258;61.2713;62.1
93.56480726;14.3;0.917188;78.3026;52.2
94.48199546;14.4;0.603719;65.4173;69.2
95.08571429;14.5;0.848776;99.384;66.6
95.9344898;14.6;0.762381;70.6901;61.2
96.69687075;14.7;1.02431;78.7008;54.4
97.72117914;14.8;0.615329;58.5761;72.2
98.33650794;15.1;0.615329;97.5088;69.5
98.95183673;15.2;0.975238;97.5088;67.5
99.92707483;15.3;0.849365;61.5234;65.2
100.7764399;15.4;0.822472;70.641;62
101.5989116;15.5;0.818844;72.9508;62
102.4177551;15.6;0.794943;73.2741;57.2
103.2126984;15.7;0.893968;75.4771;58.1
104.1066667;15.8;1.13778;67.1165;57.2
105.2444444;16.1;0.882358;52.7344;55.1
106.1268027;16.2;0.789478;67.9996;56
106.9162812;16.3;0.789478;75.9995;53.2
107.7057596;16.4;0.812698;75.9995;55.7
108.518458;16.5;0.766258;73.8281;57.7
109.2847166;16.6;0.789478;78.3026;53
110.074195;16.7;0.848254;75.9995;58.7
110.922449;16.8;0.916463;70.7335;54.3
111.8389116;17.1;0.847528;65.4691;55.9
112.6864399;17.2;0.777869;70.7941;49.6
113.4643084;17.3;0.835918;77.1339;59.9
114.3002268;17.4;0.812698;71.7773;54.2
115.1129252;17.5;0.835918;73.8281;55.5
115.9488435;17.6;0.824308;71.7773;59.1
116.7731519;17.7;0.836281;72.7883;58.2
117.6094331;17.8;0.823946;71.7462;56.5
118.4333787;18.1;0.893968;72.8203;57.7
119.3273469;18.2;0.847528;67.1165;49.6
120.1748753;18.3;0.812698;70.7941;59
120.9875737;18.4;0.824308;73.8281;53.1
121.8118821;18.5;0.847528;72.7883;48.7
122.6594104;18.6;0.847528;70.7941;46.2
123.5069388;18.7;0.905578;70.7941;52.5
124.412517;18.8;1.17261;66.256;46.7
125.5851247;19.1;1.22417;51.168;52.6
126.8092971;19.2;1.0746;49.0127;34.6
127.8839002;19.3;0.88229;55.8346;50.1
128.7661905;19.4;0.801156;68.0048;42
129.5673469;19.5;0.819184;74.8917;42.4
130.3865306;19.6;0.759773;73.2436;41.9
131.1463039;19.7;0.847528;78.9709;56.1
131.9938322;19.8;0.870748;70.7941;58.3
132.8645805;20.1;0.859138;68.9062;56.1
133.7237188;20.2;0.812698;69.8374;64.4
134.5364172;20.3;0.766258;73.8281;59.1
135.3026757;20.4;0.952018;78.3026;67
136.2546939;20.5;1.02168;63.024;58.1
137.2763719;20.6;0.975238;58.7269;65.6
138.25161;20.7;0.95644;61.5234;58.8
139.2080499;20.8;0.785057;62.7326;53.6
139.9931066;21.1;0.801088;76.4276;58.2
140.794195;21.2;0.743039;74.8981;64.6
141.5372336;21.3;0.835918;80.7495;63.7
142.3731519;21.4;0.754649;71.7773;66.6
143.1278005;21.5;0.743039;79.5072;62.9
143.870839;21.6;0.777869;80.7495;68.5
144.6487075;21.7;0.777869;77.1339;64
145.426576;21.8;1.06812;77.1339;69.2
146.4946939;22.1;0.917188;56.1736;64.5
147.4118821;22.2;0.650159;65.4173;71.2
148.0620408;22.3;0.801088;92.2852;65.6
148.8631293;22.4;0.91703;74.8981;71.9
149.7801587;22.5;0.754807;65.4286;67
150.534966;22.6;0.847528;79.4905;74.2
151.3824943;22.7;0.887982;70.7941;69.1
152.2704762;22.8;0.690975;67.5689;62.9
152.9614512;23.1;0.754649;86.8338;56.8
153.7160998;23.2;0.743787;79.5072;66.5
154.4598866;23.3;0.74229;80.6683;64.3
155.2021769;23.4;0.706485;80.8309;66.2
155.9086621;23.5;0.756372;84.9275;66.6
156.665034;23.6;0.693719;79.3261;72.1
157.3587528;23.7;0.765351;86.4904;67.4
158.1241043;23.8;0.892313;78.3954;72.3
159.0164172;24.1;0.852971;67.241;69.8
159.8693878;24.2;0.72;70.3424;74
160.5893878;24.3;0.719637;83.3333;73.3
161.3090249;24.4;0.917007;83.3753;77.5
162.2260317;24.5;0.69678;65.4303;73.2
162.9228118;24.6;0.870726;86.1104;77
163.7935374;24.7;0.761565;68.908;74
164.555102;24.8;0.631655;78.7852;70.9
165.1867574;25.1;0.592109;94.9885;70.5
165.7788662;25.2;0.684762;101.333;70.5
166.4636281;25.3;0.720045;87.6217;73.4
167.1836735;25.4;0.580499;83.3281;77.1
167.7641723;25.5;0.557279;103.359;76.8
168.3214512;25.6;0.580499;107.666;75.2
168.9019501;25.7;0.719819;103.359;76.9
169.6217687;25.8;0.952018;83.3543;79
170.5737868;26.1;0.917188;63.024;75
171.4909751;26.2;0.643946;65.4173;74.4
172.1349206;26.3;0.648753;93.1756;75.4
172.7836735;26.4;0.646168;92.4851;76.8
173.4298413;26.5;1.0449;92.8551;75.4
174.4747392;26.6;0.719819;57.4219;71.8
175.1945578;26.7;0.673379;83.3543;73.6
175.8679365;26.8;0.812698;89.1029;75.9
176.6806349;27.1;0.696599;73.8281;71.2
177.3772336;27.2;0.662789;86.1328;68.8
178.0400227;27.3;0.696667;90.5265;69.2
178.7366893;27.4;0.636236;86.1244;73.5
179.3729252;27.5;0.614921;94.3047;73.7
179.9878458;27.6;0.599048;97.5736;80.3
180.5868934;27.7;0.679683;100.159;79.7
181.266576;27.8;0.882358;88.2765;75.9
182.1489342;28.1;0.719819;67.9996;80.8
182.8687528;28.2;0.638549;83.3543;77.3
183.5073016;28.3;0.66;93.9631;80.5
184.1673016;28.4;0.663537;90.9091;71.9
184.830839;28.5;0.661769;90.4244;77.1
185.4926077;28.6;0.650159;90.6661;67.2
186.1427664;28.7;0.63746;92.2852;76.8
186.7802268;28.8;0.778957;94.1235;74
187.5591837;29.1;0.789478;77.0261;72.6
188.3486621;29.2;0.580499;75.9995;74
188.929161;29.3;0.684989;103.359;74
189.6141497;29.4;0.684989;87.5927;75.6
190.2991383;29.5;0.743039;87.5927;73.6
191.0421769;29.6;0.673379;80.7495;75.1
191.7155556;29.7;0.766258;89.1029;74.1
192.4818141;29.8;0.975238;78.3026;71.8
193.4570522;30.1;0.837506;61.5234;75.5
194.2945578;30.2;0.764671;71.6413;72.5
195.059229;30.3;0.779615;78.4651;73.6
195.8388435;30.4;0.734581;76.9611;69.8
196.573424;30.5;0.81941;81.6793;69.9
197.3928345;30.6;0.835918;73.2234;65.1
198.2287528;30.7;0.773946;71.7773;68.2
199.0026984;30.8;0.831995;77.5248;63.3
199.8346939;31.1;0.936644;72.1158;60.6
200.7713379;31.2;0.801088;64.0585;55.1
201.5724263;31.3;0.790816;74.8981;65.5
202.3632426;31.4;0.788141;75.871;59.2
203.1513832;31.5;0.754308;76.1285;65.2
203.9056916;31.6;0.836259;79.5431;58.1
204.7419501;31.7;0.780476;71.7481;64.2
205.5224263;31.8;0.856531;76.8761;58.4
206.3789569;32.1;0.74483;70.05;65.2
207.1237868;32.2;0.810907;80.5553;58.4
207.9346939;32.3;0.87102;73.9912;59.5
208.8057143;32.4;0.835646;68.8847;57.2
209.6413605;32.5;0.789478;71.8007;60.8
210.430839;32.6;0.79415;75.9995;55.4
211.2249887;32.7;1.01701;75.5525;60.6
212.2419955;32.8;0.905578;58.9967;48.7
213.1475737;33.1;0.928798;66.256;61.1
214.0763719;33.2;0.789478;64.5996;58.3
214.8658503;33.3;0.801088;75.9995;59.1
215.6669388;33.4;0.998458;74.8981;54.9
216.6653968;33.5;0.859138;60.0927;62.7
217.5245351;33.6;0.734921;69.8374;58.7
218.2594558;33.7;0.844036;81.6415;56.2
219.1034921;33.8;0.940408;71.087;55
220.0439002;34.1;0.859138;63.8021;57.1
220.9030385;34.2;0.860227;69.8374;62.4
221.7632653;34.3;0.84644;69.7491;55.4
222.6097052;34.4;0.975238;70.8851;56.1
223.5849433;34.5;0.847528;61.5234;65.1
224.4324717;34.6;0.789478;70.7941;63.1
225.2219501;34.7;0.801088;75.9995;61.3
226.0230385;34.8;0.952018;74.8981;56.6
226.9750567;35.1;0.917188;63.024;53.6
227.8922449;35.2;0.882358;65.4173;58.2
228.7746032;35.3;0.859138;67.9996;58.5
229.6337415;35.4;0.928798;69.8374;52.4
230.5625397;35.5;0.882358;64.5996;58.7
231.444898;35.6;0.917188;67.9996;51.5
232.3620862;35.7;0.865261;65.4173;64
233.2273469;35.8;1.00395;69.3433;59.8
234.2312925;36.1;0.986848;59.7642;60.7
235.2181406;36.2;0.882358;60.7996;58
236.1004989;36.3;0.917188;67.9996;58.7
237.0176871;36.4;0.905578;65.4173;54.3
237.9232653;36.5;0.940408;66.256;55.7
238.8636735;36.6;0.882358;63.8021;57
239.7460317;36.7;0.963628;67.9996;56.4
240.7096599;36.8;1.11456;62.2647;56.7
241.8242177;37.1;0.766258;53.833;58.5
242.5904762;37.2;0.592109;78.3026;54.2
243.182585;37.3;0.626939;101.333;54.9
243.8095238;37.4;0.859138;95.7031;52.7
244.6686621;37.5;0.846689;69.8374;55.4
245.5153515;37.6;0.523288;70.8642;58.4
246.0386395;37.7;0.704308;114.66;63.1
246.7429478;37.8;0.654059;85.19;58.9
247.3970068;38.1;0.684626;91.7348;65.3
248.0816327;38.2;0.557642;87.6391;62
248.6392744;38.3;0.578821;107.596;65.9
249.2180952;38.4;0.733107;103.659;65.1
249.9512018;38.5;0.644717;81.8435;66.5
250.5959184;38.6;0.551111;93.0642;68.4
251.1470295;38.7;0.624399;108.871;72.9
251.7714286;38.8;0.524989;96.0924;70.6
252.2964172;39.1;0.545669;114.288;71.4
252.8420862;39.2;0.529342;109.957;71.4
253.3714286;39.3;0.515556;113.348;75.7
253.8869841;39.4;0.603719;116.379;75.9
254.4907029;39.5;0.63585;99.384;75.7
255.1265533;39.6;0.513537;94.3618;78.2
255.6400907;39.7;0.487619;116.837;76.8
256.1277098;39.8;0.673379;123.047;74.9
256.8010884;40.1;0.684989;89.1029;81.9
257.4860771;40.2;0.696599;87.5927;71.8
258.1826757;40.3;0.731429;86.1328;68.5
258.9141043;40.4;0.673379;82.0312;67.4
259.587483;40.5;0.754649;89.1029;78.3
260.3421315;40.6;0.684989;79.5072;69.4
261.0271202;40.7;0.684989;87.5927;67
261.7121088;40.8;0.661769;87.5927;67.5
262.3738776;41.1;0.731429;90.6661;81.2
263.1053061;41.2;0.673379;82.0312;79.7
263.7786848;41.3;0.696599;89.1029;76.9
264.4752834;41.4;0.673379;86.1328;76.3
265.1486621;41.5;0.743039;89.1029;79.6
265.8917007;41.6;0.696599;80.7495;80
266.5882993;41.7;0.696599;86.1328;76.9
267.284898;41.8;0.696599;86.1328;75.5
267.9814966;42.1;0.743039;86.1328;81.4
268.7245351;42.2;0.708209;80.7495;75.6
269.4327438;42.3;0.696599;84.7208;70.8
270.1293424;42.4;0.696599;86.1328;72.2
270.825941;42.5;0.696599;86.1328;76.2
271.5225397;42.6;0.731429;86.1328;74.5
272.2539683;42.7;0.743039;82.0312;70.8
272.9970068;42.8;0.812698;80.7495;70.5
273.8097052;43.1;0.777869;73.8281;71
274.5875737;43.2;0.743039;77.1339;69.3
275.3306122;43.3;0.812698;80.7495;65.5
276.1433107;43.4;0.928798;73.8281;66.4
277.0721088;43.5;0.847528;64.5996;69.2
277.9196372;43.6;0.835918;70.7941;61.5
278.7555556;43.7;1.03329;71.7773;59.4
279.7888435;43.8;1.45125;58.0671;62.8
281.2400907;44.1;1.05651;41.3438;63.6
282.2965986;44.2;1.03329;56.7909;57
283.3298866;44.3;0.893968;58.0671;52.5
284.2238549;44.4;0.870748;67.1165;60.5
285.0946032;44.5;0.859138;68.9062;67.6
285.9537415;44.6;0.812698;69.8374;62.2
286.7664399;44.7;0.882358;73.8281;59.8
287.6487982;44.8;0.940408;67.9996;61.5
288.5892063;45.1;0.917188;63.8021;69.2
289.5063946;45.2;0.777869;65.4173;61.9
290.284263;45.3;0.789478;77.1339;59.5
291.0737415;45.4;0.882358;75.9995;60.4
291.9560998;45.5;0.777869;67.9996;67.5
292.7339683;45.6;0.835918;77.1339;62.6
293.5698866;45.7;0.766258;71.7773;57.4
294.3361451;45.8;0.870748;78.3026;49.9
295.2068934;46.1;0.963628;68.9062;58.1
296.1705215;46.2;0.835918;62.2647;55.8
297.0064399;46.3;0.847528;71.7773;64.7
297.8539683;46.4;0.963628;70.7941;62.1
298.8175964;46.5;0.812698;62.2647;66.6
299.6302948;46.6;0.801088;73.8281;59.1
300.4313832;46.7;0.777869;74.8981;64.6
301.2092517;46.8;0.859138;77.1339;70.8
302.06839;47.1;0.870748;69.8374;67
302.9391383;47.2;0.847528;68.9062;63.4
303.7866667;47.3;0.859138;70.7941;61.4
304.645805;47.4;0.975238;69.8374;61.7
305.6210431;47.5;0.719819;61.5234;55.8
306.3408617;47.6;0.824308;83.3543;62.2
307.1651701;47.7;0.812698;72.7883;57.2
307.9778685;47.8;1.02168;73.8281;56
308.9995465;48.1;0.928798;58.7269;57
309.9283447;48.2;0.696599;64.5996;61
310.6249433;48.3;0.696599;86.1328;62.1
311.321542;48.4;0.835918;86.1328;57.8
312.1574603;48.5;0.708209;71.7773;61.2
312.8656689;48.6;0.719819;84.7208;64
313.5854875;48.7;0.719819;83.3543;60.5
314.3053061;48.8;0.905578;83.3543;59.9
315.2108844;49.1;0.673379;66.256;58.2
315.884263;49.2;0.684989;89.1029;61.7
316.5692517;49.3;0.743039;87.5927;70.7
317.3122902;49.4;0.673379;80.7495;65
317.9856689;49.5;0.743039;89.1029;64.6
318.7287075;49.6;0.777869;80.7495;66.9
319.506576;49.7;0.812698;77.1339;61.3
320.3192744;49.8;0.940408;73.8281;60.4
321.2596825;50.1;0.766258;63.8021;63.1
322.025941;50.2;0.731429;78.3026;61.1
322.7573696;50.3;0.719819;82.0312;66.8
323.4771882;50.4;0.661769;83.3543;65.6
324.1389569;50.5;0.708209;90.6661;66.6
324.8471655;50.6;0.777869;84.7208;66.1
325.625034;50.7;0.768027;77.1339;65.5
326.3930612;50.8;0.927029;78.1222;71.9
327.3200907;51.1;0.835918;64.7229;69.9
328.1560091;51.2;0.708209;71.7773;73.1
328.8642177;51.3;0.835918;84.7208;70.7
329.7001361;51.4;0.673379;71.7773;63.4
330.3735147;51.5;0.719819;89.1029;64
331.0933333;51.6;0.743039;83.3543;65.7
331.8363719;51.7;0.847528;80.7495;67.8
332.6839002;51.8;0.731429;70.7941;65.2
333.4153288;52.1;0.859138;82.0312;65.5
334.2744671;52.2;1.34438;69.8374;62.7
335.6188435;52.3;1.02596;44.6304;61.7
336.6448073;52.4;0.764354;58.4816;64
337.409161;52.5;0.754649;78.4977;66.3
338.1638095;52.6;0.801088;79.5072;70.6
338.964898;52.7;0.812698;74.8981;66.5
339.7775964;52.8;0.80551;73.8281;69.6
340.5831066;53.1;0.982426;74.487;67.1
341.5655329;53.2;1.02168;61.0733;63.4
342.5872109;53.3;0.801088;58.7269;65.3
343.3882993;53.4;0.801088;74.8981;61
344.1893878;53.5;0.917188;74.8981;60.2
345.106576;53.6;0.743039;65.4173;64.7
345.8496145;53.7;0.731429;80.7495;67.3
346.5810431;53.8;0.777869;82.0312;71.6
347.3589116;54.1;0.766258;77.1339;69.9
348.1251701;54.2;0.940408;78.3026;66
349.0655782;54.3;0.866372;63.8021;68
349.9319501;54.4;1.09571;69.2543;70.7
351.0276644;54.5;0.977415;54.7588;66.3
352.0050794;54.6;0.810522;61.3864;65.2
352.8156009;54.7;0.801088;74.0264;65.6
353.6166893;54.8;0.893968;74.8981;61.5
354.5106576;55.1;0.857891;67.1165;59.9
355.3685488;55.2;0.786667;69.9389;61.6
356.1552154;55.3;0.875805;76.2712;59.7
357.0310204;55.4;0.916191;68.5084;57.3
357.9472109;55.5;1.02168;65.4886;61.2
358.9688889;55.6;0.757302;58.7269;62.7
359.7261905;55.7;1.16995;79.2287;61.8
360.8961451;55.8;2.54259;51.284;57
363.4387302;56.1;0.928798;23.598;58
364.3675283;56.2;0.743039;64.5996;61.2
365.1105669;56.3;0.724671;80.7495;65
365.8352381;56.4;1.01683;82.7962;59.5
366.8520635;56.5;0.689478;59.0072;62
367.541542;56.6;0.715329;87.0223;63.7
368.2568707;56.7;0.844875;83.8775;66.9
369.101746;56.8;0.780522;71.0164;64.6
369.8822676;57.1;0.841474;76.8717;64.5
370.7237415;57.2;0.876803;71.3035;64.6
371.6005442;57.3;0.847891;68.4304;68.6
372.4484354;57.4;0.719456;70.7638;70.4
373.1678912;57.5;0.801088;83.3964;70.5
373.9689796;57.6;0.812698;74.8981;61.2
374.781678;57.7;0.941338;73.8281;62.8
375.7230159;57.8;0.974308;63.7391;61.5
376.6973243;58.1;1.01007;61.5821;62.3
377.7073923;58.2;0.766258;59.4019;62
378.4736508;58.3;0.870748;78.3026;66.4
379.3443991;58.4;0.859138;68.9062;62.2
380.2035374;58.5;1.05651;69.8374;67.4
381.2600454;58.6;0.986848;56.7909;62.6
382.2468934;58.7;0.751451;60.7996;65.7
382.9983447;58.8;1.05662;79.8455;61.5
384.054966;59.1;1.04798;56.7848;61.7
385.1029478;59.2;0.766258;57.2529;62.8
385.8692063;59.3;0.915556;78.3026;60.5
386.7847619;59.4;0.953651;65.534;58.1
387.7384127;59.5;0.917188;62.9161;63.4
388.6556009;59.6;0.917188;65.4173;59.7
389.5727891;59.7;1.20744;65.4173;53.8
390.7802268;59.8;0.801088;49.692;62.2
391.5813152;60.1;0.893968;74.8981;62.7
392.4752834;60.2;0.783447;67.1165;62.1
393.2587302;60.3;0.72585;76.5847;63.2
393.9845805;60.4;0.777869;82.6617;65.1
394.762449;60.5;0.78263;77.1339;65.3
395.5450794;60.6;0.810907;76.6645;66.9
396.3559864;60.7;0.821338;73.9912;61.9
397.1773243;60.8;0.989456;73.0515;62.4
398.16678;61.1;0.856531;60.6394;67.9
399.0233107;61.2;0.812698;70.05;68.5
399.8360091;61.3;0.812698;73.8281;63.3
400.6487075;61.4;0.905578;73.8281;65.7
401.5542857;61.5;0.893968;66.256;64.3
402.448254;61.6;0.930068;67.1165;62.4
403.378322;61.7;0.973968;64.5114;57.7
404.3522902;61.8;0.836395;61.6036;59
405.1886848;62.1;1.04442;71.7365;60.5
406.2331066;62.2;1.09134;57.4481;63.2
407.3244444;62.3;1.36998;54.9784;61.5
408.6944218;62.4;1.10571;43.7963;68.3
409.8001361;62.5;1.27433;54.2636;62.1
411.0744671;62.6;1.18422;47.0835;68
412.2586848;62.7;1.31193;50.6664;60.9
413.5706122;62.8;1.71828;45.7342;54.4
415.2888889;63.1;0.952018;34.9187;63.7
416.240907;63.2;0.859138;63.024;56
417.1000454;63.3;0.824308;69.8374;57.1
417.9243537;63.4;0.859138;72.7883;61.6
418.7834921;63.5;0.789478;69.8374;69.9
419.5729705;63.6;0.743039;75.9995;66.1
420.3160091;63.7;0.754649;80.7495;65.2
421.0706576;63.8;0.777869;79.5072;72.4
421.8485261;64.1;0.824308;77.1339;79.8
422.6728345;64.2;0.731429;72.7883;75
423.404263;64.3;0.754649;82.0312;78.7
424.1589116;64.4;0.719819;79.5072;76.8
424.8787302;64.5;0.801088;83.3543;70.3
425.6798186;64.6;0.731429;74.8981;73.5
426.4112472;64.7;0.754649;82.0312;73.3
427.1658957;64.8;0.661769;79.5072;72.1
427.8276644;65.1;0.696599;90.6661;80.4
428.524263;65.2;0.684989;86.1328;75.5
429.2092517;65.3;0.696599;87.5927;78.4
429.9058503;65.4;0.626939;86.1328;78.2
430.5327891;65.5;0.673379;95.7031;81
431.2061678;65.6;0.777869;89.1029;75.9
431.9840363;65.7;0.731429;77.1339;78.5
432.7154649;65.8;0.940408;82.0312;75.7
433.655873;66.1;0.928798;63.8021;73.7
434.5846712;66.2;0.719819;64.5996;74
435.3044898;66.3;0.824308;83.3543;72.1
436.1287982;66.4;1.0449;72.7883;66.8
437.1736961;66.5;0.936236;57.4219;72.9
438.109932;66.6;1.01424;64.0864;70.1
439.1241723;66.7;1.12617;59.1576;68.8
440.2503401;66.8;0.885669;53.278;62.7
441.1360091;67.1;0.913878;67.7454;62.1
442.0498866;67.2;0.882358;65.6543;60.7
442.9322449;67.3;0.893968;67.9996;62.6
443.8262132;67.4;0.859138;67.1165;63.8
444.6853515;67.5;0.940408;69.8374;62.8
445.6257596;67.6;0.874308;63.8021;63.8
446.500068;67.7;0.960068;68.6257;61.6
447.4601361;67.8;1.34676;62.4956;62.9
448.8068934;68.1;1.05651;44.5515;56.3
449.8634014;68.2;0.905578;56.7909;55.7
450.7689796;68.3;0.893968;66.256;66.6
451.6629478;68.4;0.847528;67.1165;64.3
452.5104762;68.5;0.893968;70.7941;64.8
453.4044444;68.6;0.905578;67.1165;59.8
454.3100227;68.7;0.909229;66.256;62.1
455.2192517;68.8;1.25023;65.99;59.4
456.4694785;69.1;1.49769;47.9913;57
457.9671655;69.2;1.21905;40.0618;45.8
459.1862132;69.3;1.25388;49.2188;47.3
460.4400907;69.4;1.75311;47.8516;52.6
462.1931973;69.5;1.1485;34.225;63.1
463.3417007;69.6;1.12705;52.2419;57.6
464.4687528;69.7;1.21905;53.2362;50.6
465.6878005;69.8;1.49769;49.2188;45.8
467.1854875;70.1;0.975238;40.0618;58
468.1607256;70.2;0.950567;61.5234;54.1
469.1112925;70.3;1.02313;63.1202;56.9
470.1344218;70.4;1.06812;58.6436;61.4
471.2025397;70.5;1.0449;56.1736;62.1
472.2474376;70.6;1.23066;57.4219;56.8
473.4780952;70.7;1.45125;48.7544;54.6
474.9293424;70.8;2.6819;41.3438;52.3
477.6112472;71.1;0;22.3722;57
