Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.444557823;1;2.08642;0;79.1
2.530975056;2;2.02014;28.7574;73.5
4.551111111;3;1.95048;29.701;71.9
6.501587301;4;2.0898;30.7617;72.4
8.591383219;5;2.02014;28.7109;67.6
10.61151927;6;2.02014;29.701;69.8
12.63165533;7;1.98531;29.701;74.5
14.61696145;8;1.98531;30.222;72.8
16.60226757;9;1.8576;30.222;78.1
18.45986395;10;1.93887;32.2998;77.2
20.39873016;11;1.93887;30.9459;76
22.33759637;12;1.89145;30.9459;75.3
24.22904762;13;1.98628;31.7217;77.7
26.2153288;14;1.84599;30.2072;72.8
28.06131519;15;1.91565;32.5029;68.9
29.97696145;16;1.89243;31.321;70.2
31.86938776;17;2.11676;31.7053;66.9
33.98614512;18;1.86546;28.3452;76.2
35.85160998;19;1.89331;32.1636;69.2
37.74492063;20;1.8451;31.6905;66.8
39.59002268;21;1.89243;32.5185;64.2
41.48244898;22;1.9737;31.7053;56.1
43.45614512;23;2.02014;30.3998;66.3
45.47628118;24;2.26395;29.701;71
47.74022676;25;2.04317;26.5024;73.2
49.78340136;26;2.49633;29.3661;61.2
52.27972789;27;2.02014;24.0353;62
54.29986395;28;2.4381;29.701;64.9
56.73795918;29;2.00853;24.6094;60.2
58.74648526;30;2.27556;29.8727;65.4
61.02204082;31;1.99692;26.3672;67.7
63.01895692;32;2.22912;30.0463;67.9
65.24807256;33;1.95048;26.9165;75.6
67.19854875;34;1.96209;30.7617;80.1
69.16063492;35;2.2059;30.5797;81
71.36653061;36;2.03175;27.1998;74.4
73.39827664;37;1.83438;29.5312;73.7
75.23265306;38;1.88082;32.7087;79.9
77.11346939;39;2.13624;31.901;73.3
79.24970522;40;1.91147;28.0868;76.7
81.16117914;41;2.31456;31.3894;70.2
83.47573696;42;1.75336;25.9229;61.7
85.22909297;43;1.89145;34.2201;68.5
87.12054422;44;1.81805;31.7217;65.7
88.9385941;45;2.1649;33.0024;70.9
91.10349206;46;1.86528;27.7149;75.1
92.96877551;47;1.8383;32.1667;72.8
94.80707483;48;1.77633;32.6389;80
96.58340136;49;1.70667;33.7776;77.6
98.29006803;50;1.67184;35.1562;84.1
99.96190476;51;1.72206;35.8887;76.9
101.6839683;52;1.81898;34.8419;71.8
103.5029478;53;1.76472;32.9855;76.2
105.2676644;54;1.78794;33.9998;73.4
107.0556009;55;1.7415;33.5582;76.8
108.7970975;56;1.7415;34.4531;81.5
110.5385941;57;1.79955;34.4531;76.6
112.3381406;58;1.78794;33.3417;77.1
114.1260771;59;1.79955;33.5582;78.8
115.9256236;60;2.02014;33.3417;80.4
117.9457596;61;1.98524;29.701;82.4
119.9309977;62;1.96215;30.2231;78.2
121.8931519;63;1.96209;30.5786;84.7
123.8552381;64;1.88066;30.5797;81
125.7358957;65;2.3802;31.9037;76.9
128.1160998;1;1.98531;25.2079;79
130.1014059;2;2.21751;30.222;75
132.3189116;3;1.93828;27.0574;73.8
134.2571882;4;2.102;30.9553;71.9
136.3591837;5;2.17107;28.5443;66.1
138.5302494;6;1.98531;27.6362;65.5
140.5155556;7;2.04336;30.222;71.9
142.5589116;8;2.00853;29.3635;72.4
144.5674376;9;1.88082;29.8727;75.9
146.448254;10;1.86921;31.901;78.3
148.3174603;11;1.84791;32.0992;77.6
150.1653741;12;2.07626;32.469;73.1
152.2416327;13;1.89243;28.8981;70.6
154.134059;14;1.99059;31.7053;70.8
