Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
2.873469388;1.1;1.30322;0;82.7
4.176689342;1.2;0.792381;46.0398;71.9
4.969070295;2.1;0.904286;75.7212;76.7
5.873356009;2.2;0.819796;66.3507;68.5
6.693151927;3.1;0.896871;73.1889;77.9
7.590022676;3.2;0.954921;66.8993;74.3
8.544943311;4.1;0.847528;62.8324;72.4
9.392471655;4.2;0.850431;70.7941;71.2
10.24290249;5.1;1.00136;70.5525;79.9
11.24426304;5.2;0.835918;59.9185;71.1
12.08018141;6.1;0.963628;71.7773;73.1
13.04380952;6.2;0.885261;62.2647;69.7
13.9290703;7.1;0.899773;67.7766;74.5
14.82884354;7.2;0.902676;66.6835;70.2
15.73151927;8.1;0.864943;66.4691;67.9
16.59646259;8.2;0.867846;69.3687;75.3
17.46430839;9.1;0.937506;69.1367;80.9
18.40181406;9.2;0.863492;63.9996;76.4
19.26530612;10.1;0.933878;69.4853;76.3
20.19918367;10.2;0.858775;64.2483;81.9
21.05795918;11.1;0.897959;69.8669;76.8
21.95591837;11.2;0.917551;66.8182;79.1
22.87346939;12.1;0.888163;65.3915;79.8
23.76163265;12.2;0.894694;67.5551;76.4
24.65632653;13.1;0.924082;67.062;82
25.58040816;13.2;0.924082;64.9293;76.9
26.5044898;14.1;0.858775;64.9293;71.2
27.36326531;14.2;0.852245;69.8669;72.2
28.2155102;15.1;0.835918;70.4023;73.3
29.05142857;15.2;0.90449;71.7773;79.2
29.95591837;16.1;0.973061;66.3357;86.9
30.92897959;16.2;0.871837;61.6611;81.5
31.80081633;17.1;0.940408;68.8202;82.3
32.74122449;17.2;0.888163;63.8021;82.1
33.62938776;18.1;0.901224;67.5551;82.3
34.53061225;18.2;0.943673;66.5761;83
35.47428571;19.1;0.888163;63.5813;79.7
36.36244898;19.2;0.891429;67.5551;77.7
37.25387755;20.1;1.08082;67.3077;80.9
38.33469388;20.2;0.91102;55.5136;73.5
39.24571429;21.1;0.966531;65.8602;75
40.2122449;21.2;0.90449;62.0777;77.6
41.11673469;22.1;0.96;66.3357;78.2
42.07673469;22.2;0.868571;62.5;76.5
42.94530612;23.1;0.937143;69.0789;79.7
43.88244898;23.2;0.917551;64.0244;78
44.8;24.1;0.924082;65.3915;77.8
45.72408163;24.2;0.897959;64.9293;80.8
46.62204082;25.1;1.13125;66.8182;82.9
47.75328798;25.2;1.24082;53.0388;84.8
48.99410431;26.1;0.885261;48.3553;80.2
49.87936508;26.2;0.950567;67.7766;85.3
50.82993197;27.1;0.910658;63.1202;80.6
51.74058957;27.2;0.932426;65.8865;85
52.67301587;28.1;0.932426;64.3483;81
53.60544218;28.2;0.928798;64.3483;77.4
54.53424036;29.1;0.997732;64.5996;81.1
55.53197279;29.2;0.935419;60.1364;81.6
56.46739229;30.1;0.911292;64.1423;75.4
57.37868481;30.2;0.957823;65.8405;81.4
58.33650794;31.1;1.00499;62.642;86.5
59.3414966;31.2;0.86712;59.7022;79.4
60.20861678;32.1;0.943311;69.1946;85.2
61.15192744;32.2;0.863492;63.6058;80.1
62.0154195;33.1;0.910658;69.4853;81.5
62.9260771;33.2;0.878005;65.8865;84
63.80408163;34.1;0.863492;68.3368;85.9
64.6675737;34.2;1.08844;69.4853;80.4
65.75600907;35.1;0.990476;55.125;86.1
66.74648526;35.2;0.84898;60.5769;77.6
67.59546485;36.1;0.887483;70.6731;84.3
68.48294785;36.2;0.821361;67.6069;79.7
69.30430839;37.1;0.885261;73.0495;83.8
70.18956916;37.2;1.01587;67.7766;86.3
71.20544218;38.1;0.863492;59.0625;76.2
72.06893424;38.2;0.899773;69.4853;78.7
72.96870748;39.1;0.972336;66.6835;84.6
73.94104308;39.2;0.943311;61.7071;81.9
74.88435374;40.1;0.939683;63.6058;83.3
75.82403628;40.2;0.943311;63.8514;81.5
76.76734694;41.1;0.957823;63.6058;84.3
77.72517007;41.2;0.936054;62.642;82.6
78.66122449;42.1;1.04127;64.0988;83.1
79.70249433;42.2;0.961451;57.622;81.9
80.66394558;43.1;0.914286;62.4057;75.1
81.57823129;43.2;0.899773;65.625;77.6
82.47800454;44.1;0.914286;66.6835;66.1
83.39229025;44.2;0.914286;65.625;69
84.30657596;45.1;0.881633;65.625;71.5
85.18820862;45.2;0.896145;68.0556;72.5
86.08435374;46.1;0.888889;66.9534;73.4
86.97324263;46.2;0.910658;67.5;70.9
87.88390023;47.1;0.84898;65.8865;76.9
88.73287982;47.2;0.874376;70.6731;74
89.60725624;48.1;0.856236;68.6203;75.2
90.46349206;48.2;0.911723;70.0742;73.4
91.37521542;49.1;0.85517;65.8094;78.3
92.23038549;49.2;1.02676;70.1615;73.9
93.25714286;50.1;0.957823;58.4364;77.4
94.21496599;50.2;1.10585;62.642;75.9
95.32081633;51.1;1.1102;54.2569;78.9
96.43102041;51.2;0.944762;54.0441;73
97.37578231;52.1;1.04054;63.5081;70.7
98.41632653;52.2;1.17986;57.6621;66.3
99.59619048;53.1;1.44109;50.8533;66.2
101.0372789;53.2;1.07973;41.6352;73.4
102.1170068;54.1;1.03184;55.5696;74.3
103.1488435;54.2;0.992653;58.1487;78.4
104.1414966;55.1;1.24082;60.4441;78.1
105.3823129;55.2;1.24082;48.3553;75.2
106.6231293;56.1;0.931701;48.3553;75.1
107.5548299;56.2;1.04925;64.3984;78.9
108.6040816;57.1;1.07102;57.1836;72.4
109.675102;57.2;0.975238;56.0213;74.2
110.6503401;58.1;1.19832;61.5234;75.9
111.8486621;58.2;1.23107;50.07;71.9
113.0797279;59.1;1.13633;48.7383;68.4
114.2160544;59.2;1.05168;52.8017;71.5
115.2677324;60.1;1.06424;57.0517;69.8
116.3319728;60.2;1.02748;56.3782;74.4
117.3594558;61.1;1.17116;58.3951;76.8
118.5306122;61.2;1.06667;51.2314;69.3
119.5972789;62.1;0.997007;56.25;73.1
120.5942857;62.2;0.966531;60.1801;73.6
121.5608163;63.1;1.04054;62.0777;72.4
122.6013605;63.2;0.992653;57.6621;70.7
123.5940136;64.1;1.07537;60.4441;74.8
124.6693878;64.2;1.03184;55.7945;76.5
125.7012245;65.1;1.16245;58.1487;71.1
126.8636735;65.2;1.02748;51.6152;65.3
127.8911565;66.1;1.21034;58.3951;76.5
129.1014966;66.2;1.1102;49.5728;79.5
130.2117007;67.1;1.15374;54.0441;75.6
131.3654422;67.2;1.11456;52.0047;70.1
132.48;68.1;1.05796;53.833;68.6
133.5379592;68.2;1.1015;56.713;67.5
134.6394558;69.1;1.20163;54.4713;77.2
135.8410884;69.2;1.3932;49.9321;71.6
137.2342857;70.1;1.00571;43.0664;72.8
138.24;70.2;1.06231;59.6591;78.1
139.3023129;71.1;1.18422;56.4805;78
140.4865306;71.2;1.22776;50.6664;72.5
141.7142857;72.1;1.0449;48.8697;73
142.7591837;72.2;0.988299;57.4219;76.1
143.747483;73.1;1.07537;60.7104;76.6
144.8228571;73.2;1.05796;55.7945;79.5
145.8808163;74.1;1.13197;56.713;80.2
147.0127891;74.2;1.29166;53.0048;82.4
148.3044444;75.1;1.43814;46.452;72
149.742585;75.2;1.72844;41.7205;71.1
151.4710204;76.1;0.88381;34.7135;68.2
152.3548299;76.2;0.840272;67.8879;69.2
153.195102;77.1;0.847279;71.4054;68.2
154.042381;77.2;0.837619;70.8149;70.8
154.88;78.1;0.866395;71.6316;73.5
155.7463946;78.2;0.81415;69.2525;72
156.5605442;79.1;0.866395;73.6965;73.3
157.4269388;79.2;0.844626;69.2525;83.4
158.2715646;80.1;0.88941;71.0374;85.7
159.1609751;80.2;0.78678;67.4604;70.6
159.9477551;81.1;0.818503;76.2602;71
160.7662585;81.2;0.788027;73.3045;72
161.5542857;82.1;0.844626;76.1395;83.9
162.3989116;82.2;0.805442;71.0374;73.2
163.2043537;83.1;0.796735;74.4932;68.7
164.0010884;83.2;0.822857;75.3074;74.1
164.8239456;84.1;0.81415;72.9167;76.6
165.6380952;84.2;0.81415;73.6965;76.9
166.4522449;85.1;0.805442;73.6965;85.4
167.2576871;85.2;0.819683;74.4932;79.7
168.0773696;86.1;0.799909;73.1991;84.5
168.8772789;86.2;0.840272;75.0085;80.9
169.717551;87.1;0.831565;71.4054;80.5
170.5491156;87.2;0.774966;72.1531;84.2
171.3240816;88.1;0.796735;77.4228;84.6
172.1208163;88.2;0.805442;75.3074;80.5
172.9262585;89.1;0.783673;74.4932;83.3
173.709932;89.2;0.805442;76.5625;80.6
174.5153742;90.1;0.796735;74.4932;78.8
175.3121088;90.2;0.822857;75.3074;83.6
176.134966;91.1;0.957823;72.9167;83.5
177.0927891;91.2;0.818503;62.642;79.5
177.9112925;92.1;0.774966;73.3045;81
178.6862585;92.2;0.788027;77.4228;82
179.4742857;93.1;0.81415;76.1395;80.8
180.2884354;93.2;0.796735;73.6965;79.2
181.0851701;94.1;0.795669;75.3074;81.7
181.880839;94.2;1.02419;75.4082;84.4
182.905034;95.1;1.43737;58.5826;84
184.3424036;95.2;1.05732;41.7429;72
185.3997279;96.1;1.02748;56.747;73.9
186.4272109;96.2;1.17551;58.3951;70.7
187.6027211;97.1;1.07102;51.0417;74.8
188.6737415;97.2;0.927347;56.0213;71.3
189.6010884;98.1;0.866395;64.7007;79
190.467483;98.2;0.944762;69.2525;81.6
191.4122449;99.1;0.944762;63.5081;85.9
192.3570068;99.2;0.827211;63.5081;77.8
193.1842177;100.1;0.814218;72.5329;82.6
193.9984354;100.2;0.966463;73.6904;79.8
194.964898;101.1;0.949116;62.0821;84.9
195.9140136;101.2;0.896871;63.2167;81.6
196.8108844;102.1;0.844626;66.8993;81.6
197.6555102;102.2;0.875102;71.0374;82.2
198.5306122;103.1;0.857687;68.5634;80.1
199.3882993;103.2;0.88381;69.9556;82.6
200.2721088;104.1;0.84898;67.8879;81.3
201.1210884;104.2;1.02313;70.6731;82.4
202.1442177;105.1;1.36707;58.6436;80.2
203.5112925;105.2;1.00136;43.8893;68
204.5126531;106.1;0.962177;59.9185;71.8
205.4748299;106.2;1.01007;62.3586;68.9
206.484898;107.1;1.04054;59.4019;69.9
207.5254422;107.2;1.01878;57.6621;64.3
208.5442177;108.1;1.0449;58.8942;72.9
209.5891156;108.2;0.970884;57.4219;61.5
210.56;109.1;1.07537;61.7993;75.8
211.6353742;109.2;0.979592;55.7945;63.2
212.614966;110.1;1.15605;61.25;76.2
213.7710204;110.2;1.43442;51.9007;78.2
215.2054422;111.1;1.07537;41.8287;71.1
216.2808163;111.2;0.937664;55.7945;74
217.2184807;112.1;0.969274;63.9888;76.4
218.1877551;112.2;0.922993;61.902;79
219.1107483;113.1;0.944762;65.0059;82.2
220.0555102;113.2;0.944762;63.5081;80.7
221.0002721;114.1;0.922993;63.5081;82.1
221.9232653;114.2;1.11456;65.0059;83
223.0378231;115.1;0.966531;53.833;87.7
224.0043537;115.2;0.831565;62.0777;79.5
224.8359184;116.1;0.875102;72.1531;80
225.7110204;116.2;0.844626;68.5634;80.3
226.5556463;117.1;0.875102;71.0374;83.2
227.4307483;117.2;0.822857;68.5634;77.8
228.2536054;118.1;0.826667;72.9167;78.6
229.0802721;118.2;0.893061;72.5806;81.1
229.9733333;119.1;0.944762;67.1846;82.6
230.9180952;119.2;0.879456;63.5081;78.9
231.797551;120.1;0.888163;68.224;81.3
232.6857143;120.2;0.857687;67.5551;79.2
233.5434014;121.1;0.901224;69.9556;82.4
234.4446259;121.2;0.857687;66.5761;73.5
235.3023129;122.1;0.825147;69.9556;78.5
236.1274603;122.2;0.868458;72.7143;83.5
236.9959184;123.1;1.45415;69.088;85.1
238.450068;123.2;0.931701;41.2612;72.5
239.3817687;124.1;1.01878;64.3984;78.9
240.4005442;124.2;0.940408;58.8942;77.6
241.3409524;125.1;1.01878;63.8021;81.6
242.3597279;125.2;0.962177;58.8942;76.6
243.3219048;126.1;1.01007;62.3586;77.1
244.3319728;126.2;0.958186;59.4019;71.3
245.2901587;127.1;1.03147;62.6183;79.7
246.3216327;127.2;1.08091;58.1692;77.2
247.4025397;128.1;1.15256;55.5089;79.1
248.555102;128.2;1.06667;52.0579;67.4
249.6217687;129.1;1.11392;56.25;80.4
250.7356916;129.2;1.002;53.8637;78.3
251.7376871;130.1;1.09279;59.8805;72
252.8304762;130.2;1.11456;54.9054;64.5
253.945034;131.1;1.22776;53.833;80.3
255.1727891;131.2;1.25388;48.8697;63.1
256.4266667;132.1;1.01442;47.8516;71.4
257.4410884;132.2;0.853333;59.147;71.9
258.2944218;133.1;0.961202;70.3125;71.4
259.2556236;133.2;0.854308;62.4219;72.1
260.109932;134.1;0.962177;70.2322;71.9
261.0721088;134.2;0.909932;62.3586;74.8
261.9820408;135.1;0.84898;65.939;69.9
262.8310204;135.2;0.857687;70.6731;70.6
263.6887075;136.1;0.934581;69.9556;76.9
264.623288;136.2;0.863605;64.1999;75.3
265.4868934;137.1;0.892426;69.4762;72.6
266.3793197;137.2;0.882925;67.2324;76.7
267.2622449;138.1;0.910816;67.9559;73.6
268.1730612;138.2;0.870748;65.875;73.2
269.0438095;139.1;0.879456;68.9063;73.3
269.9232653;139.2;0.866395;68.224;71.6
270.7896599;140.1;0.914286;69.2525;77
271.7039456;140.2;0.940408;65.625;70.6
272.6443537;141.1;0.866395;63.8021;68.2
273.5107483;141.2;0.831565;69.2525;70.9
274.3423129;142.1;0.853333;72.1531;73.7
275.1956463;142.2;0.879456;70.3125;76.4
276.075102;143.1;0.992653;68.224;85
277.0677551;143.2;0.866395;60.4441;82.7
277.9341497;144.1;0.931701;69.2525;82
278.8658503;144.2;0.905578;64.3984;82.7
279.7714286;145.1;0.957823;66.256;81
280.7292517;145.2;0.84898;62.642;82.6
281.5782313;146.1;0.944762;70.6731;82.5
282.5229932;146.2;0.88805;63.5081;78.2
283.4110431;147.1;1.07159;67.5638;79.7
284.4826304;147.2;0.909478;55.9917;76.1
285.3921088;148.1;0.927188;65.9719;75.1
286.3192971;148.2;0.888322;64.7118;81.1
287.207619;149.1;0.970884;67.5431;79.9
288.1785034;149.2;0.849252;61.7993;80.5
289.0277551;150.1;0.992585;70.6504;80.3
290.0203401;150.2;0.893288;60.4482;76.3
290.9136281;151.1;0.89517;67.1676;76.6
291.8087982;151.2;0.925669;67.0264;81.6
292.7344671;152.1;1.16921;64.818;82.1
293.9036735;152.2;1.2758;51.3169;85.8
295.1794785;153.1;0.813991;47.0291;79.7
295.9934694;153.2;0.966531;73.7109;85.7
296.96;154.1;0.940408;62.0777;80.5
297.9004082;154.2;0.911179;63.8021;84.8
298.8115873;155.1;0.947868;65.8487;79
299.7594558;155.2;0.940408;63.2999;78.6
300.6998639;156.1;1.01007;63.8021;81.4
301.709932;156.2;0.962177;59.4019;81.5
302.6721088;157.1;0.870748;62.3586;74.6
303.5428571;157.2;0.968345;68.9063;80.7
304.5112018;158.1;1.02524;61.9614;86.9
305.5364399;158.2;0.858118;58.523;80.2
306.3945578;159.1;0.894014;69.9205;85.2
307.2885714;159.2;0.847483;67.1131;80.1
308.1360544;160.1;0.88381;70.7979;82.4
309.0198639;160.2;0.889887;67.8879;84.4
