Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.718276643;1;2.55927;0;49.3
4.27755102;2;2.50612;23.4441;61.8
6.783673469;3;2.57143;23.9414;60.5
9.35510204;4;2.57143;23.3333;59.3
11.92653061;5;2.32943;23.3333;60.9
14.25596372;6;2.51955;25.7573;67.1
16.7755102;7;2.90612;23.8138;67.2
19.68163265;8;2.57959;20.6461;56.3
22.26122449;9;2.32653;23.2595;54.4
24.5877551;10;2.41714;25.7895;54.1
27.00489796;11;2.13796;24.8227;52.7
29.14285714;12;2.39143;28.0641;61
31.53428571;13;2.28778;25.0896;54.5
33.82206349;14;2.21059;26.2263;56.9
36.03265306;15;2.22041;27.1421;59.5
38.25306122;16;2.16714;27.0221;64.4
40.42020408;17;2.86959;27.6862;64.2
43.28979592;18;2.08163;20.9089;61.5
45.37142857;19;2.16327;28.8235;56.5
47.53469388;20;2.26939;27.7358;51.5
49.80408163;21;2.28571;26.4388;58.5
52.08979592;22;2.14694;26.25;70
54.23673469;23;2.0898;27.9468;67.6
56.32653061;24;1.99703;28.7109;71.4
58.32356009;25;1.95399;30.0446;69.1
60.27755102;26;1.98367;30.7064;76
62.26122449;27;1.9102;30.2469;74.4
64.17142857;28;2.10612;31.4103;79.8
66.27755102;29;2.10612;28.4884;69.6
68.38367347;30;1.97551;28.4884;68.9
70.35918367;31;1.95918;30.3719;75
72.31836735;32;2.31837;30.625;70.8
74.63673469;33;2.60408;25.8803;66.6
77.24081633;34;2.17143;23.0408;61.1
79.4122449;35;1.98864;27.6316;70.7
81.40088435;36;2.01136;30.1714;67.4
83.4122449;37;2.22041;29.8306;72.1
85.63265306;38;2.14694;27.0221;69.5
87.77959184;39;2.14694;27.9468;68.2
89.92653061;40;2.3102;27.9468;72
92.23673469;41;2.49796;25.9717;71.2
94.73469388;42;2.13061;24.0196;62.3
96.86530612;43;2.00859;28.1609;66.8
98.87390023;44;1.91794;29.8716;67.4
100.7918367;45;2.0898;31.2836;69.5
102.8816327;46;2.06531;28.7109;69.5
104.9469388;47;1.99184;29.0514;70.3
106.9387755;48;1.99184;30.123;70
108.9306122;49;2.13061;30.123;71.9
111.0612245;50;1.93469;28.1609;69.6
112.9959184;51;1.89955;31.0127;72.1
114.8954649;52;1.83107;31.5865;71.5
116.7265306;53;1.86358;32.7678;74.2
118.5901134;54;1.82814;32.196;75.9
120.418254;55;1.80943;32.8202;72.2
122.2276871;56;1.7968;33.1596;74.9
124.0244898;57;2.13061;33.3926;74
126.155102;58;2.17186;28.1609;72.4
128.3269615;59;1.90161;27.6261;76
130.2285714;60;2.02449;31.5522;77
132.2530612;61;2.32653;29.6371;68.3
134.5795918;62;2.18776;25.7895;71.3
136.7673469;63;2.13878;27.4254;74
138.9061224;64;1.91837;28.0534;75.1
140.8244898;65;2.29388;31.2766;73
143.1183673;66;2.61224;26.1566;78.8
145.7306122;67;2.34286;22.9688;67.5
148.0734694;68;2.30204;25.6098;61.9
150.3755102;69;2.22857;26.0638;69
152.6040816;70;2.38367;26.9231;72.5
154.9877551;71;2.54694;25.1712;71.5
157.5346939;72;2.49796;23.5577;64.2
160.0326531;73;2.58776;24.0196;63
162.6204082;74;2.38367;23.1861;62.1
165.0040816;75;2.6449;25.1712;67.9
167.6489796;76;2.97959;22.6852;59.1
170.6285714;77;3.50236;20.137;56.8
174.1309297;78;2.72621;17.1313;61.2
176.8571429;79;2.52245;22.0086;61.2
179.3795918;80;2.53878;23.7864;60.8
181.9183673;81;2.63673;23.6334;63.8
184.555102;82;2.75102;22.7554;63.4
187.3061224;83;2.68571;21.8101;56
189.9918367;84;2.85714;22.3404;56.8
192.8489796;85;2.74286;21;58.8
195.5918367;86;2.74286;21.875;62.5
198.3346939;87;2.73469;21.875;59
201.0693878;88;2.79184;21.9403;60.6
203.8612245;89;2.90612;21.4912;66.6
206.7673469;90;2.87347;20.6461;59.7
209.6408163;91;2.4898;20.8807;59.2
212.1306122;92;2.4;24.0984;67.2
214.5306122;93;2.41633;25;69.8
216.9469388;94;2.35918;24.8311;70.1
219.3061224;95;2.33469;25.4325;66.5
221.6408163;96;2.26939;25.6993;73.3
223.9102041;97;2.27755;26.4388;70.2
226.1877551;98;2.41633;26.3441;69.5
228.6040816;99;2.32653;24.8311;67.1
230.9306122;100;2.46531;25.7895;70.1
233.3959184;101;2.56327;24.3377;66
235.9591837;102;2.35918;23.4076;61.4
238.3183673;103;2.41633;25.4325;66
240.7346939;104;2.45714;24.8311;70.4
243.1918367;105;2.26939;24.4186;68.5
245.4612245;106;2.38367;26.4388;70.2
247.844898;107;2.20408;25.1712;66.3
250.0489796;108;2.22857;27.2222;73.3
252.277551;109;2.22857;26.9231;74.5
254.5061224;110;2.09796;26.9231;71.1
256.6040816;111;2.13061;28.5992;73.7
258.7346939;112;2.09796;28.1609;73.9
260.8326531;113;2.05714;28.5992;73.5
262.8897959;114;2.06531;29.1667;76
264.955102;115;2.01381;29.0514;76.2
266.9689116;116;1.98884;29.7943;77.8
268.9577551;117;2.02184;30.1683;75.1
270.9795918;118;2.01633;29.676;81.2
272.9959184;119;2.08163;29.7571;79.4
275.077551;120;1.99184;28.8235;81.5
277.0693878;121;2.03265;30.123;82.3
279.1020408;122;2.0898;29.5181;77.2
281.1918367;123;2.10612;28.7109;80.8
283.2979592;124;2.07347;28.4884;80.4
285.3714286;125;2.61224;28.937;83.1
287.9836735;126;2.31837;22.9688;77.4
290.3020408;127;1.88571;25.8803;72.9
292.1877551;128;2.05714;31.8182;79.7
294.244898;129;2.22041;29.1667;80
296.4653061;130;2.09796;27.0221;73.9
298.5632653;131;2.07347;28.5992;77.1
300.6367347;132;1.95848;28.937;79.7
302.5952154;133;2.72723;30.636;79.3
305.322449;134;2.41633;22.0003;66.5
307.7387755;135;1.96735;24.8311;63.2
309.7061224;136;2.04898;30.4979;73.8
311.755102;137;2.14694;29.2829;76.9
313.9020408;138;2.04082;27.9468;62.5
315.9428571;139;1.86122;29.4;66.5
317.8040816;140;2.40816;32.2368;75.5
320.2122449;141;2.4;24.9153;73.1
322.6122449;142;2.3102;25;68.7
324.922449;143;2.4;25.9717;67
327.322449;144;2.40816;25;65.2
329.7306122;145;2.44898;24.9153;64.2
332.1795918;146;2.34286;24.5;65.2
334.522449;147;2.32653;25.6098;66
336.8489796;148;2.36868;25.7895;63
339.2176644;149;2.42315;25.3305;58.9
341.6408163;150;2.34286;24.7611;57.3
343.9836735;151;2.37551;25.6098;62
346.3591837;152;2.7102;25.2577;64.5
349.0693878;153;2.35102;22.1386;60.5
351.4204082;154;2.49796;25.5208;64.5
353.9183673;155;2.49796;24.0196;62.9
356.4163265;156;2.44898;24.0196;62.6
358.8653061;157;2.52245;24.5;68.3
361.3877551;158;2.56327;23.7864;72.6
363.9510204;159;2.7378;23.4076;60.4
366.6888209;160;2.65812;21.9154;62.2
369.3469388;161;3.65714;22.5724;60.4
373.0040816;162;2.78367;16.4062;53.8
375.7877551;163;2.30204;21.5543;60.3
378.0897959;164;2.52245;26.0638;59.6
380.6122449;165;2.28045;23.7864;61
382.8926984;166;2.51138;26.3106;64.9
385.4040816;167;2.45714;23.8912;66.3
387.8612245;168;2.67755;24.4186;65.1
390.5387755;169;2.57959;22.4085;53.4
393.1183673;170;2.22041;23.2595;51.6
395.3387755;171;2.30204;27.0221;51.8
397.6408163;172;2.23673;26.0638;57.7
399.877551;173;2.27755;26.8248;60.6
402.155102;174;2.41633;26.3441;59.8
404.5714286;175;2.20005;24.8311;59.5
406.7714739;176;2.20812;27.2722;62.9
408.9795918;177;2.20408;27.1725;63.6
411.1836735;178;2.27755;27.2222;65.4
413.4612245;179;2.07347;26.3441;69.9
415.5346939;180;2.19592;28.937;59.5
417.7306122;181;2.28571;27.3234;56.6
420.0163265;182;2.1551;26.25;62
422.1714286;183;2.03265;27.8409;71.2
424.2040816;184;2.00816;29.5181;71.1
426.2122449;185;1.97551;29.878;73.7
428.1877551;186;1.89868;30.3719;71.8
430.0864399;187;2.09315;31.6008;77.7
432.1795918;188;2;28.6649;74
434.1795918;189;2.12245;30;82.5
436.3020408;190;2.02449;28.2692;69.8
438.3265306;191;1.94286;29.6371;71.1
440.2693878;192;1.95918;30.8824;74.1
442.2285714;193;2.4;30.625;71.3
444.6285714;194;3.02857;25;69.3
447.6571429;195;2.30918;19.8113;66.2
449.9663265;196;2.05;25.9832;71.1
452.0163265;197;2.13878;29.2683;68.8
454.155102;198;2.22041;28.0534;70.4
456.3755102;199;2.07347;27.0221;63.5
458.4489796;200;2.08739;28.937;67.5
460.5363719;201;2.23098;28.744;66.6
462.7673469;202;2.44082;26.8941;71.6
465.2081633;203;2.21054;24.5819;61.9
467.4187075;204;2.0017;27.1426;62.3
469.4204082;205;1.95102;29.9745;63.7
471.3714286;206;2.09796;30.7531;67.1
473.4693878;207;2.00816;28.5992;68.8
475.477551;208;1.91837;29.878;71.8
477.3959184;209;1.92653;31.2766;73.1
479.322449;210;2.08163;31.1441;72.8
481.4040816;211;2.03265;28.8235;74.3
483.4367347;212;1.86122;29.5181;71.6
485.2979592;213;1.90204;32.2368;74.5
487.2;214;1.91837;31.5451;72.2
489.1183673;215;1.91837;31.2766;74.9
491.0367347;216;1.82041;31.2766;75.6
492.8571429;217;1.86864;32.9596;77.8
494.7257823;218;2.13952;32.1089;80.3
496.8653061;219;2.04898;28.0436;71.5
498.9142857;220;1.80408;29.2829;74.8
500.7183673;221;1.87755;33.2579;73.8
502.5959184;222;2.38367;31.9565;73.5
504.9795918;223;2.12245;25.1712;75.9
507.1020408;224;2.08163;28.2692;78.2
509.1836735;225;1.87755;28.8235;79.6
511.0612245;226;2.38367;31.9565;75.9
513.444898;227;3.24082;25.1712;74.7
516.6857143;228;2.32308;18.5139;62.3
519.0087982;229;2.30549;25.8277;59.8
521.3142857;230;2.38367;26.0249;69.5
523.6979592;231;2.42449;25.1712;73.6
526.122449;232;2.50612;24.7475;66.7
528.6285714;233;2.57143;23.9414;63.3
531.2;234;2.53878;23.3333;64.6
533.7387755;235;2.32653;23.6334;60.4
536.0653061;236;2.63673;25.7895;65.3
538.7020408;237;3.15197;22.7554;65.3
541.8540136;238;3.64803;19.0357;62.6
545.5020408;239;2.76735;16.4472;55.7
548.2693878;240;2.62041;21.6814;57.7
550.8897959;241;2.52245;22.8972;61.9
553.4122449;242;2.65306;23.7864;65.2
556.0653061;243;2.79184;22.6154;66
558.8571429;244;2.6449;21.4912;62.2
561.5020408;245;2.92245;22.6852;58.9
564.4244898;246;2.73469;20.5307;60.5
567.1591837;247;2.84082;21.9403;66.8
570;248;2.84898;21.1207;58.4
572.8489796;249;2.72594;21.0602;59.2
575.5749206;250;2.94753;22.0107;61.5
578.522449;251;2.86531;20.356;62.4
581.3877551;252;3.13469;20.9402;59.9
584.522449;253;2.53878;19.1406;63.3
587.0612245;254;2.53878;23.6334;69.9
589.6;255;2.75918;23.6334;70.8
592.3591837;256;2.54694;21.7456;61.9
594.9061224;257;2.67302;23.5577;64.7
597.5791383;258;2.70467;22.4466;62.7
600.2838095;259;2.76109;22.1838;62
603.044898;260;2.66939;21.7306;63.6
605.7142857;261;2.89796;22.4771;63.4
608.6122449;262;2.59592;20.7042;62.8
611.2081633;263;2.68571;23.1132;66
613.8938776;264;2.66939;22.3404;68.9
616.5632653;265;2.62857;22.4771;67.2
619.1918367;266;2.58776;22.8261;68.6
621.7795918;267;2.6449;23.1861;64.3
624.4244898;268;2.91429;22.6852;61.6
627.3387755;269;2.71837;20.5882;59.5
630.0571429;270;2.76735;22.0721;61.1
632.8244898;271;2.75918;21.6814;64.3
635.5836735;272;2.75102;21.7456;61.5
638.3346939;273;2.62857;21.8101;64.8
640.9632653;274;2.63673;22.8261;70.4
643.6;275;3.11837;22.7554;75.4
646.7183673;276;3.73061;19.2408;71.3
650.4489796;277;3.20816;16.0832;65.2
653.6571429;278;4.06531;18.7023;56.8
657.722449;279;3.45306;14.759;56.6
661.1755102;280;4.06531;17.3759;55.8
665.2408163;281;0;14.759;55
