Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
1.322448979;1.1;1.18367;0;79.2
2.506122448;1.2;0.873469;50.6897;74.1
3.379591836;2.1;0.938776;68.6916;75.4
4.318367346;2.2;0.832653;63.913;73.6
5.151020408;3.1;0.922449;72.0588;75.8
6.073469387;3.2;0.960113;65.0443;69.4
7.033582766;4.1;0.860295;62.4926;71.3
7.893877551;4.2;0.82449;69.7435;75.4
8.718367346;5.1;0.997483;72.7723;81.7
9.71585034;5.2;0.814762;60.1514;70.5
10.53061224;6.1;0.873469;73.6411;69.1
11.40408163;6.2;0.840816;68.6916;68.2
12.24489796;7.1;0.832653;71.3592;71.3
13.07755102;7.2;0.857143;72.0588;72.7
13.93469388;8.1;0.838594;70;71.9
14.77328798;8.2;0.816712;71.5483;69.3
15.59;9.1;0.940612;73.4653;76.1
16.53061224;9.2;0.82449;63.7882;78.5
17.35510204;10.1;0.914286;72.7723;79.1
18.26938776;10.2;0.839864;65.625;76
19.1092517;11.1;0.882585;71.4401;79.3
19.99183673;11.2;0.881633;67.9821;73.7
20.87346939;12.1;0.857143;68.0556;71.2
21.73061224;12.2;0.902494;70;77.7
22.63310658;13.1;0.900317;66.4824;73.1
23.53342404;13.2;0.91678;66.6432;75.9
24.45020408;14.1;0.880408;65.4464;73.9
25.33061224;14.2;0.8;68.1502;73.5
26.13061224;15.1;0.906122;75;77.4
27.03673469;15.2;0.891066;66.2162;78.9
27.92780045;16.1;0.937596;67.3351;83
28.86539683;16.2;0.89483;63.9934;80.4
29.76022676;17.1;0.868345;67.0518;78.4
30.62857143;17.2;0.906122;69.097;75.2
31.53469388;18.1;0.865306;66.2162;78
32.4;18.2;0.897959;69.3396;75.2
33.29795918;19.1;0.914286;66.8182;75.6
34.2122449;19.2;0.840816;65.625;76.9
35.05306122;20.1;0.889796;71.3592;72.7
35.94285714;20.2;0.845147;67.4312;71.9
36.78800454;21.1;0.852812;70.9935;74.7
37.64081633;21.2;0.823039;70.3555;78.4
38.46385488;22.1;0.842268;72.9006;73.9
39.30612245;22.2;0.82449;71.2363;79.3
40.13061224;23.1;0.84898;72.7723;77.2
40.97959184;23.2;0.889796;70.6731;79.7
41.86938776;24.1;0.88;67.4312;75.7
42.74938776;24.2;0.883265;68.1818;78.9
43.63265306;25.1;1.02857;67.9298;77.1
44.66122449;25.2;1.15755;58.3333;83.6
45.81877551;26.1;0.924082;51.8336;72.8
46.74285714;26.2;0.946939;64.9293;80.9
47.68979592;27.1;0.881633;63.3621;78.3
48.57142857;27.2;0.853651;68.0556;80.8
49.42507937;28.1;0.925941;70.2864;76.3
50.35102041;28.2;0.922449;64.7989;75.2
51.27346939;29.1;0.908027;65.0443;75.6
52.1814966;29.2;0.945034;66.0773;77.2
53.12653061;30.1;0.84898;63.4898;72.1
53.9755102;30.2;0.955102;70.6731;80.3
54.93061224;31.1;1.00476;62.8205;80.8
55.93537415;31.2;0.848299;59.7156;80.2
56.78367347;32.1;0.84898;70.7298;79.4
57.63265306;32.2;0.805147;70.6731;76.9
58.43780045;33.1;0.827664;74.5205;81.4
59.26546485;33.2;0.873311;72.4931;79.7
60.13877551;34.1;0.832653;68.7041;80.8
60.97142857;34.2;0.979592;72.0588;81.8
61.95102041;35.1;0.963265;61.25;84.1
62.91428571;35.2;0.795465;62.2881;76.3
63.70975057;36.1;0.820862;75.4276;78.3
64.53061224;36.2;0.783673;73.0939;77.6
65.31428571;37.1;0.873469;76.5625;80
66.1877551;37.2;0.889796;68.6916;78.4
67.07755102;38.1;0.938776;67.4312;69.9
68.01632653;38.2;0.848254;63.913;70.6
68.8645805;39.1;0.812698;70.7335;75.9
69.67727891;39.2;0.89415;73.8281;76.7
70.57142857;40.1;0.853152;67.1029;76.9
71.4245805;40.2;0.900726;70.3275;77.8
72.32530612;41.1;0.903764;66.613;80.2
73.22907029;41.2;0.937619;66.389;78.4
74.16668934;42.1;0.943515;63.9919;79
75.11020408;42.2;0.952562;63.592;78.3
76.06276644;43.1;0.900499;62.988;74.7
76.96326531;43.2;0.979592;66.6297;71.6
77.94285714;44.1;0.895351;61.25;63.7
78.83820862;44.2;0.871927;67.0128;68.1
79.71013605;45.1;0.770227;68.8131;70.2
80.48036281;45.2;0.793107;77.8991;71.2
81.27346939;46.1;0.767347;75.6519;69.8
82.04081633;46.2;0.808163;78.1915;74.6
82.84897959;47.1;0.745329;74.2424;69.1
83.59430839;47.2;0.797528;80.5014;69.9
84.39183673;48.1;0.759184;75.2324;67.9
85.15102041;48.2;0.823129;79.0323;74.5
85.97414966;49.1;0.725828;72.8926;72.5
86.69997732;49.2;0.875533;82.6643;75.4
87.5755102;50.1;0.956372;68.5297;72.7
88.53188209;50.2;1.20744;62.7371;73.4
89.73931973;51.1;1.07973;49.692;75.9
90.81904762;51.2;0.944127;55.5696;67.6
91.7631746;52.1;1.02923;63.5508;69.2
92.79240363;52.2;1.16678;58.2961;64.6
93.95918367;53.1;1.21941;51.4236;67.2
95.1785941;53.2;0.968345;49.2041;69.1
96.14693878;54.1;0.953107;61.9614;71.2
97.10004535;54.2;0.986848;62.952;72.8
98.08689342;55.1;1.04592;60.7996;73.6
99.13281179;55.2;0.875351;57.3659;74.6
100.0081633;56.1;0.897959;68.5439;77
100.9061224;56.2;0.971429;66.8182;75.2
101.877551;57.1;0.963265;61.7647;76.6
102.8408163;57.2;1.09882;62.2881;75.4
103.9396372;58.1;0.958322;54.604;69.8
104.8979592;58.2;1.19739;62.6094;70.8
106.0953515;59.1;1.02302;50.1089;65.9
