Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.473469387;1.1;0.524989;0;80
0.998458049;1.2;0.465624;114.288;86
1.464081632;1.3;0.470612;128.859;75.8
1.934693877;1.4;0.408163;127.493;77.7
2.342857142;2.1;0.489796;147;75.8
2.832653061;2.2;0.469773;122.5;79.6
3.302426303;2.3;0.428186;127.721;67.5
3.730612244;2.4;0.42449;140.126;77.5
4.15510204;3.1;0.457143;141.346;75.9
4.612244897;3.2;0.459977;131.25;81.7
5.072222222;3.3;0.500567;130.441;74.6
5.572789115;3.4;0.48068;119.864;79
6.053469387;4.1;0.436327;124.823;69.3
6.489795918;4.2;0.44898;137.512;76.7
6.93877551;4.3;0.416327;133.636;75.9
7.35510204;4.4;0.44898;144.118;76.2
7.804081632;5.1;0.468027;133.636;82.6
8.272108843;5.2;0.503401;128.198;82.3
8.775510204;5.3;0.4;119.189;73.5
9.175510204;5.4;0.472381;150;79.2
9.647891156;6.1;0.441905;127.016;79.3
10.08979592;6.2;0.489796;135.776;77.6
10.57959184;6.3;0.440816;122.5;75.1
11.02040816;6.4;0.47254;136.111;80.6
11.49294785;7.1;0.409093;126.973;78.4
11.90204082;7.2;0.489796;146.666;78.8
12.39183673;7.3;0.457143;122.5;78.5
12.84897959;7.4;0.476689;131.25;77.3
13.32566893;8.1;0.452812;125.868;78.4
13.77848073;8.2;0.436304;132.505;78.7
14.21478458;8.3;0.438277;137.519;77.1
14.65306122;8.4;0.432653;136.9;80.6
15.08571429;9.1;0.487075;138.679;88.5
15.57278912;9.2;0.492517;123.184;80.3
16.06530612;9.3;0.461497;121.823;76.7
16.52680272;9.4;0.417959;130.012;80.4
16.9447619;10.1;0.48381;143.555;78
17.42857143;10.2;0.465306;124.016;79.9
17.89387755;10.3;0.455692;128.947;79.2
18.34956916;10.4;0.452789;131.668;80.1
18.80235828;11.1;0.446621;132.512;76.9
19.24897959;11.2;0.458957;134.342;82.8
19.70793651;11.3;0.447166;130.731;80.1
20.15510204;11.4;0.482268;134.178;84.2
20.63736961;12.1;0.432018;124.412;80.7
21.06938776;12.2;0.465374;138.883;79.5
21.5347619;12.3;0.429887;128.929;80.8
21.96464853;12.4;0.427188;139.572;81
22.39183673;13.1;0.522449;140.453;79
22.91428571;13.2;0.462358;114.844;82.1
23.37664399;13.3;0.465692;129.77;81.2
23.8423356;13.4;0.473968;128.841;83.6
24.31630385;14.1;0.451043;126.591;82
24.76734694;14.2;0.42449;133.025;78.9
25.19183673;14.3;0.44898;141.346;81
25.64081633;14.4;0.457143;133.636;84.8
26.09795918;15.1;0.457143;131.25;81.4
26.55510204;15.2;0.440816;131.25;82.9
26.99591837;15.3;0.465306;136.111;81.8
27.46122449;15.4;0.440816;128.947;80
27.90204082;16.1;0.514286;136.111;87.1
28.41632653;16.2;0.481633;116.667;86.9
28.89795918;16.3;0.504308;124.576;81.2
29.40226757;16.4;0.388231;118.975;81.9
29.79049887;17.1;0.540567;154.547;85.6
30.33106576;17.2;0.419955;110.995;83.1
30.75102041;17.3;0.479819;142.873;81.5
31.230839;17.4;0.409977;125.047;82.3
31.64081633;18.1;0.497959;146.35;88
32.13877551;18.2;0.44898;120.492;83.2
32.5877551;18.3;0.473469;133.636;83.1
33.06122449;18.4;0.44898;126.724;83.2
33.51020408;19.1;0.457143;133.636;80
33.96734694;19.2;0.440816;131.25;81
34.40816327;19.3;0.457143;136.111;78.9
34.86530612;19.4;0.44898;131.25;81.9
35.31428571;20.1;0.457143;133.636;83.1
35.77142857;20.2;0.473469;131.25;79.5
36.24489796;20.3;0.457143;126.724;80.2
36.70204082;20.4;0.431565;131.25;81.9
37.13360544;21.1;0.436281;139.029;77.5
37.56988662;21.2;0.443424;137.526;76.4
38.01331066;21.3;0.500975;135.311;81.6
38.51428571;21.4;0.416327;119.766;80.4
38.93061224;22.1;0.440816;144.118;82.2
39.37142857;22.2;0.473469;136.111;78.2
39.84489796;22.3;0.473469;126.724;81.2
40.31836735;22.4;0.420068;126.724;81.8
40.73843537;23.1;0.437075;142.834;80.6
41.1755102;23.2;0.440816;137.276;77.9
41.61632653;23.3;0.514286;136.111;81.6
42.13061224;23.4;0.438458;116.667;83.4
42.56907029;24.1;0.467664;136.843;80.1
43.03673469;24.2;0.465306;128.297;84.6
43.50204082;24.3;0.460726;128.947;81.4
43.96276644;24.4;0.461723;130.229;84.5
44.4244898;25.1;0.546939;129.948;82.1
44.97142857;25.2;0.563265;109.701;83.6
45.53469388;25.3;0.555102;106.522;85.9
46.08979592;25.4;0.525646;108.088;78.2
46.61544218;26.1;0.568231;114.145;72.7
47.18367347;26.2;0.457143;105.591;78.6
47.64081633;26.3;0.473469;131.25;78.6
48.11428571;26.4;0.514286;126.724;78.6
48.62857143;27.1;0.506122;116.667;73.7
49.13469388;27.2;0.44898;118.548;79.3
49.58367347;27.3;0.465306;133.636;80.8
50.04897959;27.4;0.454422;128.947;81.7
50.50340136;28.1;0.50068;132.036;74
51.00408163;28.2;0.462948;119.837;80.9
51.46702948;28.3;0.467664;129.604;72.9
51.93469388;28.4;0.471406;128.297;82.6
52.40609977;29.1;0.535397;127.279;76.8
52.9414966;29.2;0.444354;112.066;81.2
53.38585034;29.3;0.478639;135.028;78.6
53.8644898;29.4;0.435374;125.355;84.7
54.29986395;30.1;0.510839;137.812;80.1
54.81070295;30.2;0.446984;117.454;82.7
55.25768707;30.3;0.435374;134.233;85
55.69306122;30.4;0.486531;137.812;81
56.17959184;31.1;0.497959;123.322;84.3
56.67755102;31.2;0.473039;120.492;81.8
57.15058957;31.3;0.465737;126.84;76.7
57.61632653;31.4;0.413401;128.828;78.7
58.02972789;32.1;0.455533;145.137;82
58.48526077;32.2;0.453515;131.714;73.1
58.93877551;32.3;0.408163;132.3;77.1
59.34693878;32.4;0.440816;147;79.6
59.7877551;33.1;0.47288;136.111;82.5
60.26063492;33.2;0.449569;126.882;77.2
60.71020408;33.3;0.465306;133.461;83
61.1755102;33.4;0.450249;128.947;76.2
61.62575964;34.1;0.448345;133.259;80.9
62.07410431;34.2;0.496327;133.826;79.4
62.57043084;34.3;0.629569;120.888;79.8
63.2;34.4;0.650952;95.3033;83.2
63.85095238;35.1;0.521383;92.1726;80.1
64.3723356;35.2;0.471791;115.078;76.8
64.84412698;35.3;0.452381;127.175;73.6
65.29650794;35.4;0.417778;132.632;75.4
65.71428571;36.1;0.473469;143.617;79.6
66.1877551;36.2;0.464739;126.724;75.7
66.65249433;36.3;0.418345;129.105;72.7
67.070839;36.4;0.449773;143.422;73.6
67.52061224;37.1;0.444195;133.401;80
67.96480726;37.2;0.483243;135.076;78.3
68.44804989;37.3;0.422336;124.161;75.1
68.87038549;37.4;0.46839;142.067;78.2
69.33877551;38.1;0.571429;128.098;68.2
69.91020408;38.2;0.44898;105;73.1
70.35918367;38.3;0.461678;133.636;81.9
70.82086168;38.4;0.481814;129.961;77.3
71.30267574;39.1;0.419773;124.529;76.5
71.72244898;39.2;0.524785;142.934;79.7
72.24723356;39.3;0.422154;114.333;77.9
