Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.796734694;0.3;0.489796;0;50
1.286530612;1.1;0.483265;122.5;58
1.769795918;1.2;0.496327;124.155;57.2
2.266122449;1.3;0.52898;120.888;55.6
2.795102041;2.1;0.509388;113.426;61.9
3.304489796;2.2;0.476735;117.788;60.6
3.78122449;2.3;0.463673;125.856;57
4.244897959;3.1;0.476735;129.401;66.6
4.721632653;3.2;0.489796;125.856;57
5.211428571;3.3;0.483265;122.5;57.7
5.694693878;4.1;0.489796;124.155;62.5
6.184489796;4.2;0.404898;122.5;60.4
6.589387755;4.3;0.489796;148.185;66.4
7.079183673;5.1;0.437551;122.5;67.3
7.516734694;5.2;0.463673;137.127;57.9
7.980408163;5.3;0.515918;129.401;56.7
8.496326531;6.1;0.450612;116.297;62.3
8.946938776;6.2;0.444082;133.152;66.3
9.391020408;6.3;0.470204;135.11;65.3
9.86122449;7.1;0.457143;127.604;63.2
10.31836735;7.2;0.42449;131.25;68.1
10.74285714;7.3;0.450612;141.346;65.2
11.19346939;8.1;0.461565;133.152;64.7
11.65503401;8.2;0.465782;129.993;61.5
12.12081633;8.3;0.450612;128.816;61.8
12.57142857;9.1;0.457143;133.152;67.8
13.02857143;9.2;0.542041;131.25;62.3
13.57061225;9.3;0.522449;110.693;64.6
14.09306122;10.1;0.528662;114.844;67
14.62172336;10.2;0.496644;113.494;64.8
15.11836735;10.3;0.444082;120.811;63.6
15.56244898;11.1;0.476735;135.11;71.6
16.03918367;11.2;0.450612;125.856;62.3
16.48979592;11.3;0.53551;133.152;65.7
17.02530612;12.1;0.574694;112.043;69.8
17.6;12.2;0.52898;104.403;64.9
18.12897959;12.3;0.463673;113.426;66.8
18.59265306;13.1;0.486939;129.401;67.1
19.07959184;13.2;0.538367;123.219;63.3
19.61795918;13.3;0.559546;111.448;62.6
20.17750567;14.1;0.580023;107.23;63.4
20.75752835;14.2;0.584512;103.444;58.4
21.34204082;14.3;0.509388;102.65;49.8
21.85142857;15.1;0.51746;117.788;57.9
22.36888889;15.2;0.514376;115.951;57.9
22.88326531;15.3;0.574694;116.646;61.5
23.45795918;16.1;0.52898;104.403;63.2
23.98693878;16.2;0.489796;113.426;65
24.47673469;16.3;0.437551;122.5;65.5
24.91428571;17.1;0.476735;137.127;66.8
25.39102041;17.2;0.470204;125.856;59.9
25.86122449;17.3;0.492925;127.604;64.1
26.35414966;18.1;0.460544;121.722;69.8
26.81469388;18.2;0.470204;130.281;66.6
27.28489796;18.3;0.457143;127.604;72.9
27.74204082;19.1;0.470204;131.25;71.9
28.2122449;19.2;0.457143;127.604;65.3
28.66938776;19.3;0.496327;131.25;63.1
29.16571429;20.1;0.450612;120.888;72
29.61632653;20.2;0.475941;133.152;66
30.09226757;20.3;0.464467;126.066;71.7
30.55673469;21.1;0.470204;129.18;72.6
31.02693878;21.2;0.437551;127.604;71.7
31.4644898;21.3;0.460227;137.127;73.3
31.92471655;22.1;0.46322;130.371;69.4
32.38793651;22.2;0.42839;129.528;67.5
32.81632653;22.3;0.450612;140.059;68.7
33.26693878;23.1;0.411429;133.152;74.4
33.67836735;23.2;0.476735;145.833;71.2
34.15510204;23.3;0.489796;125.856;70
34.64489796;24.1;0.509388;122.5;67.7
35.15428571;24.2;0.489796;117.788;67.7
35.64408163;24.3;0.457143;122.5;67.3
36.10122449;25.1;0.463673;131.25;74.9
36.56489796;25.2;0.43102;129.401;67.5
36.99591837;25.3;0.502857;139.205;70.3
37.49877551;26.1;0.501383;119.318;66.1
38.00015873;26.2;0.491791;119.669;68.8
38.49195011;26.3;0.469683;122.003;68.1
38.96163265;27.1;0.496327;127.746;67.9
39.45795918;27.2;0.502857;120.888;67.6
39.96081633;27.3;0.515918;119.318;64.4
40.47673469;28.1;0.587619;116.297;64.2
41.06435374;28.2;0.89483;102.107;59.2
41.95918367;28.3;0.470204;67.0518;53.4
42.42938776;29.1;0.457143;127.604;59.3
42.88653061;29.2;0.483265;131.25;58.9
43.36979592;29.3;0.555102;124.155;60.9
43.92489796;30.1;0.53551;108.088;63
44.46040816;30.2;0.43102;112.043;64.6
44.89142857;30.3;0.476735;139.205;66.2
45.36816327;31.1;0.477687;125.856;63.4
45.84585034;31.2;0.487007;125.605;63.5
46.33285714;31.3;0.511905;123.202;62
46.84476191;32.1;0.458481;117.209;58.8
47.30324263;32.2;0.451655;130.867;64.9
47.75489796;32.3;0.450249;132.845;64.6
48.20514739;33.1;0.487098;133.259;61.6
48.6922449;33.2;0.496327;123.179;62
49.18857143;33.3;0.515918;120.888;61.3
49.7044898;34.1;0.449297;116.297;60.9
50.15378685;34.2;0.425805;133.542;68.9
50.57959184;34.3;0.470204;140.91;72.2
51.04979592;35.1;0.476735;127.604;67.8
51.52653061;35.2;0.470204;125.856;65.1
51.99673469;35.3;0.502857;127.604;64.3
52.49959184;36.1;0.476735;119.318;62.1
52.97632653;36.2;0.444082;125.856;72.3
53.42040816;36.3;0.509388;135.11;71.7
53.92979592;37.1;0.444535;117.788;67.2
54.37433107;37.2;0.521995;134.972;63.8
54.89632653;37.3;0.561633;114.944;64.9
55.45795918;38.1;0.463673;106.831;64.6
55.92163265;38.2;0.463673;129.401;64.5
56.38530612;38.3;0.444082;129.401;69.3
56.82938776;39.1;0.437551;135.11;70.4
57.26693878;39.2;0.476735;137.127;67.2
57.74367347;39.3;0.568163;125.856;65.8
58.31183674;40.1;0.378776;105.603;64.3
58.69061225;40.2;0.463673;158.405;66
59.15428571;40.3;0.463673;129.401;70.1
59.61795918;41.1;0.43102;129.401;69.2
60.04897959;41.2;0.444082;139.205;69.1
60.49306122;41.3;0.476735;135.11;70.2
60.96979592;42.1;0.483265;125.856;67.9
61.45306122;42.2;0.43102;124.155;68.9
61.88408163;42.3;0.470204;139.205;72.3
62.35428571;43.1;0.457143;127.604;71.6
62.81142857;43.2;0.463673;131.25;77.1
63.27510204;43.3;0.53551;129.401;74.5
63.81061225;44.1;0.470204;112.043;72
64.28081633;44.2;0.444082;127.604;69.1
64.72489796;44.3;0.463673;135.11;74.5
65.18857143;45.1;0.476735;129.401;67.7
65.66530612;45.2;0.411429;125.856;67.3
66.07673469;45.3;0.581225;145.833;73.3
66.65795918;46.1;0.470204;103.23;71.2
67.12816327;46.2;0.437551;127.604;64.6
67.56571429;46.3;0.457143;137.127;72.9
68.02285714;47.1;0.484172;131.25;71.8
68.50702948;47.2;0.430113;123.923;70
68.93714286;47.3;0.463673;139.498;66.5
69.40081633;48.1;0.483265;129.401;69.5
69.88408163;48.2;0.444082;124.155;72
70.32816327;48.3;0.475578;135.11;73
70.8037415;49.1;0.419116;126.162;73.5
71.22285714;49.2;0.444082;143.159;71.6
71.66693878;49.3;0.509388;135.11;74.8
72.17632653;50.1;0.457143;117.788;69.5
72.63346939;50.2;0.372245;131.25;71.1
73.00571429;50.3;0.43102;161.184;72.5
73.43673469;51.1;0.509388;139.205;69.3
73.94612245;51.2;0.378776;117.788;71.3
74.32489796;51.3;0.470204;158.405;72.5
74.79510204;52.1;0.457143;127.604;72.3
75.2522449;52.2;0.417959;131.25;72
75.67020408;52.3;0.450612;143.555;70.3
76.12081633;53.1;0.476735;133.152;75.5
76.59755102;53.2;0.372245;125.856;75
76.96979592;53.3;0.483265;161.184;77.2
77.45306122;54.1;0.457143;124.155;71
77.91020408;54.2;0.404898;131.25;72.3
78.31510204;54.3;0.43102;148.185;74.2
78.74612245;55.1;0.517211;139.205;74.3
79.26333333;55.2;0.403605;116.007;70.6
79.66693878;55.3;0.42449;148.66;78.3
80.09142857;56.1;0.483265;141.346;75.3
80.57469388;56.2;0.404898;124.155;74.2
80.97959184;56.3;0.42449;148.185;73.7
81.40408163;57.1;0.437551;141.346;74.2
81.84163265;57.2;0.42449;137.127;75.6
82.26612245;57.3;0.483265;141.346;75
82.74938776;58.1;0.457143;124.155;73.6
83.20653061;58.2;0.444082;131.25;77.2
83.65061225;58.3;0.470204;135.11;73.8
84.12081633;59.1;0.522449;127.604;70.7
84.64326531;59.2;0.483265;114.844;61.1
85.12653061;59.3;0.554104;124.155;59.9
85.68063492;60.1;0.502426;108.283;65.4
86.18306122;60.2;0.452041;119.421;61.4
86.63510204;60.3;0.448186;132.731;58.5
87.08328798;61.1;0.420385;133.873;66.9
87.50367347;61.2;0.450612;142.726;60.7
87.95428571;61.3;0.495374;133.152;62.5
88.44965986;62.1;0.464626;121.121;66.2
88.91428571;62.2;0.385306;129.136;66.1
89.29959184;62.3;0.463673;155.72;69.9
89.76326531;63.1;0.457143;129.401;69.3
90.22040816;63.2;0.437551;131.25;64.6
90.65795918;63.3;0.450612;137.127;63.1
91.10857143;64.1;0.444082;133.152;60
91.55265306;64.2;0.42449;135.11;63
91.97714286;64.3;0.455034;141.346;65.6
92.43217687;65.1;0.44619;131.858;61.5
92.87836735;65.2;0.411429;134.472;62.2
93.28979592;65.3;0.42449;145.833;69.8
93.71428571;66.1;0.450612;141.346;67.9
94.16489796;66.2;0.417959;133.152;68.6
94.58285714;66.3;0.471633;143.555;71.5
95.0544898;67.1;0.488367;127.218;68.5
