Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
0.152380952;0.5;0.221315;0;58.1
0.373696145;0.6;0.239456;271.107;64.6
0.613151927;1.1;0.206803;250.568;72.3
0.819954649;1.2;0.239456;290.132;69.8
1.059410431;1.3;0.233356;250.568;71.4
1.29276644;1.4;0.231043;257.118;64.5
1.523809524;1.5;0.217687;259.692;69.6
1.741496599;1.6;0.224943;275.625;60.8
1.966439909;2.1;0.261224;266.734;69.7
2.227664399;2.2;0.217687;229.688;76.8
2.445351474;2.3;0.217687;275.625;76
2.663038549;2.4;0.221315;275.625;68.5
2.884353741;2.5;0.206803;271.107;68.9
3.091156463;2.6;0.257596;290.132;73.8
3.348752834;3.1;0.25034;232.923;74
3.599092971;3.2;0.228571;239.674;74.3
3.827664399;3.3;0.229705;262.5;69.7
4.057369615;3.4;0.220181;261.204;62.6
4.27755102;3.5;0.210431;272.503;66.6
4.487981859;3.6;0.210431;285.129;62.3
4.698412698;4.1;0.239456;285.129;70.2
4.937868481;4.2;0.239456;250.568;76.1
5.177324263;4.3;0.206803;250.568;72.3
5.384126984;4.4;0.221315;290.132;67.9
5.605442177;4.5;0.210431;271.107;70.4
5.815873016;4.6;0.243084;285.129;74
6.058956916;5.1;0.181406;246.828;72.1
6.240362812;5.2;0.250612;330.75;73.1
6.490975057;5.3;0.213787;239.414;69.4
6.704761905;5.4;0.206803;280.653;61
6.911564626;5.5;0.268481;290.132;68.6
7.180045351;5.6;0.2322;223.48;58.3
7.412244898;6.1;0.2322;258.398;66.9
7.644444444;6.2;0.206168;258.398;71.4
7.850612245;6.3;0.200181;291.025;69.7
8.050793651;6.4;0.217687;299.728;66.6
8.268480726;6.5;0.19229;275.625;69.5
8.460770975;6.6;0.253968;312.028;65.9
8.714739229;7.1;0.221315;236.25;72
8.936054422;7.2;0.25322;271.107;76.1
9.189274376;7.3;0.200295;236.948;75.3
9.389569161;7.4;0.235828;299.558;78.5
9.625396825;7.5;0.214059;254.423;76.4
9.839455782;7.6;0.261224;280.297;66.2
10.10068027;8.1;0.221315;229.688;75.9
10.32199547;8.2;0.243084;271.107;72.1
10.56507937;8.3;0.202721;246.828;73.2
10.76780045;8.4;0.229025;295.973;67.8
10.9968254;8.5;0.217687;261.98;73
11.21451247;8.6;0.246712;275.625;64.9
11.46122449;9.1;0.210431;243.199;71.7
11.67165533;9.2;0.228571;285.129;66.3
11.90022676;9.3;0.224943;262.5;71.4
12.12517007;9.4;0.214059;266.734;60.6
12.33922903;9.5;0.224943;280.297;68.3
12.56417234;9.6;0.25034;266.734;58.7
12.81451247;10.1;0.272109;239.674;69.2
13.08662132;10.2;0.275737;220.5;68.8
13.36235828;10.3;0.210431;217.599;67.3
13.57278912;10.4;0.221315;285.129;64
13.79410431;10.5;0.210431;271.107;67.2
14.00453515;10.6;0.217687;285.129;67.4
14.22222222;11.1;0.2322;275.625;73.5
14.45442177;11.2;0.253084;258.398;70.6
14.70750567;11.3;0.200431;237.076;73.2
14.90793651;11.4;0.217687;299.355;66.6
15.12562358;11.5;0.264853;275.625;74.2
15.39047619;11.6;0.246712;226.541;62.3
15.63718821;12.1;0.256304;243.199;68.5
15.89349206;12.2;0.29517;234.097;68.9
16.18866213;12.3;0.234694;203.273;67.4
16.42335601;12.4;0.251474;255.652;60.9
16.67482993;12.5;0.214059;238.593;73.1
16.88888889;12.6;0.293878;280.297;68.8
17.18276644;13.1;0.266077;204.167;73.1
17.44884354;13.2;0.274512;225.499;73
17.72335601;13.3;0.279365;218.569;71.4
18.00272109;13.4;0.210431;214.773;66.2
18.21315193;13.5;0.236122;285.129;73.1
