Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
10.41995465;8.1;0.206077;234.908;73.3
10.62603175;8.2;0.194467;291.153;70.6
10.82049887;8.3;0.214785;308.535;68.8
11.03528345;8.4;0.22059;279.35;63.2
11.25587302;8.5;0.217687;271.998;69.2
11.47356009;8.6;0.20898;275.625;64.6
11.68253968;9.1;0.229297;287.109;66.9
11.91183674;9.2;0.223492;261.669;65.7
12.1353288;9.3;0.217687;268.466;69.2
12.35301587;9.4;0.226395;275.625;61.2
12.57941043;9.5;0.24381;265.024;71.9
12.82321996;9.6;0.267029;246.094;62.4
13.09024943;10.1;0.252517;224.694;76.3
13.34276644;10.2;0.258322;237.608;75.3
13.60108844;10.3;0.214376;232.268;71.1
13.81546485;10.4;0.241315;279.882;63.8
14.05678005;10.5;0.217687;248.637;61.6
14.27446712;10.6;0.214785;275.625;62.9
14.4892517;11.1;0.235102;279.35;64.3
14.72435374;11.2;0.206077;255.208;61.2
14.93043084;11.3;0.20898;291.153;64.5
15.13941043;11.4;0.20898;287.109;63.6
15.34839002;11.5;0.2322;287.109;69.3
15.58058957;11.6;0.267029;258.398;56.7
15.84761905;12.1;0.235102;224.694;67.2
16.08272109;12.2;0.229297;255.208;67.4
16.31201814;12.3;0.20898;261.669;68.1
16.52099773;12.4;0.22059;287.109;55.9
16.7415873;12.5;0.235102;271.998;73.2
16.97668934;12.6;0.258322;255.208;71
17.23501134;13.1;0.24381;232.268;74
17.47882086;13.2;0.246712;246.094;70.4
17.72553288;13.3;0.246463;243.199;65.6
17.97199547;13.4;0.220839;243.445;58.1
18.19283447;13.5;0.2322;271.691;68.1
18.42503401;13.6;0.258322;258.398;64.6
18.68335601;14.1;0.256576;232.268;65
18.93993197;14.2;0.262971;233.849;61.2
19.20290249;14.3;0.240907;228.162;58
19.44380952;14.4;0.301859;249.059;53.5
19.74566893;14.5;0.252517;198.768;62.5
19.99818594;14.6;0.252517;237.608;64.6
20.25070295;15.1;0.22059;237.608;66
20.47129252;15.2;0.258322;271.998;64
20.72961451;15.3;0.246712;232.268;56.9
20.97632653;15.4;0.252517;243.199;50
21.22884354;15.5;0.263787;237.608;66.1
21.49263039;15.6;0.258662;227.456;58.3
21.75129252;16.1;0.211882;231.963;70.7
21.9631746;16.2;0.22059;283.176;70.7
22.18376417;16.3;0.22059;271.998;64.8
22.40435374;16.4;0.229297;271.998;67.4
22.63365079;16.5;0.217687;261.669;68.2
22.85133787;16.6;0.2322;275.625;63.1
23.08353742;17.1;0.223492;258.398;70.2
23.30702948;17.2;0.2322;268.466;73.7
23.53922903;17.3;0.233016;258.398;66.9
23.7722449;17.4;0.199456;257.493;59.7
23.97170068;17.5;0.238005;300.819;71.6
24.20970522;17.6;0.24381;252.096;57.6
24.45351474;18.1;0.211882;246.094;70.6
24.66539683;18.2;0.211882;283.176;73.1
24.87727891;18.3;0.22059;283.176;69
25.09786848;18.4;0.206077;271.998;66.6
25.30394558;18.5;0.214785;291.153;70.3
25.51873016;18.6;0.2322;279.35;67.8
25.75092971;19.1;0.226395;258.398;73.4
25.97732426;19.2;0.24381;265.024;70.8
26.22113379;19.3;0.20898;246.094;73.5
26.43011338;19.4;0.211882;287.109;66.1
26.64199547;19.5;0.258322;283.176;75.6
26.90031746;19.6;0.229297;232.268;68.4
27.12961451;20.1;0.214785;261.669;72.8
27.34439909;20.2;0.200272;279.35;70.1
27.5446712;20.3;0.211882;299.592;67.4
27.75655329;20.4;0.203175;283.176;66.1
27.95972789;20.5;0.194467;295.313;70.6
28.15419501;20.6;0.2322;308.535;65.2
28.38639456;21.1;0.235102;258.398;72.6
28.6214966;21.2;0.214785;255.208;69.7
28.83628118;21.3;0.211882;279.35;67.6
29.04816327;21.4;0.19737;283.176;63.2
29.24553288;21.5;0.217687;303.998;66.8
29.46321996;21.6;0.226395;275.625;63.8
29.68961451;22.1;0.228889;265.024;70.5
29.9185034;22.2;0.23551;262.136;68.5
30.15401361;22.3;0.211882;254.766;68.2
30.36589569;22.4;0.203175;283.176;67.9
30.5690703;22.5;0.200272;295.313;69.7
30.7693424;22.6;0.223492;299.592;68
30.99283447;23.1;0.22059;268.466;75.4
31.21342404;23.2;0.208095;271.998;71.6
31.42151927;23.3;0.213469;288.33;70.4
31.63498866;23.4;0.216984;281.071;65.5
31.85197279;23.5;0.240907;276.518;73.3
32.09287982;23.6;0.229297;249.059;69.5
32.32217687;24.1;0.246712;261.669;77.1
32.56888889;24.2;0.20898;243.199;73.1
32.77786848;24.3;0.246712;287.109;71.1
33.0245805;24.4;0.235102;243.199;62.5
33.25968254;24.5;0.214785;255.208;69.5
33.47446712;24.6;0.200272;279.35;66.1
33.67473923;25.1;0.19737;299.592;68.8
33.87210884;25.2;0.214785;303.998;65.2
34.08689342;25.3;0.217687;279.35;68.1
34.3045805;25.4;0.214785;275.625;59.5
34.51936508;25.5;0.220408;279.35;69.2
34.73977324;25.6;0.241088;272.222;64.6
34.98086168;26.1;0.2322;248.871;68.6
35.21306122;26.2;0.23805;258.398;64
35.45111111;26.3;0.229252;252.048;61
35.68036281;26.4;0.203175;261.721;54.4
35.88353742;26.5;0.214785;295.313;73.3
36.098322;26.6;0.267029;279.35;72.1
36.36535147;27.1;0.214785;224.694;73.6
36.58013605;27.2;0.238005;279.35;70.1
36.81814059;27.3;0.246667;252.096;66
37.06480726;27.4;0.229342;243.243;56.3
37.29414966;27.5;0.214785;261.618;66.4
37.50893424;27.6;0.255419;279.35;61.5
37.76435374;28.1;0.221927;234.908;65.6
37.98628118;28.2;0.241293;270.359;61.8
38.2275737;28.3;0.234989;248.661;59.2
38.46256236;28.4;0.213175;255.331;55.9
38.67573696;28.5;0.206077;281.459;68.3
38.88181406;28.6;0.214785;291.153;66.9
39.09659864;29.1;0.19737;279.35;70.2
39.29396825;29.2;0.223492;303.998;69
39.51746032;29.3;0.240907;268.466;66.2
39.75836735;29.4;0.217687;249.059;55.8
39.97605442;29.5;0.238005;275.625;68.8
40.21405896;29.6;0.246712;252.096;61.3
40.46077098;30.1;0.233673;243.199;72.4
40.69444444;30.2;0.201701;256.769;73.4
40.89614513;30.3;0.206077;297.47;72.1
41.10222222;30.4;0.226395;291.153;68.8
41.32861678;30.5;0.217687;265.024;68.7
41.54630386;30.6;0.225261;275.625;66.5
41.77156463;31.1;0.233333;266.358;69.7
42.00489796;31.2;0.200272;257.143;64.7
42.20517007;31.3;0.233492;299.592;67.4
42.43866213;31.4;0.2222;256.968;58.6
42.66086168;31.5;0.240907;270.028;70.5
42.90176871;31.6;0.223492;249.059;73.6
43.12526077;32.1;0.20898;268.466;71.9
43.33424036;32.2;0.206077;287.109;73.3
43.54031746;32.3;0.191565;291.153;69.8
43.73188209;32.4;0.200272;313.21;71.4
43.9321542;32.5;0.229297;299.592;68.5
44.16145125;32.6;0.235102;261.669;70.1
44.39655329;33.1;0.238005;255.208;65
44.63455782;33.2;0.223492;252.096;67.2
44.85804989;33.3;0.227596;268.466;65.7
45.08564626;33.4;0.217483;263.625;57.5
45.30312925;33.5;0.23254;275.884;66.9
45.53566893;33.6;0.225057;258.02;66.8
45.76072562;34.1;0.214785;266.599;68.3
45.9755102;34.2;0.22059;279.35;69
46.19609977;34.3;0.153832;271.998;69.8
46.34993197;34.4;0.238005;390.035;71.5
46.58793651;34.5;0.182857;252.096;71.8
46.77079365;34.6;0.22059;328.125;69.7
46.99138322;35.1;0.252857;271.998;69.1
47.24424036;35.2;0.207619;237.288;70.8
47.45185941;35.3;0.215805;288.991;68.7
47.6676644;35.4;0.240907;278.029;68.2
47.90857143;35.5;0.235102;249.059;70.2
48.14367347;35.6;0.206077;255.208;58.9
48.34975057;36.1;0.240907;291.153;66.9
48.5906576;36.2;0.188662;249.059;65.6
48.77931973;36.3;0.200272;318.029;69.3
48.97959184;36.4;0.211882;299.592;70.2
49.19147392;36.5;0.191565;283.176;68.4
49.38303855;36.6;0.20898;313.21;68.1
49.59201814;37.1;0.287347;287.109;70.1
49.87936508;37.2;0.211882;208.807;68.7
50.09124717;37.3;0.199456;283.176;65.9
50.29070295;37.4;0.236803;300.819;60.5
50.52750567;37.5;0.205193;253.375;63.8
50.73269841;37.6;0.229297;292.408;57.6
50.96199547;38.1;0.255419;261.669;73.9
51.21741497;38.2;0.206077;234.908;67.1
51.42349206;38.3;0.249615;291.153;65.9
51.67310658;38.4;0.159637;240.371;69.6
51.83274376;38.5;0.20898;375.852;69.6
52.04172336;38.6;0.238005;287.109;68
52.27972789;39.1;0.234921;252.096;69.1
52.51464853;39.2;0.241088;255.405;67.3
52.75573696;39.3;0.214785;248.871;64.8
52.97052154;39.4;0.22059;279.35;64.4
53.19111111;39.5;0.258322;271.998;64.9
53.44943311;39.6;0.2322;232.268;63.6
53.68163265;40.1;0.159637;258.398;67
53.84126984;40.2;0.217687;375.852;66.9
54.05895692;40.3;0.20898;275.625;68.3
54.26793651;40.4;0.200272;287.109;72.2
54.46820862;40.5;0.249615;299.592;72.1
54.71782313;40.6;0.269932;240.371;71.4
54.9877551;41.1;0.201633;222.278;72
55.18938776;41.2;0.222132;297.571;73
55.41151927;41.3;0.20898;270.11;73
55.62049887;41.4;0.206077;287.109;68.9
55.82657596;41.5;0.240907;291.153;70.6
56.06748299;41.6;0.223492;249.059;67.5
56.29097506;42.1;0.238005;268.466;76.9
56.52897959;42.2;0.217687;252.096;76.8
56.74666667;42.3;0.203175;275.625;72.7
56.94984127;42.4;0.159637;295.313;73.1
57.10947846;42.5;0.240907;375.852;76.7
57.35038549;42.6;0.223492;249.059;70
57.57387755;43.1;0.211882;268.466;69.6
57.78575964;43.2;0.235011;283.176;68.7
58.02077098;43.3;0.22068;255.307;74.2
58.24145125;43.4;0.18576;271.887;71.9
58.42721088;43.5;0.217687;322.998;76.4
58.64489796;43.6;0.223492;275.625;71.7
58.86839002;44.1;0.229297;268.466;74.5
59.09768708;44.2;0.188662;261.669;72.3
59.28634921;44.3;0.211882;318.029;70.2
59.49823129;44.4;0.177052;283.176;73.3
59.67528345;44.5;0.214785;338.883;75.6
59.89006803;44.6;0.240907;279.35;72.1
60.13097506;45.1;0.206077;249.059;72.8
60.33705215;45.2;0.20898;291.153;72.2
60.54603175;45.3;0.200272;287.109;68.8
60.74630386;45.4;0.203175;299.592;69.9
60.94947846;45.5;0.191565;295.313;74.3
61.14104308;45.6;0.24381;313.21;73.1
61.38485261;46.1;0.223492;246.094;75.1
61.60834467;46.2;0.211882;268.466;74.4
61.82022676;46.3;0.182857;283.176;70.1
62.0030839;46.4;0.182857;328.125;73
62.18594104;46.5;0.229297;328.125;74.1
62.4152381;46.6;0.211882;261.669;70.6
62.62712018;47.1;0.223492;283.176;73.2
62.85061225;47.2;0.214785;268.466;71.8
63.06539683;47.3;0.203175;279.35;71.4
63.26857143;47.4;0.226395;295.313;67.7
63.49496599;47.5;0.211882;265.024;73.5
63.70684807;47.6;0.188662;283.176;72.2
63.8955102;48.1;0.214785;318.029;75.4
64.11029479;48.2;0.19737;279.35;73.9
64.3076644;48.3;0.233492;303.998;72.2
64.54115646;48.4;0.18737;256.968;74.7
64.72852608;48.5;0.215193;320.223;78.6
64.94371882;48.6;0.205669;278.82;75.2
65.14938776;49.1;0.221701;291.731;75
65.37108844;49.2;0.196803;270.635;74.2
65.56789116;49.3;0.228322;304.874;71.3
65.79621315;49.4;0.207211;262.787;69.1
66.00342404;49.5;0.202154;289.56;74.1
66.20557823;49.6;0.220907;296.803;69.2
66.42648526;50.1;0.227007;271.607;73
66.65349206;50.2;0.203787;264.309;72.3
66.85727891;50.3;0.228073;294.425;67.3
67.08535147;50.4;0.13932;263.074;70.8
67.2246712;50.5;0.238005;430.664;72
67.46267574;50.6;0.203175;252.096;68.9
67.66585034;51.1;0.230635;295.313;70.5
67.89648526;51.2;0.200522;260.151;72.6
68.0970068;51.3;0.195782;299.22;74.6
68.29278912;51.4;0.19737;306.463;73.2
68.49015873;51.5;0.200272;303.998;76.2
68.69043084;51.6;0.203175;299.592;74.9
68.89360544;52.1;0.261451;295.313;76.9
69.15505669;52.2;0.176825;229.488;75.9
69.33188209;52.3;0.18576;339.318;72.9
69.51764172;52.4;0.171247;322.998;73.6
69.68888889;52.5;0.236712;350.371;76.1
69.92560091;52.6;0.20737;253.473;75.8
70.13297052;53.1;0.20898;289.338;74.3
70.34195011;53.2;0.214785;287.109;74.6
70.55673469;53.3;0.179955;279.35;74.6
70.73668934;53.4;0.20898;333.417;73.3
70.94566893;53.5;0.226553;287.109;75.1
71.17222222;53.6;0.159478;264.838;75.4
71.33170068;54.1;0.246712;376.226;78
71.5784127;54.2;0.194467;243.199;76.2
71.77287982;54.3;0.194467;308.535;75.7
71.96734694;54.4;0.200272;308.535;74.4
72.16761905;54.5;0.153832;299.592;76.5
72.32145125;54.6;0.20898;390.035;78.3
72.53043084;55.1;0.313469;287.109;77.9
72.84390023;55.2;0.16254;191.406;75.5
73.00643991;55.3;0.203175;369.141;75.6
73.20961451;55.4;0.203175;295.313;74
73.41278912;55.5;0.18576;295.313;77.2
73.59854875;55.6;0.191565;322.998;77.2
73.79011338;56.1;0.240907;313.21;78
74.03102041;56.2;0.194467;249.059;75.9
74.22548753;56.3;0.214785;308.535;77.8
74.44027211;56.4;0.19737;279.35;74.7
74.63764172;56.5;0.229297;303.998;74.7
74.86693878;56.6;0.182857;261.669;76.8
75.04979592;57.1;0.240907;328.125;76.5
75.29070295;57.2;0.211882;249.059;76.6
75.50258503;57.3;0.203175;283.176;75
75.70575964;57.4;0.22059;295.313;72.7
75.92634921;57.5;0.206077;271.998;74.1
76.1324263;57.6;0.22059;291.153;74.8
76.35301587;58.1;0.20898;271.998;73.6
76.56199547;58.2;0.235102;287.109;77.3
76.79709751;58.3;0.22059;255.208;76.6
77.01768708;58.4;0.2322;271.998;73.1
77.24988662;58.5;0.22059;258.398;75.1
77.47047619;58.6;0.246463;271.998;76.1
77.71693878;59.1;0.235351;243.445;72.8
77.95229025;59.2;0.227959;254.938;72.8
78.18024943;59.3;0.253855;263.205;68.5
78.43410431;59.4;0.238005;236.356;59
78.67210884;59.5;0.255419;252.096;68.9
78.92752835;59.6;0.2322;234.908;60.4
79.15972789;60.1;0.255419;258.398;68.5
79.41514739;60.2;0.235102;234.908;69.1
79.65024943;60.3;0.211882;255.208;63.7
79.86213152;60.4;0.206077;283.176;68
80.06820862;60.5;0.20898;291.153;66.1
80.27718821;60.6;0.214785;287.109;65.7
80.49197279;61.1;0.258322;279.35;70.4
80.75029479;61.2;0.214785;232.268;69.8
80.96507937;61.3;0.203175;279.35;67.9
81.16825397;61.4;0.191565;295.313;70.9
81.35981859;61.5;0.249615;313.21;70.2
81.60943311;61.6;0.214785;240.371;71.3
81.82421769;62.1;0.223492;279.35;70.8
82.04770975;62.2;0.23746;268.466;69.5
82.28517007;62.3;0.209524;252.674;66
82.49469388;62.4;0.182857;286.364;70.5
82.67755102;62.5;0.20898;328.125;69.5
82.88653061;62.6;0.211882;287.109;68.8
83.0984127;63.1;0.238005;283.176;67.7
83.33641723;63.2;0.19737;252.096;69.2
83.53378685;63.3;0.191565;303.998;64.7
83.72535147;63.4;0.235102;313.21;70.6
83.96045352;63.5;0.2322;255.208;67.5
84.19265306;63.6;0.229297;258.398;63.2
84.42195011;64.1;0.20898;261.669;65.7
84.63092971;64.2;0.223492;287.109;67.8
84.85442177;64.3;0.191565;268.466;67.9
85.0459864;64.4;0.214785;313.21;70.6
85.26077098;64.5;0.200272;279.35;72.4
85.46104308;64.6;0.24381;299.592;67.3
85.70485261;65.1;0.203175;246.094;71.3
85.90802721;65.2;0.200272;295.313;72.1
86.10829932;65.3;0.20898;299.592;70.7
86.31727891;65.4;0.194467;287.109;71
86.51174603;65.5;0.206077;308.535;70.4
86.71782313;65.6;0.240907;291.153;68.6
86.95873016;66.1;0.20898;249.059;69.4
87.16770975;66.2;0.223492;287.109;70.8
87.39120181;66.3;0.19737;268.466;69.8
87.58857143;66.4;0.20898;303.998;69.4
87.79755102;66.5;0.211882;287.109;69.2
88.00943311;66.6;0.223492;283.176;67
88.23292517;67.1;0.203175;268.466;72.6
88.43609977;67.2;0.229297;295.313;74.6
88.66539683;67.3;0.203175;261.669;65.8
88.86857143;67.4;0.234694;295.313;63.1
89.10326531;67.5;0.206485;255.652;66.6
89.30975057;67.6;0.278639;290.578;65.3
89.58839002;68.1;0.191565;215.332;70.8
89.77995465;68.2;0.244331;313.21;75.5
90.02428571;68.3;0.254898;245.568;74.4
90.27918367;68.4;0.229297;235.388;68.1
90.50848073;68.5;0.24381;261.669;68.7
90.75229025;68.6;0.223492;246.094;68.8
90.97578231;69.1;0.19737;268.466;70.9
91.17315193;69.2;0.241497;303.998;66.9
91.41464853;69.3;0.199683;248.451;61.9
91.61433107;69.4;0.226395;300.477;62.9
91.84072562;69.5;0.229297;265.024;67.2
92.07002268;69.6;0.252517;261.669;67.2
92.32253968;70.1;0.179955;237.608;70
92.50249433;70.2;0.240907;333.417;72.5
92.74340136;70.3;0.264127;249.059;73.2
93.00752835;70.4;0.272834;227.163;68.8
93.28036281;70.5;0.211882;219.914;61.7
93.4922449;70.6;0.223492;283.176;66.7
93.71573696;71.1;0.249615;268.466;69.6
93.96535147;71.2;0.200272;240.371;68.4
94.16562358;71.3;0.249615;299.592;63
94.4152381;71.4;0.18576;240.371;63.8
94.60099773;71.5;0.226395;322.998;62.6
94.82739229;71.6;0.223492;265.024;66.8
95.05088435;72.1;0.223492;268.466;62.9
95.27437642;72.2;0.200272;268.466;63.4
95.47464853;72.3;0.200272;299.592;61.7
95.67492064;72.4;0.188662;299.592;63.2
95.86358277;72.5;0.269932;318.029;64.3
96.13351474;72.6;0.252517;222.278;63.3
96.38603175;73.1;0.235102;237.608;61.6
96.62113379;73.2;0.252517;255.208;67.7
96.87365079;73.3;0.2322;237.608;61.7
97.10585034;73.4;0.310567;258.398;53.1
97.41641723;73.5;0.235102;193.195;68.9
97.65151927;73.6;0.238005;255.208;65.3
97.88952381;74.1;0.206077;252.096;60.5
98.09560091;74.2;0.249864;291.153;64
98.34546485;74.3;0.304512;240.131;72.3
98.64997732;74.4;0.278639;197.036;66
98.92861678;74.5;0.313469;215.332;63.6
99.24208617;74.6;0.325079;191.406;51.7
99.56716553;75.1;0.179864;184.57;66.9
99.74702948;75.2;0.241746;333.585;62.2
99.98877551;75.3;0.353356;248.194;56.2
100.3421315;75.4;0.284444;169.8;61.7
100.626576;75.5;0.342494;210.938;65.7
100.9690703;75.6;0.348299;175.185;48.2
101.3173696;76.1;0.291905;172.266;60.5
101.6092744;76.2;0.303107;205.546;61.5
101.912381;76.3;0.284444;197.95;54.2
102.1968254;76.4;0.296054;210.938;48.5
102.4928798;76.5;0.214785;202.665;67.7
102.7076644;76.6;0.26254;279.35;68.2
102.9702041;77.1;0.284422;228.537;72.7
103.2546259;77.2;0.256712;210.954;64.7
103.5113379;77.3;0.249932;233.725;57.9
103.7612698;77.4;0.269932;240.065;52.4
104.0312018;77.5;0.2322;222.278;69.3
104.2634014;77.6;0.2322;258.398;69.4
104.4956009;78.1;0.240907;258.398;73.2
104.7365079;78.2;0.28161;249.059;63.4
105.0181179;78.3;0.287279;213.061;58
105.3053968;78.4;0.325079;208.856;48.8
105.6304762;78.5;0.297687;184.57;61.4
105.9281633;78.6;0.288617;201.554;64.6
106.21678;79.1;0.285102;207.888;66.5
106.5018821;79.2;0.243152;210.451;62.3
106.745034;79.3;0.226395;246.759;66.1
106.9714286;79.4;0.235102;265.024;68.5
107.2065306;79.5;0.238005;255.208;68.5
107.4445351;79.6;0.24102;252.096;71.3
107.6855556;80.1;0.225147;248.942;70.7
107.9107029;80.2;0.204308;266.492;75.2
108.1150113;80.3;0.20898;293.674;71.8
108.3239909;80.4;0.258662;287.109;72.3
108.5826531;80.5;0.240567;231.963;68.8
108.82322;80.6;0.264127;249.411;70.6
109.0873469;81.1;0.22059;227.163;67.9
109.3079365;81.2;0.249615;271.998;68.8
109.557551;81.3;0.22059;240.371;68.4
109.7781406;81.4;0.238005;271.998;70
110.0161451;81.5;0.211882;252.096;71.6
110.2280272;81.6;0.24381;283.176;72.4
110.4718367;82.1;0.238005;246.094;74.3
110.7098413;82.2;0.203175;252.096;73.8
110.9130159;82.3;0.217687;295.313;74
111.1307029;82.4;0.262268;275.625;70.1
111.3929705;82.5;0.239864;228.774;68.1
111.6328345;82.6;0.261224;250.142;68.7
111.894059;83.1;0.214785;229.688;70.3
112.1088435;83.2;0.240907;279.35;70.3
112.3497506;83.3;0.249615;249.059;68.8
112.5993651;83.4;0.223492;240.371;71.2
112.8228571;83.5;0.194467;268.466;74.4
113.0173243;83.6;0.226395;308.535;74.9
113.2437188;84.1;0.250975;265.024;71.7
113.4946939;84.2;0.238798;239.068;71.7
113.7334921;84.3;0.192313;251.258;74.8
113.925805;84.4;0.245488;311.992;73.1
114.1712925;84.5;0.216009;244.412;74.4
114.3873016;84.6;0.284444;277.766;74.5
114.671746;85.1;0.226395;210.938;72.7
114.8981406;85.2;0.261224;265.024;71.2
115.1593651;85.3;0.214785;229.688;71.2
115.3741497;85.4;0.264127;279.35;69.7
115.6382766;85.5;0.2322;227.163;71.2
115.8704762;85.6;0.235102;258.398;74.8
116.1055782;86.1;0.22059;255.208;73.4
116.3261678;86.2;0.240907;271.998;70.9
116.5670748;86.3;0.255419;249.059;71.4
116.8224943;86.4;0.240907;234.908;66.9
117.0634014;86.5;0.226395;249.059;70.3
117.2897959;86.6;0.240907;265.024;70.3
117.5307029;87.1;0.200272;249.059;73.9
117.7309751;87.2;0.235102;299.592;75.6
117.9660771;87.3;0.206077;255.208;73.8
118.1721542;87.4;0.2322;291.153;73.4
118.4043537;87.5;0.275556;258.398;70.7
118.6799093;87.6;0.275918;217.742;70.5
118.9558277;88.1;0.252517;217.456;74.2
119.2083447;88.2;0.259206;237.608;63.5
119.467551;88.3;0.277755;231.476;57
119.7453061;88.4;0.310567;216.018;53.5
120.055873;88.5;0.232063;193.195;64.1
120.2879365;88.6;0.258458;258.55;64.3
120.5463946;89.1;0.255419;232.146;71.7
120.8018141;89.2;0.261224;234.908;60.6
121.0630385;89.3;0.294535;229.688;52.5
121.3575737;89.4;0.265646;203.711;46.9
121.62322;89.5;0.333787;225.864;51.5
121.9570068;89.6;0.264127;179.755;56.4
122.2211338;79.1;0.264127;227.163;65.3
122.4852608;79.2;0.2322;227.163;64.7
122.7174603;79.3;0.22059;258.398;68.9
122.9380499;79.4;0.24381;271.998;67.8
123.1818594;79.5;0.235102;246.094;67.1
123.4169615;79.6;0.22059;255.208;70.6
123.637551;80.1;0.238005;271.998;69.9
123.8755556;80.2;0.200272;252.096;75.8
124.0758277;80.3;0.20898;299.592;72.6
124.2848073;80.4;0.258322;287.109;73.1
124.5431293;80.5;0.2322;232.268;71.4
124.7753288;80.6;0.233991;258.398;72.5
125.0093197;81.1;0.253628;256.42;66.8
125.2629478;81.2;0.255419;236.567;71.5
125.5183673;81.3;0.214785;234.908;69.6
125.7331519;81.4;0.235102;279.35;71.1
125.968254;81.5;0.206077;255.208;72.2
126.1743311;81.6;0.24381;291.153;72.3
126.4181406;82.1;0.228662;246.094;76.2
126.6468027;82.2;0.200907;262.396;74
126.8477098;82.3;0.226395;298.646;72.7
127.0741043;82.4;0.229297;265.024;69.8
127.3034014;82.5;0.261224;261.669;70.5
127.5646259;82.6;0.255419;229.688;69.2
127.8200454;83.1;0.217687;234.908;72.3
128.0377324;83.2;0.226395;275.625;72.6
128.264127;83.3;0.211882;265.024;71.1
128.4760091;83.4;0.24381;283.176;71.6
128.7198186;83.5;0.20898;246.094;74.6
128.9287982;83.6;0.235102;287.109;74
129.1639002;84.1;0.221338;255.208;72.3
129.3852381;84.2;0.254671;271.079;73.7
129.6399093;84.3;0.214785;235.598;75.2
129.8546939;84.4;0.22059;279.35;72.5
130.0752834;84.5;0.269932;271.998;72.8
130.3452154;84.6;0.284127;222.278;73.5
130.6293424;85.1;0.250045;211.173;73.4
130.8793878;85.2;0.255306;239.956;70.8
131.1346939;85.3;0.211882;235.012;69.9
131.346576;85.4;0.252517;283.176;69.9
131.599093;85.5;0.235102;237.608;69.2
131.834195;85.6;0.229297;255.208;72.6
132.0634921;86.1;0.256508;261.669;70.5
132.32;86.2;0.225306;233.911;66.6
132.5453061;86.3;0.214785;266.304;70.1
132.7600907;86.4;0.246712;279.35;68
133.0068027;86.5;0.229297;243.199;70.6
133.2360998;86.6;0.258322;261.669;70
133.4944218;87.1;0.203175;232.268;74.4
133.6975964;87.2;0.223492;295.313;75.1
133.9210884;87.3;0.240907;268.466;73.3
134.1619955;87.4;0.238005;249.059;75.1
134.4;87.5;0.258322;252.096;71.4
134.658322;87.6;0.272834;232.268;69.5
134.9311565;88.1;0.272834;219.914;73.6
135.2039909;88.2;0.246712;219.914;64.7
135.4507029;88.3;0.293152;243.199;58.7
135.7438549;88.4;0.310567;204.672;56.7
136.0544218;88.5;0.214785;193.195;63.8
136.2692063;88.6;0.24381;279.35;61.3
136.5130159;89.1;0.302948;246.094;68.5
136.8159637;89.2;0.250952;198.054;55.7
137.0669161;89.3;0.266621;239.089;48
137.3335374;89.4;0.270431;225.038;41.5
137.6039683;89.5;0.305147;221.868;53.8
137.9091156;89.6;0.267029;196.626;57.8
138.1761451;90.1;0.249615;224.694;63
138.4257596;90.2;0.223492;240.371;61.6
138.6492517;90.3;0.238005;268.466;66.1
138.8872562;90.4;0.24381;252.096;67.4
139.1310658;90.5;0.240907;246.094;67.2
139.3719728;90.6;0.252517;249.059;70.7
139.6244898;91.1;0.204422;237.608;67.7
139.8289116;91.2;0.224943;293.511;73
140.0538549;91.3;0.211565;266.734;70.5
