Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.545668934;1.1;0.638549;0;78.5
1.764716553;1.2;0.580499;93.9631;74.2
2.601133786;2.1;0.476009;103.359;71.6
3.436553287;2.2;0.360408;126.048;67.4
4.191201814;3.1;0.35941;166.478;72.4
4.957460317;3.2;0.476009;166.94;70.3
5.828208616;4.1;0.392063;126.048;71.8
6.571247165;4.2;0.362585;153.036;70.8
7.360725623;5.1;0.359909;165.478;77.8
8.405623582;5.2;0.406349;166.709;71.2
9.287981859;6.1;0.421406;147.656;74.2
10.18195011;6.2;0.449342;142.381;71.2
11.06430839;7.1;0.376644;133.528;75.1
11.84836735;7.2;0.366395;159.302;73.7
12.7477551;8.1;0.376236;163.758;77.1
13.58362812;8.2;0.413243;159.474;74
14.28027211;9.1;0.568889;145.193;82.4
15.23303855;9.2;0.476009;105.469;78
16.08396825;10.1;0.441179;126.048;74.9
16.92734694;10.2;0.441179;135.999;78.1
17.80022676;11.1;0.383129;135.999;78.7
18.68045351;11.2;0.510839;156.605;77.5
19.59764172;12.1;0.441814;117.454;72.8
20.41804989;12.2;0.440544;135.804;76.9
21.28367347;13.1;0.303424;136.195;69.9
22.1170068;13.2;0.480635;197.743;77.8
23.01106576;14.1;0.448844;124.835;78.7
23.82870748;14.2;0.450544;133.677;74.7
24.61315193;15.1;0.429569;133.172;75.8
25.47265306;15.2;0.406304;139.675;75.3
26.33142857;16.1;0.301905;147.673;83.8
27.27183673;16.2;0.394739;198.738;79.7
28.13097506;17.1;0.501995;151.999;80.3
29.05977324;17.2;0.450771;119.523;79.2
29.89569161;18.1;0.417483;133.105;83
30.78965986;18.2;0.433447;143.718;79.9
31.65975057;19.1;0.460249;138.425;78.6
32.54276644;19.2;0.383129;130.364;79.2
33.46385488;20.1;0.452789;156.605;75.6
34.3539229;20.2;0.420091;132.512;72.3
35.17823129;21.1;0.450658;142.826;75.7
36.10526077;21.2;0.429569;133.139;83.1
36.95455782;22.1;0.476009;139.675;80.6
37.88335601;22.2;0.441179;126.048;83.6
38.7631746;23.1;0.406349;135.999;79.9
39.65208617;23.2;0.414059;147.656;81.7
