Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.386031746;1;8.04571;0;64.8
8.431746032;2;8.07633;7.45739;78.3
16.50807256;3;8.74653;7.42912;59.2
25.25460318;4;10.3155;6.85986;67.6
35.57006803;5;7.05596;5.81651;62.3
42.62603175;6;6.88762;8.50344;63
49.51365079;7;7.19238;8.71128;59.1
56.70603175;8;6.54222;8.34216;69.8
63.24825397;9;6.56254;9.1712;66.1
69.81079365;10;5.5873;9.1428;63.6
75.39809524;11;7.40302;10.7386;62.1
82.80111111;12;5.84397;8.1048;60.8
88.64507937;13;5.66857;10.267;62.9
94.31365079;14;5.74984;10.5847;68.1
100.0634921;15;6.34923;10.4351;71.1
106.4127211;16;5.65839;9.44997;61.3
112.0711111;17;5.60762;10.6037;60
117.6787302;18;5.95302;10.6997;61.2
123.631746;19;5.5873;10.0789;58
129.2190476;20;4.49016;10.7386;64.4
133.7092063;21;4.12444;13.3626;66.9
137.8336508;22;4.6527;14.5474;68.4
142.4863492;23;4.24635;12.8957;63.8
146.7326984;24;5.20127;14.1298;63.7
151.9339683;25;4.46984;11.5356;69.9
156.4038095;26;4.89651;13.4233;79.9
161.3003175;27;4.79345;12.2536;67.2
166.0937642;28;5.20274;12.5171;83.2
171.2965079;29;5.32317;11.5324;80.9
176.6196825;30;5.77016;11.2715;74
182.3898413;31;5.87175;10.3983;63.3
188.2615873;32;6.16308;10.2184;64.8
194.4246712;33;6.33215;9.73539;60.8
200.7568254;34;6.35936;9.47545;61.5
207.1161905;35;5.17823;9.4349;54.4
212.2944218;36;5.12272;11.587;61.3
217.4171429;37;4.71472;11.7125;62.4
222.1318594;38;3.80234;12.7261;65.7
225.934195;39;5.01438;15.7798;71.3
230.9485714;40;5.34349;11.9656;76.2
236.2920635;41;5.16063;11.2286;80.2
241.4526984;42;5.2419;11.6265;78.5
246.6946032;43;5.99297;11.4462;67.5
252.6875737;44;6.01465;10.0117;64.5
258.7022222;45;6.0863;9.97565;74.7
264.7885261;46;6.0627;9.8582;52.5
270.8512245;47;7.69018;9.89658;67.7
278.5414059;48;5.37478;7.80216;61.5
283.9161905;49;5.20127;11.1632;62.7
289.1174603;50;5.16063;11.5356;65
294.2780952;51;5.17522;11.6265;71.6
299.4533107;52;5.02213;11.5937;65.4
304.4754422;53;6.11757;11.9471;67.9
310.5930159;54;5.30324;9.80781;65.9
315.8962585;55;6.88723;11.3138;63.8
322.7834921;56;5.56698;8.71177;59.3
328.3504762;57;5.18714;10.7778;65.4
333.537619;58;4.9919;11.5671;68.5
338.5295238;59;5.85143;12.0195;67.2
344.3809524;60;5.34349;10.2539;63
349.7244444;61;5.14032;11.2286;69.6
354.8647619;62;7.8019;11.6724;68.2
362.6666667;63;6.21714;7.69043;64
368.8838095;64;4.6527;9.65073;77.3
373.5365079;65;4.35374;12.8957;80.9
377.8902494;66;5.71791;13.7813;76.4
383.6081633;67;6.25488;10.4933;61.4
389.8630385;68;6.47256;9.59252;55.6
396.3356009;69;9.41859;9.2699;63.3
405.754195;70;8.75102;6.37038;58.5
414.5052154;71;0;6.85634;60.2
