Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.827936508;0.3;0.39619;0;60.5
1.224126984;1.1;0.426667;151.442;67
1.650793651;1.2;0.431746;140.625;61.1
2.082539683;1.3;0.446984;138.971;70.3
2.52952381;2.1;0.452064;134.233;67.5
2.981587302;2.2;0.406349;132.725;65.7
3.387936508;2.3;0.375873;147.656;66.1
3.763809524;3.1;0.40127;159.628;68
4.165079365;3.2;0.442925;149.525;65.8
4.608004535;3.3;0.433492;135.463;65.4
5.041496599;4.1;0.449297;138.411;63
5.490793651;4.2;0.365714;133.542;70.1
5.856507937;4.3;0.380952;164.063;74.1
6.237460317;5.1;0.421587;157.5;74.1
6.659047619;5.2;0.406417;142.319;68.9
7.065464853;5.3;0.431678;147.632;68.9
7.497142857;6.1;0.462222;138.992;70.4
7.959365079;6.2;0.355556;129.808;66.8
8.314920635;6.3;0.411429;168.75;73.4
8.726349206;7.1;0.40127;145.833;79.6
9.127619048;7.2;0.40127;149.525;69.7
9.528888889;7.3;0.375873;149.525;74.8
9.904761905;8.1;0.391111;159.628;69.9
10.29587302;8.2;0.39619;153.409;65.3
10.69206349;8.3;0.391111;151.442;64.9
11.0831746;9.1;0.380952;153.409;67.9
11.46412698;9.2;0.405397;157.5;71.1
11.86952381;9.3;0.478413;148.003;73.7
12.34793651;10.1;0.56381;125.415;70.4
12.91174603;10.2;0.380952;106.419;63.2
13.29269841;10.3;0.39619;157.5;59.7
13.68888889;11.1;0.404422;151.442;68.2
14.09331066;11.2;0.438753;148.36;65.9
14.53206349;11.3;0.441905;136.751;66.5
14.97396825;12.1;0.523175;135.776;67.2
15.49714286;12.2;0.436825;114.684;68.4
15.93396825;12.3;0.543492;137.355;74.9
16.47746032;13.1;0.507937;110.397;71.9
16.98539683;13.2;0.507937;118.125;68.8
17.49333333;13.3;0.56381;118.125;72.5
18.05714286;14.1;0.695873;106.419;63.3
18.75301587;14.2;0.624762;86.2226;61.9
19.37777778;14.3;0.421587;96.0366;55.3
19.79936508;15.1;0.406349;142.319;63.2
20.20571429;15.2;0.444399;147.656;62.4
20.65011338;15.3;0.480045;135.014;66.7
21.13015873;16.1;0.487619;124.988;67.6
21.61777778;16.2;0.391111;123.047;65.9
22.00888889;16.3;0.467302;153.409;71
22.47619048;17.1;0.431746;128.397;74.9
22.90793651;17.2;0.40127;138.971;70.6
23.30920635;17.3;0.431746;149.525;70.7
23.74095238;18.1;0.375873;138.971;69.3
24.1168254;18.2;0.391111;159.628;67
24.50793651;18.3;0.426667;153.409;75.2
24.93460318;19.1;0.39619;140.625;72.5
25.33079365;19.2;0.416508;151.442;69.8
25.74730159;19.3;0.44941;144.055;71.7
26.19671202;20.1;0.383605;133.508;71.2
26.58031746;20.2;0.426667;156.411;72.2
27.00698413;20.3;0.416508;140.625;76.4
27.42349206;21.1;0.421587;144.055;71.7
27.84507937;21.2;0.426667;142.319;70.7
28.27174603;21.3;0.451746;140.625;67.5
28.72349206;22.1;0.401587;132.818;69.3
29.12507937;22.2;0.370794;149.407;68.1
29.49587302;22.3;0.406349;161.815;69.6
29.90222222;23.1;0.421587;147.656;72.5
30.32380952;23.2;0.426667;142.319;72.7
30.75047619;23.3;0.457143;140.625;73.4
31.20761905;24.1;0.487619;131.25;73.7
31.6952381;24.2;0.431746;123.047;66.9
32.12698413;24.3;0.419229;138.971;72.1
32.54621315;25.1;0.418866;143.12;74.6
32.96507937;25.2;0.446984;143.244;74
33.41206349;25.3;0.452064;134.233;71.9
33.86412698;26.1;0.457868;132.725;69.6
34.32199547;26.2;0.411474;131.042;63.4
34.73346939;26.3;0.497007;145.817;69.2
35.23047619;27.1;0.502857;120.723;68.1
35.73333333;27.2;0.416508;119.318;63.3
36.14984127;27.3;0.548571;144.055;65.6
36.6984127;28.1;0.696576;109.375;66
37.39498866;28.2;0.598662;86.1356;60.2
37.99365079;28.3;0.411429;100.223;57.4
38.40507937;29.1;0.417029;145.833;63.2
38.82210884;29.2;0.451542;143.875;61.8
39.27365079;29.3;0.533333;132.878;72.6
39.80698413;30.1;0.518095;112.5;69.5
40.32507937;30.2;0.439796;115.809;69.7
40.76487528;30.3;0.372902;136.427;68.5
41.13777778;31.1;0.472381;160.9;69.8
41.61015873;31.2;0.421587;127.016;68.8
42.03174603;31.3;0.482993;142.319;63.8
