Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
2.798004535;1.1;1.58592;0;73
4.383922902;1.2;1.50234;37.833;72.1
5.886258503;1.3;1.50472;39.9378;74
7.390975057;1.4;1.66481;39.8746;72.2
9.055782313;2.1;1.56735;36.0402;80.5
10.62312925;2.2;1.66023;38.2813;70.9
12.28335601;2.3;1.81116;36.1396;63.5
14.09451247;2.4;1.52091;33.128;66.5
15.6154195;3.1;1.59057;39.4501;73.4
17.2059864;3.2;1.53252;37.7224;72.4
18.7385034;3.3;1.68345;39.1513;74.2
20.42195011;3.4;1.53252;35.6412;74.7
21.95446712;4.1;1.64862;39.1513;75.5
23.6030839;4.2;1.76472;36.3941;76
25.36780045;4.3;1.52091;33.9998;65.8
26.88870748;4.4;2.12463;39.4501;72.2
29.01333333;5.1;1.48608;28.2403;58.4
30.49941043;5.2;1.40481;40.3748;70.4
31.90421769;5.3;1.5093;42.7105;69.7
33.41351474;5.4;1.68345;39.7536;69.1
35.09696145;6.1;1.48608;35.6412;67.3
36.58303855;6.2;1.3932;40.3748;70.5
37.97623583;6.3;1.48608;43.0664;77.4
39.46231293;6.4;1.82277;40.3748;75.1
41.28507937;7.1;1.63701;32.917;66.1
42.92208617;7.2;1.42803;36.6523;66.6
44.35011338;7.3;1.46286;42.016;78.2
45.81297052;7.4;1.68345;41.0156;70.5
47.49641723;8.1;1.57896;35.6412;78
49.07537415;8.2;1.34676;37.9998;78.4
50.42213152;8.3;1.48608;44.5515;77.5
51.90820862;8.4;1.36998;40.3748;77.6
53.27818594;9.1;1.95048;43.7963;76.9
55.22866213;9.2;1.66023;30.7617;82.3
56.88888889;9.3;1.49859;36.1396;68.6
58.38748299;9.4;1.67093;40.0375;75.6
60.0584127;10.1;1.52091;35.9082;70.3
61.57931973;10.2;1.54413;39.4501;75.3
63.12344671;10.3;1.56601;38.8569;79.2
64.68945578;10.4;1.39454;38.314;75.4
66.08399093;11.1;1.46286;43.0251;70.4
67.54684807;11.2;1.56735;41.0156;71.1
69.11419501;11.3;1.77633;38.2813;72.4
70.89052154;11.4;2.93732;33.7776;71.1
73.82784581;12.1;1.67184;20.4268;63.5
75.49968254;12.2;1.46286;35.8887;67.8
76.96253968;12.3;1.45506;41.0156;69.1
78.41759637;12.4;1.401;41.2355;73.8
79.8185941;13.1;1.43705;42.8266;69.5
81.25564626;13.2;1.38417;41.7521;66.9
82.63981859;13.3;1.43964;43.3472;74.9
84.07945578;13.4;1.66023;41.6772;75.7
85.73968254;14.1;1.44576;36.1396;70.3
87.18544218;14.2;1.67732;41.5007;64.8
88.86276644;14.3;1.53252;35.7713;71.7
90.39528345;14.4;1.49769;39.1513;62.4
91.89297052;15.1;1.68345;40.0618;73.4
93.57641723;15.2;1.35671;35.6412;73.2
94.93312925;15.3;1.54578;44.2246;69.9
96.47891157;15.4;1.71828;38.8153;69.4
98.19718821;16.1;1.52091;34.9187;60.2
99.71809524;16.2;1.43234;39.4501;72.7
101.1504308;16.3;1.4005;41.8896;66.5
102.5509297;16.4;1.56735;42.8419;64.9
104.1182766;17.1;1.40481;38.2813;63.1
105.5230839;17.2;1.35837;42.7105;65.6
106.8814512;17.3;1.53252;44.1707;70.6
108.4139683;17.4;1.42803;39.1513;66.8
109.8419955;18.1;1.43964;42.016;67
111.2816327;18.2;1.52091;41.6772;65.2
112.8025397;18.3;1.47447;39.4501;63.9
114.2770068;18.4;1.76472;40.6927;59.3
116.0417234;19.1;1.81116;33.9998;66.2
117.8528798;19.2;1.76472;33.128;57.6
119.6175964;19.3;2.03175;33.9998;38.2
121.6493424;19.4;1.70667;29.5313;59.7
123.3560091;20.1;1.56735;35.1563;53.2
124.923356;20.2;1.55574;38.2813;64.5
126.479093;20.3;1.68345;38.5669;68.2
128.1625397;20.4;1.77773;35.6412;65.6
129.9402721;21.1;1.46145;33.7509;63.6
131.4017234;21.2;1.31193;41.0551;67.9
132.7136508;21.3;1.2076;45.7342;72
133.9212472;21.4;1.39304;49.6855;67.8
135.3142857;22.1;1.28492;43.0713;74.3
136.5992063;22.2;1.57113;46.6955;75.8
138.1703401;22.3;1.81116;38.189;72.4
139.9814966;22.4;1.61379;33.128;70.9
141.5952834;23.1;1.23066;37.1796;61.1
142.825941;23.2;1.23066;48.7544;66.1
144.0565986;23.3;1.19583;48.7544;74.1
145.2524263;23.4;1.32354;50.1745;74.7
146.5759637;24.1;1.41642;45.3331;76
147.992381;24.2;1.54413;42.3604;76.4
149.5365079;24.3;1.81116;38.8569;79.6
151.3476644;24.4;1.58331;33.128;69.7
152.9309751;25.1;1.28435;37.8953;81.5
154.2153288;25.2;1.32354;46.7161;80.2
155.5388662;25.3;1.18422;45.3331;78.8
156.7230839;25.4;1.5093;50.6664;85.7
158.232381;26.1;1.47447;39.7536;85.9
159.7068481;26.2;1.19478;40.6927;84.7
160.9016327;26.3;1.49873;50.2183;80
162.4003628;26.4;1.78794;40.0339;82.7
164.1882993;27.1;1.28871;33.5582;68.3
165.4770068;27.2;1.14345;46.5583;76.7
166.6204535;27.3;1.17766;52.4729;78.6
167.7981179;27.4;1.35925;50.9483;83
169.1573696;28.1;1.25259;44.1419;87.1
170.4099546;28.2;1.13907;47.9009;83.7
171.5490249;28.3;1.19583;52.6745;81.6
172.7448526;28.4;1.24227;50.1745;81.6
173.9871202;29.1;1.25388;48.2988;82.4
175.2409977;29.2;1.18866;47.8516;81.2
176.4296599;29.3;1.24943;50.4769;79.1
177.679093;29.4;1.33515;48.0218;81.2
179.0142404;30.1;1.38363;44.9389;84.4
180.3978685;30.2;1.32918;43.3643;83.7
181.7270522;30.3;1.31585;45.1405;81
183.0429025;30.4;1.52011;45.5979;76.4
184.5630159;31.1;1.58268;39.4707;69.4
186.1456916;31.2;1.4251;37.9105;69.3
187.5707937;31.3;1.37082;42.1022;68.8
188.94161;31.4;1.52007;43.7695;67.9
190.461678;32.1;1.59057;39.4719;67
192.0522449;32.2;1.52091;37.7224;61.3
193.5731519;32.3;1.48608;39.4501;70.2
195.059229;32.4;2.19429;40.3748;65.2
197.2535147;33.1;1.45125;27.3438;65.2
198.7047619;33.2;1.5093;41.3438;63.4
200.214059;33.3;1.45125;39.7536;73.3
201.6653061;33.4;1.47447;41.3438;63.9
203.1397732;34.1;1.38435;40.6927;64
