Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
2.057142857;1.1;0.653061;0;85.9
2.710204082;1.2;0.506122;91.875;79.5
3.216326531;1.3;0.530612;118.548;78.9
3.746938776;2.1;0.514286;113.077;78.8
4.26122449;2.2;0.530612;116.667;79.3
4.791836735;2.3;0.555102;113.077;76
5.346938776;3.1;0.481633;108.088;76.2
5.828571429;3.2;0.587755;124.576;77.3
6.416326531;3.3;0.587755;102.083;74
7.004081633;4.1;0.538776;102.083;79.2
7.542857143;4.2;0.571429;111.364;76.6
8.114285714;4.3;0.620408;105;73.4
8.734693878;5.1;0.530612;96.7105;71.5
9.265306122;5.2;0.579592;113.077;80
9.844897959;5.3;0.612245;103.521;82.1
10.45714286;6.1;0.465306;98;73.4
10.92244898;6.2;0.628571;128.947;75.1
11.55102041;6.3;0.530612;95.4545;77.9
12.08163265;7.1;0.450363;113.077;79
12.53199547;7.2;0.570045;133.226;80.5
13.10204082;7.3;0.563265;105.255;82.5
13.66530612;8.1;0.587755;106.522;81.2
14.25306122;8.2;0.497959;102.083;82.8
14.75102041;8.3;0.84898;120.492;83.3
15.6;9.1;0.636735;70.6731;86.1
16.23673469;9.2;0.489796;94.2308;82.5
16.72653061;9.3;0.514286;122.5;83.4
17.24081633;10.1;0.546939;116.667;80.6
17.7877551;10.2;0.538776;109.701;80.5
18.32653061;10.3;0.555102;111.364;81.2
18.88163265;11.1;0.530612;108.088;80.6
19.4122449;11.2;0.530612;113.077;80.4
19.94285714;11.3;0.522449;113.077;81.3
20.46530612;12.1;0.555102;114.844;80.7
21.02040816;12.2;0.481633;108.088;77.4
21.50204082;12.3;0.522449;124.576;75.7
22.0244898;13.1;0.587755;114.844;75.7
22.6122449;13.2;0.555102;102.083;72.1
23.16734694;13.3;0.529751;108.088;72.9
23.69709751;14.1;0.57229;113.261;78
24.26938776;14.2;0.42449;104.842;73.1
24.69387755;14.3;0.77551;141.346;72.1
25.46938776;15.1;0.525533;77.3684;71.3
25.99492064;15.2;0.617324;114.17;72.3
26.6122449;15.3;0.563265;97.1936;71.5
27.1755102;16.1;0.554581;106.522;77.9
27.7300907;16.2;0.588277;108.19;72.5
28.31836735;16.3;0.742857;101.993;67.8
29.06122449;17.1;0.604104;80.7692;67
29.6653288;17.2;0.600816;99.3206;76.3
30.26614513;17.3;0.499637;99.8641;74.1
30.76578231;18.1;0.573583;120.087;68.6
31.33936508;18.2;0.579002;104.606;77.7
31.91836735;18.3;0.530612;103.627;76.1
32.44897959;19.1;0.481633;113.077;75.4
32.93061225;19.2;0.538776;124.576;76.7
33.46938776;19.3;0.514286;111.364;73.1
33.98367347;20.1;0.44898;116.667;69.4
34.43265306;20.2;0.579592;133.636;73.7
35.0122449;20.3;0.530612;103.521;70.3
35.54285714;21.1;0.530612;113.077;67.7
36.07346939;21.2;0.514286;113.077;58.2
36.5877551;21.3;0.473469;116.667;60.7
37.06122449;22.1;0.579592;126.724;59.7
37.64081633;22.2;0.563265;103.521;68.9
38.20408163;22.3;0.481633;106.522;77
38.68571429;23.1;0.571429;124.576;80.7
39.25714286;23.2;0.530612;105;75
39.7877551;23.3;0.710204;113.077;76.7
40.49795918;24.1;0.603787;84.4828;69.4
41.10174603;24.2;0.497755;99.3728;76.1
41.59950113;24.3;0.477891;120.541;75.1
42.07739229;25.1;0.518526;125.552;75.6
42.59591837;25.2;0.636735;115.713;74.5
43.23265306;25.3;0.481633;94.2308;72.5
43.71428571;26.1;0.536168;124.576;64.5
44.25045352;26.2;0.546531;111.905;77.3
44.79698413;26.3;0.566281;109.783;69
45.36326531;27.1;0.546939;105.954;67.2
45.91020408;27.2;0.571429;109.701;70
46.48163265;27.3;0.628571;105;68
47.11020408;28.1;0.677551;95.4545;62.4
47.7877551;28.2;0.620408;88.5542;78
48.40816327;28.3;0.587755;96.7105;72.4
48.99591837;29.1;0.540839;102.083;66.7
49.53675737;29.2;0.553039;110.939;67.4
50.08979592;29.3;0.555692;108.492;68.3
50.64548753;30.1;0.636145;107.974;61.9
51.28163265;30.2;0.628571;94.3181;72
51.91020408;30.3;0.628571;95.4545;66.7
52.53877551;31.1;0.546939;95.4545;71.9
53.08571429;31.2;0.522449;109.701;77.5
53.60816327;31.3;0.555102;114.844;80.5
54.16326531;32.1;0.579592;108.088;81.9
54.74285714;32.2;0.546939;103.521;83.5
55.28979592;32.3;0.506122;109.701;82.9
55.79591837;33.1;0.563265;118.548;83.1
56.35918367;33.2;0.579592;106.522;83.7
56.93877551;33.3;0.726531;103.521;85
57.66530612;34.1;0.571429;82.5843;85.7
58.23673469;34.2;0.558435;105;84.1
58.79517007;34.3;0.527279;107.443;80.1
59.32244898;35.1;0.644898;113.792;85
59.96734694;35.2;0.669388;93.038;85.4
60.63673469;35.3;0.759184;89.6341;77.2
61.39591837;36.1;0.579592;79.0323;75.6
61.9755102;36.2;0.514286;103.521;79.2
62.48979592;36.3;0.546939;116.667;81.9
63.03673469;37.1;0.506122;109.701;80.4
63.54285714;37.2;0.506122;118.548;82
64.04897959;37.3;0.595918;118.548;84.5
64.64489796;38.1;0.620408;100.685;81.8
65.26530612;38.2;0.506122;96.7105;82.8
65.77142857;38.3;0.522449;118.548;83.7
66.29387755;39.1;0.628571;114.844;82
66.92244898;39.2;0.506122;95.4545;83.3
67.42857143;39.3;0.718367;118.548;86
68.14693878;40.1;0.546939;83.5227;78.1
68.69387755;40.2;0.595918;109.701;81
69.28979592;40.3;0.595918;100.685;79.9
69.88571429;41.1;0.595918;100.685;79
70.48163265;41.2;0.677551;100.685;81.2
71.15918367;41.3;0.70619;88.5542;79.2
71.86537415;42.1;0.632585;84.9629;72.8
72.49795918;42.2;0.530612;94.8489;73.5
73.02857143;42.3;0.555102;113.077;78.3
73.58367347;43.1;0.538776;108.088;73.5
74.12244898;43.2;0.497959;111.364;78.5
74.62040816;43.3;0.457143;120.492;80
75.07755102;44.1;0.473469;131.25;80.2
75.55102041;44.2;0.538776;126.724;81.4
76.08979592;44.3;0.546939;111.364;79.5
76.63673469;45.1;0.555102;109.701;83.6
77.19183674;45.2;0.571429;108.088;82.1
77.76326531;45.3;0.620408;105;82.2
78.38367347;46.1;0.579592;96.7105;76.3
78.96326531;46.2;0.473469;103.521;77.9
79.43673469;46.3;0.481633;126.724;79.7
79.91836735;47.1;0.494581;124.576;81.8
80.41294785;47.2;0.501338;121.315;80.9
80.91428571;47.3;0.563265;119.68;84.8
81.47755102;48.1;0.473469;106.522;83.8
81.95102041;48.2;0.489796;126.724;81.9
82.44081633;48.3;0.555102;122.5;84.5
82.99591837;49.1;0.481633;108.088;84.4
83.47755102;49.2;0.481633;124.576;83
83.95918367;49.3;0.555102;124.576;83.5
84.51428571;50.1;0.506122;108.088;83.5
85.02040816;50.2;0.497959;118.548;81.6
85.51836735;50.3;0.465306;120.492;82.4
85.98367347;51.1;0.49093;128.947;81.4
86.47460318;51.2;0.537642;122.217;76.4
87.0122449;51.3;0.522449;111.598;80.4
87.53469388;52.1;0.571429;114.844;77
88.10612245;52.2;0.612245;105;74.8
88.71836735;52.3;0.522449;98;81.6
89.24081633;53.1;0.546939;114.844;78.6
89.7877551;53.2;0.531361;109.701;78.6
90.31911565;53.3;0.538027;112.918;78
90.85714286;54.1;0.507687;111.519;78.6
91.36482993;54.2;0.529048;118.183;81.3
91.89387755;54.3;0.481746;113.411;81.8
92.37562358;55.1;0.554989;124.547;82
92.93061225;55.2;0.522449;108.11;83.6
93.45306122;55.3;0.494512;114.844;83.4
93.9475737;56.1;0.534059;121.332;82.3
94.48163265;56.2;0.52034;112.347;84.2
95.00197279;56.3;0.488889;115.309;84.9
95.49086168;57.1;0.525465;122.727;82.9
96.01632653;57.2;0.595918;114.185;85.5
96.6122449;57.3;0.522449;100.685;85.1
97.13469388;58.1;0.530612;114.844;81.6
97.66530612;58.2;0.481633;113.077;83
98.14693878;58.3;0.507619;124.576;82.8
98.65455782;59.1;0.512789;118.199;82.8
99.16734694;59.2;0.522449;117.007;83.2
99.68979592;59.3;0.530612;114.844;83.4
100.2204082;60.1;0.527392;113.077;82.6
100.7478005;60.2;0.574648;113.767;79.3
101.322449;60.3;0.530612;104.412;84.5
101.8530612;61.1;0.506122;113.077;81.6
102.3591837;61.2;0.530612;118.548;83.2
102.8897959;61.3;0.563265;113.077;83.7
103.4530612;62.1;0.555102;106.522;81.4
104.0081633;62.2;0.538776;108.088;80
104.5469388;62.3;0.587755;111.364;82.5
105.1346939;63.1;0.481633;102.083;81.8
105.6163265;63.2;0.559388;124.576;82.1
106.1757143;63.3;0.616122;107.26;79.1
106.7918367;64.1;0.555102;97.3832;82
107.3469388;64.2;0.555102;108.088;72.1
107.9020408;64.3;0.629637;108.088;68.6
108.531678;65.1;0.660159;95.293;79.6
109.1918367;65.2;0.604082;90.8872;81.5
109.7959184;65.3;0.930612;99.3243;76.9
110.7265306;1.1;0.514286;64.4737;86.2
111.2408163;1.2;0.620408;116.667;79
111.8612245;1.3;0.530612;96.7105;79.8
112.3918367;2.1;0.579592;113.077;79.9
112.9714286;2.2;0.465306;103.521;79.1
113.4367347;2.3;0.555102;128.947;75.8
113.9918367;3.1;0.522449;108.088;77
114.5142857;3.2;0.514286;114.844;78.8
115.0285714;3.3;0.530612;116.667;75.7
115.5591837;4.1;0.563265;113.077;78
116.122449;4.2;0.506122;106.522;75.3
116.6285714;4.3;0.587755;118.548;75.7
117.2163265;5.1;0.563265;102.083;73.1
117.7795918;5.2;0.473469;106.522;80.6
118.2530612;5.3;0.510748;126.724;85
118.7638095;6.1;0.517687;117.475;77.9
119.2814966;6.2;0.494717;115.9;77.8
119.7762132;6.3;0.535442;121.282;78.1
120.3116553;7.1;0.504671;112.057;78
120.8163265;7.2;0.530612;118.889;80
121.3469388;7.3;0.488798;113.077;83
121.835737;8.1;0.605079;122.75;81.2
122.4408163;8.2;0.514286;99.1605;82.9
122.955102;8.3;0.840816;116.667;83.4
123.7959184;9.1;0.612245;71.3592;86
124.4081633;9.2;0.522449;98;82.1
124.9306122;9.3;0.522449;114.844;83.4
125.4530612;10.1;0.506122;114.844;82.7
125.9591837;10.2;0.530612;118.548;81.7
126.4897959;10.3;0.555102;113.077;81.9
127.044898;11.1;0.595918;108.088;80.8
127.6408163;11.2;0.440816;100.685;80.8
128.0816327;11.3;0.482245;136.111;79.5
128.5638776;12.1;0.464558;124.418;79.4
129.0284354;12.2;0.628707;129.155;80.8
129.6571429;12.3;0.571429;95.4339;76
130.2285714;13.1;0.571429;105;77.7
130.8;13.2;0.440816;105;74.5
131.2408163;13.3;0.5022;136.111;74.2
131.7430159;14.1;0.507642;119.474;78.2
132.2506576;14.2;0.509909;118.194;74.8
132.7605669;14.3;0.765964;117.668;73.8
133.5265306;15.1;0.538776;78.3327;71.8
134.0653061;15.2;0.612245;111.364;72.2
134.677551;15.3;0.497959;98;73.4
135.1755102;16.1;0.653061;120.492;78.4
135.8285714;16.2;0.604082;91.875;71
136.4326531;16.3;0.661224;99.3243;69.7
137.0938776;17.1;0.604082;90.7407;68.1
137.6979592;17.2;0.546939;99.3243;78.8
138.244898;17.3;0.587755;109.701;73.9
138.8326531;18.1;0.546939;102.083;68.9
139.3795918;18.2;0.506122;109.701;77.4
139.8857143;18.3;0.612245;118.548;72.7
140.4979592;19.1;0.481633;98;75.7
140.9795918;19.2;0.595918;124.576;75.9
141.5755102;19.3;0.538776;100.685;71.7
142.1142857;20.1;0.514286;111.364;68.6
142.6285714;20.2;0.506122;116.667;75.1
143.1346939;20.3;0.498141;118.548;70.5
143.6328345;21.1;0.612063;120.448;66.5
144.244898;21.2;0.471088;98.029;61.6
144.7159864;21.3;0.484014;127.365;61
145.2;22.1;0.595918;123.963;60
145.7959184;22.2;0.522449;100.685;69.6
146.3183673;22.3;0.497959;114.844;75.6
146.8163265;23.1;0.546939;120.492;78.8
147.3632653;23.2;0.538776;109.701;73.7
147.9020408;23.3;0.620408;111.364;77.1
148.522449;24.1;0.5522;96.7105;72.2
149.0746485;24.2;0.502154;108.656;74.5
149.5768027;24.3;0.537483;119.485;73.1
150.1142857;25.1;0.530612;111.631;73.6
150.644898;25.2;0.612245;113.077;74.4
151.2571429;25.3;0.522449;98;74.3
151.7795918;26.1;0.555102;114.844;64
152.3346939;26.2;0.579592;108.088;76.2
152.9142857;26.3;0.627596;103.521;66.8
153.5418821;27.1;0.56424;95.6028;64.1
154.1061224;27.2;0.555102;106.338;64.5
154.6612245;27.3;0.693878;108.088;66.6
155.355102;28.1;0.551474;86.4706;62.2
155.906576;28.2;0.721995;108.799;76.9
156.6285714;28.3;0.612245;83.103;68.8
157.2408163;29.1;0.579592;98;66.5
157.8204082;29.2;0.604082;103.521;66.6
158.4244898;29.3;0.661224;99.3243;66.4
159.0857143;30.1;0.669388;90.7407;61.2
159.755102;30.2;0.718367;89.6341;71.6
160.4734694;30.3;0.563265;83.5227;64.5
161.0367347;31.1;0.579592;106.522;68.1
161.6163265;31.2;0.533333;103.521;76.7
162.1496599;31.3;0.634014;112.5;79
162.7836735;32.1;0.628571;94.6352;79.6
163.4122449;32.2;0.563265;95.4545;82.9
163.9755102;32.3;0.607143;106.522;80.2
164.5826531;33.1;0.576531;98.8235;82
165.1591837;33.2;0.644898;104.071;82.7
165.8040816;33.3;0.799705;93.038;85.8
166.6037868;34.1;0.625079;75.0276;86.8
167.2288662;34.2;0.542562;95.9878;86.5
167.7714286;34.3;0.538776;110.586;79.4
168.3102041;35.1;0.653061;111.364;83.7
168.9632653;35.2;0.702041;91.875;86
169.6653061;35.3;0.718367;85.4651;80.4
170.3836735;36.1;0.604082;83.5227;77.8
170.9877551;36.2;0.514286;99.3243;81.7
171.5020408;36.3;0.538776;116.667;81
172.0408163;37.1;0.538776;111.364;81.7
172.5795918;37.2;0.489796;111.364;82.3
173.0693878;37.3;0.595918;122.5;84.8
