1.187755102	1.1
2.551020408	1.2
3.895147392	2.1
5.090975057	2.2
6.106848073	3.1
7.203990930	3.2
8.430861678	4.1
9.630476190	4.2
10.791473923	5.1
11.987301587	5.2
13.217959184	6.1
14.280272109	6.2
15.568979592	7.1
16.904126984	7.2
18.512108844	8.1
19.795011338	8.2
21.112743764	9.1
22.314376417	9.2
23.516009070	10.1
24.653786848	10.2
25.785759637	11.1
26.888707483	11.2
28.043900227	12.1
29.268752834	12.2
30.365895692	13.1
31.474648526	13.2
32.507936508	14.1
33.465759637	14.2
34.609342404	15.1
35.572970522	15.2
36.786213152	16.1
37.900770975	16.2
39.166258503	17.1
40.362086168	17.2
41.552108844	18.1
42.544761905	18.2
43.659319728	19.1
44.622947846	19.2
45.720090703	20.1
46.753378685	20.2
47.943401361	21.1
49.081179138	21.2
50.253786848	22.1
51.391564626	22.2
52.482902494	23.1
53.534444444	23.2
54.682993197	24.1
55.677052154	24.2
56.766984127	25.1
57.695782313	25.2
58.717460317	26.1
59.697052154	26.2
60.720181406	27.1
61.689614512	27.2
62.600997732	28.1
63.611065760	28.2
64.690793651	29.1
65.648616780	29.2
66.681904762	30.1
67.750022676	30.2
68.835555556	31.1
69.849750567	31.2
70.919546485	32.1
71.923809524	32.2
72.899047619	33.1
74.071655329	33.2
75.360362812	34.1
76.440090703	34.2
77.438548753	35.1
78.471836735	35.2
79.505124717	36.1
80.439727891	36.2
81.496235828	37.1
82.517913832	37.2
83.728072562	38.1
84.741224490	38.2
85.728072562	39.1
86.703310658	39.2
87.730793651	40.1
88.711836735	40.2
89.808979592	41.1
90.790022676	41.2
91.997460317	42.1
92.990113379	42.2
93.913106576	43.1
94.888344671	43.2
95.921632653	44.1
96.879455782	44.2
97.814058957	45.1
98.742857143	45.2
99.903854875	46.1
100.913922902	46.2
101.790476190	47.1
102.754104308	47.2
103.729342404	48.1
104.675555556	48.2
105.578412698	49.1
106.492517007	49.2
107.485170068	50.1
108.409365079	50.2
109.245011338	51.1
110.167074830	51.2
111.090068027	52.1
111.995646259	52.2
112.848321995	53.1
113.758480726	53.2
114.723990930	54.1
115.629909297	54.2
116.552562358	55.1
117.551020408	55.2
118.421768707	56.1
119.344761905	56.2
120.250340136	57.1
121.306848073	57.2
122.531700680	58.1
123.785578231	58.2
124.767369615	59.1
125.776689342	59.2
126.676462585	60.1
127.675238095	60.2
128.744489796	61.1
129.845986395	61.2
131.146303855	62.1
132.214421769	62.2
133.288344671	63.1
134.304217687	63.2
135.354920635	64.1
136.341768707	64.2
137.346031746	65.1
138.390929705	65.2
139.551065760	66.1
140.289160998	66.2
141.908752834	67.1
142.942040816	67.2
143.981133787	68.1
144.979591837	68.2
145.960634921	69.1
146.913083900	69.2
147.951746032	70.1
149.025668934	70.2
150.117006803	71.1
151.324444444	71.2
152.531882086	72.1
153.629024943	72.2
154.760997732	73.1
155.939410431	73.2
157.146848073	74.1
158.284625850	74.2
159.503673469	75.1
160.740136054	75.2
162.144943311	76.1
163.422607710	76.2
164.780408163	77.1
166.295510204	77.2
167.775782313	78.1
169.093514739	78.2
170.521541950	79.1
171.879909297	79.2
173.278911565	80.1
174.753378685	80.2
176.111746032	81.1
177.533968254	81.2
178.932970522	82.1
180.413242630	82.2
181.899319728	83.1
183.309931973	83.2
184.639274376	84.1
186.090521542	84.2
187.594013605	85.1
189.016235828	85.2
190.415238095	86.1
191.808435374	86.2
193.207437642	87.1
194.594829932	87.2
195.977868481	88.1
197.282947846	88.2
198.687029478	89.1
200.051519274	89.2
201.376394558	90.1
202.866938776	90.2
204.492335601	91.1
205.757823129	91.2
206.883990930	92.1
208.044988662	92.2
209.159546485	93.1
210.256689342	93.2
211.475736961	94.1
212.567074830	94.2
213.670022676	95.1
214.749750567	95.2
215.846893424	96.1
216.990476190	96.2
218.163083900	97.1
219.237006803	97.2
220.368979592	98.1
221.454512472	98.2
222.650340136	99.1
223.672018141	99.2
224.780770975	100.1
225.848888889	100.2
227.038911565	101.1
228.165079365	101.2
229.326077098	102.1
230.388390023	102.2
231.619047619	103.1
232.762630385	103.2
233.848163265	104.1
235.043990930	104.2
236.175963719	105.1
237.267301587	105.2
238.445714286	106.1
239.618321995	106.2
240.947664399	107.1
241.980952381	107.2
243.089705215	108.1
244.108843537	108.2
245.191111111	109.1
246.206984127	109.2
