Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
1.187755102;1.1;1.36327;0;54.8
2.551020408;1.2;1.34413;44.012;67.4
3.895147392;2.1;1.19583;44.6386;63.4
5.090975057;2.2;1.01587;50.1745;66.9
6.106848073;3.1;1.09714;59.0625;66.8
7.20399093;3.2;1.22687;54.6875;66.7
8.430861678;4.1;1.19961;48.9049;64.8
9.63047619;4.2;1.161;50.0161;69.4
10.79147392;5.1;1.19583;51.6797;71
11.98730159;5.2;1.23066;50.1745;69.8
13.21795918;6.1;1.06231;48.7544;72.4
14.28027211;6.2;1.28871;56.4805;66.3
15.56897959;7.1;1.33515;46.5583;66.2
16.90412698;7.2;1.60798;44.9389;66.2
18.51210884;8.1;1.2829;37.3139;61.3
19.79501134;8.2;1.31773;46.7689;58.4
21.11274376;9.1;1.20163;45.5328;57.6
22.31437642;9.2;1.20163;49.9321;62.7
23.51600907;10.1;1.13778;49.9321;68.1
24.65378685;10.2;1.13197;52.7344;64.2
25.78575964;11.1;1.10295;53.0048;61
26.88870748;11.2;1.15519;54.3997;68.3
28.04390023;12.1;1.22485;51.9394;68.1
29.26875283;12.2;1.09714;48.9855;64.9
30.36589569;13.1;1.10875;54.6875;65.5
31.47464853;13.2;1.03329;54.1149;71
32.50793651;14.1;0.957823;58.0671;70.7
33.46575964;14.2;1.14358;62.642;68.4
34.6093424;15.1;0.963628;52.4667;68.7
35.57297052;15.2;1.21324;62.2647;72.7
36.78621315;16.1;1.11456;49.4542;73.8
37.90077098;16.2;1.26549;53.833;70.2
39.1662585;17.1;1.19583;47.4126;69.9
40.36208617;17.2;1.19002;50.1745;68.7
41.55210884;18.1;0.992653;50.4192;62.4
42.54476191;18.2;1.11456;60.4441;65.5
43.65931973;19.1;0.963628;53.833;66.8
44.62294785;19.2;1.09714;62.2647;62.6
45.7200907;20.1;1.03329;54.6875;59.5
46.75337869;20.2;1.19002;58.0671;61.3
47.94340136;21.1;1.13778;50.4192;63.4
49.08117914;21.2;1.17261;52.7344;68.7
50.25378685;22.1;1.13778;51.168;69.8
51.39156463;22.2;1.09134;52.7344;71.9
52.48290249;23.1;1.05154;54.9784;72.8
53.53444444;23.2;1.14855;57.0591;76.3
54.6829932;24.1;0.994059;52.2398;75.2
55.67705215;24.2;1.08993;60.3586;76.3
56.76698413;25.1;0.928798;55.0493;70.7
57.69578231;25.2;1.02168;64.5996;79
