Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.798004535;1;6.25778;0;73
9.055782313;2;6.55964;9.58807;80.5
15.6154195;3;6.33905;9.14685;73.4
21.95446712;4;7.05887;9.46514;75.5
29.01333333;5;6.08363;8.49995;58.4
35.09696145;6;6.18812;9.86254;67.3
41.28507937;7;6.21134;9.696;66.1
47.49641723;8;5.78177;9.65975;78
53.27818594;9;6.78023;10.3774;76.9
60.0584127;10;6.02558;8.84926;70.3
66.08399093;11;7.74385;9.95755;70.4
73.82784581;12;5.99075;7.74808;63.5
79.8185941;13;5.92109;10.0154;69.5
85.73968254;14;6.15329;10.1333;70.3
91.89297052;15;6.30422;9.75088;73.4
98.19718821;16;5.92109;9.51744;60.2
104.1182766;17;5.72372;10.1333;63.1
109.8419955;18;6.19973;10.4827;67
116.0417234;19;7.31429;9.67784;66.2
123.3560091;20;6.58426;8.20313;53.2
129.9402721;21;5.37401;9.11264;63.6
135.3142857;22;6.281;11.1648;74.3
141.5952834;23;4.98068;9.55262;61.1
146.5759637;24;6.35501;12.0465;76
152.9309751;25;5.30141;9.44137;81.5
158.232381;26;5.95592;11.3178;85.9
164.1882993;27;4.96907;10.074;68.3
169.1573696;28;4.82975;12.0747;87.1
173.9871202;29;5.02712;12.423;82.4
179.0142404;30;5.54878;11.9353;84.4
184.5630159;31;5.89866;10.8132;69.4
190.461678;32;6.79184;10.1718;67
197.2535147;33;5.88626;8.83414;65.2
203.1397732;34;5.78896;10.1932;64
208.9287302;35;5.36522;10.3646;61.8
214.2939456;36;5.49453;11.1831;68.9
219.7884807;37;4.80653;10.9199;65.7
224.5950113;38;4.00544;12.483;71.4
228.6004535;39;4.12154;14.9796;80.2
232.7219955;40;5.05034;14.5577;86.5
237.7723356;41;5.17805;11.8804;84.3
242.9503855;42;5.45669;11.5874;86.8
248.4070748;43;6.88472;10.9957;76.8
255.2917914;44;7.11617;8.71496;69
262.4079592;45;6.74615;8.4315;80.7
269.1541043;46;6.55964;8.89397;72.6
275.7137415;47;7.38395;9.14685;78.2
283.0976871;48;6.23456;8.12574;62.4
289.3322449;49;6.0488;9.62378;64.5
295.3810431;50;5.94431;9.91933;64.8
301.3253515;51;5.7244;10.0937;75.6
307.0497506;52;6.46608;10.4814;76.9
313.5158277;53;6.22295;9.2792;78.9
319.7387755;54;6.18277;9.64173;68.4
325.921542;55;7.63311;9.70439;73.4
333.5546485;56;6.14168;7.8605;64.2
339.6963265;57;6.1649;9.76932;70.6
345.8612245;58;5.97914;9.73252;71.1
351.8403628;59;6.30422;10.0349;73.6
358.1445805;60;5.66567;9.51744;69.7
363.8102494;61;5.72438;10.5901;71.3
369.5346259;62;7.73159;10.4815;74.7
377.2662132;63;6.36227;7.76037;70
383.6284807;64;5.74694;9.4306;82
389.3754195;65;6.0488;10.4403;83.5
395.4242177;66;6.72218;9.91933;81.8
402.1463946;67;6.21134;8.92568;70.1
408.3577324;68;6.53642;9.65975;59.7
414.8941497;69;9.06739;9.17934;60.9
423.961542;70;8.7307;6.61712;65.6
432.6922449;71;0;6.8723;61
