Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
2.236734693;1.1;0.587755;0;84.7
2.824489795;1.2;0.571429;102.083;78.2
3.395918367;1.3;0.506122;105;81.4
3.902040816;2.1;0.522449;118.548;78.9
4.424489795;2.2;0.563265;114.844;77.4
4.987755102;2.3;0.522449;106.522;79.8
5.510204081;3.1;0.465306;114.844;78.9
5.975510204;3.2;0.669388;128.947;78.7
6.644897959;3.3;0.555102;89.6341;76.6
7.2;4.1;0.579592;108.088;79.3
7.779591836;4.2;0.604082;103.521;76.1
8.383673469;4.3;0.587755;99.3243;75
8.971428571;5.1;0.538776;102.083;75.3
9.510204081;5.2;0.579138;111.364;83.9
10.0893424;5.3;0.531066;103.602;82.9
10.62040816;6.1;0.644898;112.98;78.1
11.26530612;6.2;0.465306;93.038;77.6
11.73061224;6.3;0.555941;128.947;77.9
12.28655329;7.1;0.531882;107.925;83.2
12.81843537;7.2;0.552993;112.807;78.3
13.37142857;7.3;0.514286;108.5;80.8
13.88571429;8.1;0.685714;116.667;84.4
14.57142857;8.2;0.620408;87.5;82.7
15.19183673;8.3;0.816327;96.7105;86
16.00816327;9.1;0.628571;73.5;84.6
16.63673469;9.2;0.514286;95.4545;80.4
17.15102041;9.3;0.555102;116.667;83
17.70612245;10.1;0.530612;108.088;78.9
18.23673469;10.2;0.506122;113.077;79.1
18.74285714;10.3;0.506122;118.548;80
19.24897959;11.1;0.644898;118.548;82.4
19.89387755;11.2;0.571429;93.038;81.4
20.46530612;11.3;0.538776;105;81.5
21.00408163;12.1;0.538776;111.364;83
21.54285714;12.2;0.55161;111.364;83.3
22.09446712;12.3;0.583084;108.773;81.2
22.67755102;13.1;0.522449;102.901;80.2
23.2;13.2;0.587755;114.844;76.9
23.7877551;13.3;0.587755;102.083;73.2
24.3755102;14.1;0.579592;102.083;75.8
24.95510204;14.2;0.599841;103.521;75
25.55494331;14.3;0.643447;100.026;70.6
26.19839002;15.1;0.642426;93.2478;71.2
26.84081633;15.2;0.587755;93.3959;72.6
27.42857143;15.3;0.579592;102.083;74.9
28.00816327;16.1;0.644898;103.521;75.4
28.65306122;16.2;0.710204;93.038;72.7
29.36326531;16.3;0.571429;84.4828;71.7
29.93469388;17.1;0.726531;105;68.7
30.66122449;17.2;0.506122;82.5843;84.2
