Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
1.335873016;0.5;0.197732;0;62.1
1.533605442;0.6;0.200272;303.44;61.5
1.733877551;1.1;0.207166;299.592;64.6
1.941043084;1.2;0.161814;289.623;61.1
2.102857143;1.3;0.189887;370.796;63.1
2.292743764;1.4;0.234603;315.978;56.5
2.527346939;1.5;0.212245;255.751;72
2.739591837;1.6;0.199184;282.692;63.4
2.93877551;2.1;0.225306;301.23;69.2
3.164081633;2.2;0.156735;266.304;65.8
3.320816327;2.3;0.192653;382.813;61.4
3.513469388;2.4;0.186122;311.441;62.7
3.699591837;2.5;0.176327;322.368;65.8
3.875918367;2.6;0.173061;340.278;63.5
4.048979592;3.1;0.195918;346.698;70.2
4.244897959;3.2;0.176327;306.25;69.1
4.42122449;3.3;0.191791;340.278;67.2
4.613015873;3.4;0.203311;312.84;59.9
4.816326531;3.5;0.186122;295.115;74.2
5.00244898;3.6;0.18263;322.368;69
5.185079365;4.1;0.19288;328.532;75.2
5.377959184;4.2;0.176327;311.075;72.9
5.554285714;4.3;0.180612;340.278;66
5.734897959;4.4;0.15898;332.203;64.8
5.893877551;4.5;0.184943;377.407;73.1
6.078820862;4.6;0.16771;324.424;67.4
6.246530612;5.1;0.199184;357.761;69.5
6.445714286;5.2;0.140408;301.23;68.6
6.586122449;5.3;0.173061;427.326;66.9
6.759183673;5.4;0.205714;346.698;59.2
6.964897959;5.5;0.188277;291.667;69.9
7.153174603;5.6;0.174172;318.68;60.9
7.327346939;6.1;0.189524;344.486;74.9
7.516870748;6.2;0.171723;316.583;72.2
7.688594104;6.3;0.176485;349.399;67.8
7.865079365;6.4;0.164308;339.972;72
8.029387755;6.5;0.150204;365.167;75.1
8.179591837;6.6;0.182857;399.457;76.8
8.36244898;7.1;0.166531;328.125;77.5
8.528979592;7.2;0.176327;360.294;77.6
8.705306122;7.3;0.176327;340.278;71.8
8.881632653;7.4;0.169796;340.278;67.4
9.051428571;7.5;0.153469;353.365;68.4
9.204897959;7.6;0.189388;390.957;73
9.394285714;8.1;0.176327;316.81;69.6
9.570612245;8.2;0.166531;340.278;66.9
9.737142857;8.3;0.212245;360.294;66.2
9.949387755;8.4;0.156735;282.692;63.7
10.10612245;8.5;0.186122;382.813;67.2
10.2922449;8.6;0.173061;322.368;65.3
10.46530612;9.1;0.153469;346.698;73.1
10.61877551;9.2;0.205714;390.957;68.2
10.8244898;9.3;0.176327;291.667;70.1
11.00081633;9.4;0.205714;340.278;63.7
11.20653061;9.5;0.163265;291.667;74.3
11.36979592;9.6;0.21551;367.5;68.3
11.58530612;10.1;0.179592;278.409;76.1
11.76489796;10.2;0.199184;334.091;76.7
11.96408163;10.3;0.179592;301.23;75.1
12.14367347;10.4;0.21551;334.091;65.8
12.35918367;10.5;0.166531;278.409;61.9
12.52571429;10.6;0.20898;360.294;63.7
12.73469388;11.1;0.163265;287.109;68.3
12.89795918;11.2;0.225306;367.5;64.2
13.12326531;11.3;0.166531;266.304;63
13.28979592;11.4;0.192653;360.294;56.3
13.48244898;11.5;0.189388;311.441;69.1
13.67183674;11.6;0.189388;316.81;60.3
13.86122449;12.1;0.192653;316.81;73.8
14.05387755;12.2;0.205714;311.441;73.4
14.25959184;12.3;0.173061;291.667;72.8
14.43265306;12.4;0.192653;346.698;64.6
14.62530612;12.5;0.186122;311.441;73.2
14.81142857;12.6;0.192653;322.368;74.6
15.00408163;13.1;0.192653;311.441;74.6
15.19673469;13.2;0.195918;311.441;77.4
15.39265306;13.3;0.173061;306.25;76.3
15.56571429;13.4;0.202449;346.698;70.5
15.76816327;13.5;0.212245;296.371;71.4
15.98040816;13.6;0.231837;282.692;69.2
16.2122449;14.1;0.202449;258.803;71.2
16.41469388;14.2;0.254694;296.371;70.6
16.66938776;14.3;0.189388;235.577;65.5
16.85877551;14.4;0.169796;316.81;59.6
17.02857143;14.5;0.202449;353.365;63.5
17.23102041;14.6;0.192653;296.371;67.6
17.42367347;15.1;0.205714;311.441;67.7
17.62938776;15.2;0.222041;291.667;64.8
17.85142857;15.3;0.225306;270.221;59.3
18.07673469;15.4;0.205714;266.304;55.5
18.28244898;15.5;0.212245;291.667;67.7
18.49469388;15.6;0.212245;282.692;63.3
18.70693878;16.1;0.228571;282.692;73.5
18.9355102;16.2;0.166531;262.5;70.2
19.10204082;16.3;0.16;360.294;68.4
19.26204082;16.4;0.179592;375;74.8
19.44163265;16.5;0.166531;334.091;77.6
19.60816327;16.6;0.195918;360.294;74
19.80408163;17.1;0.20898;306.25;77.6
20.01306122;17.2;0.202449;287.109;74.4
20.2155102;17.3;0.182857;296.371;67.6
20.39836735;17.4;0.202449;328.125;63.5
20.60081633;17.5;0.199184;296.371;72.6
20.8;17.6;0.186122;301.23;64.4
20.98612245;18.1;0.169796;322.368;72.9
21.15591837;18.2;0.153469;353.365;70.4
21.30938776;18.3;0.222041;390.957;68.3
21.53142857;18.4;0.173061;270.221;73.7
21.7044898;18.5;0.166531;346.698;78.4
21.87102041;18.6;0.182857;360.294;74.5
22.05387755;19.1;0.176327;328.125;74.9
22.23020408;19.2;0.182857;340.278;70.5
22.41306122;19.3;0.179592;328.125;67
22.59265306;19.4;0.20898;334.091;63.7
22.80163265;19.5;0.189388;287.109;70.1
22.99102041;19.6;0.199184;316.81;64.3
23.19020408;20.1;0.205714;301.23;79.8
23.39591837;20.2;0.153469;291.667;76.4
23.54938776;20.3;0.186122;390.957;74.2
23.7355102;20.4;0.179592;322.368;76.6
23.91510204;20.5;0.150204;334.091;77.4
24.06530612;20.6;0.189388;399.457;75.2
24.25469388;21.1;0.182857;316.81;79.5
24.43755102;21.2;0.186122;328.125;73
24.62367347;21.3;0.163265;322.368;74.2
24.78693878;21.4;0.176327;367.5;71.6
24.96326531;21.5;0.163265;340.278;74.1
25.12653061;21.6;0.186122;367.5;72.4
25.31265306;22.1;0.179592;322.368;75.3
25.4922449;22.2;0.202449;334.091;72.3
25.69469388;22.3;0.16;296.371;71.5
25.85469388;22.4;0.199184;375;77.9
26.05387755;22.5;0.153469;301.23;73.5
26.20734694;22.6;0.176327;390.957;71.6
26.38367347;23.1;0.169796;340.278;74.4
26.55346939;23.2;0.173061;353.365;67.9
26.72653061;23.3;0.182857;346.698;68.2
26.90938776;23.4;0.179592;328.125;63.4
27.08897959;23.5;0.195918;334.091;69.6
27.28489796;23.6;0.179592;306.25;62.8
27.4644898;24.1;0.20898;334.091;69
27.67346939;24.2;0.225306;287.109;69.7
27.89877551;24.3;0.173061;266.304;69.8
28.07183674;24.4;0.182857;346.698;66.8
28.25469388;24.5;0.189388;328.125;79.9
28.44408163;24.6;0.179592;316.81;74
28.62367347;25.1;0.156735;334.091;75.6
28.78040816;25.2;0.173061;382.813;69.9
28.95346939;25.3;0.179592;346.698;70.3
29.13306122;25.4;0.195918;334.091;61.9
29.32897959;25.5;0.192653;306.25;67.8
29.52163265;25.6;0.205714;311.441;60.9
29.72734694;26.1;0.202449;291.667;69.1
29.92979592;26.2;0.202449;296.371;69.6
30.1322449;26.3;0.192653;296.371;70
30.32489796;26.4;0.189388;311.441;65.8
30.51428571;26.5;0.218776;316.81;70
30.73306122;26.6;0.244898;274.254;65.4
