Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
3.141950113;1.1;0.609524;0;84.5
3.751473923;1.2;0.67483;98.4375;81.4
4.426303855;1.3;0.609524;88.9113;78.1
5.035827664;2.1;0.653061;98.4375;80.7
5.688888889;2.2;0.565986;91.875;77.8
6.254875283;2.3;0.561859;106.01;79
6.816734694;3.1;0.579501;106.788;80.6
7.396235828;3.2;0.588231;103.537;79.7
7.98446712;3.3;0.615034;102.001;79
8.599501134;4.1;0.584807;97.5556;80.8
9.18430839;4.2;0.593741;102.598;77.2
9.778049887;4.3;0.680317;101.054;70.5
10.45836735;5.1;0.679705;88.1941;74.3
11.13807256;5.2;0.515442;88.2736;74.3
11.65351474;5.3;0.609524;116.405;80
12.26303855;6.1;0.580499;98.4375;76.5
12.84353742;6.2;0.565986;103.359;78.4
13.40952381;6.3;0.651429;106.01;80.2
14.06095238;7.1;0.632925;92.1053;79.9
14.69387755;7.2;0.515193;94.7979;79.5
15.2090703;7.3;0.588345;116.461;83
15.79741497;8.1;0.597937;101.981;83.1
16.39535147;8.2;0.611837;100.345;82.2
17.00718821;8.3;0.727052;98.0654;82.8
17.73424036;9.1;0.589297;82.525;79.5
18.32353742;9.2;0.622494;101.816;82.5
18.94603175;9.3;0.602268;96.3864;82.6
19.54829932;10.1;0.580499;99.6235;84.4
20.12879819;10.2;0.587755;103.359;82
20.71655329;10.3;0.587755;102.083;81.8
21.30430839;11.1;0.645805;102.083;85
21.95011338;11.2;0.61678;92.9073;81.3
22.56689342;11.3;0.584989;97.2794;80.8
23.15188209;12.1;0.595057;102.566;82.7
23.74693878;12.2;0.619501;100.831;83
24.36643991;12.3;0.653061;96.8521;77.2
25.01950113;13.1;0.61678;91.875;81.2
25.63628118;13.2;0.65381;97.2794;80.2
26.2900907;13.3;0.564467;91.7698;80.7
26.85455782;14.1;0.597528;106.295;83.9
27.45208617;14.2;0.586009;100.414;75.6
28.03809524;14.3;0.827211;102.387;72.5
28.86530612;15.1;0.663016;72.5329;69.3
29.528322;15.2;0.686644;90.4956;73.4
30.21496599;15.3;0.573243;87.3815;75.2
30.78820862;16.1;0.638549;104.668;81.2
31.42675737;16.2;0.696599;93.9631;71.8
32.12335601;16.3;0.73288;86.1328;72.9
32.85623583;17.1;0.67483;81.8688;69.3
33.53106576;17.2;0.613946;88.9113;74.9
34.14501134;17.3;0.663152;97.7285;71.8
34.80816327;18.1;0.622313;90.477;71.8
35.43047619;18.2;0.532902;96.4145;79.2
35.96337869;18.3;0.614535;112.591;75.7
36.57791383;19.1;0.6039;97.6348;74.1
37.18181406;19.2;0.623991;99.3542;75.5
37.80580499;19.3;0.648186;96.1552;74
38.45399093;20.1;0.577302;92.566;68.6
39.03129252;20.2;0.572109;103.932;74.2
39.60340136;20.3;0.577982;104.875;73.3
40.18138322;21.1;0.58415;103.809;70.8
40.76553288;21.2;0.61678;102.713;67.6
41.38231293;21.3;0.61678;97.2794;72.4
41.99909297;22.1;0.704558;97.2794;63.2
42.70365079;22.2;0.63059;85.1598;76.7
43.33424036;22.3;0.645805;95.1491;73.7
43.98004535;23.1;0.624036;92.9073;75.6
