Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.286530612;1;1.50857;0;58
2.795102041;2;1.4498;39.7727;61.9
4.244897959;3;1.4498;41.3851;66.6
5.694693878;4;1.38449;41.3851;62.5
7.079183673;5;1.41714;43.3373;67.3
8.496326531;6;1.3649;42.3387;62.3
9.86122449;7;1.33224;43.9593;63.2
11.19346939;8;1.37796;45.0368;64.7
12.57142857;9;1.52163;43.5427;67.8
14.09306122;10;1.46939;39.4313;67
15.56244898;11;1.46286;40.8333;71.6
17.02530612;12;1.56735;41.0156;69.8
18.59265306;13;1.58485;38.2813;67.1
20.17750567;14;1.67392;37.8584;63.4
21.85142857;15;1.60653;35.8439;57.9
23.45795918;16;1.45633;37.3476;63.2
24.91428571;17;1.43986;41.1996;66.8
26.35414966;18;1.38789;41.6706;69.8
27.74204082;19;1.42367;43.2311;71.9
29.16571429;20;1.39102;42.1445;72
30.55673469;21;1.36798;43.1338;72.6
31.92471655;22;1.34222;43.8602;69.4
33.26693878;23;1.37796;44.702;74.4
34.64489796;24;1.45633;43.5427;67.7
36.10122449;25;1.39755;41.1996;74.9
37.49877551;26;1.46286;42.9322;66.1
38.96163265;27;1.5151;41.0156;67.9
40.47673469;28;1.95265;39.6013;64.2
42.42938776;29;1.49551;30.7274;59.3
43.92489796;30;1.44327;40.1201;63
45.36816327;31;1.4766;41.5724;63.4
46.84476191;32;1.36039;40.6339;58.8
48.20514739;33;1.49934;44.1051;61.6
49.7044898;34;1.34531;40.0175;60.9
51.04979592;35;1.4498;44.5995;67.8
52.49959184;36;1.4302;41.3851;62.1
53.92979592;37;1.52816;41.9521;67.2
55.45795918;38;1.37143;39.2628;64.6
56.82938776;39;1.48245;43.75;70.4
58.31183674;40;1.30612;40.4736;64.3
59.61795918;41;1.35184;45.9375;69.2
60.96979592;42;1.38449;44.3841;67.9
62.35428571;43;1.45633;43.3373;71.6
63.81061225;44;1.37796;41.1996;72
65.18857143;45;1.46939;43.5427;67.7
66.65795918;46;1.3649;40.8333;71.2
68.02285714;47;1.37796;43.9593;71.8
69.40081633;48;1.40293;43.5427;69.5
70.8037415;49;1.37259;42.7678;73.5
72.17632653;50;1.26041;43.7131;69.5
73.43673469;51;1.35837;47.6036;69.3
74.79510204;52;1.32571;44.1707;72.3
76.12081633;53;1.33224;45.2586;75.5
77.45306122;54;1.29306;45.0368;71
78.74612245;55;1.34531;46.4015;74.3
80.09142857;56;1.31265;44.5995;75.3
81.40408163;57;1.34531;45.709;74.2
82.74938776;58;1.37143;44.5995;73.6
84.12081633;59;1.55982;43.75;70.7
85.68063492;60;1.40265;38.466;65.4
87.08328798;61;1.36637;42.7761;66.9
88.44965986;62;1.31361;43.9119;66.2
89.76326531;63;1.34531;45.6758;69.3
91.10857143;64;1.32361;44.5995;60
92.43217687;65;1.28211;45.3307;61.5
93.71428571;66;1.3402;46.7979;67.9
95.0544898;67;1.41603;44.7693;68.5
96.47052154;68;1.3907;42.3719;60.1
97.86122449;69;1.41061;43.1437;70.5
99.27183674;70;1.39755;42.5347;64.3
