Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.253877551;1;6.70476;0;62.4
7.958639456;2;6.84408;8.94886;75.8
14.80272109;3;7.45361;8.7667;62.8
22.25632653;4;7.90639;8.0498;74.4
30.16272109;5;6.91131;7.58879;63.6
37.07403628;6;7.02066;8.68142;62.9
44.09469388;7;6.5132;8.54621;59.9
50.60789116;8;6.44354;9.21207;73.6
57.05142857;9;6.75701;9.31166;69.5
63.80843537;10;6.18231;8.87967;68.1
69.9907483;11;7.47102;9.70511;68
77.46176871;12;5.71211;8.03103;60.9
83.17387755;13;6.23456;10.504;66.8
89.40843537;14;5.65986;9.62378;65.1
95.06829932;15;6.68018;10.601;68.5
101.7484807;16;6.48553;8.98179;55.9
108.2340136;17;5.85322;9.25136;63.2
114.0872336;18;6.13973;10.2508;62.3
120.2269615;19;6.57095;9.77242;62.1
126.7979138;20;5.8763;9.1311;54.4
132.6742177;21;5.06075;10.2105;57.8
137.734966;22;6.21714;11.856;71.8
143.9521088;23;5.29415;9.65073;64.3
149.2462585;24;6.09524;11.3333;74.2
155.3414966;25;4.58014;9.84375;71.9
159.9216327;26;4.42304;13.1;78.1
164.3446712;27;4.65175;13.5653;68.8
168.9964172;28;5.06617;12.8984;81.4
174.062585;29;5.2485;11.8433;75.3
179.3110884;30;5.58361;11.4318;74.3
184.8946939;31;6.33905;10.7457;75.4
191.2337415;32;6.83524;9.46514;72.2
198.0689796;33;5.72095;8.77804;64.3
203.789932;34;5.48571;10.4878;59.7
209.2756463;35;5.10258;10.9375;56.1
214.3782313;36;5.41605;11.7587;62.2
219.7942857;37;4.9981;11.0782;63
224.792381;38;3.67456;12.0046;65.2
228.4669388;39;3.62231;16.3285;75.1
232.0892517;40;4.7717;16.564;79.8
236.8609524;41;5.10258;12.5741;79
241.9635374;42;5.9168;11.7587;80.1
247.8803401;43;7.64946;10.1406;67.7
255.5297959;44;6.8615;7.8437;63.1
262.3912925;45;6.77442;8.74445;69.2
269.1657143;46;6.96599;8.85684;63.9
276.1317007;47;7.87156;8.61328;67.6
284.0032653;48;6.18825;7.62237;59
290.1915193;49;6.47243;9.69579;60.3
296.6639456;50;5.92109;9.27009;57.3
302.585034;51;5.65986;10.1333;73.3
308.244898;52;6.30422;10.601;73.3
314.5491156;53;6.35646;9.51744;71
320.9055782;54;6.2868;9.43921;70.1
327.192381;55;7.10531;9.5438;69.7
334.2976871;56;5.72952;8.44439;59.8
340.0272109;57;5.85143;10.4721;65.1
345.8786395;58;6.00853;10.2539;67.7
351.8871655;59;6.79147;9.98581;74.5
358.6786395;60;6.47837;8.83461;65.8
365.1570068;61;6.60027;9.26159;67.1
371.7572789;62;8.8468;9.09053;59.9
380.6040816;63;6.30422;6.78211;64.1
386.9082993;64;5.20707;9.51744;78.4
392.1153742;65;4.9981;11.5228;74.1
397.1134694;66;7.17497;12.0046;77.3
404.2884354;67;7.10531;8.36241;58.5
411.3937415;68;6.94857;8.44439;63.8
418.3423129;69;9.38667;8.63487;59.4
427.7289796;70;9.09061;6.39205;61.3
436.8195918;71;0;6.60022;59
