0.857142857	1
3.510204081	2
5.812244897	3
7.983673469	4
10.106122448	5
12.279523809	6
14.310204081	7
17.240816326	8
19.673469387	9
21.926530612	10
23.959183673	11
26.040816326	12
28.179591836	13
30.204081632	14
31.947278911	15
33.877551020	16
36.016326530	17
38.010680272	18
39.738775510	19
41.493673469	20
43.371428571	21
45.330612244	22
47.240816326	23
49.175170068	24
50.979591836	25
52.902834467	26
54.863015873	27
56.693877551	28
58.620408163	29
60.457142857	30
62.277551020	31
64.024489795	32
65.869387755	33
67.902040816	34
69.885714285	35
71.812244897	36
73.730861678	37
75.551020408	38
77.379591836	39
79.167346938	40
80.914285714	41
82.775510204	42
84.677551020	43
86.530612244	44
88.215986394	45
89.983673469	46
91.591836734	47
93.265306122	48
94.938775510	49
96.644897959	50
98.391836734	51
100.065306122	52
101.681632653	53
103.273469387	54
104.922448979	55
106.620408163	56
108.277823129	57
110.228571428	58
112.220408163	59
113.918367346	60
115.869387755	61
117.977029478	62
119.926485260	63
121.730544217	64
123.461224489	65
125.493877551	66
127.461224489	67
129.257142857	68
131.095034013	69
132.938775510	70
134.873469387	71
137.110204081	72
139.118367346	73
141.161882086	74
143.208412698	75
145.412244897	76
147.910204081	77
150.489795918	78
152.710204081	79
154.742857142	80
156.839002267	81
158.906122448	82
161.110204081	83
163.224489795	84
165.346938775	85
167.371428571	86
169.453061224	87
171.573537414	88
173.596825396	89
175.646371882	90
178.016326530	91
180.106122448	92
182.187755102	93
184.400000000	94
186.440816326	95
188.376598639	96
190.400000000	97
192.514285714	98
194.459002267	99
196.522448979	100
198.628571428	101
200.759183673	102
202.857142857	103
204.897959183	104
206.979591836	105
208.914285714	106
211.142857142	107
213.175510204	108
215.152494331	109
217.085714285	110
218.963265306	111
220.791836734	112
222.661224489	113
224.522448979	114
226.310204081	115
228.065306122	116
229.770476190	117
231.559183673	118
233.322448979	119
235.020408163	120
236.783673469	121
238.497959183	122
240.220408163	123
241.942857142	124
243.673469387	125
245.681632653	126
247.477551020	127
249.183673469	128
250.955102040	129
252.767346938	130
254.612244897	131
256.400000000	132
258.220408163	133
260.244897959	134
262.253061224	135
263.975510204	136
265.795782312	137
267.828571428	138
269.722448979	139
271.453061224	140
273.306122448	141
275.371428571	142
277.412244897	143
279.404081632	144
281.624489795	145
283.559183673	146
285.436734693	147
287.289795918	148
289.224489795	149
291.148390022	150
293.036734693	151
295.044897959	152
297.102743764	153
299.044897959	154
301.102040816	155
303.044897959	156
305.044897959	157
307.069387755	158
309.118367346	159
311.085714285	160
313.041451247	161
315.142857142	162
317.289795918	163
319.243492063	164
321.129569160	165
323.085714285	166
325.047210884	167
326.938775510	168
329.297959183	169
331.444897959	170
333.567346938	171
335.461224489	172
337.387755102	173
339.314285714	174
341.248979591	175
343.012244897	176
344.922448979	177
347.093877551	178
349.183673469	179
350.995918367	180
352.791836734	181
354.595918367	182
356.661224489	183
358.718367346	184
360.639342403	185
362.497959183	186
364.432653061	187
366.448979591	188
368.432653061	189
370.359183673	190
372.187755102	191
374.097959183	192
376.000000000	193
378.016326530	194
380.089795918	195
382.114285714	196
384.057142857	197
385.899863945	198
387.942857142	199
389.773764172	200
391.600000000	201
393.420408163	202
395.387755102	203
397.355102040	204
399.134693877	205
400.857142857	206
402.702040816	207
404.522448979	208
406.334693877	209
408.020430839	210
409.771428571	211
411.510204081	212
413.200000000	213
414.808163265	214
416.408163265	215
418.171428571	216
419.844897959	217
421.493877551	218
423.387755102	219
425.469387755	220
427.314285714	221
429.207823129	222
431.395918367	223
433.404081632	224
435.289795918	225
437.093877551	226
439.077369614	227
441.126530612	228
443.363265306	229
445.534693877	230
447.469387755	231
449.771428571	232
452.138775510	233
454.473469387	234
456.979591836	235
459.232653061	236
461.960362811	237
465.812244897	238
470.489795918	239
473.020408163	240
475.110204081	241
477.191836734	242
479.151020408	243
481.322448979	244
483.461950113	245
485.673469387	246
487.902040816	247
489.926530612	248
491.975510204	249
494.073469387	250
496.179591836	251
498.271655328	252
500.661224489	253
502.824489795	254
504.922448979	255
507.175510204	256
509.172562358	257
511.141791383	258
513.128956916	259
515.273469387	260
517.481428571	261
519.820408163	262
522.024489795	263
524.073469387	264
526.318367346	265
528.367346938	266
530.296281179	267
532.351020408	268
534.571428571	269
536.620408163	270
538.718367346	271
540.653061224	272
542.718367346	273
544.669387755	274
546.620408163	275
548.900544217	276
551.453061224	277
553.657142857	278
556.171428571	279
558.473469387	280
561.918367346	281
