Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.452789115;1.1;1.18422;0;77.3
1.637006802;1.2;0.847528;50.6664;75
2.484535147;2.1;0.882358;70.7941;77.7
3.366893424;2.2;0.917188;67.9996;68.2
4.284081632;3.1;0.952018;65.4173;76.5
5.236099773;3.2;1.06594;63.024;62.9
6.302040816;4.1;0.914286;56.2883;68.3
7.21632653;4.2;0.82449;65.625;73.4
8.040816326;5.1;1.0498;72.7723;76.8
9.090612244;5.2;0.868571;57.154;74.4
9.959183673;6.1;0.930794;69.0789;76.1
10.88997732;6.2;0.905714;64.4611;71.5
11.79569161;7.1;0.824354;66.2461;72.8
12.62004535;7.2;0.989274;72.7843;70.7
13.60931973;8.1;0.865578;60.6505;68.9
14.47489796;8.2;0.880204;69.3178;71.7
15.35510204;9.1;0.945306;68.166;75.7
16.30040816;9.2;0.859819;63.4715;75.3
17.16022676;10.1;0.88059;69.7822;74
18.04081633;10.2;0.873469;68.1362;76.5
18.91428571;11.1;0.852086;68.6916;75.3
19.76637188;11.2;0.893311;70.4154;72.2
20.65968254;12.1;0.853605;67.1659;71.9
21.51328798;12.2;0.835918;70.2901;72
22.34920635;13.1;0.884036;71.7773;69.6
23.23324263;13.2;0.85746;67.8705;75.3
24.09070295;14.1;0.847528;69.9741;74.3
24.93823129;14.2;0.835918;70.7941;71.4
25.77414966;15.1;0.848345;71.7773;73
26.62249433;15.2;0.846712;70.726;75.2
27.46920635;16.1;0.938957;70.8623;79.6
28.40816327;16.2;0.889796;63.9007;78.1
29.29795918;17.1;0.897959;67.4312;82.5
30.19591837;17.2;0.842086;66.8182;79.5
31.03800454;18.1;0.8722;71.2516;77.8
31.91020408;18.2;0.873469;68.7916;81.3
32.78367347;19.1;0.889524;68.6916;78.9
33.67319728;19.2;0.841088;67.4518;76.6
34.51428571;20.1;0.930998;71.3361;79.7
35.44528345;20.2;0.864649;64.447;72.9
36.30993197;21.1;0.898231;69.3924;73.8
37.20816327;21.2;0.867438;66.7979;79.2
38.07560091;22.1;0.871338;69.1692;76.8
38.94693878;22.2;0.873469;68.8596;79
39.82040816;23.1;0.876417;68.6916;77.6
40.6968254;23.2;0.903175;68.4605;80.5
41.6;24.1;0.881633;66.4323;79.9
42.48163265;24.2;0.930612;68.0556;78.9
43.4122449;25.1;1.00408;64.4737;82.3
44.41632653;25.2;1.06122;59.7561;82.8
45.47755102;26.1;0.865306;56.5385;75
46.34285714;26.2;0.938776;69.3396;77.8
47.28163265;27.1;0.783673;63.913;76.9
48.06530612;27.2;0.82449;76.5625;79.3
48.88979592;28.1;0.882585;72.7723;75.1
49.77238095;28.2;0.925873;67.9821;74.9
50.69825397;29.1;0.904059;64.8037;77.6
51.60231293;29.2;0.846667;66.3674;77.6
52.44897959;30.1;0.918639;70.8661;77.6
53.36761905;30.2;0.836463;65.314;80.9
54.20408163;31.1;0.963265;71.7306;85.2
55.16734694;31.2;0.783673;62.2881;76.4
55.95102041;32.1;0.791837;76.5625;81.9
56.74285714;32.2;0.906122;75.7732;78.7
57.64897959;33.1;0.881633;66.2162;81
58.53061224;33.2;0.82449;68.0556;79.2
59.35510204;34.1;0.816327;72.7723;79.9
60.17142857;34.2;1.06122;73.5;77.8
61.23265306;35.1;0.946939;56.5385;79.2
62.17959184;35.2;0.82449;63.3621;72.8
63.00408163;36.1;0.897959;72.7723;80.3
63.90204082;36.2;0.8;66.8182;74
64.70204082;37.1;0.897959;75;82
65.6;37.2;0.946939;66.8182;81
66.54693878;38.1;0.889796;63.3621;70.5
67.43673469;38.2;0.840816;67.4312;69.7
68.27755102;39.1;0.889796;71.3592;74.9
69.16734694;39.2;0.857143;67.4312;76.2
70.0244898;40.1;0.866327;70;76
70.89081633;40.2;0.849887;69.2579;76.2
71.74070295;41.1;0.822562;70.5976;76.1
72.56326531;41.2;0.840816;72.9428;77.8
73.40408163;42.1;0.897959;71.3592;77.2
74.30204082;42.2;0.938776;66.8182;74.1
75.24081633;43.1;0.955102;63.913;67.2
76.19591837;43.2;0.930612;62.8205;70.1
77.12653061;44.1;0.930612;64.4737;56.3
78.05714286;44.2;0.914286;64.4737;64
78.97142857;45.1;0.816327;65.625;60
79.7877551;45.2;0.881633;73.5;68.2
80.66938776;46.1;0.82449;68.0556;62.1
81.49387755;46.2;0.857143;72.7723;74.6
82.35102041;47.1;0.8;70;66
83.15102041;47.2;0.84898;75;70.5
84;48.1;0.795102;70.6731;68.6
84.79510204;48.2;0.862041;75.462;72
85.65714286;49.1;0.808163;69.6023;72.7
86.46530612;49.2;0.873469;74.2424;72.1
87.33877551;50.1;0.927234;68.6916;72
88.26600907;50.2;0.958481;64.7086;65.3
89.2244898;51.1;0.932313;62.5991;66.7
90.15680272;51.2;0.994218;64.3561;69.9
91.15102041;52.1;1.0449;60.349;68
92.19591837;52.2;1.19812;57.4219;67.2
93.39403628;53.1;1.10392;50.0785;60.5
94.49795918;53.2;0.979592;54.3516;65.8
95.47755102;54.1;0.979592;61.25;68.5
96.45714286;54.2;0.889796;61.25;70
97.34693878;55.1;0.923424;67.4312;76.5
98.27036281;55.2;0.902245;64.9756;75.8
99.17260771;56.1;0.909751;66.5008;72.5
100.0823583;56.2;1.03195;65.9521;71.4
101.1143084;57.1;1.04079;58.1423;68.3
102.155102;57.2;0.938776;57.6483;72.2
103.0938776;58.1;1.06122;63.913;67.3
104.155102;58.2;1.03828;56.5385;66.3
105.1933787;59.1;0.994376;57.7881;61.7
106.1877551;59.2;0.995918;60.3393;67.2
107.1836735;60.1;0.930612;60.2459;69.3
108.1142857;60.2;0.955102;64.4737;73.5
109.0693878;61.1;1.18367;62.8205;73.3
110.2530612;61.2;1.01224;50.6897;67.9
111.2653061;62.1;1.02041;59.2742;71.9
112.2857143;62.2;1.02041;58.8;67.4
113.3061224;63.1;1.1102;58.8;62.1
114.4163265;63.2;1.02041;54.0441;71.7
115.4367347;64.1;0.987755;58.8;72.9
116.4244898;64.2;1.00408;60.7438;73.5
117.4285714;65.1;1.00408;59.7561;76.9
118.4326531;65.2;1.06122;59.7561;70
119.4938776;66.1;1.09388;56.5385;76.2
120.5877551;66.2;1.2;54.8507;71.4
121.7877551;67.1;1.08571;50;71.5
122.8734694;67.2;1.01224;55.2632;69.3
123.8857143;68.1;0.976417;59.2742;76.8
124.8621315;68.2;0.999093;61.4491;71.7
125.8612245;69.1;1.10347;60.0545;72.7
126.9646939;69.2;1.35367;54.374;72.3
128.3183673;70.1;1.02857;44.3238;68.2
129.3469388;70.2;0.987755;58.3333;69.1
130.3346939;71.1;0.972744;60.7438;73.8
131.3074376;71.2;1.06807;61.6812;68.2
132.3755102;72.1;1.08571;56.176;65.3
133.4612245;72.2;1.01224;55.2632;66
134.4734694;73.1;1.03673;59.2742;66.4
135.5102041;73.2;1.03673;57.874;67.9
136.5469388;74.1;1.05306;57.874;70.3
137.6;74.2;1.26045;56.9767;76.3
138.8604535;75.1;1.28649;47.6019;64.5
140.1469388;75.2;1.2898;46.6387;59.9
141.4367347;76.1;0.946939;46.519;62.3
142.3836735;76.2;0.890386;63.3621;62.7
143.274059;77.1;0.889206;67.3865;66
144.1632653;77.2;0.77551;67.4759;62.1
144.9387755;78.1;0.873469;77.3684;70.4
145.8122449;78.2;0.77551;68.6916;67
146.5877551;79.1;0.808163;77.3684;74.8
147.3959184;79.2;0.791837;74.2424;74.3
148.1877551;80.1;0.8;75.7732;78.1
148.9877551;80.2;0.77551;75;72.5
149.7632653;81.1;0.726531;77.3684;75.4
150.4897959;81.2;0.759184;82.5843;72.4
151.2489796;82.1;0.82449;79.0323;73
152.0734694;82.2;0.718367;72.7723;75
152.7918367;83.1;0.718367;83.5227;77
153.5102041;83.2;0.773537;83.5227;81.2
154.2837415;84.1;0.76932;77.5657;78.3
155.0530612;84.2;0.709048;77.991;76.8
155.7621088;85.1;0.76034;84.6206;76.3
156.522449;85.2;0.685714;78.912;78.8
157.2081633;86.1;0.734694;87.5;77.4
157.9428571;86.2;0.69415;81.6667;79.4
158.6370068;87.1;0.734422;86.4367;80.3
159.3714286;87.2;0.685714;81.6969;78.2
160.0571429;88.1;0.693878;87.5;81.3
160.7510204;88.2;0.685714;86.4706;81.2
161.4367347;89.1;0.718367;87.5;79.1
162.155102;89.2;0.707234;83.5227;81.7
162.8623356;90.1;0.721338;84.8376;82.5
163.5836735;90.2;0.702041;83.1788;81.7
164.2857143;91.1;0.914286;85.4651;82.9
165.2;91.2;0.77551;65.625;80.7
165.9755102;92.1;0.710204;77.3684;74.6
166.6857143;92.2;0.734694;84.4828;76.8
167.4204082;93.1;0.710204;81.6667;80.6
168.1306122;93.2;0.710204;84.4828;78.4
168.8408163;94.1;0.702041;84.4828;82
169.5428571;94.2;0.840816;85.4651;79.8
170.3836735;95.1;0.946939;71.3592;79.3
171.3306122;95.2;1.06122;63.3621;69.9
172.3918367;96.1;0.975714;56.5385;72.3
173.367551;96.2;0.950816;61.4934;64.9
174.3183673;97.1;0.995918;63.1037;71.9
175.3142857;97.2;0.946939;60.2459;74.7
176.2612245;98.1;0.77551;63.3621;77
177.0367347;98.2;0.897959;77.3684;77.4
177.9346939;99.1;0.938776;66.8182;82.3
178.8734694;99.2;0.8;63.913;79.8
179.6734694;100.1;0.767347;75;76.9
180.4408163;100.2;0.816327;78.1915;77.1
181.2571429;101.1;0.857143;73.5;79.5
182.1142857;101.2;0.840816;70;75.9
182.955102;102.1;0.734694;71.3592;73.7
183.6897959;102.2;0.77551;81.6667;82.2
184.4653061;103.1;0.797551;77.3684;80.7
185.2628571;103.2;0.810612;75.2303;82.5
186.0734694;104.1;0.808163;74.0181;76.1
186.8816327;104.2;0.914286;74.2424;76.8
187.7959184;105.1;0.865306;65.625;77.4
188.6612245;105.2;1.1102;69.3396;61.3
189.7714286;106.1;0.881633;54.0441;69.2
190.6530612;106.2;1.1102;68.0556;63.4
191.7632653;107.1;0.930612;54.0441;66.2
192.6938776;107.2;1.10204;64.4737;68.2
193.7959184;108.1;0.966553;54.4444;69.2
194.7624717;108.2;1.00079;62.0762;64.8
195.7632653;109.1;0.938776;59.9524;75.4
196.7020408;109.2;1.12653;63.913;67.9
197.8285714;110.1;0.991224;53.2609;75.2
198.8197959;110.2;1.17204;60.5312;65
199.9918367;111.1;1.02857;51.1928;72.5
201.0204082;111.2;0.963265;58.3333;74.9
201.9836735;112.1;0.946939;62.2881;76.2
202.9306122;112.2;0.906122;63.3621;78.5
203.8367347;113.1;0.914286;66.2162;77.6
204.7510204;113.2;0.922449;65.625;78.7
205.6734694;114.1;0.889796;65.0443;80
206.5632653;114.2;0.908571;67.4312;80
207.4718367;115.1;0.879184;66.0377;83
208.3510204;115.2;0.77551;68.2451;77.9
209.1265306;116.1;0.82449;77.3684;79.5
209.9510204;116.2;0.75102;72.7723;76.5
210.7020408;117.1;0.808163;79.8913;79.9
211.5102041;117.2;0.767347;74.2424;78.7
212.277551;118.1;0.742857;78.1915;79.4
213.0204082;118.2;0.783673;80.7692;82
213.8040816;119.1;0.8;76.5625;79.8
214.6040816;119.2;0.75102;75;81.1
215.355102;120.1;0.783673;79.8913;80.3
216.1387755;120.2;0.767347;76.5625;80
216.9061224;121.1;0.816327;78.1915;80.1
217.722449;121.2;0.783673;73.5;78.9
218.5061224;122.1;0.75102;76.5625;79
219.2571429;122.2;0.82449;79.8913;81.6
220.0816327;123.1;1.15918;72.7723;80.6
221.2408163;123.2;0.963265;51.7606;71.4
222.2040816;124.1;0.922449;62.2881;72.3
223.1265306;124.2;1.00408;65.0443;75.8
224.1306122;125.1;1.09388;59.7561;66.9
225.2244898;125.2;0.971429;54.8507;66
226.1959184;126.1;0.914286;61.7647;70.4
227.1102041;126.2;0.922449;65.625;72.7
228.0326531;127.1;0.897959;65.0443;74.4
228.9306122;127.2;1.1102;66.8182;74.4
230.0408163;128.1;0.937823;54.0441;77
230.9786395;128.2;1.11932;63.9779;76
232.0979592;129.1;0.946939;53.604;73.4
233.044898;129.2;1.1102;63.3621;76.5
234.155102;130.1;0.930612;54.0441;75.4
235.0857143;130.2;1.16735;64.4737;76.7
236.2530612;131.1;1.16735;51.3986;75.8
237.4204082;131.2;1.31429;51.3986;71.2
238.7346939;132.1;1.05306;45.6522;74.4
239.7877551;132.2;0.899615;56.9767;65.3
240.6873696;133.1;0.96161;66.6952;69.4
241.6489796;133.2;0.914286;62.3954;61.8
242.5632653;134.1;0.914286;65.625;70
243.477551;134.2;0.92288;65.625;70.7
244.4004308;135.1;0.954671;65.0139;65.7
245.355102;135.2;0.832653;62.8489;67.4
246.1877551;136.1;0.946939;72.0588;75.3
247.1346939;136.2;0.914286;63.3621;72.7
248.0489796;137.1;0.840816;65.625;70.1
248.8897959;137.2;0.840816;71.3592;73.5
249.7306122;138.1;0.906122;71.3592;74.5
250.6367347;138.2;0.897959;66.2162;73.5
251.5346939;139.1;0.883379;66.8182;71.9
252.4180726;139.2;0.856485;67.921;71.9
253.2745578;140.1;0.880544;70.0537;69.2
254.155102;140.2;0.840816;68.1397;76.9
254.9959184;141.1;0.873469;71.3592;76.4
255.8693878;141.2;0.865306;68.6916;70.2
256.7346939;142.1;0.84898;69.3396;71.4
257.5836735;142.2;0.857143;70.6731;73.1
258.4408163;143.1;0.963265;70;79.2
259.4040816;143.2;0.896281;62.2881;78.4
260.3003628;144.1;0.9078;66.9433;81.8
261.2081633;144.2;0.857143;66.0938;78.4
262.0653061;145.1;0.906122;70;77.4
262.9714286;145.2;0.886236;66.2162;81.2
263.8576644;146.1;0.888753;67.7021;79.6
264.7464172;146.2;0.861746;67.5103;76.3
265.6081633;147.1;0.951633;69.6261;76.3
266.5597959;147.2;0.909592;63.0495;72.7
267.4693878;148.1;0.897959;65.9637;73.3
268.3673469;148.2;0.914286;66.8182;76.7
269.2816327;149.1;0.881633;65.625;76.8
270.1632653;149.2;0.897959;68.0556;81.3
271.0612245;150.1;0.873469;66.8182;79.8
271.9346939;150.2;0.914286;68.6916;81.5
272.8489796;151.1;0.987755;65.625;80.4
273.8367347;151.2;0.84898;60.7438;78.6
274.6857143;152.1;1.01224;70.6731;83.3
275.6979592;152.2;1.05306;59.2742;82
276.7510204;153.1;0.881633;56.9767;74.2
277.6326531;153.2;0.963265;68.0556;80.6
278.5959184;154.1;0.857143;62.2881;78.3
279.4530612;154.2;0.873469;70;81.5
280.3265306;155.1;0.897959;68.6916;75.7
281.2244898;155.2;0.946939;66.8182;74.7
282.1714286;156.1;0.933129;63.3621;77
283.1045578;156.2;0.883129;64.2998;79.4
283.9876871;157.1;0.885782;67.9402;80.8
284.8734694;157.2;0.865306;67.7367;82.9
285.7387755;158.1;0.946939;69.3396;84.8
286.6857143;158.2;0.759184;63.3621;80.5
287.444898;159.1;0.873469;79.0323;79.7
288.3183673;159.2;0.77551;68.6916;75.1
289.0938776;160.1;0.840816;77.3684;80.8
289.9346939;160.2;0.881451;71.3592;80.7
290.8161451;161.1;0.792018;68.0696;81.1
291.6081633;161.2;1.02041;75.7558;79
292.6285714;162.1;0.987755;58.8;82
293.6163265;162.2;0.783673;60.7438;75.2
294.4;163.1;0.938776;76.5625;83.7
295.3387755;163.2;0.756757;63.913;78.2
296.0955329;164.1;0.867732;79.2857;83.3
296.9632653;164.2;1.02857;69.1457;84.5
297.9918367;165.1;0.84458;58.3333;71.8
298.8364172;165.2;0.894195;71.0412;72.6
299.7306122;166.1;0.82449;67.0995;77.6
300.555102;166.2;0.897959;72.7723;77.3
301.4530612;167.1;0.906122;66.8182;75.6
302.3591837;167.2;0.791837;66.2162;77.4
303.1510204;168.1;0.889796;75.7732;78.1
304.0408163;168.2;0.881633;67.4312;77.8
304.922449;169.1;0.897959;68.0556;76.5
305.8204082;169.2;0.930612;66.8182;79.7
306.7510204;170.1;0.930612;64.4737;72.1
307.6816327;170.2;1.03673;64.4737;71.7
308.7183673;171.1;1.0449;57.874;70.4
309.7632653;171.2;0.938776;57.4219;69.5
310.7020408;172.1;0.897959;63.913;66.7
311.6;172.2;1.05306;66.8182;71.8
312.6530612;173.1;1.02041;56.9767;68.8
313.6734694;173.2;1.10204;58.8;67.6
314.7755102;174.1;1.40408;54.4444;66.4
316.1795918;174.2;1.74694;42.7326;64.4
317.9265306;175.1;0.946939;34.3458;65.2
318.8734694;175.2;0.799048;63.3621;61.5
319.672517;176.1;0.792789;75.0894;68.8
320.4653061;176.2;0.702041;75.6822;71.2
321.1673469;177.1;0.734603;85.4651;77.4
321.9019501;177.2;0.875918;81.6768;77.1
322.7778685;178.1;0.822132;68.4995;76.8
323.6;178.2;0.857143;72.981;78
324.4571429;179.1;0.783673;70;69.4
325.2408163;179.2;0.75102;76.5625;71.1
325.9918367;180.1;0.742857;79.8913;73.7
326.7346939;180.2;0.75102;80.7692;78.3
327.4857143;181.1;0.8;79.8913;81.9
328.2857143;181.2;0.791837;75;81.6
329.077551;182.1;0.82449;75.7732;80.3
329.9020408;182.2;0.847869;72.7723;78.6
330.7499093;183.1;0.809093;70.7657;76.1
331.5590023;183.2;0.792018;74.1571;74.9
332.3510204;184.1;0.865306;75.7558;79.8
333.2163265;184.2;0.857143;69.3396;77.7
334.0734694;185.1;0.718367;70;80.8
334.7918367;185.2;0.8;83.5227;77.2
335.5918367;186.1;0.791837;75;79.1
336.3836735;186.2;0.796599;75.7732;78.5
337.1802721;187.1;0.876871;75.3202;77.3
338.0571429;187.2;0.853039;68.4251;76.6
338.9101814;188.1;0.820771;70.3368;74.1
339.7309524;188.2;0.82415;73.102;75.7
340.555102;189.1;0.791837;72.8023;81.6
341.3469388;189.2;0.767347;75.7732;80.8
342.1142857;190.1;0.718367;78.1915;80.6
342.8326531;190.2;0.715805;83.5227;77.8
343.548458;191.1;0.712766;83.8217;80.8
344.2612245;191.2;0.714195;84.179;79.1
344.9754195;192.1;0.706213;84.0107;79.5
345.6816327;192.2;0.700612;84.9602;77.9
346.3822449;193.1;0.736122;85.6394;79.1
347.1183673;193.2;0.713401;81.5082;78.7
347.8317687;194.1;0.69068;84.1041;78.6
348.522449;194.2;0.702041;86.8709;79.9
349.2244898;195.1;0.73619;85.4651;80.7
349.9606803;195.2;0.659728;81.5006;77.4
350.6204082;196.1;0.669388;90.9466;79
351.2897959;196.2;0.685714;89.6341;79.9
351.9755102;197.1;0.808027;87.5;84.2
352.7835374;197.2;0.955238;74.2549;83.8
353.7387755;198.1;0;62.8116;83.7
