Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.835918367;1.1;0.650159;0;80.6
1.486077097;1.2;0.693515;92.2852;81.7
2.179591836;1.3;0.479297;86.5158;69.2
2.658888888;1.4;0.434989;125.183;72.1
3.093877551;2.1;0.432653;137.935;73.5
3.526530612;2.2;0.644898;138.679;76.8
4.171428571;2.3;0.431927;93.038;67.1
4.603356009;2.4;0.435374;138.912;72.2
5.038730158;3.1;0.430658;137.812;69.9
5.469387755;3.2;0.563265;139.322;75.2
6.032653061;3.3;0.457324;106.522;69.3
6.489977324;3.4;0.571247;131.198;73.8
7.061224489;4.1;0.479456;105.033;66.7
7.540680272;4.2;0.458594;125.142;73
7.999274376;4.3;0.425215;130.835;71.4
8.424489795;4.4;0.465306;141.105;69
8.889795918;5.1;0.503673;128.947;76.1
9.393469387;5.2;0.500408;119.125;77
9.893877551;5.3;0.465306;119.902;73.1
10.35918367;5.4;0.440816;128.947;71.9
10.8;6.1;0.426848;136.111;71.6
11.22684807;6.2;0.481814;140.565;69.9
11.70866213;6.3;0.430113;124.529;70.2
12.13877551;6.4;0.463855;139.498;72.9
12.60263039;7.1;0.425941;129.351;70.5
13.02857143;7.2;0.457143;140.865;73.7
13.48571429;7.3;0.522449;131.25;74.8
14.00816327;7.4;0.440816;114.844;72.8
14.44897959;8.1;0.457143;136.111;67.7
14.90612245;8.2;0.438934;131.25;72
15.34505669;8.3;0.410045;136.695;72.1
15.75510204;8.4;0.454875;146.325;72.7
16.20997732;9.1;0.4839;131.904;78.7
16.69387755;9.2;0.497959;123.993;76.4
17.19183673;9.3;0.432109;120.492;76.4
17.62394558;9.4;0.412154;138.854;75.9
18.03609977;10.1;0.461859;145.577;74.7
18.49795918;10.2;0.460612;129.91;74.2
18.95857143;10.3;0.461837;130.261;76.4
19.42040816;10.4;0.416327;129.916;74.8
19.83673469;11.1;0.42449;144.118;74
20.26122449;11.2;0.481633;141.346;76.7
20.74285714;11.3;0.44898;124.576;74.9
21.19183673;11.4;0.465306;133.636;74.3
21.65714286;12.1;0.432653;128.947;75.4
22.08979592;12.2;0.440816;138.679;74.5
22.53061224;12.3;0.432653;136.111;74.8
22.96326531;12.4;0.44898;138.679;76.1
23.4122449;13.1;0.465306;133.636;75.5
23.87755102;13.2;0.480181;128.947;74.3
24.35773243;13.3;0.464399;124.953;74.6
24.82213152;13.4;0.483991;129.199;76.6
25.30612245;14.1;0.44898;123.969;74.9
25.75510204;14.2;0.407982;133.636;72.5
26.1630839;14.3;0.452789;147.065;75.8
26.61587302;14.4;0.453515;132.512;75.7
27.06938776;15.1;0.436531;132.3;72.9
27.50591837;15.2;0.420612;137.447;72.8
27.92653061;15.3;0.44898;142.649;73.9
28.3755102;15.4;0.440454;133.636;75.5
28.81596372;16.1;0.457506;136.223;77.4
29.27346939;16.2;0.506122;131.146;81.7
29.77959184;16.3;0.435374;118.548;79.1
30.21496599;16.4;0.462585;137.812;78.1
30.67755102;17.1;0.44898;129.706;78.2
31.12653061;17.2;0.446803;133.636;77.8
31.57333333;17.3;0.451156;134.287;78.1
32.0244898;17.4;0.40873;132.992;78.6
32.43321995;18.1;0.448413;146.796;76.3
32.88163265;18.2;0.485442;133.805;77
33.36707483;18.3;0.446984;123.599;75.4
33.81405896;18.4;0.451542;134.233;77
34.26560091;19.1;0.454036;132.878;75.8
34.71963719;19.2;0.431383;132.148;78.9
35.15102041;19.3;0.463333;139.087;76.5
35.61435374;19.4;0.450952;129.496;76.7
36.06530612;20.1;0.555102;133.052;74.6
36.62040816;20.2;0.479274;108.088;69.7
37.09968254;20.3;0.451338;125.189;70.7
