Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.187755102;1.1;0.742857;0;53.5
0.930612244;1.2;0.718367;80.7692;70.7
1.648979591;1.3;0.605782;83.5227;65.3
2.254761904;1.4;0.643197;99.0455;68.2
2.897959183;2.1;0.595918;93.284;63
3.493877551;2.2;0.653061;100.685;68.3
4.146938775;2.3;0.644898;91.875;60.3
4.791836734;2.4;0.677551;93.038;66.1
5.469387755;3.1;0.531474;88.5542;58.2
6.000861678;3.2;0.655057;112.894;68.7
6.655918367;3.3;0.552245;91.5951;65.1
7.208163265;3.4;0.653061;108.647;68.9
7.861224489;4.1;0.571429;91.875;66.2
8.432653061;4.2;0.693878;105;75.7
9.126530612;4.3;0.587755;86.4706;74
9.714285714;4.4;0.677551;102.083;71.4
10.39183673;5.1;0.628571;88.5542;68.4
11.02040816;5.2;0.593696;95.4545;75.4
11.61410431;5.3;0.532834;101.062;64.1
12.14693878;5.4;0.767347;112.605;71.4
12.91428571;6.1;0.457143;78.1915;74
13.37142857;6.2;0.636735;131.25;78.4
14.00816327;6.3;0.579592;94.2308;70.9
14.5877551;6.4;0.579592;103.521;81
15.16734694;7.1;0.669388;103.521;66.8
15.83673469;7.2;0.685714;89.6341;70.4
16.52244898;7.3;0.702041;87.5;72.8
17.2244898;7.4;0.677551;85.4651;65.4
17.90204082;8.1;0.579592;88.5542;61.1
18.48163265;8.2;0.612245;103.521;62
19.09387755;8.3;0.563265;98;49
19.65714286;8.4;0.734694;106.522;57.1
20.39183673;9.1;0.693878;81.6667;53.5
21.08571429;9.2;0.595918;86.4706;63.2
21.68163265;9.3;0.587755;100.685;57.8
22.26938776;9.4;0.742857;102.083;64.4
23.0122449;10.1;0.42449;80.7692;53.7
23.43673469;10.2;0.614671;141.346;64.8
24.0514059;10.3;0.569002;97.6132;61.1
24.62040816;10.4;0.604082;105.448;63.7
25.2244898;11.1;0.56322;99.3243;60.3
25.78770975;11.2;0.61229;106.53;71.6
26.4;11.3;0.538776;97.9927;61.4
26.93877551;11.4;0.75102;111.364;66.5
27.68979592;12.1;0.595918;79.8913;62.4
28.28571429;12.2;0.612245;100.685;70.6
28.89795918;12.3;0.726531;98;63.9
29.6244898;12.4;0.636735;82.5843;60
30.26122449;13.1;0.8;94.2308;53.6
31.06122449;13.2;0.604082;75;63.4
31.66530612;13.3;0.506122;99.3243;62
32.17142857;13.4;0.677551;118.548;71.1
32.84897959;14.1;0.446054;88.5542;67.4
33.29503401;14.2;0.607007;134.513;74.6
33.90204082;14.3;0.506122;98.8457;68.4
34.40816327;14.4;0.628571;118.548;72.9
35.03673469;15.1;0.514286;95.4545;68.4
35.55102041;15.2;0.538776;116.667;76.1
36.08979592;15.3;0.612245;111.364;69.4
36.70204082;15.4;0.595918;98;75.7
37.29795918;16.1;0.538776;100.685;68.3
37.83673469;16.2;0.693878;111.364;76.8
38.53061224;16.3;0.555102;86.4706;68.1
39.08571429;16.4;0.767347;108.088;77.3
39.85306122;17.1;0.808163;78.1915;67.2
40.66122449;17.2;0.571429;74.2424;75.8
41.23265306;17.3;0.522449;105;67.4
41.75510204;17.4;0.514286;114.844;59.8
42.26938776;18.1;0.595918;116.667;63.2
42.86530612;18.2;0.481633;100.685;67.4
43.34693878;18.3;0.571429;124.576;61.9
43.91836735;18.4;0.497959;105;63.5
44.41632653;19.1;0.587755;120.492;63.4
45.00408163;19.2;0.546939;102.083;63.7
45.55102041;19.3;0.612245;109.701;60.6
46.16326531;19.4;0.563265;98;55.8
46.72653061;20.1;0.542608;106.522;54.1
47.26913832;20.2;0.543107;110.577;57.3
47.8122449;20.3;0.56059;110.476;59.7
48.37283447;20.4;0.721043;107.03;56
49.09387755;21.1;0.555102;83.2128;68.3
49.64897959;21.2;0.595918;108.088;63.1
50.24489796;21.3;0.555102;100.685;70.7
50.8;21.4;0.636735;108.088;64.1
51.43673469;22.1;0.612245;94.2308;74.3
52.04897959;22.2;0.546939;98;65.6
52.59591837;22.3;0.563265;109.701;67.1
53.15918367;22.4;0.620408;106.522;63.6
53.77959184;23.1;0.600385;96.7105;62.2
54.37997732;23.2;0.583288;99.9358;70.4
54.96326531;23.3;0.595918;102.865;73.4
55.55918367;23.4;0.604082;100.685;66.9
56.16326531;24.1;0.710204;99.3243;73.3
56.87346939;24.2;0.432653;84.4828;69.7
57.30612245;24.3;0.595918;138.679;72.8
57.90204082;24.4;0.540952;100.685;80.9
58.4429932;25.1;0.626395;110.915;76
59.06938776;25.2;0.538776;95.7863;76.6
59.60816327;25.3;0.473469;111.364;73.9
60.08163265;25.4;0.579592;126.724;75.3
60.66122449;26.1;0.538776;103.521;78.2
61.2;26.2;0.579592;111.364;71.7
61.77959184;26.3;0.44898;103.521;78.2
62.22857143;26.4;0.644898;133.636;82.3
62.87346939;27.1;0.577007;93.038;68.9
63.45047619;27.2;0.541361;103.985;72.4
63.99183673;27.3;0.497959;110.832;76.7
64.48979592;27.4;0.612245;120.492;74
65.10204082;28.1;0.522449;98;80
65.6244898;28.2;0.620408;114.844;75.1
66.24489796;28.3;0.546939;96.7105;73.9
66.79183673;28.4;0.587755;109.701;69.8
67.37959184;29.1;0.538776;102.083;68.7
67.91836735;29.2;0.50907;111.364;74.5
68.42743764;29.3;0.560317;117.862;76.8
68.9877551;29.4;0.563265;107.082;75
69.55102041;30.1;0.595918;106.522;72.9
70.14693878;30.2;0.506122;100.685;76
70.65306122;30.3;0.491088;118.548;74.1
71.14414966;30.4;0.594626;122.178;75.9
71.73877551;31.1;0.538776;100.904;77.7
72.27755102;31.2;0.489796;111.364;73
72.76734694;31.3;0.612245;122.5;74.9
73.37959184;31.4;0.661224;98;77.6
74.04081633;32.1;0.535442;90.7407;78.3
74.5762585;32.2;0.599252;112.057;79.1
75.1755102;32.3;0.563265;100.125;81.2
75.73877551;32.4;0.489796;106.522;77.8
76.22857143;33.1;0.546939;122.5;70
76.7755102;33.2;0.514286;109.701;68.7
77.28979592;33.3;0.653061;116.667;71.4
77.94285714;33.4;0.734694;91.875;72
78.67755102;34.1;0.726531;81.6667;61.6
79.40408163;34.2;0.506122;82.5843;64.1
79.91020408;34.3;0.620408;118.548;69
80.53061224;34.4;0.538776;96.7105;77.4
81.06938776;35.1;0.661224;111.364;75.4
81.73061224;35.2;0.530612;90.7407;68.5
82.26122449;35.3;0.685714;113.077;67.1
