Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.522448979;1;5.32898;0;68.9
5.851428571;2;5.37542;11.2592;76.4
11.22684807;3;5.59601;11.1619;58.8
16.82285714;4;6.0488;10.7219;69.9
22.87165533;5;5.36381;9.91933;65.3
28.23546485;6;5.32898;11.1861;69.9
33.56444444;7;5.18966;11.2592;63.1
38.75410431;8;5.53796;11.5615;74
44.29206349;9;5.91873;10.8343;69.9
50.21079365;10;5.95993;10.1373;71
56.17072562;11;6.82501;10.0672;66
62.99573696;12;5.58315;8.79119;59.9
68.57888889;13;5.2954;10.7466;64.1
73.87428571;14;5.10311;11.3306;68.1
78.97739229;15;5.54324;11.7575;68.6
84.52063492;16;5.42186;10.824;55.2
89.94249433;17;5.21302;11.0663;64.2
95.1555102;18;5.32884;11.5097;61.1
100.4843537;19;5.92109;11.2595;58.5
106.4054422;20;5.79338;10.1333;56.8
112.1988209;21;5.06195;10.3567;62.9
117.260771;22;5.57279;11.8531;67.7
122.8335601;23;4.9585;10.7666;59.8
127.7920635;24;5.46726;12.1004;69
133.2593197;25;4.29569;10.9744;74
137.5550113;26;4.87619;13.9675;81.4
142.4312018;27;4.33052;12.3047;73.1
146.7617234;28;4.67882;13.8551;85
151.4405442;29;4.79492;12.8237;78.8
156.2354649;30;5.44508;12.5132;78.6
161.6805442;31;4.94585;11.0191;52.8
166.6263946;32;5.31737;12.1314;64.9
171.9437642;33;5.09678;11.2838;62.4
177.0405442;34;5.30576;11.7721;55.9
182.3463039;35;5.29415;11.3085;56.4
187.6404535;36;5.49152;11.3333;60.6
193.1319728;37;4.60916;10.9259;59.4
197.7411338;38;3.73773;13.0176;69.7
201.4788662;39;3.70426;16.0525;75.2
205.1831293;40;4.60916;16.1976;83.6
209.7922902;41;4.5395;13.0176;83.8
214.3317914;42;4.87619;13.2173;84
219.2079819;43;5.61923;12.3047;70.5
224.8272109;44;5.54957;10.6776;63.6
230.37678;45;5.25932;10.8117;73.7
235.6360998;46;5.4683;11.4083;58.9
241.1043991;47;5.95592;10.9723;70.9
247.0603175;48;5.39864;10.074;62.2
252.4589569;49;5.25932;11.1139;61
257.7182766;50;4.94585;11.4083;61.8
262.664127;51;5.16644;12.1314;75
267.8305669;52;5.60685;11.6134;67.6
273.437415;53;5.2717;10.7012;70.3
278.7091156;54;6.02558;11.3815;69.3
284.7346939;55;6.19973;9.95755;65.6
290.9344218;56;5.36381;9.67784;56.8
296.2982313;57;5.51474;11.1861;65.1
301.8129705;58;5.44508;10.8799;64.6
307.2580499;59;5.7005;11.0191;68.6
312.9585488;60;5.17805;10.5254;65.9
318.1365986;61;5.76002;11.5874;70.3
323.8966213;62;6.92968;10.4166;60.6
330.8263039;63;5.36381;8.65841;69.7
336.1901134;64;4.84136;11.1861;80.8
341.0314739;65;5.08946;12.3932;76.3
346.1209297;66;6.55535;11.7891;76.5
352.6762812;67;5.86304;9.15283;64
358.5393197;68;6.25778;10.2336;52.8
364.7970975;69;7.85995;9.58807;59.4
372.6570522;70;7.07048;7.63363;59.6
379.7275283;71;0;8.48599;59.6
