Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.367346938;1;1.8449;0;80.6
2.212244897;2;1.55102;32.5221;79.8
3.763265306;3;1.55918;38.6842;78.4
5.322448979;4;1.83673;38.4817;78.5
7.159183673;5;1.77143;32.6667;72.8
8.930612244;6;1.65714;33.871;73.3
10.5877551;7;1.68163;36.2069;77.9
12.26938776;8;2.18776;35.6796;81.2
14.45714286;9;1.76327;27.4254;85
16.22040816;10;1.54286;34.0278;77.4
17.76326531;11;1.64898;38.8889;84.2
19.4122449;12;1.76327;36.3861;77.7
21.1755102;13;1.55102;34.0278;78.7
22.72653061;14;1.73061;38.6842;77
24.45714286;15;1.56288;34.6698;74.4
26.02002268;16;2.06161;38.3907;75.3
28.08163265;17;1.92653;29.1035;67.5
30.00816327;18;1.79592;31.1441;75.3
31.80408163;19;1.95102;33.4091;72.7
33.75510204;20;1.73878;30.7531;70.3
35.49387755;21;1.98367;34.507;66.4
37.47755102;22;2.06531;30.2469;63.4
39.54285714;23;1.87755;29.0514;70.9
41.42040816;24;2.20408;31.9565;70.3
43.6244898;25;2.11429;27.2222;68
45.73877551;26;2.06531;28.3784;63.8
47.80408163;27;2.13064;29.0514;65.5
49.93471655;28;2.08977;28.1606;57.8
52.0244898;29;1.98367;28.7112;65.4
54.00816327;30;1.98367;30.2469;59.6
55.99183673;31;1.81224;30.2469;74.9
57.80408163;32;1.73061;33.1081;76.6
59.53469388;33;1.70612;34.6698;82.5
61.24081633;34;1.6898;35.1675;83
62.93061224;35;1.93469;35.5072;77.3
64.86530612;36;1.6898;31.0127;68.6
66.55510204;37;1.76327;35.5072;79.7
68.31836735;38;1.72245;34.0278;82.5
70.04081633;39;1.77392;34.8341;79.6
71.81473923;40;1.96485;33.8233;74.2
73.77959184;41;2.17959;30.5366;77.2
75.95918367;42;1.74694;27.5281;64
77.70612245;43;1.86939;34.3458;68.3
79.5755102;44;1.62449;32.0961;70.3
81.2;45;2.01524;36.9347;86.9
83.2152381;46;1.82966;29.7732;75.7
85.04489796;47;1.77959;32.793;78.7
86.8244898;48;1.6;33.7156;81.1
88.4244898;49;1.5783;37.5;81.4
90.00278912;50;1.5319;38.0156;82.1
91.53469388;51;1.5102;39.1669;76.8
93.04489796;52;1.68163;39.7297;73.7
94.72653061;53;1.56735;35.6796;80.3
96.29387755;54;1.58975;38.2812;76.4
97.88362812;55;1.56943;37.7418;78.8
99.45306122;56;1.65245;38.2304;81.9
101.1055102;57;1.61286;36.3097;81.1
102.7183673;58;1.63837;37.2011;77.7
104.3567347;59;1.76571;36.6218;79.4
106.122449;60;1.9102;33.9806;79.5
108.0326531;61;1.74732;31.4103;80
109.7799773;62;1.83635;34.3382;82
111.6163265;63;1.82857;32.6735;79.9
113.444898;64;1.79465;32.8125;80.9
115.2395465;65;2.46658;33.4327;78.1
117.7061224;1;1.75113;24.3252;84.3
119.4572562;2;1.71009;34.2635;81.3
121.1673469;3;1.71429;35.0859;79.8
122.8816327;4;1.81224;35;78
124.6938776;5;1.96735;33.1081;73.1
126.6612245;6;1.64751;30.4979;77.3
128.3087302;7;1.74841;36.4187;80
130.0571429;8;2.18776;34.3168;84.1
132.244898;9;1.76327;27.4254;86.6
134.0081633;10;1.6;34.0278;81.1
135.6081633;11;1.59184;37.5;85.1
137.2;12;1.59184;37.6923;78.4
138.7918367;13;1.58367;37.6923;77.6
140.3755102;14;1.51837;37.8866;75.3
141.8938776;15;1.8449;39.5161;73.9
143.7387755;16;2.10612;32.5221;75.6
145.844898;17;1.9324;28.4884;65.1
147.7773016;18;1.78902;31.0494;73.1
149.5663265;19;1.91939;33.5378;69.5
151.4857143;20;1.9102;31.26;68.9
153.3959184;21;2.16327;31.4103;68
155.5591837;22;2.1551;27.7358;58.4
157.7142857;23;1.8649;27.8409;67.8
159.5791837;24;2.00596;32.1733;72.3
161.5851474;25;1.90057;29.9108;66.8
163.4857143;26;2.10612;31.5695;61.4
165.5918367;27;2.13878;28.4884;66.6
167.7306122;28;1.96737;28.0534;58.7
169.6979819;29;1.94283;30.4976;65.3
171.6408163;30;2.01633;30.8827;59.7
173.6571429;31;1.77143;29.7571;73
175.4285714;32;1.83673;33.871;77.4
177.2653061;33;1.77959;32.6667;81.8
179.044898;34;1.70612;33.7156;85.5
180.7510204;35;1.95918;35.1675;79.9
182.7102041;36;1.6898;30.625;70.5
184.4;37;1.72245;35.5072;80.9
186.122449;38;1.74694;34.8341;83.4
187.8693878;39;1.75358;34.3458;79.8
189.6229705;40;1.9607;34.2157;74.3
191.5836735;41;2.16327;30.6013;77.3
193.7469388;42;1.76327;27.7358;63.7
195.5102041;43;1.86939;34.0278;69.9
197.3795918;44;1.68163;32.0961;71
199.0612245;45;2.05714;35.6796;87.3
201.1183673;46;1.82041;29.1667;73.2
202.9387755;47;1.88571;32.9596;79.5
204.8244898;48;1.56254;31.8182;82.3
206.3870295;49;1.52317;38.399;84.6
207.9102041;50;1.52941;39.3914;81.3
209.4396145;51;1.53181;39.2308;76.5
210.9714286;52;1.62449;39.1692;74.2
212.5959184;53;1.63265;36.9347;80.1
214.2285714;54;1.56735;36.75;76.2
215.7959184;55;1.58367;38.2812;78.8
217.3795918;56;1.57551;37.8866;82
218.955102;57;1.67347;38.0829;81
220.6285714;58;1.61633;35.8537;77.6
222.244898;59;1.76327;37.1212;79.9
224.0081633;60;1.92653;34.0278;79.9
225.9346939;61;1.86122;31.1441;79.1
227.7959184;62;1.88571;32.2368;81.2
229.6816327;63;1.86939;31.8182;82.5
231.5510204;64;1.82041;32.0961;78.3
233.3714286;65;2.48163;32.9596;79.2
235.8530612;66;1.8449;24.1776;84.9
237.6979592;67;1.76327;32.5221;82.9
239.4612245;68;1.47755;34.0278;79.4
240.9387755;69;1.76327;40.6077;78
242.7020408;70;1.72245;34.0278;87.8
244.4244898;71;1.7551;34.8341;82.9
246.1795918;72;1.57551;34.186;79.5
247.755102;73;1.64898;38.0829;73.4
249.4040816;74;2.74832;36.3861;67.4
252.1524036;75;2.32764;21.8315;72.8
254.4800454;76;2.26342;25.7772;71.9
256.7434694;77;2.57898;26.5085;70.2
259.322449;78;2.13719;23.265;73.4
261.4596372;79;2.31995;28.0743;73.2
263.7795918;80;2.19592;25.8626;69.8
265.9755102;81;2.23447;27.3234;71.6
268.2099773;82;2.18186;26.852;70.6
270.3918367;83;2.55286;27.4995;74.2
272.9446939;84;2.7912;23.5031;70.7
275.7358957;85;2.28859;21.4961;71.8
278.0244898;86;2.46531;26.217;74.8
280.4897959;87;2.17959;24.3377;71.9
282.6693878;88;2.45714;27.5281;74.4
285.1265306;89;2.10333;24.4186;70.8
287.2298639;90;2.31299;28.5261;80.2
289.5428571;91;2.35571;25.9404;78.5
291.8985714;92;2.33964;25.47;82.7
294.2382086;93;1.68832;25.645;69
295.9265306;94;2.04082;35.5382;68.1
297.9673469;95;2.13472;29.4;68
300.1020635;96;2.17549;28.1068;70.7
302.277551;97;1.95102;27.58;64.2
304.2285714;98;2.13297;30.7531;72.2
306.361542;99;2.19356;28.1298;72.6
308.555102;100;2.34286;27.3528;70
310.8979592;101;2.04082;25.6098;61.5
312.9387755;102;2.35918;29.4;72.7
315.2979592;103;2.04082;25.4325;72.9
317.3387755;104;2.18776;29.4;78.7
319.5265306;105;2.24172;27.4254;82.4
321.768254;106;2.24807;26.7651;82.8
324.0163265;107;2.49796;26.6895;83.6
326.5142857;108;2.43456;24.0196;75.9
328.9488435;109;2.41442;24.6451;71.7
331.3632653;110;2.17959;24.8507;65.5
333.5428571;111;2.79184;27.5281;65
336.3346939;112;2.44082;21.4912;64.1
338.7755102;113;2.35102;24.5819;65.4
341.1265306;114;2.19821;25.5208;69
