0.621133787	0.502132	0.3												
155.8422449	0.448367	102.2												
156.2906122	0.551474	102.3												
156.8420862	0.499229	103.1												
157.3413152	0.490522	103.2												
157.8318367	0.522449	103.3												
158.3542857	0.490522	104.1												
158.8448073	0.478912	104.2												
159.3237188	0.487619	104.3												
159.8113379	0.476009	105.1												
160.2873469	0.461043	105.2												
160.74839	0.424218	105.3												
161.1726077	0.455692	106.1												
161.6282993	0.502132	106.2												
162.1304308	0.449887	106.3												
162.5803175	0.560181	107.1												
163.1404989	0.449887	107.2												
163.5903855	0.528254	107.3												
164.1186395	0.632744	108.1												
164.7513832	0.670476	108.2												
165.4218594	0.673379	108.3												
166.0952381	0.507937	90.1												
166.6031746	0.467302	90.2												
167.0704762	0.476009	90.3												
167.5464853	0.430045	91.1												
167.9765306	0.466825	91.2												
168.443356	0.473107	91.3												
168.9164626	0.481814	92.1												
169.3982766	0.458594	92.2												
169.8568707	0.438617	92.3												
170.2954875	0.472766	93.1												
170.768254	0.458594	93.2												
171.2268481	0.496327	93.3												
171.7231746	0.420862	94.1												
172.1440363	0.496327	94.2												
172.6403628	0.432472	94.3												
173.0728345	0.478912	95.1												
173.551746	0.435374	95.2												
173.9871202	0.478912	95.3												
174.4660317	0.490522	96.1												
174.9565533	0.464399	96.2												
175.4209524	0.435306	96.3												
175.8562585	0.470272	97.1												
176.3265306	0.467302	97.2												
176.7938322	0.493424	97.3												
177.2872562	0.406349	98.1												
177.6936054	0.476009	98.2												
178.1696145	0.481814	98.3												
178.6514286	0.548571	99.1												
179.2	0.496327	99.2												
179.6963265	0.525351	99.3												
180.221678	0.638549	100.1												
180.8602268	0.502132	100.2												
181.3623583	0.519547	100.3												
181.8819048	0.507937	101.1												
182.3898413	0.470204	101.2												
182.8600454	0.452789	101.3												
183.3128345	0.432472	102.1												
183.7453061	0.464399	102.2												
184.2097052	0.464399	102.3												
184.6741043	0.542766	103.1												
185.2168707	0.496327	103.2												
185.7131973	0.542766	103.3												
186.2559637	0.519547	104.1												
186.7755102	0.487619	104.2												
187.2631293	0.446984	104.3												
187.7101134	0.531156	105.1												
188.2412698	0.458594	105.2												
188.6998639	0.441179	105.3												
189.1410431	0.440522	106.1												
189.5815646	0.488277	106.2												
190.0698413	0.505034	106.3												
190.5748753	0.548571	107.1												
191.1234467	0.476009	107.2												
191.5994558	0.536961	107.3												
192.1364172	0.586304	108.1												
192.7227211	0.516644	108.2												
193.2393651	0.545669	108.3												
193.785034	0.548571	109.1												
194.3336054	0.531156	109.2												
194.8647619	0.531156	109.3												
195.3959184	0.536961	110.1												
195.9328798	0.563084	110.2												
196.4959637	0.571791	110.3												
197.0677551	0.556553	111.1												
197.6243084	0.596712	111.2												
198.2210204	0.502404	111.3												
198.723424	0.448639	112.1												
199.1720635	0.547574	112.2												
199.7196372	0.442971	112.3												
200.1626077	0.536168	113.1												
200.6987755	0.478912	113.2												
201.1776871	0.496327	113.3												
201.6740136	0.441179	114.1												
202.1151927	0.574694	114.2												
202.6898866	0.568889	114.3												
203.2587755	0.650159	115.1												
203.9089342	0.658866	115.2												
204.5678005	0.467302	0.3												
205.035102	0.429569	1.1												
205.4646712	0.467302	1.2												
205.9319728	0.493424	1.3												
206.4253968	0.455692	2.1												
206.8810884	0.415057	2.2												
207.2961451	0.444082	2.3												
207.7402268	0.438277	3.1												
208.1785034	0.464399	3.2												
208.6429025	0.455692	3.3												
209.0985941	0.449887	4.1												
209.5484807	0.429569	4.2												
209.9780499	0.429569	4.3												
210.407619	0.423764	5.1												
210.8313832	0.467302	5.2												
211.2986848	0.46102	5.3												
211.7597052	0.429433	6.1												
212.1891383	0.421474	6.2												
212.6106122	0.455692	6.3												
213.0663039	0.420862	7.1												
213.4871655	0.401859	7.2												
213.8890249	0.457279	7.3												
214.3463039	0.397642	8.1												
214.7439456	0.438277	8.2												
215.1822222	0.455941	8.3												
215.6381633	0.41771	9.1												
216.055873	0.470204	9.2												
216.5260771	0.478912	9.3												
217.0049887	0.522449	10.1												
217.5274376	0.406349	10.2												
217.9337868	0.467483	10.3												
218.4012698	0.42068	11.1												
218.8219501	0.444082	11.2												
219.2660317	0.496327	11.3												
219.7623583	0.446984	12.1												
220.2093424	0.449887	12.2												
220.659229	0.516644	12.3												
221.175873	0.487619	13.1												
221.6634921	0.467302	13.2												
222.1307937	0.505034	13.3												
222.6358277	0.496327	14.1												
223.1321542	0.673379	14.2												
223.8055329	0.545669	14.3												
224.3512018	0.473107	15.1												
224.8243084	0.478912	15.2												
225.30322	0.568889	15.3												
225.8721088	0.476644	16.1												
226.3487528	0.469569	16.2												
226.818322	0.446984	16.3												
227.2653061	0.441179	17.1												
227.7064853	0.441179	17.2												
228.1476644	0.496327	17.3												
228.6439909	0.460544	18.1												
229.1045351	0.445034	18.2												
229.5495692	0.444082	18.3												
229.9936508	0.469524	19.1												
230.4631746	0.427347	19.2												
230.8905215	0.464399	19.3												
231.3549206	0.420862	20.1												
231.7757823	0.446984	20.2												
232.2227664	0.420862	20.3												
232.6436281	0.493424	21.1												
233.1370522	0.423764	21.2												
233.5608163	0.441179	21.3												
234.0019955	0.435374	22.1												
234.4373696	0.415057	22.2												
234.8524263	0.426667	22.3												
