Onset;Bar.Semiquaver;Duration (s);Tempo (bpm);Intensity (dB)
77.99582766;12.6;0.673379;73.8281;67.1
78.66920635;12.7;0.823855;89.1029;66.1
79.49306122;12.8;0.708662;72.8284;65.1
80.20172336;13.1;0.696599;84.6666;65.2
80.898322;13.2;0.777869;86.1328;66.5
81.67619048;13.3;0.686939;77.1339;62.2
82.36312925;13.4;0.678844;87.344;66.2
83.04197279;13.5;0.782063;88.3856;64.6
83.82403628;13.6;0.656871;76.7201;67
84.48090703;13.7;0.771156;91.3422;65.7
85.25206349;13.8;0.882358;77.8052;65
86.13442177;14.1;0.754649;67.9996;67.4
86.88907029;14.2;0.731429;79.5072;69.1
87.62049887;14.3;0.812698;82.0312;60.4
88.43319728;14.4;0.615329;73.8281;65
89.04852608;14.5;0.743039;97.5088;71.1
89.79156463;14.6;0.719819;80.7495;68.5
90.51138322;14.7;0.847528;83.3543;64.4
91.35891156;14.8;0.603719;70.7941;68.9
91.96263039;15.1;0.754649;99.384;72.6
92.71727891;15.2;0.603719;79.5072;72.9
93.32099773;15.3;0.580499;99.384;71.7
93.9014966;15.4;0.638549;103.359;71.2
94.54004535;15.5;0.812698;93.9631;70.7
95.35274376;15.6;0.719819;73.8281;67.1
96.07256236;15.7;0.731429;83.3543;65.4
96.80399093;15.8;0.882358;82.0312;58.3
97.68634921;16.1;0.731429;67.9996;63.4
98.41777778;16.2;0.661769;82.0312;67.7
99.07954649;16.3;0.731429;90.6661;63.8
99.81097506;16.4;0.673379;82.0312;59.4
100.4843537;16.5;0.789478;89.1029;65.4
101.2738322;16.6;0.626939;75.9995;60.8
101.900771;16.7;0.743039;95.7031;63.6
102.6438095;16.8;0.684989;80.7495;58.3
103.3287982;17.1;0.719819;87.5927;66
104.0486168;17.2;0.684989;83.3543;63.1
104.7336054;17.3;0.708209;87.5927;68.4
105.4418141;17.4;0.719819;84.7208;64.7
106.1616327;17.5;0.626939;83.3543;64.6
106.7885714;17.6;0.696599;95.7031;63.2
107.4851701;17.7;0.708209;86.1328;61.9
108.1933787;17.8;0.731429;84.7208;62.1
108.9248073;18.1;0.696599;82.0312;62.6
109.6214059;18.2;0.626939;86.1328;60
110.2483447;18.3;0.731429;95.7031;61.4
110.9797732;18.4;0.638549;82.0312;60.8
111.618322;18.5;0.708209;93.9631;60.2
112.3265306;18.6;0.673379;84.7208;55.2
112.9999093;18.7;0.754649;89.1029;59.2
113.7545578;18.8;0.812698;79.5072;59.7
114.5672562;19.1;0.719819;73.8281;62.1
115.2870748;19.2;0.696599;83.3543;53.2
115.9836735;19.3;0.661769;86.1328;58.2
116.6454422;19.4;0.603719;90.6661;50.7
117.249161;19.5;0.580499;99.384;49.7
117.8296599;19.6;0.603719;103.359;52.1
118.4333787;19.7;0.754649;99.384;59.9
119.1880272;19.8;0.719819;79.5072;62.6
119.9078458;20.1;0.592109;83.3543;58.7
120.4999546;20.2;0.719819;101.333;69.2
121.2197732;20.3;0.673379;83.3543;62.5
121.8931519;20.4;0.980658;89.1029;72
122.8738095;20.5;0.679569;61.1834;62.3
123.5533787;20.6;0.801088;88.2912;70.3
124.3544671;20.7;1.0449;74.8981;65.7
125.3993651;20.8;0.801088;57.4219;59.9
126.2004535;21.1;0.626939;74.8981;65
126.8273923;21.2;0.580499;95.7031;71.2
127.4078912;21.3;0.615329;103.359;65.3
128.02322;21.4;0.801088;97.5088;69.5
128.8243084;21.5;0.638549;74.8981;66.6
129.4628571;21.6;0.534059;93.9631;72.1
129.9969161;21.7;0.754649;112.347;65.6
130.7515646;21.8;1.05098;79.5072;73
131.8025397;22.1;0.597642;57.0898;65.8
132.4001814;22.2;0.824308;100.395;75.6
133.2244898;22.3;0.789478;72.7883;66.8
134.0139683;22.4;1.12395;75.9995;73.1
135.1379138;22.5;0.698821;53.3834;67
135.8367347;22.6;0.917188;85.8589;73
136.7539229;22.7;0.882358;65.4173;67.5
137.6362812;22.8;0.626939;67.9996;62.6
138.26322;23.1;0.731429;95.7031;63.7
138.9946485;23.2;0.666939;82.0312;70.6
139.6615873;23.3;0.795918;89.9633;65.7
140.4575057;23.4;0.940408;75.3846;68.4
141.3979138;23.5;0.789478;63.8021;67.5
142.1873923;23.6;0.725601;75.9995;67.7
142.9129932;23.7;0.876576;82.6901;65.9
143.7895692;23.8;1.10122;68.4481;69.8
144.8907937;24.1;0.779592;54.4848;65.8
145.6703855;24.2;0.697483;76.9633;72
146.3678685;24.3;0.707324;86.0236;67.8
147.0751927;24.4;1.27247;84.8267;74.3
148.3476644;24.5;0.725918;47.1523;68.7
149.0735828;24.6;0.835125;82.6539;71.4
149.9087075;24.7;0.997778;71.8456;65.6
150.9064853;24.8;0.708209;60.1336;69.7
151.6146939;25.1;0.719819;84.7208;72.2
152.3345125;25.2;0.686077;83.3543;73
153.0205896;25.3;0.66068;87.4537;73.2
153.6812698;25.4;0.650159;90.8155;73.6
154.3314286;25.5;0.638549;92.2852;72.8
154.9699773;25.6;0.638549;93.9631;76.6
155.6085261;25.7;0.696599;93.9631;74.6
156.3051247;25.8;0.754649;86.1328;79
157.0597732;26.1;0.708209;79.5072;78.3
157.7679819;26.2;0.673379;84.7208;79
158.4413605;26.3;0.661769;89.1029;76.8
159.1031293;26.4;0.638549;90.6661;76.1
159.741678;26.5;0.766258;93.9631;77
160.5079365;26.6;0.661769;78.3026;77
161.1697052;26.7;0.743039;90.6661;77.1
161.9127438;26.8;0.766258;80.7495;77.8
162.6790023;27.1;0.731429;78.3026;75.4
163.4104308;27.2;0.661769;82.0312;73.7
164.0721995;27.3;0.696599;90.6661;72.2
164.7687982;27.4;0.735986;86.1328;78.3
165.5047846;27.5;0.750091;81.5232;72.2
166.2548753;27.6;0.696599;79.9903;72.1
166.9514739;27.7;0.812698;86.1328;75.2
167.7641723;27.8;0.917188;73.8281;74.5
168.6813605;28.1;0.650159;65.4173;78
169.3315193;28.2;0.626939;92.2852;74.2
169.958458;28.3;0.651361;95.7031;78.7
170.6098186;28.4;0.614127;92.1149;69.1
171.2239456;28.5;0.620703;97.6997;76.7
171.8446485;28.6;0.668005;96.6646;66.2
172.5126531;28.7;0.617143;89.8197;79.1
173.1297959;28.8;0.926984;97.2222;70.1
174.05678;29.1;0.731429;64.726;74.2
174.7882086;29.2;0.650159;82.0312;75.3
175.4383673;29.3;0.777869;92.2852;72.8
176.2162358;29.4;0.731429;77.1339;75.1
176.9476644;29.5;0.766258;82.0312;72.4
177.7139229;29.6;0.801088;78.3026;77
178.5150113;29.7;0.789478;74.8981;76.3
179.3044898;29.8;0.847528;75.9995;72.9
180.1520181;30.1;0.862041;70.7941;73.5
181.014059;30.2;0.763356;69.6023;71.8
181.777415;30.3;0.743039;78.6003;74.8
182.5204535;30.4;1.10295;80.7495;68
183.6234014;30.5;0.684989;54.3997;72.8
184.30839;30.6;0.928798;87.5927;69.1
185.2371882;30.7;0.684989;64.5996;68.2
185.9221769;30.8;0.703129;87.5927;63.9
186.6253061;31.1;0.836395;85.3328;61.4
187.4617007;31.2;0.828912;71.7365;58.1
188.2906122;31.3;0.817846;72.3841;66.5
189.108458;31.4;0.762018;73.3635;60.4
189.8704762;31.5;0.735533;78.7383;65.5
190.6060091;31.6;0.738027;81.5735;61.2
191.3440363;31.7;0.975238;81.2978;65.8
192.3192744;31.8;0.766258;61.5234;56.2
193.0855329;32.1;0.911179;78.3026;63.5
193.996712;32.2;0.696372;65.8487;59.7
194.6930839;32.3;0.730317;86.1609;60.9
195.4234014;32.4;0.669116;82.1561;56.8
196.092517;32.5;0.952018;89.6706;66.7
197.0445351;32.6;0.905578;63.024;57.5
197.9501134;32.7;0.940408;66.256;60.1
198.8905215;32.8;0.673379;63.8021;52.1
199.5639002;33.1;0.905578;89.1029;61.6
200.4694785;33.2;0.870748;66.256;57.3
201.3402268;33.3;0.791134;68.9062;56.8
202.1313605;33.4;0.915533;75.8405;54.8
203.0468934;33.5;0.812698;65.5356;64.2
203.8595918;33.6;0.661769;73.8281;62.7
204.5213605;33.7;0.801088;90.6661;61.1
205.322449;33.8;0.808413;74.8981;59.1
206.1308617;34.1;0.909864;74.2195;57.8
207.0407256;34.2;0.766258;65.9439;58.3
207.8069841;34.3;0.859138;78.3026;58.1
208.6661224;34.4;0.870748;69.8374;53.4
209.5368707;34.5;0.835918;68.9062;59.4
210.3727891;34.6;0.812698;71.7773;58.8
211.1854875;34.7;0.789478;73.8281;58.3
211.974966;34.8;0.847528;75.9995;58.5
212.8224943;35.1;0.928798;70.7941;58.5
213.7512925;35.2;0.708209;64.5996;59.9
214.4595011;35.3;0.789478;84.7208;68.1
215.2489796;35.4;0.828073;75.9995;59.7
216.0770522;35.5;0.797324;72.4574;60.5
216.8743764;35.6;0.801088;75.2517;62.7
217.6754649;35.7;0.777869;74.8981;65.4
218.4533333;35.8;0.963628;77.1339;64.1
219.4169615;36.1;0.766258;62.2647;65.7
220.18322;36.2;0.754649;78.3026;63.3
220.9378685;36.3;0.835918;79.5072;67.4
221.7737868;36.4;0.870748;71.7773;63.6
222.6445351;36.5;0.684989;68.9062;62.4
223.3295238;36.6;0.650159;87.5927;63.3
223.9796825;36.7;0.789478;92.2852;66.2
224.769161;36.8;0.905578;75.9995;62.6
225.6747392;37.1;0.812698;66.256;66.1
226.4874376;37.2;0.580499;73.8281;64.1
227.0679365;37.3;0.650159;103.359;68.3
227.7180952;37.4;0.824308;92.2852;68.7
228.5424036;37.5;0.824308;72.7883;63.4
229.366712;37.6;0.684989;72.7883;69.7
230.0517007;37.7;0.708209;87.5927;68.7
230.7599093;37.8;0.708209;84.7208;66.8
231.4681179;38.1;0.731429;84.7208;68.2
232.1995465;38.2;0.673379;82.0312;69.2
232.8729252;38.3;0.777869;89.1029;67.7
233.6507937;38.4;0.835918;77.1339;67.6
234.486712;38.5;0.684989;71.7773;70.3
235.1717007;38.6;0.615329;87.5927;71.2
235.7870295;38.7;0.661769;97.5088;75.3
236.4487982;38.8;0.789478;90.6661;67
237.2382766;39.1;0.743039;75.9995;73.1
237.9813152;39.2;0.626939;80.7495;70.8
238.608254;39.3;0.719819;95.7031;74.5
239.3280726;39.4;0.789478;83.3543;72.4
240.117551;39.5;0.812698;75.9995;78.3
240.9302494;39.6;0.696599;73.8281;74.2
241.6268481;39.7;0.766258;86.1328;77.9
242.3931066;39.8;0.963628;78.3026;74.7
243.3567347;40.1;0.603719;62.2647;79.9
243.9604535;40.2;0.580499;99.384;71.9
244.5409524;40.3;0.650159;103.359;69.8
245.1911111;40.4;0.626939;92.2852;69.6
245.8180499;40.5;0.580499;95.7031;79.1
246.3985488;40.6;0.626939;103.359;71.1
247.0254875;40.7;0.638549;95.7031;68.6
247.6640363;40.8;0.568889;93.9631;68.5
248.2329252;41.1;0.650159;105.469;80
248.8830839;41.2;0.545669;92.2852;70.3
249.4287528;41.3;0.603719;109.957;69
250.0324717;41.4;0.510839;99.384;68.1
250.5433107;41.5;0.626939;117.454;76.2
251.1702494;41.6;0.592109;95.7031;71.9
251.7623583;41.7;0.638549;101.333;70.4
252.400907;41.8;0.766258;93.9631;66.1
253.1671655;42.1;0.603719;78.3026;77.3
253.7708844;42.2;0.638549;99.384;71
254.4094331;42.3;0.650159;93.9631;72.5
255.0595918;42.4;0.615329;92.2852;72.4
255.6749206;42.5;0.626939;97.5088;68.6
256.3018594;42.6;0.638549;95.7031;69.8
256.9404082;42.7;0.731429;93.9631;71.4
257.6718367;42.8;0.650159;82.0312;70
258.3219955;43.1;0.626939;92.2852;66
258.9489342;43.2;0.673379;95.7031;68
259.6223129;43.3;0.777869;89.1029;67.2
260.4001814;43.4;0.719819;77.1339;68.5
261.12;43.5;0.673379;83.3543;62.9
261.7933787;43.6;0.684989;89.1029;63.8
262.4783673;43.7;0.928798;87.5927;63.7
263.4071655;43.8;1.11456;64.5996;62.8
264.5217234;44.1;0.824308;53.833;65.4
265.3460317;44.2;0.673379;72.7883;61.8
266.0194104;44.3;0.824308;89.1029;65.3
266.8437188;44.4;0.696599;72.7883;68.5
267.5403175;44.5;0.731429;86.1328;71.2
268.271746;44.6;0.766258;82.0312;68.7
269.0380045;44.7;0.777869;78.3026;68.4
269.815873;44.8;0.975238;77.1339;67.6
270.7911111;45.1;0.743039;61.5234;75.8
271.5341497;45.2;0.719819;80.7495;69.4
272.2539683;45.3;0.789478;83.3543;62.8
273.0434467;45.4;0.847528;75.9995;63.8
273.8909751;45.5;0.673379;70.7941;62.4
274.5643537;45.6;0.684989;89.1029;60.7
275.2493424;45.7;0.684989;87.5927;62.8
275.9343311;45.8;0.684989;87.5927;57.9
276.6193197;46.1;0.789478;87.5927;64
277.4087982;46.2;0.673379;75.9995;60
278.0821769;46.3;0.777869;89.1029;68.5
278.8600454;46.4;0.731429;77.1339;60.4
279.5914739;46.5;0.801088;82.0312;63.3
280.3925624;46.6;0.754649;74.8981;61.9
281.1472109;46.7;0.859138;79.5072;71.3
282.0063492;46.8;0.824308;69.8374;70
282.8306576;47.1;0.824308;72.7883;67.4
283.654966;47.2;0.835918;72.7883;71.8
284.4908844;47.3;0.928798;71.7773;69.6
285.4196825;47.4;1.23957;64.5996;64.2
286.6592517;47.5;0.788458;48.4039;61.6
287.4477098;47.6;0.839637;76.0979;59.3
288.2873469;47.7;0.940408;71.4594;60.3
289.2277551;47.8;1.12617;63.8021;61.5
290.3539229;48.1;0.801088;53.278;56.9
291.1550113;48.2;0.638549;74.8981;62.9
291.7935601;48.3;0.638549;93.9631;61.4
292.4321088;48.4;0.661769;93.9631;62.9
293.0938776;48.5;0.639002;90.6661;66.1
293.7328798;48.6;0.593673;93.8964;67
294.3265533;48.7;0.659751;101.066;66
294.9863039;48.8;0.789478;90.9435;64.4
295.7757823;49.1;0.696599;75.9995;66.6
296.472381;49.2;0.650159;86.1328;67
297.1225397;49.3;0.568889;92.2852;62.9
297.6914286;49.4;0.626939;105.469;70.4
298.3183673;49.5;0.684989;95.7031;69
299.003356;49.6;0.638549;87.5927;69.4
299.6419048;49.7;0.650159;93.9631;72.5
300.2920635;49.8;0.696599;92.2852;69.1
300.9886621;50.1;0.592109;86.1328;66.9
301.580771;50.2;0.661769;101.333;69.4
302.2425397;50.3;0.661769;90.6661;69.3
302.9043084;50.4;0.661769;90.6661;74.5
303.5660771;50.5;0.615329;90.6661;72
304.1814059;50.6;0.638549;97.5088;75
304.8199546;50.7;0.603719;93.9631;75.6
305.4236735;50.8;0.568889;99.384;76.3
305.9925624;51.1;0.696599;105.469;74.1
306.689161;51.2;0.638549;86.1328;72.6
307.3277098;51.3;0.719819;93.9631;72.7
308.0475283;51.4;0.696599;83.3543;69.3
308.744127;51.5;0.708209;86.1328;68.4
309.4523356;51.6;0.766258;84.7208;68.9
310.2185941;51.7;0.766258;78.3026;69.7
310.9848526;51.8;0.766258;78.3026;71.6
311.7511111;52.1;0.766258;78.3026;71.4
312.5173696;52.2;0.882358;78.3026;68.8
313.3997279;52.3;0.940975;67.9996;70.5
314.3407029;52.4;0.864581;63.7636;69.8
315.2052834;52.5;0.806689;69.3978;68.1
316.0119728;52.6;0.870748;74.3781;71
316.8827211;52.7;0.822834;68.9062;68.7
317.7055556;52.8;0.860612;72.9187;68.2
318.5661678;53.1;0.963628;69.7178;69.7
319.5297959;53.2;0.893968;62.2647;63.4
320.4237642;53.3;0.870748;67.1165;61.4
321.2945125;53.4;0.847528;68.9062;63
322.1420408;53.5;1.03329;70.7941;63.8
323.1753288;53.6;0.754649;58.0671;68.2
323.9299773;53.7;0.777869;79.5072;69
324.7078458;53.8;0.789478;77.1339;70.7
325.4973243;54.1;0.835918;75.9995;68.4
326.3332426;54.2;0.777869;71.7773;62.9
327.1111111;54.3;0.777869;77.1339;66.8
327.8889796;54.4;0.859138;77.1339;68.1
328.7481179;54.5;0.766258;69.8374;67
329.5143764;54.6;0.731429;78.3026;68.9
330.245805;54.7;0.847528;82.0312;68.2
331.0933333;54.8;0.882358;70.7941;67.1
331.9756916;55.1;0.835918;67.9996;66.1
332.81161;55.2;0.905578;71.7773;69.8
333.7171882;55.3;0.812698;66.256;67
334.5298866;55.4;1.03329;73.8281;64.9
335.5631746;55.5;0.905578;58.0671;63
336.4687528;55.6;0.975238;66.256;64.5
337.4439909;55.7;1.12617;61.5234;59.7
338.5701587;55.8;1.53252;53.278;61.5
340.1026757;56.1;1.09134;39.1513;57.6
341.1940136;56.2;0.812698;54.9784;61.8
342.006712;56.3;0.812698;73.8281;66.6
342.8194104;56.4;0.963628;73.8281;61.3
343.7830385;56.5;0.714558;62.2647;64
344.4975964;56.6;0.806349;83.968;64.8
345.3039456;56.7;0.859138;74.4094;64.3
346.1630839;56.8;0.963628;69.8374;64
347.126712;57.1;0.824308;62.2647;63.7
347.9510204;57.2;0.963628;72.7883;65.7
348.9146485;57.3;0.873855;62.2647;60.8
349.7885034;57.4;0.658662;68.6613;59.9
350.4471655;57.5;0.789887;91.0937;63.8
351.2370522;57.6;0.752313;75.9603;59.9
351.9893651;57.7;0.817347;79.754;65
352.806712;57.8;1.03057;73.4082;56.5
353.8372789;58.1;0.754649;58.2204;67.9
354.5919274;58.2;0.696599;79.5072;66.5
355.2885261;58.3;0.743039;86.1328;66.7
356.0315646;58.4;0.789478;80.7495;68
356.8210431;58.5;0.789478;75.9995;69.7
357.6105215;58.6;0.673379;75.9995;68.5
358.2839002;58.7;0.723311;89.1029;67.7
359.0072109;58.8;0.739546;82.9519;69.7
359.7467574;59.1;0.743039;81.1308;69.8
360.4897959;59.2;0.835918;80.7495;68.9
361.3257143;59.3;0.731429;71.7773;70.4
362.0571429;59.4;0.696599;82.0312;65
362.7537415;59.5;0.930295;86.1328;68.7
363.6840363;59.6;0.815556;64.4957;61.8
364.4995918;59.7;0.994104;73.5695;62.5
365.4936961;59.8;1.11456;60.3558;64.9
366.608254;60.1;0.952018;53.833;63.7
367.5602721;60.2;0.905578;63.024;63.1
368.4658503;60.3;0.975238;66.256;67.2
369.4410884;60.4;0.975238;61.5234;66.3
370.4163265;60.5;0.967188;61.5234;68.3
371.3835147;60.6;0.994898;62.0355;64.2
372.3784127;60.7;1.0449;60.3077;64.5
373.4233107;60.8;1.06773;57.4219;66.4
374.4910431;61.1;1.02206;56.1939;66.5
375.5131066;61.2;0.975238;58.7048;65.8
376.4883447;61.3;0.943583;61.5234;68.3
377.4319274;61.4;1.05333;63.5874;68.3
378.4852608;61.5;1.14939;56.962;67.5
379.6346485;61.6;1.00615;52.2017;68
380.6407937;61.7;1.32746;59.6335;61.6
381.968254;61.8;0.929456;45.1991;70.5
382.8977098;62.1;1.28805;64.5539;65.6
384.1857596;62.2;1.19367;46.582;72.3
385.3794331;62.3;1.36052;50.265;63.8
386.7399546;62.4;1.10628;44.1007;72.6
387.8462358;62.5;1.2041;54.2358;65.8
389.0503401;62.6;1.07973;49.8296;67.4
390.130068;62.7;1.23066;55.5696;67.4
391.3607256;62.8;1.68345;48.7544;62.3
393.0441723;63.1;0.812698;35.6412;70.1
393.8568707;63.2;0.696599;73.8281;60.3
394.5534694;63.3;0.696599;86.1328;64.6
395.250068;63.4;0.754649;86.1328;68
396.0047166;63.5;0.719819;79.5072;69.8
396.7245351;63.6;0.719819;83.3543;69.2
397.4443537;63.7;0.789478;83.3543;69.2
398.2338322;63.8;0.812698;75.9995;68.8
399.0465306;64.1;0.719819;73.8281;77.9
399.7663492;64.2;0.592109;83.3543;71.9
400.358458;64.3;0.626939;101.333;77.1
400.9853968;64.4;0.673379;95.7031;72.5
401.6587755;64.5;0.638549;89.1029;70.1
402.2973243;64.6;0.638549;93.9631;73.4
402.935873;64.7;0.743039;93.9631;75
403.6789116;64.8;0.696599;80.7495;70.9
404.3755102;65.1;0.708209;86.1328;74.3
405.0837188;65.2;0.731429;84.7208;71.8
405.8151474;65.3;0.673379;82.0312;75.3
406.4885261;65.4;0.893968;89.1029;68.7
407.3824943;65.5;0.696599;67.1165;73.4
408.079093;65.6;0.893968;86.1328;68.1
408.9730612;65.7;0.859138;67.1165;71.7
409.8321995;65.8;0.988458;69.8374;68.6
410.8206576;66.1;1.00846;60.7006;68.6
411.8291156;66.2;0.870748;59.4968;70.5
412.6998639;66.3;0.854807;68.9062;69.4
413.5546712;66.4;1.25821;70.1913;66.6
414.8128798;66.5;1.01007;47.6868;71.6
415.8229478;66.6;0.975238;59.4019;68.2
416.7981859;66.7;1.14939;61.5234;68.9
417.9475737;66.8;1.161;52.2017;63.4
419.1085714;67.1;0.847528;51.6797;57.5
419.9560998;67.2;0.917188;70.7941;61.5
420.873288;67.3;0.952018;65.4173;64.4
421.8253061;67.4;0.963628;63.024;66.1
422.7889342;67.5;0.975238;62.2647;66.4
423.7641723;67.6;1.01007;61.5234;63.6
424.7742404;67.7;1.05916;59.4019;61.7
425.8334014;67.8;1.43698;56.6486;61.8
427.2703855;68.1;0.859138;41.7541;54.5
428.1295238;68.2;0.905578;69.8374;55.4
429.035102;68.3;0.859138;66.256;65.8
429.8942404;68.4;0.882358;69.8374;64.6
430.7765986;68.5;0.917188;67.9996;63.1
431.6937868;68.6;0.905578;65.4173;60.8
432.5993651;68.7;0.963628;66.256;62.6
433.5629932;68.8;1.2771;62.2647;60.9
434.8400907;69.1;1.26642;46.9815;60.1
436.1065079;69.2;0.869819;47.3778;54.9
436.9763265;69.3;0.963628;68.9799;53.5
437.9399546;69.4;0.998458;62.2647;56.9
438.9384127;69.5;0.954059;60.0927;63.2
439.8924717;69.6;0.8922;62.8892;63.8
440.7846712;69.7;1.03909;67.2495;57.9
441.8237642;69.8;1.15492;57.7427;49.4
442.9786848;70.1;0.907506;51.9516;58.9
443.8861905;70.2;0.822381;66.1153;57.5
444.7085714;70.3;0.882358;72.9589;61
445.5909297;70.4;0.952018;67.9996;58.5
446.5429478;70.5;0.952018;63.024;61.9
447.494966;70.6;1.01007;63.024;61.6
448.505034;70.7;1.36998;59.4019;59.9
449.8750113;70.8;1.9737;43.7963;59
451.8487075;71.1;0;30.3998;60.4
