Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.857142857;1.1;0.75102;0;48.4
1.608163265;1.2;0.644898;79.8913;68.6
2.253061224;1.3;0.54263;93.038;72.1
2.795691609;1.4;0.714512;110.573;76.3
3.510204081;2.1;0.604082;83.9733;70.9
4.114285714;2.2;0.598163;99.3243;75.3
4.712448979;2.3;0.547483;100.307;71.2
5.259931972;2.4;0.552313;109.592;72.7
5.812244897;3.1;0.465306;108.634;73.2
6.27755102;3.2;0.538776;128.947;76.7
6.81632653;3.3;0.522449;111.364;68.1
7.33877551;3.4;0.644898;114.844;70.9
7.983673469;4.1;0.522449;93.038;67.7
8.506122448;4.2;0.620408;114.844;73.2
9.126530612;4.3;0.522449;96.7105;73.1
9.648979591;4.4;0.457143;114.844;80.7
10.10612245;5.1;0.636735;131.25;76.4
10.74285714;5.2;0.465306;94.2308;81.1
11.20816327;5.3;0.504807;128.947;70.6
11.71297052;5.4;0.566553;118.857;76.7
12.27952381;6.1;0.471497;105.904;82.6
12.75102041;6.2;0.604082;127.254;81.1
13.35510204;6.3;0.416327;99.3243;79.7
13.77142857;6.4;0.538776;144.118;84.7
14.31020408;7.1;0.612245;111.364;76.3
14.92244898;7.2;0.718367;98;76.2
15.64081633;7.3;0.636735;83.5227;75.2
16.27755102;7.4;0.963265;94.2308;72
17.24081633;8.1;0.522449;62.2881;56.5
17.76326531;8.2;0.538776;114.844;63.8
18.30204082;8.3;0.661224;111.364;50.7
18.96326531;8.4;0.710204;90.7407;60.3
19.67346939;9.1;0.555102;84.4828;54.7
20.22857143;9.2;0.514286;108.088;67.2
20.74285714;9.3;0.457143;116.667;65.2
21.2;9.4;0.726531;131.25;72.7
21.92653061;10.1;0.473469;82.5843;67.2
22.4;10.2;0.520748;126.724;76.1
22.9207483;10.3;0.483333;115.219;71.5
23.40408163;10.4;0.555102;124.138;68.8
23.95918367;11.1;0.497959;108.088;65
24.45714286;11.2;0.42449;120.492;74.8
24.88163265;11.3;0.489796;141.346;72.9
25.37142857;11.4;0.669388;122.5;76.2
26.04081633;12.1;0.718367;89.6341;71.3
26.75918367;12.2;0.432653;83.5227;74.1
27.19183673;12.3;0.579592;138.679;73
27.77142857;12.4;0.408163;103.521;73.3
28.17959184;13.1;0.465306;147;68.1
28.64489796;13.2;0.505215;128.947;77.9
29.15011338;13.3;0.482585;118.761;72.8
29.63269841;13.4;0.571383;124.33;80
30.20408163;14.1;0.408163;105.008;76.5
30.6122449;14.2;0.432653;147;81.5
31.04489796;14.3;0.440816;138.679;75.6
31.48571429;14.4;0.461565;136.111;80.8
31.94727891;15.1;0.444558;129.993;76
32.39183673;15.2;0.326531;134.966;79.8
32.71836735;15.3;0.514286;183.75;80.9
33.23265306;15.4;0.644898;116.667;84.4
33.87755102;16.1;0.506122;93.038;79.9
34.38367347;16.2;0.514286;118.548;85.2
34.89795918;16.3;0.587755;116.667;80.8
35.48571429;16.4;0.530612;102.083;82.5
36.01632653;17.1;0.710204;113.077;76.9
36.72653061;17.2;0.457143;84.4828;81.9
37.18367347;17.3;0.367347;131.25;73.3
37.55102041;17.4;0.45966;163.333;71
38.01068027;18.1;0.462789;130.531;69.8
38.47346939;18.2;0.44898;129.649;70.6
38.92244898;18.3;0.37551;133.636;68.7
39.29795918;18.4;0.440816;159.783;65.8
39.73877551;19.1;0.42449;136.111;66.4
40.16326531;19.2;0.457143;141.346;70.3
40.62040816;19.3;0.4;131.25;65.7
41.02040816;19.4;0.473265;150;63.9
41.49367347;20.1;0.400204;126.779;62
41.89387755;20.2;0.456032;149.924;64.2
42.3499093;20.3;0.433764;131.57;62.6
42.78367347;20.4;0.587755;138.324;58.9
43.37142857;21.1;0.465306;102.083;67.7
43.83673469;21.2;0.473469;128.947;62
44.31020408;21.3;0.473469;126.724;74.4
44.78367347;21.4;0.546939;126.724;62.2
45.33061224;22.1;0.444762;109.701;72.6
45.77537415;22.2;0.518503;134.904;74
46.29387755;22.3;0.538776;115.718;73.6
46.83265306;22.4;0.408163;111.364;67.3
47.24081633;23.1;0.497959;147;73
47.73877551;23.2;0.481633;120.492;76.8
48.22040816;23.3;0.421905;124.576;75.4
48.64231293;23.4;0.532857;142.212;68.6
49.17517007;24.1;0.506463;112.601;73.7
49.68163265;24.2;0.391837;118.469;67.5
50.07346939;24.3;0.489297;153.125;75.8
50.56276644;24.4;0.416825;122.625;80.7
50.97959184;25.1;0.530612;143.945;77.3
51.51020408;25.2;0.432653;113.077;81.4
51.94285714;25.3;0.446735;138.679;84.4
52.38959184;25.4;0.513243;134.308;82.1
52.90283447;26.1;0.484921;116.904;81.3
53.3877551;26.2;0.530612;123.732;77.5
53.91836735;26.3;0.497959;113.077;75.7
54.41632653;26.4;0.446689;120.492;69.9
54.86301587;27.1;0.503673;134.322;74.2
55.36668934;27.2;0.396576;119.125;77.1
55.76326531;27.3;0.440816;151.295;78.9
56.20408163;27.4;0.489796;136.111;78.4
56.69387755;28.1;0.579592;122.5;82
57.27346939;28.2;0.42449;103.521;78.8
57.69795918;28.3;0.473469;141.346;76.2
58.17142857;28.4;0.44898;126.724;69.6
58.62040816;29.1;0.563265;133.636;76.3
59.18367347;29.2;0.342857;106.522;78.9
59.52653061;29.3;0.457143;175;80.1
59.98367347;29.4;0.473469;131.25;78.7
60.45714286;30.1;0.506122;126.724;73.3
60.96326531;30.2;0.383673;118.548;74.4
61.34693878;30.3;0.457143;156.383;77.8
61.80408163;30.4;0.473469;131.25;78.2
62.27755102;31.1;0.391837;126.724;73.6
62.66938776;31.2;0.408163;153.125;76.2
63.07755102;31.3;0.473469;147;76.1
63.55102041;31.4;0.473469;126.724;78.8
64.0244898;32.1;0.440227;126.724;81.8
64.46471655;32.2;0.498549;136.293;68.5
64.96326531;32.3;0.473469;120.349;81.4
65.43673469;32.4;0.432653;126.724;71.8
65.86938776;33.1;0.452585;138.679;73.2
66.32197279;33.2;0.53517;132.572;76.1
66.85714286;33.3;0.497959;112.114;74.6
67.35510204;33.4;0.546939;120.492;67.2
67.90204082;34.1;0.579592;109.701;66.5
68.48163265;34.2;0.432653;103.521;71.3
68.91428571;34.3;0.44898;138.679;70.7
69.36326531;34.4;0.522449;133.636;73.4
69.88571429;35.1;0.45619;114.844;70.3
70.34190476;35.2;0.499002;131.524;73.6
70.84090703;35.3;0.514195;120.24;72.3
71.35510204;35.4;0.457143;116.687;71.3
71.8122449;36.1;0.473469;131.25;77.4
72.28571429;36.2;0.514286;126.724;76
72.8;36.3;0.497959;116.667;75.3
73.29795918;36.4;0.432902;120.492;75.5
73.73086168;37.1;0.432404;138.599;71.4
74.16326531;37.2;0.432653;138.759;71
74.59591837;37.3;0.489796;138.679;69.2
75.08571429;37.4;0.465306;122.5;73.3
75.55102041;38.1;0.497959;128.947;75.2
76.04897959;38.2;0.473469;120.492;79.6
76.52244898;38.3;0.408163;126.724;69.7
76.93061224;38.4;0.44898;147;72.5
77.37959184;39.1;0.440816;133.636;73.8
77.82040816;39.2;0.42449;136.111;77.6
78.24489796;39.3;0.4;141.346;72.6
78.64489796;39.4;0.522449;150;72
79.16734694;40.1;0.42449;114.844;67.7
79.59183673;40.2;0.408163;141.346;77.1
80;40.3;0.416327;147;79.5
80.41632653;40.4;0.497959;144.118;76.4
80.91428571;41.1;0.506122;120.492;74.1
81.42040816;41.2;0.457143;118.548;76.2
81.87755102;41.3;0.411655;131.25;70.2
82.28920635;41.4;0.486304;145.753;69.5
82.7755102;42.1;0.530612;123.38;63.7
83.30612245;42.2;0.481633;113.077;69.3
83.7877551;42.3;0.457143;124.576;67.5
84.24489796;42.4;0.432653;131.25;71.2
84.67755102;43.1;0.546939;138.679;69.3
85.2244898;43.2;0.416327;109.701;69.2
85.64081633;43.3;0.473469;144.118;69.5
86.11428571;43.4;0.416327;126.724;76.3
86.53061224;44.1;0.489796;144.118;74.3
87.02040816;44.2;0.42449;122.5;77.5
87.44489796;44.3;0.359184;141.346;77
87.80408163;44.4;0.411905;167.045;77.6
88.21598639;45.1;0.518707;145.665;76.6
88.73469388;45.2;0.383696;115.672;77.2
89.11839002;45.3;0.350998;156.374;76.7
89.46938776;45.4;0.514286;170.941;80.2
89.98367347;46.1;0.44898;116.667;80.1
90.43265306;46.2;0.310204;133.636;76.5
90.74285714;46.3;0.37551;193.421;78.7
91.11836735;46.4;0.473469;159.783;83.6
91.59183673;47.1;0.432653;126.724;79.5
92.0244898;47.2;0.4;138.679;75.2
92.4244898;47.3;0.367347;150;79.6
92.79183673;47.4;0.473469;163.333;83.5
93.26530612;48.1;0.465306;126.724;81.1
93.73061224;48.2;0.408163;128.947;75.5
94.13877551;48.3;0.354172;147;77.9
94.49294785;48.4;0.445828;169.409;85.2
94.93877551;49.1;0.457143;134.581;79.9
95.39591837;49.2;0.337755;131.25;78.7
95.73367347;49.3;0.462245;177.644;83.3
96.19591837;49.4;0.44898;129.801;82.1
96.64489796;50.1;0.506122;133.636;81.8
97.15102041;50.2;0.408163;118.548;77.2
97.55918367;50.3;0.383673;147;80.8
97.94285714;50.4;0.44898;156.383;80.4
98.39183673;51.1;0.377551;133.636;80.3
98.76938776;51.2;0.405238;158.919;78.5
99.17462585;51.3;0.417211;148.061;78.4
99.59183673;51.4;0.473469;143.812;80.5
100.0653061;52.1;0.408163;126.724;83.1
100.4734694;52.2;0.399116;147;80.4
100.872585;52.3;0.376395;150.332;78.9
101.2489796;52.4;0.432653;159.407;82.6
101.6816327;53.1;0.432653;138.679;80.9
102.1142857;53.2;0.383673;138.679;79.3
102.4979592;53.3;0.367347;156.383;77.7
102.8653061;53.4;0.408163;163.333;77.9
103.2734694;54.1;0.421859;147;78
103.6953288;54.2;0.459773;142.227;75.7
104.155102;54.3;0.367347;130.499;80.2
104.522449;54.4;0.4;163.333;75.2
104.922449;55.1;0.465306;150;80.9
105.3877551;55.2;0.383673;128.947;81.3
105.7714286;55.3;0.416327;156.383;77.5
106.1877551;55.4;0.432653;144.118;79.8
106.6204082;56.1;0.420204;138.679;82
107.0406122;56.2;0.469592;142.788;80.7
107.5102041;56.3;0.37551;127.771;79.4
107.8857143;56.4;0.392109;159.783;80.6
108.2778231;57.1;0.426712;153.019;83.8
108.7045351;57.2;0.511791;140.61;79.2
109.2163265;57.3;0.416372;117.235;81.9
109.6326984;57.4;0.595873;144.102;84.8
110.2285714;58.1;0.538776;100.693;70.4
110.7673469;58.2;0.563265;111.364;82.2
111.3306122;58.3;0.489796;106.522;79.2
111.8204082;58.4;0.4;122.5;80
112.2204082;59.1;0.4861;150;83.6
112.7065079;59.2;0.420023;123.431;76.2
113.1265306;59.3;0.433855;142.849;84.5
113.5603855;59.4;0.357982;138.295;84.3
113.9183673;60.1;0.595918;167.606;80.7
114.5142857;60.2;0.522449;100.685;87.2
115.0367347;60.3;0.421134;114.844;77.8
115.4578685;60.4;0.411519;142.473;81
115.8693878;61.1;0.477574;145.801;79.6
116.3469615;61.2;0.559161;125.635;81.9
116.9061224;61.3;0.481633;107.304;77.7
117.3877551;61.4;0.589274;124.576;82.6
117.9770295;62.1;0.529093;101.82;75.4
118.5061224;62.2;0.514286;113.402;79.6
119.0204082;62.3;0.530612;116.667;83.4
119.5510204;62.4;0.375465;113.077;79.5
119.9264853;63.1;0.416372;159.802;76.8
120.3428571;63.2;0.440816;144.102;80.5
120.7836735;63.3;0.571429;136.111;84.1
121.355102;63.4;0.375442;105;78.1
121.7305442;64.1;0.432721;159.812;78
122.1632653;64.2;0.41458;138.657;77
122.5778458;64.3;0.450726;144.725;81.2
123.0285714;64.4;0.432653;133.119;73.1
123.4612245;65.1;0.446304;138.679;77.9
123.9075283;65.2;0.500635;134.438;73.5
124.4081633;65.3;0.53449;119.848;78.9
124.9426531;65.4;0.551224;112.257;77.3
125.4938776;66.1;0.522449;108.849;76.3
126.0163265;66.2;0.661224;114.844;69.6
126.677551;66.3;0.408163;90.7407;62.9
127.0857143;66.4;0.37551;147;59.8
127.4612245;67.1;0.464671;159.783;73.4
127.9258957;67.2;0.442063;129.124;72.1
128.3679592;67.3;0.473537;135.727;66.2
128.8414966;67.4;0.415646;126.706;59.7
129.2571429;68.1;0.478662;144.354;66.4
129.735805;68.2;0.445283;125.349;67.8
130.1810884;68.3;0.422993;134.746;62.7
130.6040816;68.4;0.490952;141.846;67.5
131.095034;69.1;0.454535;122.211;69.1
131.5495692;69.2;0.409615;132.003;68.2
131.9591837;69.3;0.465306;146.479;68.9
132.4244898;69.4;0.514286;128.947;69.1
132.9387755;70.1;0.465306;116.667;73.9
133.4040816;70.2;0.506122;128.947;72.2
133.9102041;70.3;0.489796;118.548;78.4
134.4;70.4;0.473469;122.5;71
134.8734694;71.1;0.523787;126.724;74.5
135.3972562;71.2;0.512948;114.55;72.6
135.9102041;71.3;0.538776;116.971;78.4
136.4489796;71.4;0.661224;111.364;69.6
137.1102041;72.1;0.481633;90.7407;71.5
137.5918367;72.2;0.555102;124.576;68.6
138.1469388;72.3;0.509887;108.088;75.3
138.6568254;72.4;0.461542;117.673;69.5
139.1183673;73.1;0.506122;129.999;72.9
139.6244898;73.2;0.49322;118.548;68.9
140.1177098;73.3;0.599615;121.65;73.6
140.7173243;73.4;0.444558;100.064;70.9
141.1618821;74.1;0.541429;134.966;64.6
141.7033107;74.2;0.488753;110.818;61
142.1920635;74.3;0.550794;122.761;69
142.7428571;74.4;0.465556;108.934;74.2
143.2084127;75.1;0.563016;128.878;72.3
143.7714286;75.2;0.506122;106.569;70.5
144.277551;75.3;0.563265;118.548;67
144.8408163;75.4;0.571429;106.522;58.7
145.4122449;76.1;0.673696;105;62.9
146.085941;76.2;0.522336;89.0609;60.9
146.6082766;76.3;0.550907;114.869;51.4
147.1591837;76.4;0.75102;108.911;62.4
147.9102041;77.1;0.551678;79.8913;56.8
148.4618821;77.2;0.656576;108.759;58.1
149.118458;77.3;0.783583;91.3832;52.3
149.9020408;77.4;0.587755;76.5714;59.1
150.4897959;78.1;0.563265;102.083;60.7
151.0530612;78.2;0.528866;106.522;65.5
151.5819274;78.3;0.499705;113.45;60.9
152.0816327;78.4;0.628571;120.071;73.6
152.7102041;79.1;0.555102;95.4545;71.3
153.2653061;79.2;0.514286;108.088;73.3
153.7795918;79.3;0.489796;116.667;68.2
154.2693878;79.4;0.473469;122.5;72.5
154.7428571;80.1;0.522449;126.724;68
155.2653061;80.2;0.604082;114.844;72.6
155.8693878;80.3;0.522449;99.3243;71.6
156.3918367;80.4;0.447166;114.844;68.9
156.8390023;81.1;0.49161;134.178;62.7
157.3306122;81.2;0.546939;122.048;73
157.877551;81.3;0.506122;109.701;69
158.3836735;81.4;0.522449;118.548;72.9
158.9061224;82.1;0.546939;114.844;69.8
159.4530612;82.2;0.538776;109.701;66.3
159.9918367;82.3;0.563265;111.364;65.3
160.555102;82.4;0.555102;106.522;60.7
161.1102041;83.1;0.555102;108.088;70.5
161.6653061;83.2;0.546939;108.088;67.7
162.2122449;83.3;0.497959;109.701;66.8
162.7102041;83.4;0.514286;120.492;67.7
163.2244898;84.1;0.481633;116.667;74.2
163.7061224;84.2;0.573447;124.576;71.8
164.2795692;84.3;0.528594;104.63;68.1
164.8081633;84.4;0.538776;113.509;66.6
165.3469388;85.1;0.52771;111.364;74.3
165.8746485;85.2;0.574331;113.699;73.4
166.4489796;85.3;0.457143;104.469;72.9
166.9061224;85.4;0.465306;131.25;76.7
167.3714286;86.1;0.516599;128.947;72.6
167.8880272;86.2;0.552789;116.144;79.1
168.4408163;86.3;0.538776;108.54;74.5
168.9795918;86.4;0.473469;111.364;74.9
169.4530612;87.1;0.612245;126.724;70.6
170.0653061;87.2;0.481633;98;71.2
170.5469388;87.3;0.489819;124.576;67.4
171.0367574;87.4;0.53678;122.494;65.9
171.5735374;88.1;0.524422;111.778;69.1
172.0979592;88.2;0.489796;114.412;69.5
172.5877551;88.3;0.51458;122.5;64.9
173.1023356;88.4;0.49449;116.6;62.4
173.5968254;89.1;0.54195;121.337;65.2
174.1387755;89.2;0.546939;110.711;65.7
174.6857143;89.3;0.506122;109.701;61.8
175.1918367;89.4;0.454535;118.548;56.1
