Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.674149659;1;1.93109;0;72.3
2.605238095;2;1.75395;31.0706;73
4.359183673;3;1.83417;34.2086;70.8
6.193356009;4;1.73848;32.7123;69
7.931836734;5;1.81147;34.5129;76.8
9.743310657;6;1.75587;33.1222;73.5
11.49918367;7;1.83061;34.171;73.7
13.32979592;8;1.64163;32.7759;69.7
14.97142857;9;1.77959;36.549;78.3
16.75102041;10;1.76327;33.7156;75.8
18.51428571;11;1.7551;34.0278;74.9
20.26938776;12;1.78376;34.186;70.8
22.05315193;13;1.81338;33.6367;73.8
23.86653061;14;1.75796;33.0874;75.9
25.6244898;15;1.73878;34.1305;73.9
27.36326531;16;1.81224;34.507;81.8
29.1755102;17;1.75478;33.1081;76.6
30.93029478;18;1.77175;34.1922;74.7
32.70204082;19;1.79277;33.8649;75.1
34.49480726;20;1.78274;33.4678;74.6
36.27755102;21;1.76327;33.656;76.3
38.04081633;22;1.77959;34.0278;75.2
39.82040816;23;1.79592;33.7156;74.8
41.61632653;24;1.77476;33.4091;77.3
43.39108844;25;2.07227;33.8074;77.4
45.46335601;26;1.80195;28.9538;79.1
47.26530612;27;1.77959;33.2973;77.1
49.04489796;28;1.82857;33.7156;77
50.87346939;29;1.81224;32.8125;77.5
52.68571429;30;1.77959;33.1081;76.1
54.46530612;31;1.81224;33.7156;82.4
56.27755102;32;1.70612;33.1081;81.7
57.98367347;33;1.82857;35.1675;81.6
59.8122449;34;1.76327;32.8125;78.3
61.5755102;35;1.77143;34.0278;81.2
63.34693878;36;1.70612;33.871;81.3
65.05306122;37;1.83383;35.1675;80.3
66.88689342;38;1.69683;32.7184;70.6
68.58371882;39;1.79268;35.3601;77.6
70.37639456;40;1.68939;33.4695;78.6
72.06578231;41;1.76331;35.5158;77.6
73.82909297;42;1.82349;34.0269;79.5
75.65258503;43;1.7763;32.9039;71.1
77.42888889;44;1.73379;33.778;60.9
79.16267574;45;1.7444;34.6063;64.1
80.90707483;46;1.74315;34.3958;64.1
82.65022676;47;1.73571;34.4204;69
84.38594104;48;1.70385;34.5679;70.1
86.08979592;49;1.77091;35.2143;71.6
87.86070295;50;1.8046;33.8809;71.5
89.66530612;51;1.95918;33.2483;73.7
91.6244898;52;2.36735;30.625;61.9
93.99183673;53;2.27755;25.3448;57.9
96.26938776;54;2.06531;26.3441;69.5
98.33469388;55;2.37551;29.0514;74.7
100.7102041;56;2.12245;25.2577;71.8
102.8326531;57;2.1361;28.2692;65.6
104.9687528;58;2.37002;28.0886;66.5
107.3387755;59;2.01937;25.3162;63.4
109.3581406;60;1.90717;29.7123;67.8
111.2653061;61;1.97551;31.4603;71.4
113.2408163;62;1.91662;30.3719;62.1
115.1574376;63;1.92011;31.3051;64.3
117.077551;64;1.9102;31.2482;65.4
118.9877551;65;2.09796;31.4103;68.4
121.0857143;66;2.19592;28.5992;70.4
