Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
123.0857143;18.2;1.66531;32.3789;67.1
124.7510204;18.3;1.6;36.0294;61.9
126.3510204;18.4;1.78776;37.5;66.4
128.1387755;19.1;1.81224;33.5616;63.4
129.9510204;19.2;1.6717;33.1081;52.6
131.6227211;19.3;1.80177;35.8916;41.2
133.4244898;19.4;1.65925;33.3006;60.9
135.0837415;20.1;1.6632;36.1609;55.9
136.7469388;20.2;1.86122;36.0751;53.9
138.6081633;20.3;1.62857;32.2368;64.5
140.2367347;20.4;1.53061;36.8421;68.5
141.7673469;21.1;1.35549;39.2;66.7
143.1228345;21.2;1.46084;44.2645;68.9
144.5836735;21.3;1.29388;41.0723;73.4
145.877551;21.4;1.57551;46.3722;68
147.4530612;22.1;1.53061;38.0829;70.7
148.9836735;22.2;1.79184;39.2;71
150.7755102;22.3;1.69796;33.4852;69.5
152.4734694;22.4;1.49796;35.3365;70.6
153.9714286;23.1;1.27755;40.0545;69.1
155.2489796;23.2;1.28571;46.9649;65.2
156.5346939;23.3;1.31429;46.6667;67.5
157.8489796;23.4;1.33469;45.6522;75
159.1836735;24.1;1.4;44.9541;72.6
160.5836735;24.2;1.51429;42.8571;75.3
162.0979592;24.3;1.53469;39.6226;77.5
163.6326531;24.4;1.98002;39.0957;75.2
165.6126757;25.1;1.38324;30.3027;73.2
166.9959184;25.2;1.50612;43.3763;76
168.5020408;25.3;1.26122;39.8374;78.7
169.7632653;25.4;1.65714;47.5728;84.4
171.4204082;26.1;1.78367;36.2069;81.1
173.2040816;26.2;1.38367;33.6384;80.8
174.5877551;26.3;1.83673;43.3628;75.9
176.4244898;26.4;1.60816;32.6667;77.4
178.0326531;27.1;1.4;37.3096;74.5
179.4326531;27.2;1.53878;42.8571;72.5
180.9714286;27.3;1.43265;38.992;78.3
182.4040816;27.4;1.65306;41.8803;79.4
184.0571429;28.1;1.45714;36.2963;82.7
185.5142857;28.2;1.2449;41.1765;82.4
186.7591837;28.3;1.54286;48.1967;80.7
188.3020408;28.4;1.42857;38.8889;78.6
189.7306122;29.1;1.42041;42;85
191.1510204;29.2;1.45714;42.2414;76.6
192.6081633;29.3;1.51356;41.1765;82.9
194.1217234;29.4;1.63746;39.6416;78.2
195.7591837;30.1;1.57959;36.6421;77.6
197.3387755;30.2;1.68163;37.9845;78.7
199.0204082;30.3;1.70612;35.6796;76.2
200.7265306;30.4;1.73018;35.1675;70.5
202.456712;31.1;2.07798;34.6784;61
204.5346939;31.2;1.70612;28.8742;61.3
206.2408163;31.3;1.58367;35.1675;64.3
207.8244898;31.4;1.80408;37.8866;67
209.6285714;32.1;1.67449;33.2579;66.9
211.3030612;32.2;1.83571;35.8318;59
213.1387755;32.3;1.73469;32.6848;65
214.8734694;32.4;2.1551;34.5882;61
217.0285714;33.1;1.58367;27.8409;61.9
218.6122449;33.2;1.80816;37.8866;62.3
220.4204082;33.3;1.76735;33.1828;63
222.1877551;33.4;1.99592;33.9492;57.5
224.1836735;34.1;1.50612;30.0613;59.7
225.6897959;34.2;1.66122;39.8374;68.2
227.3510204;34.3;1.66531;36.1179;64.5
229.0163265;34.4;1.95918;36.0294;63.6
230.9755102;35.1;1.61633;30.625;56
232.5918367;35.2;1.66531;37.1212;62.2
234.2571429;35.3;1.60408;36.0294;66.4
235.8612245;35.4;1.81224;37.4046;65.8
237.6734694;36.1;1.50204;33.1081;66
239.1755102;36.2;1.58367;39.9457;68.6
240.7591837;36.3;1.48571;37.8866;64.9
242.244898;36.4;1.6449;40.3846;66.5
243.8897959;37.1;1.59592;36.4764;63.5
245.4857143;37.2;1.58776;37.5959;62.8
247.0734694;37.3;1.39592;37.7892;58
248.4693878;37.4;1.32218;42.9825;64.9
249.7915646;38.1;1.27522;45.3797;65
251.06678;38.2;1.4212;47.0509;68.7
252.4879819;38.3;1.21814;42.2178;66.3
253.7061224;38.4;1.22866;49.2554;72.6
254.9347846;39.1;1.27338;48.8336;68
256.2081633;39.2;1.39592;47.1187;74.5
257.6040816;39.3;1.2449;42.9825;74.1
258.8489796;39.4;1.61224;48.1967;76.4
260.4612245;40.1;1.55565;37.2152;84.9
262.0168707;40.2;1.46476;38.5692;71.7
263.4816327;40.3;1.56327;40.9623;84.2
265.044898;40.4;1.53061;38.3812;70.6
266.5755102;41.1;1.66531;39.2;83.3
268.2408163;41.2;1.55918;36.0294;71.8
269.8;41.3;1.62857;38.4817;82.1
271.4285714;41.4;1.64898;36.8421;69.7
273.077551;42.1;1.74186;36.3861;84
274.8194104;42.2;1.75889;34.4459;70.7
276.5782993;42.3;1.78088;34.1124;79.9
278.3591837;42.4;1.87959;33.6911;70.5
280.2387755;43.1;1.7898;31.9218;77.7
282.0285714;43.2;1.94286;33.5234;67.6
283.9714286;43.3;1.99592;30.8824;76.1
285.9673469;43.4;2.89388;30.0613;65.3
288.8612245;44.1;2.16027;20.7334;65.8
291.0214966;44.2;1.92726;27.7743;64.3
292.9487528;44.3;1.83438;31.1323;75.1
294.7831293;44.4;2.00853;32.7087;74.6
296.7916553;45.1;1.80535;29.8727;78.9
298.5970068;45.2;1.72408;33.2345;67.6
300.3210884;45.3;1.84599;34.8011;66.3
302.1670748;45.4;1.61959;32.5029;69.8
303.7866667;46.1;1.77052;37.0464;66.6
305.5571882;46.2;1.81116;33.8883;71.7
307.3683447;46.3;1.77633;33.128;70.1
309.1446712;46.4;1.79374;33.7776;75.3
310.9384127;47.1;1.93306;33.4496;73.7
312.8714739;47.2;1.94485;31.0389;70.6
314.8163265;47.3;1.95102;30.8507;63
316.7673469;47.4;2.61732;30.7531;65.4
319.3846712;48.1;1.64281;22.9242;65
321.027483;48.2;1.63701;36.5227;67.6
322.6644898;48.3;1.55574;36.6523;67.7
324.2202268;48.4;1.60218;38.5669;70.7
325.8224036;49.1;1.55574;37.449;66.9
327.3781406;49.2;1.3932;38.5669;70.9
328.7713379;49.3;1.66313;43.0664;73.5
330.4344671;49.4;1.60508;36.0766;69.6
332.0395465;50.1;1.42803;37.3813;71.9
333.4675737;50.2;1.49188;42.016;72
334.9594558;50.3;1.52091;40.2177;73.8
336.4803628;50.4;1.47737;39.4501;72.8
337.9577324;51.1;1.36707;40.6127;74
339.3248073;51.2;1.54866;43.8893;75
340.8734694;51.3;1.51719;38.7431;73.6
342.3906576;51.4;1.70156;39.5468;79
344.0922222;52.1;2.04764;35.2617;71.5
346.1398639;52.2;1.72454;29.302;66.1
347.8643991;52.3;1.5727;34.792;69.6
349.4370975;52.4;1.45916;38.151;72.5
350.8962585;53.1;1.61395;41.1195;71.7
352.5102041;53.2;1.37351;37.176;68
353.8837188;53.3;1.67764;43.6836;68.2
355.5613605;53.4;1.52964;35.7645;69.3
357.0909977;54.1;1.83961;39.225;68.7
358.9306122;54.2;1.80408;32.6155;67.7
360.7346939;54.3;1.62041;33.2579;67.2
362.355102;54.4;1.63673;37.0277;68.4
363.9918367;55.1;1.58367;36.6584;67.9
365.5755102;55.2;1.68;37.8866;69.6
367.2555102;55.3;1.83186;35.7143;67.4
369.0873696;55.4;2.26773;32.7536;66
371.355102;56.1;2.09367;26.4581;63.2
373.4487755;56.2;2.26551;28.6578;62.2
375.7142857;56.3;1.70576;26.4841;63.6
377.4200454;56.4;2.14204;35.1749;65
379.5620862;57.1;1.94177;28.0107;66.5
381.5038549;57.2;1.83492;30.8997;67.5
383.3387755;57.3;1.80771;32.699;63.8
385.1464853;57.4;2.04127;33.1912;68.3
387.1877551;58.1;2.01746;29.3935;69.9
389.2052154;58.2;1.86417;29.7404;63.6
391.0693878;58.3;1.8761;32.1859;66.8
392.9454875;58.4;1.73615;31.9812;67.1
394.6816327;59.1;1.82041;34.5593;71.1
396.5020408;59.2;1.60408;32.9596;68.9
398.1061224;59.3;1.70612;37.4046;67.7
399.8122449;59.4;2.10204;35.1675;57
401.9142857;60.1;1.86531;28.5437;65.5
403.7795918;60.2;1.85306;32.1663;70.3
405.6326531;60.3;1.86907;32.3789;69.4
407.5017234;60.4;2.22481;32.1015;72.8
409.7265306;61.1;1.87347;26.9686;75.2
411.6;61.2;2.0449;32.0261;68.8
413.644898;61.3;2.51184;29.3413;65.6
416.1567347;61.4;2.40245;23.8869;62
418.5591837;62.1;2.43891;24.9745;63.7
420.9980952;62.2;2.32751;24.6011;60.8
423.3256009;62.3;2.33154;25.7787;64.2
425.6571429;62.4;3.29887;25.734;66.9
428.9560091;63.1;1.84399;18.1881;69.6
430.8;63.2;1.88925;32.5381;65.6
432.6892517;63.3;1.63728;31.7586;77.2
434.3265306;63.4;1.79066;36.6462;74.8
436.1171882;64.1;1.62975;33.5072;84.8
437.7469388;64.2;1.58367;36.8154;81.7
439.3306122;64.3;1.68163;37.8866;72.1
441.0122449;64.4;1.5551;35.6796;76
442.5673469;65.1;1.57551;38.5827;84.6
444.1428571;65.2;1.53515;38.0829;77.2
445.6780045;65.3;1.71828;39.0842;83.2
447.3962812;65.4;1.91565;34.9187;77.4
449.3119274;66.1;1.85179;31.321;75.5
451.1637188;66.2;1.95093;32.4011;79.1
453.1146485;66.3;1.78168;30.7546;77.1
454.8963265;66.4;1.91565;33.6761;71.2
456.8119728;67.1;1.92145;31.321;67.6
458.733424;67.2;1.83438;31.2264;65
460.5678005;67.3;1.84018;32.7087;71.5
462.4079819;67.4;1.89243;32.6055;65.7
464.3004082;68.1;1.80803;31.7053;64.4
466.1084354;68.2;1.65175;33.1853;63.9
467.7601814;68.3;1.73569;36.3252;67.7
469.495873;68.4;2.07819;34.5684;65.5
471.574059;69.1;1.88662;28.8713;61.7
473.4606803;69.2;2.22912;31.8029;60.1
475.6897959;69.3;1.95088;26.9165;69.1
477.6406803;69.4;3.01238;30.7553;59.2
480.6530612;70.1;2.08399;19.9178;60.3
482.7370522;70.2;2.02506;28.7909;55
484.7621088;70.3;1.96878;29.6288;63
486.7308844;70.4;3.27728;30.4758;59.9
490.0081633;71.1;0;18.3079;61.7
