Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
2.008526077;1.1;0.806893;0;79.3
2.815419501;1.2;0.673379;74.3593;77.6
3.488798185;1.3;0.673379;89.1029;78.1
4.16217687;2.1;0.690794;89.1029;78.8
4.852970521;2.2;0.737234;86.8566;72.5
5.590204081;2.3;0.603719;81.3853;75.4
6.193922902;3.1;0.591882;99.384;76.6
6.785804988;3.2;0.743265;101.372;76.5
7.529070294;3.3;0.679184;80.7249;75.9
8.208253968;4.1;0.667574;88.3413;74.8
8.875827664;4.2;0.679184;89.8777;77.5
9.555011337;4.3;0.748844;88.3413;73.2
10.30385488;5.1;0.505034;80.1235;75.9
10.80888889;5.2;0.725624;118.804;77.8
11.53451247;5.3;0.695533;82.6875;82.9
12.23004535;6.1;0.763424;86.2648;77.7
12.99346939;6.2;0.688889;78.5933;76.6
13.68235828;6.3;0.737234;87.0968;76.9
14.41959184;7.1;0.696599;81.3853;74.2
15.11619048;7.2;0.818503;86.1328;75.3
15.93469388;7.3;0.557279;73.3045;78.1
16.49197279;8.1;0.574694;107.666;79.4
17.06666667;8.2;0.693719;104.403;77.1
17.76038549;8.3;0.745918;86.4904;76.8
18.50630385;9.1;0.731429;80.4378;83.8
19.23773243;9.2;0.644354;82.0312;79.1
19.88208617;9.3;0.684989;93.1166;76.6
20.56707483;10.1;0.632744;87.5927;75.5
21.19981859;10.2;0.667574;94.8251;71.7
21.86739229;10.3;0.696599;89.8777;74.3
22.56399093;11.1;0.690794;86.1328;81
23.25478458;11.2;0.679184;86.8566;79
23.93396825;11.3;0.690794;88.3413;78
24.6247619;12.1;0.621134;86.8566;75.3
25.24589569;12.2;0.679184;96.5975;73.9
25.92507937;12.3;0.766258;88.3413;73.1
26.69133787;13.1;0.777869;78.3026;77
27.46920635;13.2;0.609524;77.1339;71
28.07873016;13.3;0.690794;98.4375;71.9
28.76952381;14.1;0.615329;86.8566;72.3
29.38485261;14.2;0.739456;97.5088;70.1
30.12430839;14.3;0.735011;81.1408;67.5
30.85931973;15.1;0.714014;81.6314;69.4
31.57333333;15.2;0.644354;84.032;71.3
32.21768707;15.3;0.708209;93.1166;72
32.92589569;16.1;0.696599;84.7208;71.6
33.62249433;16.2;0.655964;86.1328;70.1
34.27845805;16.3;0.766258;91.4685;72.2
35.04471655;17.1;0.708209;78.3026;67.4
35.75292517;17.2;0.580499;84.7208;76.1
36.33342404;17.3;0.748844;103.359;72
37.08226757;18.1;0.603719;80.1235;68.2
37.68598639;18.2;0.609524;99.384;72.4
38.2955102;18.3;0.586304;98.4375;71.1
38.88181406;19.1;0.561746;102.336;76.6
39.44356009;19.2;0.692132;106.81;72.9
40.13569161;19.3;0.632744;86.6887;73.8
40.76843537;20.1;0.539864;94.8251;63.6
41.30829932;20.2;0.534059;111.139;68
41.84235828;20.3;0.551474;112.347;68.4
42.3938322;21.1;0.528254;108.799;64.8
42.92208617;21.2;0.574694;113.582;59
43.49678005;21.3;0.624762;104.403;56.7
44.12154195;22.1;0.727619;96.0366;54.9
44.849161;22.2;0.54585;82.4607;67.2
45.39501134;22.3;0.615329;109.92;67.2
46.01034014;23.1;0.621134;97.5088;67.6
46.63147392;23.2;0.609524;96.5975;69.6
47.24099773;23.3;0.684989;98.4375;66.4
47.92598639;24.1;0.597914;87.5927;70.7
48.52390023;24.2;0.673379;100.349;76.8
49.19727891;24.3;0.597914;89.1029;75.6
49.79519274;25.1;0.632744;100.349;72.9
50.42793651;25.2;0.603719;94.8251;70.7
51.03165533;25.3;0.626939;99.384;74.3
51.6585941;26.1;0.772063;95.7031;68.3
52.4306576;26.2;0.638549;77.7138;78
53.06920635;26.3;0.766258;93.9631;73.3
53.83546485;27.1;0.690794;78.3026;66.9
54.5262585;27.2;0.655964;86.8566;71.5
55.18222222;27.3;0.499229;91.4685;68.7
55.68145125;28.1;0.708209;120.185;67.2
56.38965986;28.2;0.602653;84.7208;77.1
56.99231293;28.3;0.680249;99.5598;75.2
57.67256236;29.1;0.690794;88.2029;66.5
58.36335601;29.2;0.708209;86.8566;71.3
59.07156463;29.3;0.643946;84.7208;71.4
59.7155102;30.1;0.604127;93.1756;67.6
60.31963719;30.2;0.638685;99.3169;75.7
60.958322;30.3;0.702268;93.9431;74.7
61.66058957;31.1;0.652109;85.4375;71.9
62.31269841;31.2;0.592018;92.0092;77.3
62.90471655;31.3;0.672834;101.348;79.6
63.57755102;32.1;0.590794;89.175;80.6
64.16834467;32.2;0.637007;101.558;79.6
64.80535147;32.3;0.640091;94.1905;77.1
65.44544218;33.1;0.587868;93.7367;80.4
66.03331066;33.2;0.613764;102.064;81.3
66.64707483;33.3;1.00426;97.7574;82.8
67.65133787;34.1;0.667574;59.7453;81.5
68.31891156;34.2;0.702404;89.8777;83.7
69.02131519;34.3;0.684989;85.421;80.8
69.70630385;35.1;0.655964;87.5927;76.5
70.36226757;35.2;0.655964;91.4685;82.6
71.01823129;35.3;0.905578;91.4685;76.8
71.92380952;36.1;0.655964;66.256;73.5
72.57977324;36.2;0.580499;91.4685;77.4
73.16027211;36.3;0.597914;103.359;77.9
73.75818594;37.1;0.645737;100.349;79.4
74.4039229;37.2;0.544286;92.9171;79.3
74.94820862;37.3;0.655964;110.236;81.9
75.60417234;38.1;0.667574;91.4685;81.6
76.27174603;38.2;0.632744;89.8777;79.2
76.9044898;38.3;0.592109;94.8251;83.1
77.49659864;39.1;0.563084;101.333;76.6
78.05968254;39.2;0.545669;106.556;80
78.60535147;39.3;0.905578;109.957;80.5
79.51092971;40.1;0.737234;66.256;76
80.24816327;40.2;0.661769;81.3853;79
80.90993197;40.3;0.592109;90.6661;77.7
81.50204082;41.1;0.754649;101.333;73.4
82.25668934;41.2;0.679184;79.5072;78.1
82.93587302;41.3;0.737234;88.3413;78.2
83.67310658;42.1;0.709002;81.3853;65.6
84.38210884;42.2;0.521655;84.626;72.1
84.90376417;42.3;0.592109;115.018;72.1
85.49587302;43.1;0.551474;101.333;69.2
86.04734694;43.2;0.592109;108.799;73.5
86.63945578;43.3;0.638549;101.333;73.1
87.27800454;44.1;0.534059;93.9631;73.1
87.81206349;44.2;0.650159;112.347;72.8
88.46222222;44.3;0.586304;92.2852;69
89.04852608;45.1;0.661361;102.336;76.4
89.70988662;45.2;0.731837;90.7221;79.6
90.44172336;45.3;0.824308;81.9855;80.8
91.26603175;46.1;0.684989;72.7883;76.4
91.95102041;46.2;0.626939;87.5927;76.2
92.57795918;46.3;0.615329;95.7031;73.9
93.19328798;47.1;0.603719;97.5088;78.1
93.7970068;47.2;0.609524;99.384;79.6
94.40653061;47.3;0.679184;98.4375;79
95.08571429;48.1;0.580499;88.3413;80.2
95.66621315;48.2;0.564104;103.359;77.9
96.23031746;48.3;0.683968;106.363;82.1
96.91428571;49.1;0.539864;87.7234;83.9
97.45414966;49.2;0.597914;111.139;80.4
98.05206349;49.3;0.679184;100.349;80.9
98.73124717;50.1;0.557279;88.3413;87.1
99.28852608;50.2;0.551474;107.666;77.6
99.84;50.3;0.574694;108.799;78.5
100.4146939;51.1;0.626168;104.403;77.9
