Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
2.171428571;1.1;0.620408;0;59.3
2.791836734;1.2;0.702041;96.7105;69.2
3.493877551;1.3;0.644898;85.4651;63.8
4.13877551;1.4;0.69678;93.038;65.3
4.835555555;2.1;0.617506;86.1104;63.1
5.453061224;2.2;0.538776;97.1651;70.3
5.991836734;2.3;0.612245;111.364;69.4
6.604081632;2.4;0.506122;98;68.7
7.110204081;3.1;0.612245;118.548;63
7.722448979;3.2;0.555601;98;68.3
8.278049886;3.3;0.57093;107.991;65.3
8.848979591;3.4;0.685714;105.092;66.1
9.534693877;4.1;0.579592;87.5;66.1
10.11428571;4.2;0.661224;103.521;72
10.7755102;4.3;0.530612;90.7407;68.2
11.30612245;4.4;0.612245;113.077;69.8
11.91836735;5.1;0.620408;98;58.8
12.53877551;5.2;0.571429;96.7105;72.2
13.11020408;5.3;0.620408;105;68.5
13.73061224;5.4;0.555102;96.7105;75.8
14.28571429;6.1;0.587755;108.088;73.7
14.87346939;6.2;0.595918;102.083;71.6
15.46938776;6.3;0.693878;100.685;66.4
16.16326531;6.4;0.628571;86.4706;69
16.79183673;7.1;0.693878;95.4545;65.3
17.48571429;7.2;0.653061;86.4706;69.3
18.13877551;7.3;0.756463;91.875;62.9
18.8952381;7.4;0.94966;79.3165;66.4
19.84489796;8.1;0.726531;63.1805;59.5
20.57142857;8.2;0.620408;82.5843;61.7
21.19183673;8.3;0.669388;96.7105;56.7
21.86122449;8.4;0.72161;89.6341;59.5
22.58283447;9.1;0.89254;83.1474;55.6
23.47537415;9.2;0.45932;67.2239;64.2
23.93469388;9.3;0.587347;130.628;64.3
24.52204082;9.4;0.637143;102.154;71.1
25.15918367;10.1;0.546939;94.1704;69.4
25.70612245;10.2;0.577415;109.701;70
26.28353741;10.3;0.524626;103.911;64.1
26.80816327;10.4;0.568163;114.367;64.1
27.37632653;11.1;0.509388;105.603;62.4
27.88571429;11.2;0.530612;117.788;69.9
28.41632653;11.3;0.509932;113.077;67
28.9262585;11.4;0.714558;117.663;75.2
29.64081633;12.1;0.612245;83.968;71.6
30.25306122;12.2;0.59068;98;69.3
30.8437415;12.3;0.625646;101.578;66.5
31.46938776;12.4;0.530612;95.9008;69.4
32;13.1;0.604082;113.077;71.6
32.60408163;13.2;0.546939;99.3243;79.5
33.15102041;13.3;0.556372;109.701;74
33.70739229;13.4;0.594649;107.842;80
34.30204082;14.1;0.497959;100.9;75
34.8;14.2;0.514286;120.492;78.2
35.31428571;14.3;0.571429;116.667;74.3
35.88571429;14.4;0.489796;105;79
36.3755102;15.1;0.620408;122.5;73.2
36.99591837;15.2;0.376599;96.7105;77.8
37.37251701;15.3;0.627483;159.321;72.2
38;15.4;0.595918;95.6201;79.2
38.59591837;16.1;0.60517;100.685;71.3
39.20108844;16.2;0.487619;99.1457;79.2
39.68870748;16.3;0.694966;123.047;74.2
40.38367347;16.4;0.644898;86.3352;81
41.02857143;17.1;0.77551;93.038;70.2
41.80408163;17.2;0.628571;77.3684;81.3
42.43265306;17.3;0.538776;95.4545;67.1
42.97142857;17.4;0.571429;111.364;61.5
43.54285714;18.1;0.465306;105;68.2
44.00816327;18.2;0.440816;128.947;69.8
44.44897959;18.3;0.514286;136.111;65.5
44.96326531;18.4;0.42449;116.667;65.1
45.3877551;19.1;0.489796;141.346;65.5
45.87755102;19.2;0.489796;122.5;67.8
46.36734694;19.3;0.44898;122.5;64.7
46.81632653;19.4;0.489796;133.636;61.6
47.30612245;20.1;0.497959;122.5;62.4
47.80408163;20.2;0.497959;120.492;60.6
48.30204082;20.3;0.514286;120.492;58.8
48.81632653;20.4;0.559728;116.667;54.7
49.37605442;21.1;0.525986;107.195;65.4
49.90204082;21.2;0.579592;114.071;61.4
50.48163265;21.3;0.514286;103.521;70.6
50.99591837;21.4;0.661224;116.667;65.4
51.65714286;22.1;0.576145;90.7407;72.1
52.23328798;22.2;0.509569;104.14;63.4
52.74285714;22.3;0.575964;117.747;69
53.31882086;22.4;0.458594;104.173;71.3
53.77741497;23.1;0.540952;130.835;73
54.31836735;23.2;0.432653;110.915;73.8
54.75102041;23.3;0.514286;138.679;71.8
55.26530612;23.4;0.53805;116.667;71.9
