Onset;Note;Duration (s);Bar
0.373333333;1;0.826667;1
1.2;2;0.832;1
2.032;3;0.789333;1
2.821333333;4;0.778667;1
3.6;5;0.789333;1
4.389333333;6;0.816;1
5.205333333;7;0.805333;1
6.010666667;8;0.837333;1
6.848;9;0.832;2
7.68;10;0.8;2
8.48;11;0.848;2
9.328;12;0.805333;2
10.13333333;13;7.41333;2
17.54666667;14;0.736;3
18.28266667;15;0.841156;3
19.12382292;16;0.780177;3
19.904;17;1.71828;4
21.62228125;18;1.71639;4
23.33866667;19;4.17067;4
27.50933333;20;3.14667;5
30.656;21;2.784;5
33.44;22;0.437333;5
33.87733333;23;3.824;6
37.70133333;24;0.794667;6
38.496;25;0.768;6
39.264;26;0.885333;6
40.14933333;27;3.82933;7
43.97866667;28;0.725333;7
44.704;29;0.746667;7
45.45066667;30;0.853333;7
46.304;31;6.31467;8
52.61866667;32;1.32267;9
53.94133333;33;0.949333;9
54.89066667;34;0.693333;9
55.584;35;0.810667;9
56.39466667;36;0.768;9
57.16266667;37;0.928;9
58.09066667;38;2.272;9
60.36266667;39;1.57867;10
61.94133333;40;1.632;10
63.57333333;41;1.48167;10
65.055;42;1.697;11
66.752;43;1.81333;11
68.56533333;44;3.68;11
72.24533333;45;1.97333;11
74.21866667;46;2.592;12
76.81066667;47;0.522667;12
77.33333333;48;0.608;12
77.94133333;49;1.888;12
79.82933333;50;0.768;12
80.59733333;51;0.544;12
81.14133333;52;0.544;13
81.68533333;53;0.576;13
82.26133333;54;0.469333;13
82.73066667;55;2.4;13
85.13066667;56;1.00267;13
86.13333333;57;1.07733;13
87.21066667;58;1.056;13
88.26666667;59;0.784;14
89.05066667;60;0.784;14
89.83466667;61;0.501333;14
90.336;62;0.757333;14
91.09333333;63;0.736667;14
91.83;64;0.628667;14
92.45866667;65;0.565333;14
93.024;66;0.618667;14
93.64266667;67;0.789333;15
94.432;68;0.693333;15
95.12533333;69;2.352;15
97.47733333;70;0.794667;15
98.272;71;0.832;15
99.104;72;0.906667;15
100.0106667;73;5.06667;16
105.0773333;74;0.912667;16
105.99;75;0.698;17
106.688;76;0.704;17
107.392;77;0.682667;17
108.0746667;78;0.736;17
108.8106667;79;0.714667;17
109.5253333;80;0.693333;17
110.2186667;81;0.533333;17
110.752;82;0.512;17
111.264;83;0.48;17
111.744;84;0.656;18
112.4;85;11.455;18
123.855;86;1.81144;19
125.6664375;87;1.64556;20
127.312;88;1.02933;20
128.3413333;89;0.490667;20
128.832;90;1.80267;20
130.6346667;91;0.842667;20
131.4773333;92;0.682667;20
132.16;93;0.64;21
132.8;94;0.586667;21
133.3866667;95;0.672;21
134.0586667;96;0.672;21
134.7306667;97;0.565333;21
135.296;98;0.693333;21
135.9893333;99;0.586667;21
136.576;100;0.853333;21
137.4293333;101;1.22667;22
138.656;102;0.992;22
139.648;103;0.48;22
140.128;104;1.71733;22
141.8453333;105;0.885333;22
142.7306667;106;0.682667;22
143.4133333;107;0.565333;23
143.9786667;108;0.618667;23
144.5973333;109;0.597333;23
145.1946667;110;0.608;23
145.8026667;111;0.597333;23
146.4;112;0.608;23
147.008;113;0.661333;23
147.6693333;114;0.736;23
148.4053333;115;1.44775;24
149.8530833;116;1.03758;24
150.8906667;117;0.352;24
151.2426667;118;1.55901;24
152.8016771;119;2.06766;24
154.8693333;120;0.608;25
155.4773333;121;1.824;25
157.3013333;122;0.618667;25
157.92;123;1.42933;25
159.3493333;124;1.26933;26
160.6186667;125;1.20533;26
161.824;126;1.23733;26
163.0613333;127;2.368;26
165.4293333;128;0.565333;27
165.9946667;129;0.544;27
166.5386667;130;0.618667;27
167.1573333;131;0.533333;27
167.6906667;132;0.565333;27
168.256;133;0.832;27
169.088;134;3.49867;28
172.5866667;135;1.29067;28
173.8773333;136;1.184;29
175.0613333;137;0.970667;29
176.032;138;0.309333;29
176.3413333;139;0.661333;29
177.0026667;140;0.672;29
177.6746667;141;0.768;29
178.4426667;142;0.746667;29
179.1893333;143;0.938667;30
180.128;144;1.344;30
181.472;145;1.55733;30
183.0293333;146;1.48267;30
184.512;147;1.41867;30
185.9306667;148;1.44;31
187.3706667;149;1.48267;31
188.8533333;150;1.424;31
190.2773333;151;1.53067;31
191.808;152;1.42933;32
193.2373333;153;1.51467;32
194.752;154;1.48267;32
196.2346667;155;1.68533;32
197.92;156;0.727844;33
198.6478438;157;0.79749;33
199.4453333;158;3.62421;33
203.0695417;159;0.754458;34
203.824;160;0.698667;34
204.5226667;161;0.714667;34
205.2373333;162;3.744;34
208.9813333;163;0.736;35
209.7173333;164;0.698667;35
210.416;165;0.698667;35
211.1146667;166;0.704;35
211.8186667;167;0.693333;35
212.512;168;0.704;35
213.216;169;0.736;35
213.952;170;0.670042;35
214.6220417;171;0.741281;36
215.3633229;172;0.666094;36
216.0294167;173;0.65325;36
216.6826667;174;0.693333;36
217.376;175;0.690687;36
218.0666875;176;0.674646;36
218.7413333;177;0.789333;36
219.5306667;178;0.981333;36
220.512;179;0.746667;37
221.2586667;180;0.437333;37
221.696;181;0.469;37
222.165;182;0.459;37
222.624;183;0.458667;37
223.0826667;184;0.501333;37
223.584;185;2.61333;37
226.1973333;186;2.47467;38
228.672;187;2.4;38
231.072;188;5.728;39
236.8;189;0.714667;40
237.5146667;190;0.714667;40
238.2293333;191;0.704;40
238.9333333;192;1.41867;40
240.352;193;0.725333;40
241.0773333;194;0.736;40
241.8133333;195;0.64;40
242.4533333;196;0.688;41
243.1413333;197;0.741333;41
243.8826667;198;0.757333;41
244.64;199;1.45067;41
246.0906667;200;0.746667;41
246.8373333;201;0.810667;41
247.648;202;0.853333;41
248.5013333;203;0.810667;42
249.312;204;0.8;42
250.112;205;0.8;42
250.912;206;1.55733;42
252.4693333;207;0.768;42
253.2373333;208;0.842667;42
254.08;209;1.664;42
255.744;210;0.8;43
256.544;211;0.906667;43
257.4506667;212;1.81333;43
259.264;213;0.928;43
260.192;214;1.12;43
261.312;215;2.37867;43
263.6906667;216;0.96;44
264.6506667;217;0.885333;44
265.536;218;0.768;44
266.304;219;0.810667;44
267.1146667;220;0.8;44
267.9146667;221;0.821333;44
268.736;222;0.896;44
269.632;223;0.842667;45
270.4746667;224;0.8;45
271.2746667;225;0.789333;45
272.064;226;0.821333;45
