Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.555736961;1.1;2.5658;0;64.5
4.12154195;1.2;2.42649;23.3845;74.8
6.54802721;2.1;2.47293;24.7271;80
9.02095238;2.2;2.83283;24.2628;65.1
11.85378685;3.1;2.58903;21.1802;65.4
14.44281179;3.2;2.76317;23.1747;68
17.20598639;4.1;2.85478;21.7142;74.7
20.06077098;4.2;3.37977;21.0173;62.4
23.44054422;5.1;2.36844;17.7527;62.6
25.80897959;5.2;2.62385;25.3332;69.1
28.43283447;6.1;2.42649;22.8671;66.1
30.85931973;6.2;2.94893;24.7271;75.7
33.80825397;7.1;2.31039;20.3463;65
36.11863946;7.2;2.93732;25.9697;75.9
39.05596372;8.1;2.60063;20.4268;75.9
41.65659864;8.2;2.5658;23.0713;79.1
44.22240363;9.1;3.40172;23.3845;76.9
47.62412698;9.2;2.92571;17.6381;64.6
50.54984127;10.1;3.27401;20.5078;68.8
53.82385488;10.2;2.67029;18.3261;71.7
56.49414966;11.1;2.78639;22.4694;64.8
59.28054422;11.2;3.73841;21.5332;66.2
63.01895692;12.1;2.96054;16.0496;65.4
65.97950113;12.2;2.92571;20.2665;67.4
68.90521542;13.1;2.99537;20.5078;65.2
71.90058957;13.2;3.33206;20.0309;63.4
75.23265306;14.1;2.97215;18.0069;69.5
78.20480726;14.2;2.71673;20.1874;72.5
80.92154195;15.1;3.04181;22.0853;74.2
83.96335601;15.2;3.07664;19.7251;63.8
87.04;16.1;2.71673;19.5018;63.6
89.75673469;16.2;2.76317;22.0853;68.1
92.5199093;17.1;2.65868;21.7142;68.2
95.1785941;17.2;2.94893;22.5675;65.6
98.12752834;18.1;2.75156;20.3463;67.7
100.879093;18.2;2.94893;21.8058;63.4
103.8280272;19.1;3.23252;20.3463;60.9
107.0605442;19.2;3.83796;18.5614;39
110.8985034;20.1;4.22603;15.6333;51.6
115.1245351;20.2;3.7268;14.1977;60.7
118.8513379;21.1;2.24073;16.0996;59.5
121.0920635;21.2;2.43503;26.777;78.6
123.5270975;22.1;2.63984;24.6403;75.8
126.1669388;22.2;2.63812;22.7286;74.3
128.8050567;23.1;2.20193;22.7435;70.2
131.0069841;23.2;2.31039;27.2489;76.1
133.3173696;24.1;2.62288;25.9697;77.4
135.9402494;24.2;2.77576;22.8756;80.8
138.7160091;25.1;2.24073;21.6157;80.1
140.9567347;25.2;2.50776;26.777;83.9
143.4644898;26.1;2.4381;23.9258;86.5
145.902585;26.2;2.70243;24.6094;84
148.6050113;27.1;2.30147;22.2023;69.5
150.9064853;27.2;2.64707;26.0702;81.6
153.5535601;28.1;2.28717;22.6665;85.9
155.8407256;28.2;2.41488;26.2333;85.5
158.2556009;29.1;2.542;24.846;84
160.7975964;29.2;2.76376;23.6035;78.5
163.5613605;30.1;2.72834;21.7095;82.9
166.2897052;30.2;2.67884;21.9914;79.2
168.9685488;31.1;2.73141;22.3977;68.9
171.6999546;31.2;2.69549;21.9667;74.4
174.3954422;32.1;2.74959;22.2594;70.4
177.145034;32.2;2.73995;21.8214;63.9
179.8849887;33.1;2.69351;21.8982;68.2
182.5785034;33.2;2.57741;22.2757;62.6
185.1559184;34.1;2.49615;23.2791;64
187.6520635;34.2;2.61224;24.0371;62.7
190.2643084;35.1;2.61224;22.9688;62.4
192.8765533;35.2;2.6819;22.9688;64.6
195.558458;36.1;2.48454;22.3722;66.2
198.0429932;36.2;2.798;24.1494;68.4
200.8409977;37.1;2.89088;21.4439;62.8
203.7318821;37.2;2.63546;20.7549;67.5
206.3673469;38.1;2.31408;22.7664;73.8
208.6814286;38.2;2.37399;25.9282;75.1
211.0554195;39.1;2.08054;25.2739;77.2
213.1359637;39.2;2.26395;28.8386;82.7
215.3999093;40.1;2.25234;26.5024;85.4
217.6522449;40.2;2.25234;26.639;83.8
219.9045805;41.1;2.15946;26.639;88.3
222.0640363;41.2;2.27556;27.7848;80.8
224.3395918;42.1;2.34522;26.3672;85.3
226.6848073;42.2;2.38458;25.584;76.9
229.0693878;43.1;2.68898;25.1617;72.1
231.7583673;43.2;3.11147;22.3133;66.3
234.8698413;44.1;2.83283;19.2835;62.8
237.7026757;44.2;2.50776;21.1802;74.4
240.2104308;45.1;2.54259;23.9258;74.6
242.7530159;45.2;2.85605;23.598;62.2
245.6090703;46.1;2.61224;21.008;63.2
248.2213152;46.2;2.94893;22.9688;67.2
251.1702494;47.1;3.1185;20.3463;74.1
254.2887528;47.2;3.33664;19.24;61.6
257.6253968;48.1;2.64707;17.9821;62
260.2724717;48.2;2.64707;22.6665;70.2
262.9195465;49.1;2.5658;22.6665;65.1
