Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.68;1;2.37;0;59.1
4.05;2;2.04;25.3165;73.5
6.09;3;2.1075;29.4118;69.7
8.1975;4;2.1825;28.4698;75
10.38;5;2.235;27.4914;72.3
12.615;6;2.085;26.8456;72.4
14.7;7;2.415;28.777;71.4
17.115;8;2.1;24.8447;67.1
19.215;9;2.0475;28.5714;65.6
21.2625;10;1.875;29.304;67.8
23.1375;11;1.94483;32;73.5
25.08233333;12;1.91767;30.851;67.8
27;13;1.7625;31.288;72.9
28.7625;14;1.7925;34.0426;75
30.555;15;1.935;33.4728;76
32.49;16;2.175;31.0078;74.1
34.665;17;2.17208;27.5862;74.7
36.83708333;18;1.96777;27.6232;73.8
38.80485417;19;1.84515;30.4914;65.2
40.65;20;1.8225;32.5178;62.9
42.4725;21;1.8375;32.9218;72.7
44.31;22;1.89;32.6531;77.1
46.2;23;1.8975;31.746;75.7
48.0975;24;1.905;31.6206;78.9
50.0025;25;1.9725;31.4961;74.7
51.975;26;2.0475;30.4183;80.3
54.0225;27;1.98;29.304;77.4
56.0025;28;1.8075;30.303;83.2
57.81;29;1.785;33.195;78.5
59.595;30;1.7025;33.6134;76.3
61.2975;31;1.74;35.2423;84.6
63.0375;32;1.8926;34.4828;80.1
64.93010417;33;2.20725;31.7024;74.2
67.13735417;34;1.91515;27.1831;70.7
69.0525;35;1.8825;31.3292;75.8
70.935;36;1.8675;31.8725;79.3
72.8025;37;1.815;32.1285;77.5
74.6175;38;1.8225;33.0578;74.3
76.44;39;1.875;32.9218;76.6
78.315;40;1.8675;32;78.4
80.1825;41;2.0025;32.1285;78.8
82.185;42;1.7925;29.9625;71.1
83.9775;43;1.762;33.4728;77.3
85.7395;44;1.6955;34.0522;76.9
87.435;45;1.7325;35.3878;79.2
89.1675;46;1.725;34.632;79
90.8925;47;1.6275;34.7826;80.4
92.52;48;1.60808;36.8664;81.3
94.12808333;49;1.63192;37.3115;79.7
95.76;50;1.65;36.7666;82.8
97.41;51;1.5825;36.3636;82.1
98.9925;52;1.635;37.9147;82.5
100.6275;53;1.68;36.6972;82.8
102.3075;54;1.725;35.7143;82.4
104.0325;55;1.6425;34.7826;80.7
105.675;56;1.71;36.5297;81.6
107.385;57;2.1225;35.0877;84.1
109.5075;58;1.95;28.2686;74.4
111.4575;59;1.6425;30.7692;80.9
113.1;60;1.8;36.5297;81.5
114.9;61;1.7925;33.3333;77.3
116.6925;62;1.80458;33.4728;77.3
118.4970833;63;1.90042;33.2487;81
120.3975;64;1.77;31.572;79.9
122.1675;65;1.9125;33.8983;80.3
124.08;66;2.325;31.3725;81.4
126.405;67;2.05794;25.8065;68.9
128.4629375;68;1.90185;29.1554;67.3
130.3647917;69;2.02521;31.5482;73.5
132.39;70;1.8975;29.6266;80.1
134.2875;71;2.0775;31.6206;78.9
136.365;72;2.0325;28.8809;72.3
138.3975;73;2.09931;29.5203;68.4
140.4968125;74;2.04069;28.5808;72.1
142.5375;75;2.0925;29.4019;70.9
144.63;76;2.29973;28.6738;71.3
146.9297292;77;2.17027;26.09;70.6
149.1;78;2.1825;27.6463;66.9
151.2825;79;2.055;27.4914;68.8
153.3375;80;2.0025;29.1971;71.2
155.34;81;2.04;29.9625;69.9
157.38;82;2.085;29.4118;72.8
159.465;83;2.0175;28.777;70.5
161.4825;84;2.055;29.7398;69.3
163.5375;85;2.055;29.1971;72.5
165.5925;86;1.91325;29.1971;76.3
167.50575;87;2.05425;31.3603;71
169.56;88;2.025;29.2077;69.6
171.585;89;2.055;29.6296;69.2
173.64;90;2.1675;29.1971;63.8
175.8075;91;2.0025;27.6817;68.5
177.81;92;1.98;29.9625;74.6
179.79;93;2.00583;30.303;72.9
181.7958333;94;1.92417;29.9128;78.3
183.72;95;1.9125;31.1823;76.6
185.6325;96;1.9275;31.3725;79.1
187.56;97;1.875;31.1284;75.8
189.435;98;1.89817;32;79
191.3331667;99;1.87433;31.6094;74.2
193.2075;100;1.95;32.0114;78.1
195.1575;101;1.8525;30.7692;75.2
197.01;102;1.95;32.3887;77.7
198.96;103;1.8075;30.7692;73.9
200.7675;104;1.8225;33.195;79.8
202.59;105;1.995;32.9218;78
204.585;106;1.965;30.0752;76.8
206.55;107;1.92;30.5344;70.3
208.47;108;1.935;31.25;80.8
210.405;109;1.965;31.0078;79.8
212.37;110;1.89;30.5344;79.5
214.26;111;1.815;31.746;83.9
216.075;112;1.815;33.0578;85.9
217.89;113;1.8225;33.0578;86.4
219.7125;114;1.79117;32.9218;86.5
221.5036667;115;1.76383;33.4977;86.2
223.2675;116;1.815;34.0168;86.6
225.0825;117;1.8075;33.0578;85.1
226.89;118;1.8075;33.195;87.8
228.6975;119;1.8075;33.195;86.6
230.505;120;1.8;33.195;85.6
232.305;121;1.79094;33.3333;87.1
234.0959375;122;1.8196;33.502;85.2
235.9155417;123;1.81835;32.9742;86.4
237.7338958;124;1.8311;32.9969;87.1
239.565;125;2.16;32.7671;88
241.725;126;2.08592;27.7778;85.7
243.8109167;127;1.80658;28.7643;81.3
245.6175;128;1.875;33.2119;86.4
247.4925;129;2.01;32;83.7
249.5025;130;1.83;29.8507;81
251.3325;131;1.8525;32.7869;82.5
253.185;132;1.8975;32.3887;84.5
255.0825;133;2.13;31.6206;82.6
257.2125;134;2.01785;28.169;71.5
259.2303542;135;1.80715;29.7346;74.8
261.0375;136;1.8075;33.2015;81.4
262.845;137;1.9275;33.195;75.9
264.7725;138;1.86896;31.1284;71.6
266.6414583;139;1.75092;32.1034;70
268.392375;140;1.80262;34.2678;77.5
270.195;141;1.86;33.2848;76.6
272.055;142;1.8375;32.2581;70.1
273.8925;143;1.905;32.6531;67.7
275.7975;144;1.9125;31.4961;65
277.71;145;1.7925;31.3725;74.7
279.5025;146;1.8;33.4728;70
281.3025;147;1.77;33.3333;72.3
283.0725;148;1.8075;33.8983;66.3
