Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
15.37351474;13.4;0.192562;280.653;57.2
15.5660771;13.5;0.190975;311.587;66.9
15.75705215;13.6;0.279229;314.177;64.1
16.03628118;14.1;0.235102;214.877;65.5
16.27138322;14.2;0.269932;255.208;63.3
16.54131519;14.3;0.258322;222.278;61.1
16.79963719;14.4;0.275737;232.268;54.5
17.07537415;14.5;0.22059;217.599;66
17.29596372;14.6;0.171247;271.998;66.3
17.46721088;15.1;0.191565;350.371;66
17.65877551;15.2;0.182857;313.21;68.5
17.84163265;15.3;0.219002;328.125;63.2
18.06063492;15.4;0.198957;273.97;57.2
18.25959184;15.5;0.234943;301.573;68.6
18.49453515;15.6;0.200431;255.381;59.7
18.69496599;16.1;0.183492;299.355;69.8
18.87845805;16.2;0.17932;326.99;68.8
19.05777778;16.3;0.198209;334.598;65.2
19.2559864;16.4;0.190726;302.711;64.5
19.44671202;16.5;0.171247;314.588;67.6
19.61795918;16.6;0.191565;350.371;64.1
19.80952381;17.1;0.207188;313.21;72.3
20.01671202;17.2;0.196259;289.592;69.6
20.21297052;17.3;0.191565;305.719;67
20.40453515;17.4;0.188662;313.21;67
20.59319728;17.5;0.213991;318.029;70.5
20.80718821;17.6;0.218163;280.386;63
21.02535147;18.1;0.187528;275.023;69.9
21.21287982;18.2;0.175601;319.952;72.4
21.38848073;18.3;0.187982;341.684;66.2
21.57646259;18.4;0.169025;319.18;66.9
21.74548753;18.5;0.17415;354.977;71.9
21.91963719;18.6;0.194467;344.531;69.9
22.11410431;19.1;0.20898;308.535;71.1
22.3230839;19.2;0.182857;287.109;71.6
22.50594104;19.3;0.184535;328.125;69
22.69047619;19.4;0.191224;325.141;66.6
22.88170068;19.5;0.204739;313.767;70.4
23.08643991;19.6;0.214785;293.056;66.7
23.30122449;20.1;0.188662;279.35;75.1
23.48988662;20.2;0.182358;318.029;75.1
23.6722449;20.3;0.167642;329.023;72.7
23.83988662;20.4;0.175351;357.906;75.2
24.0152381;20.5;0.182857;342.17;74.9
24.19809524;20.6;0.203175;328.125;72.6
24.40126984;21.1;0.192925;295.313;76.6
24.59419501;21.2;0.181497;311.001;71.1
24.77569161;21.3;0.188662;330.585;70.4
24.96435374;21.4;0.179955;318.029;67.2
25.14430839;21.5;0.188662;333.417;74.1
25.33297052;21.6;0.191565;318.029;69.2
25.52453515;22.1;0.197823;313.21;75.6
25.72235828;22.2;0.202721;303.301;69.5
25.92507937;22.3;0.18576;295.973;68.7
26.110839;22.4;0.182857;322.998;71.3
26.29369615;22.5;0.182857;328.125;75
26.47655329;22.6;0.20898;328.125;67.1
26.68553288;23.1;0.200272;287.109;74.1
26.88580499;23.2;0.171247;299.592;68.2
27.05705215;23.3;0.199728;350.371;70.3
27.25678005;23.4;0.177596;300.409;62.1
27.43437642;23.5;0.20737;337.845;68.8
27.64174603;23.6;0.211429;289.338;58.8
27.8531746;24.1;0.222653;283.784;69.3
28.07582766;24.2;0.200272;269.478;67.3
28.27609977;24.3;0.172449;299.592;64.8
28.44854875;24.4;0.228095;347.929;58.5
28.67664399;24.5;0.18576;263.048;72.1
28.86240363;24.6;0.20898;322.998;70.1
29.07138322;25.1;0.179955;287.109;71.7
29.25133787;25.2;0.17415;333.417;66.2
29.42548753;25.3;0.177052;344.531;70.1
29.60253968;25.4;0.19737;338.883;63.4
29.7999093;25.5;0.200272;303.998;67.7
30.00018141;25.6;0.226395;299.592;58.3
30.22657596;26.1;0.210159;265.024;69.2
30.43673469;26.2;0.206916;285.499;68.7
30.64365079;26.3;0.189569;289.973;66.8
30.83321996;26.4;0.223469;316.507;58.2
31.05668934;26.5;0.179955;268.493;66.1
31.23664399;26.6;0.214785;333.417;66.6
31.45142857;27.1;0.206077;279.35;68.9
31.65750567;27.2;0.226395;291.153;67.3
31.88390023;27.3;0.177052;265.024;65.3
32.06095238;27.4;0.200272;338.883;58.6
32.26122449;27.5;0.223492;299.592;64.8
32.48471655;27.6;0.222721;268.466;62.6
32.70743764;28.1;0.203946;269.395;64.7
32.91138322;28.2;0.223492;294.196;62.7
33.13487528;28.3;0.278639;268.466;64.7
33.41351474;28.4;0.345397;215.332;57.2
33.75891157;28.5;0.215442;173.713;62.5
33.97435374;28.6;0.19381;278.497;64.7
34.16816327;29.1;0.179955;309.582;71.3
34.34811791;29.2;0.206077;333.417;69.9
34.55419501;29.3;0.215624;291.153;69.4
34.76981859;29.4;0.211043;278.263;60.2
34.98086168;29.5;0.2322;284.302;70
35.21306122;29.6;0.246712;258.398;64.1
35.45977324;30.1;0.217687;243.199;66.4
35.67746032;30.2;0.18576;275.625;67.4
35.86321996;30.3;0.200272;322.998;65.1
36.06349206;30.4;0.18576;299.592;63.9
36.2492517;30.5;0.203175;322.998;69.7
36.4524263;30.6;0.206077;295.313;63.5
36.6585034;31.1;0.177143;291.153;68.9
36.83564626;31.2;0.153741;338.71;69.7
36.98938776;31.3;0.18576;390.265;71.1
37.17514739;31.4;0.229297;322.998;61.4
37.40444444;31.5;0.219342;261.669;71.8
37.62378685;31.6;0.213129;273.545;63
37.8369161;32.1;0.210975;281.519;68.2
38.04789116;32.2;0.192948;284.394;72.2
38.240839;32.3;0.205601;310.965;68.4
38.44643991;32.4;0.171247;291.828;66.4
38.61768708;32.5;0.168345;350.371;68.6
38.78603175;32.6;0.223492;356.412;70.3
39.00952381;33.1;0.20898;268.466;72.5
39.2185034;33.2;0.194467;287.109;72.7
39.41297052;33.3;0.191655;308.535;68.3
39.60462585;33.4;0.203084;313.062;62.1
39.80770975;33.5;0.196576;295.444;69.7
40.00428571;33.6;0.212676;305.226;63.7
40.21696145;34.1;0.20898;282.12;70
40.42594104;34.2;0.165442;287.109;70.5
40.59138322;34.3;0.177052;362.664;67.9
40.76843537;34.4;0.188662;338.883;68.8
40.95709751;34.5;0.16254;318.029;73.4
41.11963719;34.6;0.211882;369.141;73.4
41.33151927;35.1;0.19941;283.176;72.6
41.53092971;35.2;0.195329;300.887;72.9
41.7262585;35.3;0.202404;307.174;68.9
41.92866213;35.4;0.195238;296.437;64.6
42.12390023;35.5;0.186916;307.317;71.5
42.31081633;35.6;0.225238;321;67.8
42.53605442;36.1;0.183039;266.385;73.7
42.71909297;36.2;0.197959;327.8;73.4
42.91705215;36.3;0.150159;303.093;72.7
43.06721088;36.4;0.177052;399.577;71.9
43.24426304;36.5;0.17415;338.883;74.6
43.4184127;36.6;0.182857;344.531;74.3
43.60126984;37.1;0.19737;328.125;73
43.79863946;37.2;0.20322;303.998;71.6
44.00185941;37.3;0.203129;295.247;67
44.20498866;37.4;0.203175;295.378;64.8
44.40816327;37.5;0.200272;295.313;64.3
44.60843537;37.6;0.377324;299.592;62
44.98575964;38.1;0.188662;159.014;65.9
45.17442177;38.2;0.24381;318.029;67.6
45.41823129;38.3;0.188662;246.094;64.9
45.60689342;38.4;0.18576;318.029;71
45.79265306;38.5;0.203152;322.998;71.8
45.99580499;38.6;0.188685;295.345;70.7
46.1844898;39.1;0.205918;317.991;70.2
46.39040816;39.2;0.209206;291.378;68.2
46.59961451;39.3;0.197302;286.798;70.9
46.7969161;39.4;0.189887;304.103;70.5
46.98680272;39.5;0.186213;315.978;73.1
47.17301587;39.6;0.199048;322.211;71.4
47.37206349;40.1;0.225941;301.435;71.9
47.59800454;40.2;0.194467;265.556;70.2
47.79247166;40.3;0.191565;308.535;69
47.98403628;40.4;0.168345;313.21;72.2
48.15238095;40.5;0.182857;356.412;76.6
48.3352381;40.6;0.234717;328.125;75.2
48.56995465;41.1;0.16873;255.627;74.7
48.73868481;41.2;0.188662;355.597;72.8
48.92734694;41.3;0.22059;318.029;71.4
49.14793651;41.4;0.206077;271.998;67.9
49.35401361;41.5;0.195624;291.153;72.4
49.54963719;41.6;0.172993;306.711;69.8
49.72263039;42.1;0.188662;346.834;73.4
49.91129252;42.2;0.179955;318.029;77.6
50.09124717;42.3;0.194467;333.417;78.1
50.28571429;42.4;0.17415;308.535;77.5
50.45986395;42.5;0.209887;344.531;77.9
50.66975057;42.6;0.192449;285.869;74.8
50.86219955;43.1;0.193447;311.771;75.4
51.05564626;43.2;0.219819;310.163;72.5
51.27546485;43.3;0.194331;272.952;75.7
51.46979592;43.4;0.171383;308.751;74.1
51.64117914;43.5;0.191565;350.093;76.5
51.83274376;43.6;0.18576;313.21;75.5
52.0185034;44.1;0.20898;322.998;74.7
52.22748299;44.2;0.179955;287.109;75
52.40743764;44.3;0.177052;333.417;76.1
52.5844898;44.4;0.159637;338.883;75.6
52.74412698;44.5;0.190181;375.852;75.6
52.93430839;44.6;0.181338;315.488;76
53.11564626;45.1;0.217687;330.874;74.6
53.33333333;45.2;0.199955;275.625;73.6
53.53328798;45.3;0.174467;300.068;74.7
53.7077551;45.4;0.179955;343.904;72.8
53.88770975;45.5;0.17415;333.417;70.6
54.06185941;45.6;0.240907;344.531;74.7
54.30276644;46.1;0.235102;249.059;76.6
54.53786848;46.2;0.217868;255.208;73.8
54.75573696;46.3;0.204603;275.396;72
54.96034014;46.4;0.192857;293.251;74.4
55.15319728;46.5;0.182857;311.111;80
55.33605442;46.6;0.16254;328.125;75.9
55.4985941;47.1;0.194467;369.141;75.4
55.69306122;47.2;0.182857;308.535;75.2
55.87591837;47.3;0.16254;328.125;75.7
56.03845805;47.4;0.182857;369.141;73.8
56.22131519;47.5;0.205782;328.125;76.7
56.42709751;47.6;0.209274;291.57;73.2
56.63637188;48.1;0.216077;286.705;76.6
56.85244898;48.2;0.169955;277.679;75.2
57.02240363;48.3;0.17415;353.035;74.3
57.19655329;48.4;0.191565;344.531;77.7
57.38811791;48.5;0.168345;313.21;78.7
57.55646259;48.6;0.18576;356.412;76.4
57.74222222;49.1;0.192449;322.998;79.1
57.9346712;49.2;0.161655;311.771;77.3
58.09632653;49.3;0.18576;371.16;77.6
58.28208617;49.4;0.177052;322.998;74.3
58.45913832;49.5;0.210408;338.883;75.5
58.66954649;49.6;0.230771;285.16;75.1
58.90031746;50.1;0.210794;259.998;75.8
59.11111111;50.2;0.181043;284.639;74.6
59.2921542;50.3;0.16254;331.413;74.5
59.45469388;50.4;0.168345;369.141;74.8
59.62303855;50.5;0.18576;356.412;76.4
59.80879819;50.6;0.18576;322.998;72.2
59.99455782;51.1;0.206599;322.998;75.5
60.20115646;51.2;0.170726;290.418;76.1
60.37188209;51.3;0.196984;351.441;76
60.56886621;51.4;0.177438;304.593;72.2
60.74630386;51.5;0.193356;338.147;76.3
60.93965986;51.6;0.192676;310.308;73.8
61.1323356;52.1;0.188662;311.404;76.8
61.32099773;52.2;0.177052;318.029;76.5
61.49804989;52.3;0.194467;338.883;76.7
61.69251701;52.4;0.168345;308.535;75.4
61.86086168;52.5;0.192404;356.412;77.2
62.05326531;52.6;0.216848;311.844;75.9
62.27011338;53.1;0.203175;276.691;77.5
62.47328798;53.2;0.200272;295.313;79.4
62.67356009;53.3;0.174104;299.592;76.5
62.8476644;53.4;0.177097;344.621;73.6
63.02476191;53.5;0.188662;338.796;78.9
63.21342404;53.6;0.220385;318.029;77.3
63.43380952;54.1;0.197574;272.25;76.8
63.63138322;54.2;0.17415;303.684;76.4
63.80553288;54.3;0.18576;344.531;77.8
63.99129252;54.4;0.185896;322.998;76.8
64.17718821;54.5;0.182404;322.762;79.8
64.35959184;54.6;0.223356;328.941;77.3
64.58294785;55.1;0.194444;268.629;77.5
64.77739229;55.2;0.180295;308.571;76.2
64.95768708;55.3;0.180091;332.788;78.2
65.13777778;55.4;0.16254;333.165;79.1
65.30031746;55.5;0.193605;369.141;81.1
65.4939229;55.6;0.177914;309.909;77.6
65.67183674;56.1;0.200272;337.242;79.4
65.87210884;56.2;0.182857;299.592;78.5
66.05496599;56.3;0.191565;328.125;81
66.24653061;56.4;0.165442;313.21;77.5
66.41197279;56.5;0.19737;362.664;80.8
66.6093424;56.6;0.182857;303.998;77.8
66.79219955;57.1;0.194082;328.125;79.5
66.98628118;57.2;0.162925;309.148;78.3
67.14920635;57.3;0.18576;368.267;81.2
67.33496599;57.4;0.168345;322.998;78
67.50331066;57.5;0.206077;356.412;81.7
67.70938776;57.6;0.203175;291.153;78.2
67.91256236;58.1;0.284444;295.313;79.6
68.1970068;58.2;0.267029;210.938;79.4
68.46403628;58.3;0.226395;224.694;78.9
68.69043084;58.4;0.203175;265.024;78.1
68.89360544;58.5;0.191565;295.313;77.8
69.08517007;58.6;0.200272;313.21;77.6
69.28544218;59.1;0.182857;299.592;79.1
69.46829932;59.2;0.19737;328.125;75.8
69.66566893;59.3;0.223492;303.998;68.5
69.889161;59.4;0.235193;268.466;63.6
70.12435374;59.5;0.206712;255.11;69
70.33106576;59.6;0.225669;290.259;62.2
70.55673469;60.1;0.217687;265.876;63.2
70.77442177;60.2;0.203175;275.625;67.2
70.97759637;60.3;0.2322;295.313;66.7
71.20979592;60.4;0.153832;258.398;70
71.36362812;60.5;0.171043;390.035;68.8
71.5346712;60.6;0.206281;350.789;66.9
71.74095238;61.1;0.200272;290.865;67
71.94122449;61.2;0.200272;299.592;67.2
72.1414966;61.3;0.177438;299.592;69.1
72.31893424;61.4;0.205692;338.147;64.8
72.52462585;61.5;0.188027;291.699;71.7
72.71265306;61.6;0.177687;319.103;66.3
72.89034014;62.1;0.205442;337.672;65.4
73.09578231;62.2;0.186395;292.053;67.1
73.28217687;62.3;0.19737;321.898;64.9
73.47954649;62.4;0.171247;303.998;69.7
73.65079365;62.5;0.156735;350.371;68
73.80752835;62.6;0.223492;382.813;66.5
74.03102041;63.1;0.183152;268.466;71.2
74.21417234;63.2;0.170952;327.597;69.1
74.38512472;63.3;0.201859;350.975;71.2
74.58698413;63.4;0.184172;297.237;63.8
74.77115646;63.5;0.200363;325.782;70.7
74.97151927;63.6;0.200181;299.457;64
75.17170068;64.1;0.17415;299.728;70.1
75.34585034;64.2;0.179955;344.531;68.8
75.52580499;64.3;0.168345;333.417;69.6
75.69414966;64.4;0.188662;356.412;70
75.88281179;64.5;0.174989;318.029;75.2
76.05780045;64.6;0.19678;342.879;69
76.2545805;65.1;0.189864;304.909;67.4
76.44444444;65.2;0.181406;316.016;64
76.62585034;65.3;0.165442;330.75;63.6
76.79129252;65.4;0.17415;362.664;66.4
76.96544218;65.5;0.159637;344.531;69.7
77.12507937;65.6;0.182857;375.852;65.6
77.30793651;66.1;0.206077;328.125;67.2
77.51401361;66.2;0.159637;291.153;64.9
77.67365079;66.3;0.168345;375.852;66.5
77.84199547;66.4;0.168345;356.412;67.5
78.01034014;66.5;0.188662;356.412;70
78.19900227;66.6;0.182857;318.029;72.8
78.38185941;67.1;0.16254;328.125;73.3
78.54439909;67.2;0.171247;369.141;74.6
78.71564626;67.3;0.22059;350.371;70.1
78.93623583;67.4;0.191565;271.998;65.8
79.12780045;67.5;0.200408;313.21;69.5
79.32820862;67.6;0.205941;299.389;65.8
79.53414966;68.1;0.18576;291.346;67.4
79.7199093;68.2;0.226395;322.998;70.6
79.94630386;68.3;0.200272;265.024;68.9
80.14657596;68.4;0.188662;299.592;64.6
80.3352381;68.5;0.179955;318.029;61.8
80.51519274;68.6;0.19737;333.417;66.8
80.71256236;69.1;0.177052;303.998;69.3
80.88961451;69.2;0.191565;338.883;68.1
81.08117914;69.3;0.20898;313.21;64
81.29015873;69.4;0.203175;287.109;63.4
81.49333333;69.5;0.22059;295.313;66.3
81.7139229;69.6;0.217687;271.998;60.1
81.93160998;70.1;0.196395;275.625;64.8
82.12800454;70.2;0.253492;305.507;68.2
82.3814966;70.3;0.20898;236.694;66.3
82.59047619;70.4;0.333787;287.109;63.4
82.92426304;70.5;0.200272;179.755;65.8
83.12453515;70.6;0.214785;299.592;65.2
83.33931973;71.1;0.179955;279.35;63.3
83.51927438;71.2;0.18576;333.417;66
83.70503401;71.3;0.194467;322.998;64.2
83.89950113;71.4;0.191565;308.535;60.9
84.09106576;71.5;0.217687;313.21;63.5
84.30875283;71.6;0.156735;275.625;64.3
84.46548753;72.1;0.223492;382.813;65.8
84.68897959;72.2;0.17415;268.466;63.7
84.86312925;72.3;0.228345;344.531;66.3
85.09147392;72.4;0.218639;262.761;64.9
85.31011338;72.5;0.22059;274.424;61.7
85.53070295;72.6;0.272834;271.998;57.2
85.80353742;73.1;0.24381;219.914;65
86.04734694;73.2;0.214785;246.094;61.7
86.26213152;73.3;0.249615;279.35;55.2
86.51174603;73.4;0.269932;240.371;52.8
86.78167801;73.5;0.2322;222.278;67.6
87.01387755;73.6;0.223492;258.398;63.2
87.23736962;74.1;0.202041;268.466;67.7
87.43941043;74.2;0.227551;296.97;66.4
87.66696145;74.3;0.216644;263.677;71.1
87.88360544;74.4;0.224512;276.952;64.9
88.10811791;74.5;0.228594;267.246;61.5
88.33671202;74.6;0.270635;262.474;58.6
88.60734694;75.1;0.243628;221.701;66
88.85097506;75.2;0.257052;246.277;60.3
89.10802721;75.3;0.248163;233.416;51.9
89.35619048;75.4;0.223492;241.776;56.9
89.57968254;75.5;0.271633;268.466;64.2
89.85131519;75.6;0.404649;220.887;54.1
90.25596372;76.1;0.294331;148.277;62.1
90.55029479;76.2;0.283265;203.852;58.3
90.83356009;76.3;0.336689;211.816;53.1
91.17024943;76.4;1.67474;178.206;47.3
92.84498866;76.5;0.342494;35.8265;62
93.18748299;76.6;0.316871;175.185;64.4
93.50435374;77.1;0.402948;189.352;62.7
93.90730159;77.2;0.404263;148.903;59.7
94.31156463;77.3;0.41873;148.418;49.5
94.73029479;77.4;0.848844;143.29;45.1
95.57913832;77.5;0.345397;70.6844;55.7
95.92453515;77.6;0.369819;173.713;59.3
96.29435374;78.1;0.518345;162.242;56.8
96.81269841;78.2;0.420204;115.753;52.4
97.23290249;78.3;0.478685;142.788;48
97.7115873;78.4;0.485601;125.343;45.2
98.19718821;78.5;0.383129;123.558;56.2
98.58031746;78.6;0.246712;156.605;64.5
98.82702948;79.1;0.319274;243.199;63
99.14630386;79.2;0.235102;187.926;66
99.3814059;79.3;0.206077;255.208;66.2
99.58748299;79.4;0.217687;291.153;64.1
99.80517007;79.5;0.223492;275.625;67.1
100.0286621;79.6;0.252517;268.466;70
100.2811791;80.1;0.229093;237.608;70.4
100.5102721;80.2;0.212086;261.902;73.8
100.7223583;80.3;0.206077;282.904;70.2
100.9284354;80.4;0.22644;291.153;73.2
101.1548753;80.5;0.310522;264.971;70.6
101.4653968;80.6;0.240658;193.223;68.6
101.7060544;81.1;0.238254;249.317;67.6
101.9443084;81.2;0.2322;251.832;69.1
102.1765079;81.3;0.217687;258.398;69.8
102.394195;81.4;0.19737;275.625;70.2
102.5915646;81.5;0.217687;303.998;68.1
102.8092517;81.6;0.206077;275.625;68.9
103.0153288;82.1;0.220612;291.153;70.7
103.235941;82.2;0.216077;271.97;75.3
103.4520181;82.3;0.248299;277.679;70.9
103.7003175;82.4;0.240907;241.644;73.1
103.9412245;82.5;0.269932;249.059;68.8
104.2111565;82.6;0.249615;222.278;69.4
104.460771;83.1;0.249615;240.371;73
104.7103855;83.2;0.2322;240.371;74.7
104.942585;83.3;0.255419;258.398;72.8
105.1980045;83.4;0.214785;234.908;74.4
105.4127891;83.5;0.252517;279.35;74.4
105.6653061;83.6;0.214785;237.608;75.4
105.8800907;84.1;0.2322;279.35;73.2
106.1122902;84.2;0.246712;258.398;73.7
106.3590023;84.3;0.238005;243.199;74.4
106.5970068;84.4;0.217687;252.096;73.6
106.8146939;84.5;0.261224;275.625;73.7
107.0759184;84.6;0.316372;229.688;75.2
107.3922902;85.1;0.307664;189.65;73.4
107.6999546;85.2;0.258322;195.018;73.5
107.9582766;85.3;0.223628;232.268;73.1
108.1819048;85.4;0.208844;268.303;74.8
108.3907483;85.5;0.229524;287.296;72.6
108.6202721;85.6;0.226168;261.411;74.7
108.8464399;86.1;0.238005;265.29;70.5
109.0844444;86.2;0.223492;252.096;75
109.3079365;86.3;0.267029;268.466;71.7
109.574966;86.4;0.230408;224.694;74.3
109.8053742;86.5;0.231088;260.407;71.7
110.0364626;86.6;0.242426;259.641;71.2
110.2788889;87.1;0.2539;247.498;73.1
110.5327891;87.2;0.200272;236.313;78.4
110.7330612;87.3;0.240907;299.592;75.3
110.9739683;87.4;0.240907;249.059;72.4
111.2148753;87.5;0.290249;249.059;74.6
111.5051247;87.6;0.298957;206.719;74.9
111.8040816;88.1;0.311519;200.698;71.7
112.1156009;88.2;0.274785;192.604;70.9
112.3903855;88.3;0.275737;218.353;61.2
112.6661224;88.4;0.34737;217.599;54.2
113.0134921;88.5;0.252494;172.727;64.4
113.2659864;88.6;0.308617;237.629;69.9
113.5746032;89.1;0.333787;194.416;63.8
113.90839;89.2;0.262948;179.755;61.9
114.1713379;89.3;0.274014;228.182;54.5
114.4453515;89.4;0.325079;218.967;48.9
114.7704308;89.5;0.339592;184.57;55.9
115.1100227;89.6;0.287347;176.683;65.6
115.3973696;79.1;0.258322;208.807;65.6
115.6556916;79.2;0.229297;232.268;68.4
115.8849887;79.3;0.211882;261.669;68.8
116.0968707;79.4;0.24381;283.176;65.5
116.3406803;79.5;0.188367;246.094;68.2
116.5290476;79.6;0.264422;318.527;71.4
116.7934694;80.1;0.191973;226.91;70.4
116.9854422;80.2;0.249206;312.544;73.8
117.2346485;80.3;0.235102;240.764;72.5
117.4697506;80.4;0.255419;255.208;76.9
117.7251701;80.5;0.298957;234.908;73.1
118.024127;80.6;0.22059;200.698;71.2
118.2447166;81.1;0.267029;271.998;70.7
118.511746;81.2;0.223492;224.694;70.6
118.7352381;81.3;0.20898;268.466;72.6
118.9442177;81.4;0.200544;287.109;71.7
119.1447619;81.5;0.218934;299.186;71.5
119.3636961;81.6;0.216621;274.055;72.5
119.5803175;82.1;0.237596;276.981;72.4
119.8179138;82.2;0.223447;252.529;76.9
120.0413605;82.3;0.252268;268.52;74
120.2936281;82.4;0.307914;237.843;73.3
120.601542;82.5;0.2322;194.86;72.8
120.8337415;82.6;0.226395;258.398;73.1
121.0601361;83.1;0.226395;265.024;74
121.2865306;83.2;0.249615;265.024;75.8
121.5361451;83.3;0.272834;240.371;73.3
121.8089796;83.4;0.225034;219.914;74.2
122.0340136;83.5;0.227755;266.626;74.4
122.2617687;83.6;0.22059;263.441;75.5
122.4823583;84.1;0.249615;271.998;73.8
122.7319728;84.2;0.229297;240.371;76
122.9612698;84.3;0.2322;261.669;74.8
123.1934694;84.4;0.22059;258.398;74.6
123.414059;84.5;0.278639;271.998;74.2
123.6926984;84.6;0.290249;215.332;74.1
123.9829478;85.1;0.296054;206.719;73.8
124.2790023;85.2;0.24381;202.665;73.1
124.5228118;85.3;0.249615;246.094;72.3
124.7724263;85.4;0.237211;240.371;73.3
125.0096372;85.5;0.232993;252.939;72.5
125.2426304;85.6;0.217687;257.518;73.8
125.4603175;86.1;0.235102;275.625;69.6
125.6954195;86.2;0.22059;255.208;73.7
125.9160091;86.3;0.301746;271.998;69.1
126.2177551;86.4;0.272948;198.843;71.1
126.4907029;86.5;0.267936;219.822;68.5
126.7586395;86.6;0.21678;223.934;68.1
126.9754195;87.1;0.234989;276.778;71
127.2104082;87.2;0.20619;255.331;73.1
127.4165986;87.3;0.22059;290.993;69.5
127.6371882;87.4;0.281542;271.998;71.1
127.9187302;87.5;0.258322;213.112;73.6
128.1770522;87.6;0.272834;232.268;74.3
128.4498866;88.1;0.298957;219.914;70.8
128.7488435;88.2;0.281542;200.698;71.3
129.0303855;88.3;0.258322;213.112;60.9
129.2887075;88.4;0.275737;232.268;54.5
129.5644444;88.5;0.293152;217.599;64.7
129.8575964;88.6;0.290249;204.672;72.1
130.1478458;89.1;0.333787;206.719;67.8
130.4816327;89.2;0.273175;179.755;66
130.7548073;89.3;0.288435;219.64;56.7
131.0432426;89.4;0.300431;208.019;49.6
131.3436735;89.5;0.281542;199.713;56.6
131.6252154;89.6;0.325079;213.112;64.3
131.9502948;90.1;0.267029;184.57;62.8
132.2173243;90.2;0.217687;224.694;66.5
132.4350113;90.3;0.238005;275.625;66.8
132.6730159;90.4;0.217687;252.096;66.5
132.8907029;90.5;0.229297;275.625;67.4
133.12;90.6;0.264127;261.669;71.6
133.384127;91.1;0.229297;227.163;71.6
133.613424;91.2;0.22059;261.669;73.1
133.8340136;91.3;0.261224;271.998;71.3
