Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.576;1.1;0.490667;0;76.3
1.568;1.2;0.501333;122.283;72.9
2.410666666;2.1;0.428042;119.681;71.6
3.328;2.2;0.414625;140.173;70.9
4.170666666;3.1;0.437333;144.709;71.6
5.098666666;3.2;0.48;137.195;74.6
6.026666666;4.1;0.417583;125;67.8
6.890666666;4.2;0.425083;143.684;71.1
7.744;5.1;0.437333;141.149;78.4
8.70253125;5.2;0.490667;137.195;72.8
9.557333333;6.1;0.437333;122.283;71.4
10.47466667;6.2;0.490667;137.195;71
11.30666667;7.1;0.448;122.283;71.2
12.22873958;7.2;0.416;133.929;71
13.13066667;8.1;0.426667;144.231;69.1
14.02666667;8.2;0.426667;140.625;72.2
14.86355208;9.1;0.48776;140.625;80.4
15.78577083;9.2;0.470771;123.011;72
16.64;10.1;0.435604;127.451;73.2
17.48266667;10.2;0.419198;137.74;70.4
18.29333333;11.1;0.426667;143.13;73.6
19.17232292;11.2;0.490667;140.625;70.3
20.02133333;12.1;0.426667;122.283;67.6
20.85709375;12.2;0.405333;140.625;71.8
21.68533333;13.1;0.448;148.026;73.5
22.58133333;13.2;0.474073;133.929;68.7
23.47733333;14.1;0.432594;126.563;75.7
24.352;14.2;0.469333;138.698;72.1
25.19595833;15.1;0.458667;127.841;74.7
26.067625;15.2;0.437333;130.814;72
26.95466667;16.1;0.405333;137.195;74.3
27.84;16.2;0.431552;148.026;79.1
28.672;17.1;0.475115;139.033;78.2
29.54666667;17.2;0.447104;126.285;80.5
30.34666667;18.1;0.427563;134.197;78.6
31.2;18.2;0.426667;140.33;81.6
32.064;19.1;0.426667;140.625;76.6
32.94933333;19.2;0.416;140.625;78
33.81333333;20.1;0.394667;144.231;75.1
34.72865625;20.2;0.416;152.027;73.6
35.57333333;21.1;0.416;144.231;75.1
36.46933333;21.2;0.46299;144.231;74.5
37.30133333;22.1;0.40101;129.593;76.9
38.20448958;22.2;0.448;149.622;77.6
39.01215625;23.1;0.426667;133.929;80.2
39.93422917;23.2;0.409094;140.625;78.1
40.8;24.1;0.41224;146.666;77.4
41.632;24.2;0.416;145.546;80.6
42.528;25.1;0.426667;144.231;79.1
43.56266667;25.2;0.469333;140.625;82.7
44.74666667;26.1;0.437333;127.841;73.5
45.65333333;26.2;0.458667;137.195;80.8
46.688;27.1;0.426667;130.814;76.7
47.616;27.2;0.448;140.625;81.7
48.56533333;28.1;0.420448;133.929;80.5
49.46133333;28.2;0.42351;142.705;77.7
50.42133333;29.1;0.436042;141.673;81.3
51.41632292;29.2;0.435625;137.602;81.1
52.39026042;30.1;0.449708;137.733;76
53.28551042;30.2;0.437333;133.42;81
54.29333333;31.1;0.437948;137.195;83.6
55.27466667;31.2;0.447385;137.003;77.8
56.15789583;32.1;0.405625;134.113;82.8
57.056;32.2;0.426375;147.92;77
57.94133333;33.1;0.420656;140.721;81.1
58.85734375;33.2;0.45401;142.634;79.4
59.73333333;34.1;0.405333;132.156;80.7
60.64;34.2;0.394667;148.026;78.5
61.792;35.1;0.437333;152.027;83.9
62.76266667;35.2;0.416;137.195;73.5
63.648;36.1;0.458667;144.231;83.2
64.576;36.2;0.405333;130.814;74.9
65.42933333;37.1;0.437333;148.026;82.7
66.37866667;37.2;0.448;137.195;80.8
67.53066667;38.1;0.426667;133.929;70
68.43733333;38.2;0.437333;140.625;76
69.32266667;39.1;0.46301;137.195;80.4
70.22933333;39.2;0.452312;129.587;82.6
71.13378125;40.1;0.45001;132.652;79
