Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.187755102;1.1;1.46122;0;53.5
1.648979591;1.2;1.24898;41.0615;65.3
2.897959183;2.1;1.24898;48.0392;63
4.146938775;2.2;1.32245;48.0392;60.3
5.469387755;3.1;1.18653;45.3704;58.2
6.655918367;3.2;1.20531;50.5676;65.1
7.861224489;4.1;1.26531;49.7799;66.2
9.126530612;4.2;1.26531;47.4194;74
10.39183673;5.1;1.22227;47.4194;68.4
11.61410431;5.2;1.30018;49.0891;64.1
12.91428571;6.1;1.09388;46.1474;74
14.00816327;6.2;1.15918;54.8507;70.9
15.16734694;7.1;1.3551;51.7606;66.8
16.52244898;7.2;1.37959;44.2771;72.8
17.90204082;8.1;1.19184;43.4911;61.1
19.09387755;8.2;1.29796;50.3425;49
20.39183673;9.1;1.2898;46.2264;53.5
21.68163265;9.2;1.33061;46.519;57.8
23.0122449;10.1;1.03916;45.092;53.7
24.0514059;10.2;1.17308;57.7389;61.1
25.2244898;11.1;1.17551;51.1472;60.3
26.4;11.2;1.2898;51.0417;61.4
27.68979592;12.1;1.20816;46.519;62.4
28.89795918;12.2;1.36327;49.6622;63.9
30.26122449;13.1;1.40408;44.012;53.6
31.66530612;13.2;1.18367;42.7326;62
32.84897959;14.1;1.05306;50.6897;67.4
33.90204082;14.2;1.13469;56.9767;68.4
35.03673469;15.1;1.05306;52.8777;68.4
36.08979592;15.2;1.20816;56.9767;69.4
37.29795918;16.1;1.23265;49.6622;68.3
38.53061224;16.2;1.32245;48.6755;68.1
39.85306122;17.1;1.37959;45.3704;67.2
41.23265306;17.2;1.03673;43.4911;67.4
42.26938776;18.1;1.07755;57.874;63.2
43.34693878;18.2;1.06939;55.6818;61.9
44.41632653;19.1;1.13469;56.1069;63.4
45.55102041;19.2;1.17551;52.8777;60.6
46.72653061;20.1;1.08571;51.0417;54.1
47.8122449;20.2;1.28163;55.2632;59.7
49.09387755;21.1;1.15102;46.8153;68.3
50.24489796;21.2;1.19184;52.1277;70.7
51.43673469;22.1;1.15918;50.3425;74.3
52.59591837;22.2;1.18367;51.7606;67.1
53.77959184;23.1;1.18367;50.6897;62.2
54.96326531;23.2;1.2;50.6897;73.4
56.16326531;24.1;1.14286;50;73.3
57.30612245;24.2;1.13687;52.5;72.8
58.4429932;25.1;1.16517;52.7764;76
59.60816327;25.2;1.05306;51.4946;73.9
60.66122449;26.1;1.11837;56.9767;78.2
61.77959184;26.2;1.09388;53.6496;78.2
62.87346939;27.1;1.11837;54.8507;68.9
63.99183673;27.2;1.1102;53.6496;76.7
65.10204082;28.1;1.14286;54.0441;80
66.24489796;28.2;1.13469;52.5;73.9
67.37959184;29.1;1.04785;52.8777;68.7
68.42743764;29.2;1.12358;57.2603;76.8
69.55102041;30.1;1.10204;53.4006;72.9
70.65306122;30.2;1.08571;54.4444;74.1
71.73877551;31.1;1.02857;55.2632;77.7
72.76734694;31.2;1.27347;58.3333;74.9
74.04081633;32.1;1.13469;47.1154;78.3
75.1755102;32.2;1.05306;52.8777;81.2
76.22857143;33.1;1.06122;56.9767;70
77.28979592;33.2;1.38776;56.5385;71.4
78.67755102;34.1;1.23265;43.2353;61.6
79.91020408;34.2;1.15918;48.6755;69
81.06938776;35.1;1.19184;51.7606;75.4
82.26122449;35.2;1.24898;50.3425;67.1
83.51020408;36.1;1.16735;48.0392;70.9
84.67755102;36.2;1.07764;51.3986;71.3
85.75519274;37.1;1.14277;55.6771;75
86.89795918;37.2;1.21633;52.5042;67.3
88.11428571;38.1;1.14286;49.3289;65.4
89.25714286;38.2;1.05306;52.5;66.8
90.31020408;39.1;1.03673;56.9767;68.7
91.34693878;39.2;1.07755;57.874;69.1
92.4244898;40.1;1.06122;55.6818;74.3
93.48571429;40.2;1.16735;56.5385;76.9
94.65306122;41.1;1.24082;51.3986;73.4
95.89387755;41.2;1.3551;48.3553;64.9
97.24897959;42.1;1.12653;44.2771;63.1
98.3755102;42.2;1.12653;53.2609;68.7
99.50204082;43.1;1.09388;53.2609;71.1
100.5959184;43.2;0.971429;54.8507;67.4
101.5673469;44.1;1.07755;61.7647;69.3
102.644898;44.2;1.01224;55.6818;73.5
103.6571429;45.1;1.01224;59.2742;73.8
104.6693878;45.2;1.03673;59.2742;75
105.7061224;46.1;1.01224;57.874;78.2
106.7183673;46.2;1.01224;59.2742;77
107.7306122;47.1;1.02041;59.2742;78.5
108.7510204;47.2;1.06939;58.8;78.4
109.8204082;48.1;1.01224;56.1069;78.1
110.8326531;48.2;1.03673;59.2742;77.1
111.8693878;49.1;0.987755;57.874;79.7
112.8571429;49.2;1.11837;60.7438;77.1
113.9755102;50.1;1.10204;53.6496;78.2
115.077551;50.2;1.01224;54.4444;76.5
116.0897959;51.1;0.979592;59.2742;81.6
117.0693878;51.2;0.992789;61.25;79.3
118.0621769;52.1;1.04803;60.4358;80
119.1102041;52.2;0.981156;57.2504;79.4
120.0913605;53.1;1.05966;61.1523;78.9
121.1510204;53.2;0.995918;56.6219;77.9
122.1469388;54.1;1.02041;60.2459;79.4
123.1673469;54.2;1.00408;58.8;77.2
124.1714286;55.1;0.995918;59.7561;75.8
125.1673469;55.2;1.00408;60.2459;78.9
126.1714286;56.1;0.995918;59.7561;74.8
127.1673469;56.2;1.02041;60.2459;75.5
128.1877551;57.1;1.06939;58.8;78.5
129.2571429;57.2;1.28587;56.1069;80.4
130.5430159;58.1;1.30188;46.6609;74.3
131.844898;58.2;1.09388;46.0871;75
132.9387755;59.1;1.1102;54.8507;78.1
134.0489796;59.2;1.0449;54.0441;74.9
135.0938776;60.1;1.16735;57.4219;78
136.2612245;60.2;1.02018;51.3986;72.2
137.2814059;61.1;1.24104;58.8131;73.4
138.522449;61.2;1.28163;48.3464;71.7
139.8040816;62.1;1.21633;46.8153;74
141.0204082;62.2;1.06939;49.3289;77.3
142.0897959;63.1;1.14286;56.1069;74.7
143.2326531;63.2;1.16735;52.5;77.7
