Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.671904761;1.1;1.23213;0;76.2
1.904036281;1.2;0.881587;48.6961;71.1
2.785623582;2.1;0.932381;68.0591;72.4
3.718004535;2.2;0.833107;64.3514;69.6
4.551111111;3.1;0.91381;72.0196;71.2
5.464920634;3.2;0.944172;65.6592;64.9
6.40909297;4.1;0.934331;63.5477;64.6
7.343424036;4.2;0.911814;64.2171;70.6
8.255238095;5.1;1.02639;65.8029;74.8
9.281632653;5.2;0.914286;58.4571;69
10.19591837;6.1;0.946939;65.625;73
11.14285714;6.2;0.885238;63.3621;67
12.02809524;7.1;0.935941;67.7784;69.7
12.96403628;7.2;0.979909;64.1066;68.2
13.94394558;8.1;0.877528;61.2302;66.5
14.82147392;8.2;0.935397;68.3739;69.6
15.75687075;9.1;0.989955;64.1439;78.5
16.7468254;9.2;0.96746;60.6088;72.6
17.71428571;10.1;0.933787;62.018;71.8
18.64807256;10.2;0.911111;64.2545;70.8
19.55918367;11.1;0.914286;65.8537;71.5
20.47346939;11.2;0.967279;65.625;68.9
21.4407483;12.1;0.926531;62.0297;69.6
22.36727891;12.2;0.90619;64.7577;73
23.27346939;13.1;0.906122;66.2112;68.8
24.17959184;13.2;0.931723;66.2162;70.8
25.11131519;14.1;0.865102;64.3968;72.4
25.97641723;14.2;0.900091;69.356;71.8
26.87650794;15.1;0.911247;66.66;72.9
27.7877551;15.2;0.873469;65.8438;74
28.66122449;16.1;0.922449;68.6916;78.6
29.58367347;16.2;0.906122;65.0443;76.9
30.48979592;17.1;0.930612;66.2162;76
31.42040816;17.2;0.919569;64.4737;75.9
32.33997732;18.1;0.900839;65.2479;74.6
33.24081633;18.2;0.906122;66.6046;77.4
34.14693878;19.1;0.938844;66.2162;72.5
35.08578231;19.2;0.889728;63.9084;75.8
35.9755102;20.1;0.974014;67.4363;77.2
36.94952381;20.2;0.977755;61.6008;75.6
37.92727891;21.1;0.955034;61.3651;73.8
38.88231293;21.2;0.954422;62.825;77.3
39.83673469;22.1;0.946939;62.8653;74.2
40.78367347;22.2;0.922653;63.3621;73.3
41.70632653;23.1;0.930408;65.0299;73.2
42.63673469;23.2;0.930975;64.4878;74.1
43.56770975;24.1;0.930091;64.4486;73.7
44.49780045;24.2;0.931134;64.5098;72.9
45.42893424;25.1;0.938413;64.4376;73.7
46.36734694;25.2;1.07755;63.9378;79.8
47.44489796;26.1;0.916848;55.6818;69.6
48.36174603;26.2;0.97703;65.4416;75
49.33877551;27.1;0.922449;61.4106;72.1
50.26122449;27.2;0.889796;65.0443;77
51.15102041;28.1;0.963265;67.4312;73
52.11428571;28.2;0.906122;62.2881;72.4
53.02040816;29.1;0.971429;66.2162;74.8
53.99183673;29.2;0.946939;61.7647;73.7
54.93877551;30.1;0.955102;63.3621;75.5
55.89387755;30.2;1.03145;62.8205;75.3
56.9253288;31.1;1.0012;58.1705;80.9
57.92653061;31.2;0.934989;59.928;74.6
58.86151927;32.1;0.926236;64.1719;76.7
59.7877551;32.2;0.889796;64.7783;74.5
60.67755102;33.1;0.938776;67.4312;79.1
61.61632653;33.2;0.946939;63.913;77.8
62.56326531;34.1;0.922449;63.3621;79.4
63.48571429;34.2;1.05524;65.0443;76.3
64.54095238;35.1;1.0019;56.8592;81.6
65.54285714;35.2;0.934694;59.8859;72.1
66.47755102;36.1;0.934694;64.1921;78
67.4122449;36.2;0.922449;64.1921;72.4
68.33469388;37.1;0.906122;65.0443;76.7
69.24081633;37.2;0.971429;66.2162;78.7
70.2122449;38.1;0.955102;61.7647;71.9
71.16734694;38.2;0.889796;62.8205;75.8
72.05714286;39.1;0.940522;67.4312;74.4
72.9976644;39.2;0.924263;63.7944;74.1
73.92192744;40.1;0.927052;64.9166;73.1
74.84897959;40.2;0.938776;64.7213;76.2
75.7877551;41.1;0.918617;63.913;74.8
76.70637188;41.2;0.98644;65.3156;75.6
77.69281179;42.1;0.918798;60.8248;78
78.61160998;42.2;0.961791;65.3027;77.4
79.57340136;43.1;0.92034;62.3836;70.8
80.4937415;43.2;0.94356;65.1933;67
81.43730159;44.1;0.948209;63.589;61.9
82.3855102;44.2;0.934694;63.2772;70.9
83.32020408;45.1;0.883878;64.1921;65.1
84.20408163;45.2;0.926349;67.8827;69
85.13043084;46.1;0.869569;64.7704;65.5
