Onset;Note;Duration (s);Bar
0.72;1;0.248;0
0.968;2;0.232;0
1.2;3;0.204;1
1.404;4;0.232;1
1.636;5;0.44;1
2.076;6;0.452;1
2.528;7;0.208;2
2.736;8;0.22;2
2.956;9;0.432;2
3.388;10;0.432;2
3.82;11;0.22;3
4.04;12;0.196;3
4.236;13;0.456;3
4.692;14;0.448;3
5.14;15;0.208;4
5.348;16;0.22;4
5.568;17;0.404;4
5.972;18;0.424;4
6.396;19;0.204;5
6.6;20;0.228;5
6.828;21;0.396;5
7.224;22;0.432;5
7.656;23;0.22;6
7.876;24;0.228;6
8.104;25;0.4;6
8.504;26;0.424;6
8.928;27;0.204;7
9.132;28;0.224;7
9.356;29;0.404;7
9.76;30;0.424;7
10.184;31;0.208;8
10.392;32;0.196;8
10.588;33;0.436;8
11.024;34;0.4;8
11.424;35;0.432;9
11.856;36;0.424;9
12.28;37;0.462031;9
12.74203125;38;0.501969;10
13.244;39;0.924;10
14.168;40;0.464;11
14.632;41;0.42;11
15.052;42;0.452;11
15.504;43;0.516;12
16.02;44;0.452;12
16.472;45;0.46;12
16.932;46;0.468;13
17.4;47;0.46;13
17.86;48;0.52;13
18.38;49;0.676;14
19.056;50;1.796;14
20.852;51;0.432;15
21.284;52;0.68;16
21.964;53;0.208;16
22.172;54;0.192;16
22.364;55;0.224;16
22.588;56;0.424;17
23.012;57;0.384;17
23.396;58;0.452;17
23.848;59;0.664;18
24.512;60;0.188;18
24.7;61;0.216;18
24.916;62;0.208;18
25.124;63;0.42;19
25.544;64;0.412;19
25.956;65;0.42;19
26.376;66;0.668;20
27.044;67;0.204;20
27.248;68;0.192;20
27.44;69;0.224;20
27.664;70;0.428;21
28.092;71;0.204;21
28.296;72;0.196;21
28.492;73;0.192;21
28.684;74;0.224;21
28.908;75;0.404;22
29.312;76;0.196;22
29.508;77;0.204;22
29.712;78;0.196;22
29.908;79;0.2;22
30.108;80;0.2;23
30.308;81;0.22;23
30.528;82;0.384;23
30.912;83;0.505146;23
31.41714583;84;0.450854;24
31.868;85;0.42;24
32.288;86;0.204;24
32.492;87;0.208;24
32.7;88;0.196;25
32.896;89;0.204;25
33.1;90;0.408;25
33.508;91;0.488;25
33.996;92;0.444;26
34.44;93;0.436;26
34.876;94;0.176;26
35.052;95;0.264;26
35.316;96;0.432;27
35.748;97;0.484;27
36.232;98;0.24;27
36.472;99;0.272;27
36.744;100;0.685052;28
37.42905208;101;0.754948;28
38.184;102;0.232;28
38.416;103;0.225125;28
38.641125;104;0.206875;29
38.848;105;0.212;29
39.06;106;0.452;29
39.512;107;0.484;29
39.996;108;0.24;30
40.236;109;0.204;30
40.44;110;0.42;30
40.86;111;0.432;30
41.292;112;0.22;31
41.512;113;0.224;31
41.736;114;0.404;31
42.14;115;0.492;31
42.632;116;0.204;32
42.836;117;0.244;32
43.08;118;0.396;32
43.476;119;0.441906;32
43.91790625;120;0.214094;33
44.132;121;0.224;33
44.356;122;0.436;33
44.792;123;0.464;33
45.256;124;0.216;34
45.472;125;0.196;34
45.668;126;0.428;34
46.096;127;0.412;34
46.508;128;0.236198;35
46.74419792;129;0.203802;35
46.948;130;0.436;35
47.384;131;0.524;35
47.908;132;0.240313;36
48.1483125;133;0.22374;36
48.37205208;134;0.403948;36
48.776;135;0.412;36
49.188;136;0.224;37
49.412;137;0.24;37
49.652;138;0.536;37
50.188;139;0.684;37
50.872;140;0.284;38
51.156;141;0.204;38
51.36;142;0.208;38
51.568;143;0.22;38
51.788;144;0.225615;38
52.01361458;145;0.278385;38
52.292;146;0.216;39
52.508;147;0.276;39
52.784;148;0.228;39
53.012;149;0.215177;39
53.22717708;150;0.244823;39
53.472;151;0.18;39
53.652;152;0.212;40
53.864;153;0.204;40
54.068;154;0.212;40
54.28;155;0.232;40
54.512;156;0.204;40
54.716;157;0.236;40
54.952;158;0.172;41
55.124;159;0.228;41
55.352;160;0.232;41
55.584;161;0.224;41
55.808;162;0.228;41
56.036;163;0.236;41
56.272;164;0.252;42
56.524;165;0.228;42
56.752;166;0.2;42
56.952;167;0.237188;42
57.1891875;168;0.226812;42
57.416;169;0.233646;42
57.64964583;170;0.222354;43
57.872;171;0.24776;43
58.11976042;172;0.21224;43
58.332;173;0.24;43
58.572;174;0.208;43
58.78;175;0.212;43
58.992;176;0.208;44
59.2;177;0.232;44
59.432;178;0.192;44
59.624;179;0.228;44
59.852;180;0.2;44
60.052;181;0.232;44
60.284;182;0.196;45
60.48;183;0.2;45
60.68;184;0.24;45
60.92;185;0.212;45
61.132;186;0.192;45
61.324;187;0.244;45
61.568;188;0.24;46
61.808;189;0.22;46
62.028;190;0.208;46
62.236;191;0.208;46
62.444;192;0.226281;46
62.67028125;193;0.217719;46
62.888;194;0.224;47
63.112;195;0.208;47
63.32;196;0.196;47
63.516;197;0.2;47
63.716;198;0.208;47
63.924;199;0.2;47
64.124;200;0.22;48
64.344;201;0.216;48
64.56;202;0.212;48
64.772;203;0.232;48
65.004;204;0.2;48
65.204;205;0.212;48
65.416;206;0.184;49
65.6;207;0.22;49
65.82;208;0.196;49
66.016;209;0.212;49
66.228;210;0.252;49
66.48;211;0.196;49
66.676;212;0.244;50
66.92;213;0.188;50
67.108;214;0.188;50
67.296;215;0.2;50
67.496;216;0.224;50
67.72;217;0.214177;50
67.93417708;218;0.273823;51
68.208;219;0.228;51
68.436;220;0.184;51
68.62;221;0.192;51
68.812;222;0.204;51
69.016;223;0.224;51
69.24;224;0.24;52
69.48;225;0.208;52
69.688;226;0.188;52
69.876;227;0.18;52
70.056;228;0.204;52
70.26;229;0.22;52
70.48;230;0.26275;53
70.74275;231;0.20925;53
70.952;232;0.184;53
71.136;233;0.18;53
71.316;234;0.2;53
71.516;235;0.232;53
71.748;236;0.26;54
72.008;237;0.184;54
72.192;238;0.184;54
72.376;239;0.212;54
72.588;240;0.2;54
72.788;241;0.24;54
73.028;242;0.208;55
73.236;243;0.2;55
73.436;244;0.18;55
73.616;245;0.2;55
73.816;246;0.233885;55
74.04988542;247;0.206115;55
74.256;248;0.244;56
74.5;249;0.192;56
74.692;250;0.208;56
74.9;251;0.164;56
75.064;252;0.226458;56
75.29045833;253;0.189542;56
75.48;254;0.228;57
75.708;255;0.18;57
75.888;256;0.224;57
76.112;257;0.192;57
76.304;258;0.227604;57
76.53160417;259;0.252396;57
76.784;260;0.352;58
77.136;261;0.268;58
77.404;262;0.22;58
77.624;263;0.22;58
77.844;264;0.203542;58
78.04754167;265;0.206594;58
78.25413542;266;0.209865;59
78.464;267;0.228;59
78.692;268;0.452;59
79.144;269;0.452;59
79.596;270;0.244;60
79.84;271;0.2;60
80.04;272;0.2;60
80.24;273;0.196;60
80.436;274;0.204;60
80.64;275;0.208;60
80.848;276;0.234187;61
81.0821875;277;0.209813;61
81.292;278;0.209573;61
81.50157292;279;0.218427;61
81.72;280;0.213177;61
81.93317708;281;0.210823;61
82.144;282;0.211156;62
82.35515625;283;0.2295;62
82.58465625;284;0.183344;62
82.768;285;0.208;62
82.976;286;0.184;62
83.16;287;0.228;62
83.388;288;0.210635;63
83.59863542;289;0.227427;63
83.8260625;290;0.185937;63
84.012;291;0.2;63
84.212;292;0.212;63
84.424;293;0.212;63
84.636;294;0.224;64
84.86;295;0.188;64
85.048;296;0.204;64
85.252;297;0.228062;64
85.4800625;298;0.155937;64
85.636;299;0.216;64
85.852;300;0.204;65
86.056;301;0.204;65
86.26;302;0.231198;65
86.49119792;303;0.176802;65
86.668;304;0.204;65
86.872;305;0.184;65
87.056;306;0.216;66
87.272;307;0.212;66
87.484;308;0.192;66
87.676;309;0.196;66
87.872;310;0.204;66
88.076;311;0.237062;66
88.3130625;312;0.18651;67
88.49957292;313;0.188427;67
88.688;314;0.212;67
88.9;315;0.196;67
89.096;316;0.236;67
89.332;317;0.22;67
89.552;318;0.22;68
89.772;319;0.284;68
90.056;320;0.212;68
90.268;321;0.7;68
90.968;322;0.212;69
91.18;323;0.184;69
91.364;324;0.208;69
91.572;325;0.176;69
91.748;326;0.216;69
91.964;327;0.245854;69
92.20985417;328;0.206146;70
92.416;329;0.246354;70
92.66235417;330;0.317646;70
92.98;331;0.632;70
93.612;332;0.228;71
93.84;333;0.208;71
94.048;334;0.176;71
94.224;335;0.204;71
94.428;336;0.2;71
94.628;337;0.212;71
94.84;338;0.210656;72
95.05065625;339;0.21876;72
95.26941667;340;0.199719;72
95.46913542;341;0.202865;72
95.672;342;0.208;72
95.88;343;0.24;72
96.12;344;0.26;73
96.38;345;0.712;73
97.092;346;0.212;73
97.304;347;0.208;73
97.512;348;0.212;74
97.724;349;0.208;74
97.932;350;0.412;74
98.344;351;0.452;74
98.796;352;0.672208;75
99.46820833;353;0.259792;75
99.728;354;0.564;75
100.292;355;2.86533;76
103.1573333;356;0.194667;76
103.352;357;0.104;76
103.456;358;0.28;76
103.736;359;0.18;77
103.916;360;0.162167;77
104.0781667;361;1.16583;77
105.244;362;0.196;77
105.44;363;0.132;77
105.572;364;0.351312;77
105.9233125;365;0.200687;78
106.124;366;0.268;78
106.392;367;1.304;78
107.696;368;0.244;78
107.94;369;0.224;78
108.164;370;0.484;78
108.648;371;0.164;79
108.812;372;0.22;79
109.032;373;0.352;79
109.384;374;0.16;79
109.544;375;0.124;79
109.668;376;0.248;79
109.916;377;0.164;79
110.08;378;0.103854;79
110.1838542;379;0.28051;79
110.4643646;380;0.119635;80
110.584;381;0.116;80
110.7;382;0.228;80
110.928;383;0.108;80
111.036;384;0.135448;80
111.1714479;385;0.240552;80
111.412;386;0.128;80
111.54;387;0.124;80
111.664;388;0.304;80
111.968;389;0.16;81
112.128;390;0.128;81
112.256;391;0.276;81
112.532;392;0.1;81
112.632;393;0.1;81
112.732;394;0.26;81
112.992;395;0.136;81
113.128;396;0.109948;81
113.2379479;397;0.251083;81
113.4890313;398;0.134969;82
113.624;399;0.14;82
113.764;400;0.236;82
114;401;0.136;82
114.136;402;0.112;82
114.248;403;0.304;82
114.552;404;0.168;82
114.72;405;0.144;82
114.864;406;0.348;82
115.212;407;0.132;83
115.344;408;0.12;83
115.464;409;0.292;83
115.756;410;0.128;83
115.884;411;0.0951667;83
115.9791667;412;0.268833;83
116.248;413;0.152;83
116.4;414;0.084;83
116.484;415;0.244;83
116.728;416;0.112;84
116.84;417;0.112;84
116.952;418;0.256;84
117.208;419;0.132;84
117.34;420;0.12;84
117.46;421;0.236;84
117.696;422;0.112;84
117.808;423;0.112;84
117.92;424;0.319104;84
118.2391042;425;0.164896;85
118.404;426;0.152;85
118.556;427;0.26;85
118.816;428;0.1;85
118.916;429;0.14;85
119.056;430;0.232;85
119.288;431;0.132;85
119.42;432;0.116;85
119.536;433;0.256;85
119.792;434;0.132;86
119.924;435;0.112;86
120.036;436;0.244;86
120.28;437;0.12;86
120.4;438;0.116;86
120.516;439;0.272;86
120.788;440;0.14;86
120.928;441;0.092;86
121.02;442;0.308;86
121.328;443;0.112;87
121.44;444;0.154229;87
121.5942292;445;0.229771;87
121.824;446;0.128;87
121.952;447;0.152;87
122.104;448;0.260958;87
122.3649583;449;0.119042;87
122.484;450;0.108;87
122.592;451;0.3;87
122.892;452;0.156;88
123.048;453;0.16;88
123.208;454;0.864;88
124.072;455;0.152;88
124.224;456;0.152;88
124.376;457;0.308;88
124.684;458;0.176;89
124.86;459;0.176;89
125.036;460;1.16;89
126.196;461;0.232;89
126.428;462;0.216;89
126.644;463;0.352;89
126.996;371;0.288;79
127.284;372;0.212;79
127.496;373;0.322292;79
127.8182917;374;0.145708;79
127.964;375;0.116;79
128.08;376;0.236;79
128.316;377;0.152;79
128.468;378;0.108;79
128.576;379;0.264448;79
128.8404479;380;0.159552;80
129;381;0.12;80
129.12;382;0.248;80
129.368;383;0.124;80
129.492;384;0.132;80
129.624;385;0.288;80
129.912;386;0.2;80
130.112;387;0.172;80
130.284;388;0.312;80
130.596;389;0.136;81
130.732;390;0.156;81
130.888;391;0.264;81
131.152;392;0.116;81
131.268;393;0.144;81
131.412;394;0.232;81
131.644;395;0.14;81
131.784;396;0.1;81
