Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.719818594;1.1;0.557279;0;75.1
1.277097505;1.2;0.534059;107.666;76.6
1.811156462;1.3;0.429569;112.347;73.5
2.240725623;1.4;0.417959;139.675;63.2
2.658684807;2.1;0.429569;143.555;65.9
3.088253968;2.2;0.487619;139.675;70.6
3.575873015;2.3;0.429569;123.047;70
4.005442176;2.4;0.417959;139.675;63.4
4.42340136;3.1;0.406349;143.555;69.2
4.829750566;3.2;0.441179;147.656;75
5.270929705;3.3;0.446644;135.999;72.5
5.717573696;3.4;0.472177;134.335;70.2
6.189750566;4.1;0.427936;127.071;68.4
6.617687074;4.2;0.406349;140.208;64.1
7.024036281;4.3;0.417959;147.656;63.9
7.441995464;4.4;0.406349;143.555;62.8
7.848344671;5.1;0.454626;147.656;79.1
8.302970521;5.2;0.474308;131.977;76.1
8.777278911;5.3;0.472517;126.5;68.5
9.249795918;5.4;0.447982;126.98;62.3
9.697777777;6.1;0.413107;133.934;64
10.11088435;6.2;0.460454;145.241;63.4
10.57133787;6.3;0.430113;130.306;66.7
11.00145125;6.4;0.445986;139.498;65.9
11.44743764;7.1;0.386077;134.533;68
11.83351474;7.2;0.488707;155.409;70.1
12.32222222;7.3;0.437143;122.773;63.4
12.75936508;7.4;0.481043;137.255;69.1
13.24040816;8.1;0.456893;124.729;62
13.69730159;8.2;0.418186;131.322;66.8
14.11548753;8.3;0.386621;143.477;67.9
14.50210884;8.4;0.428322;155.191;69.3
14.93043084;9.1;0.487619;140.082;68.1
15.41804989;9.2;0.452789;123.047;72.7
15.870839;9.3;0.464399;132.512;71.3
16.3352381;9.4;0.42322;129.199;70.2
16.75845805;10.1;0.440295;141.77;67.6
17.19875283;10.2;0.464172;136.272;70.8
17.66292517;10.3;0.448639;129.262;68.2
18.11156463;10.4;0.476009;133.738;67.5
18.5875737;11.1;0.40619;126.048;69.1
18.99376417;11.2;0.441338;147.714;73.1
19.43510204;11.3;0.476009;135.95;71.2
19.91111111;11.4;0.394739;126.048;70.3
20.30585034;12.1;0.510839;151.999;73.2
20.81668934;12.2;0.417959;117.454;73.4
21.23464853;12.3;0.417959;143.555;65.7
21.65260771;12.4;0.441179;143.555;68.8
22.09378685;13.1;0.417959;135.999;68.2
22.51174603;13.2;0.473583;143.555;74
22.9853288;13.3;0.443605;126.694;66.4
