Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
2.171428571;1.1;1.32245;0;59.3
3.493877551;1.2;1.34168;45.3704;63.8
4.835555555;2.1;1.15628;44.7201;63.1
5.991836734;2.2;1.11837;51.8905;69.4
7.110204081;3.1;1.16785;53.6496;63
8.278049886;3.2;1.25664;51.3766;65.3
9.534693877;4.1;1.24082;47.7462;66.1
10.7755102;4.2;1.14286;48.3553;68.2
11.91836735;5.1;1.19184;52.5;58.8
13.11020408;5.2;1.17551;50.3425;68.5
14.28571429;6.1;1.18367;51.0417;73.7
15.46938776;6.2;1.32245;50.6897;66.4
16.79183673;7.1;1.34694;45.3704;65.3
18.13877551;7.2;1.70612;44.5455;62.9
19.84489796;8.1;1.34694;35.1675;59.5
21.19183673;8.2;1.391;44.5455;56.7
22.58283447;9.1;1.35186;43.1345;55.6
23.93469388;9.2;1.22449;44.3833;64.3
25.15918367;10.1;1.12435;49;69.4
26.28353741;10.2;1.09279;53.364;64.1
27.37632653;11.1;1.04;54.9054;62.4
28.41632653;11.2;1.22449;57.6923;67
29.64081633;12.1;1.20293;49;71.6
30.8437415;12.2;1.15626;49.8784;66.5
32;13.1;1.15102;51.8915;71.6
33.15102041;13.2;1.15102;52.1277;74
34.30204082;14.1;1.01224;52.1277;75
35.31428571;14.2;1.06122;59.2742;74.3
36.3755102;15.1;0.997007;56.5385;73.2
37.37251701;15.2;1.2234;60.1801;72.2
38.59591837;16.1;1.09279;49.0436;71.3
39.68870748;16.2;1.33986;54.9054;74.2
41.02857143;17.1;1.40408;44.7807;70.2
42.43265306;17.2;1.1102;42.7326;67.1
43.54285714;18.1;0.906122;54.0441;68.2
44.44897959;18.2;0.938776;66.2162;65.5
45.3877551;19.1;0.979592;63.913;65.5
46.36734694;19.2;0.938776;61.25;64.7
47.30612245;20.1;0.995918;63.913;62.4
48.30204082;20.2;1.07401;60.2459;58.8
49.37605442;21.1;1.10558;55.8652;65.4
50.48163265;21.2;1.17551;54.2702;70.6
51.65714286;22.1;1.08571;51.0417;72.1
52.74285714;22.2;1.03456;55.2632;69
53.77741497;23.1;0.973605;57.9958;73
54.75102041;23.2;1.05234;61.6266;71.8
55.80335601;24.1;1.0293;57.016;70.7
56.83265306;24.2;1.13016;58.2922;74.4
57.96281179;25.1;1.05474;53.0899;69.8
59.01755102;25.2;1.02995;56.8861;77.8
60.04750567;26.1;1.14125;58.255;77.1
61.18875283;26.2;1.0888;52.5741;74.4
62.27755102;27.1;0.971429;55.1066;72.6
63.24897959;27.2;1.0449;61.7647;81.4
64.29387755;28.1;1.08771;57.4219;78.9
65.3815873;28.2;0.987823;55.1618;74.3
66.36941043;29.1;1.07295;60.7396;72.7
67.44235828;29.2;1.19002;55.9207;72.6
68.63238095;30.1;1.07909;50.4192;65.7
69.71147392;30.2;1.06404;55.6023;74.3
70.7755102;31.1;1.12653;56.3891;74.3
71.90204082;31.2;1.09952;53.2609;72.2
73.00156463;32.1;1.03925;54.5691;68.8
74.04081633;32.2;0.855147;57.7338;76.4
74.89596372;33.1;1.11442;70.1633;69.4
76.01038549;33.2;1.45084;53.8396;67.7
77.46122449;34.1;1.06122;41.3554;66.1
78.52244898;34.2;0.971066;56.5385;73.9
79.49351474;35.1;1.00866;61.7878;72.5
80.50217687;35.2;0.883764;59.4847;69.5
81.38594104;36.1;0.89161;67.8914;74
82.27755102;36.2;0.987755;67.294;73.6
83.26530612;37.1;1.05796;60.7438;71.8
84.32326531;37.2;1.09714;56.713;68.3
85.42040816;38.1;1.02857;54.6875;62.3
86.44897959;38.2;0.880454;58.3333;64.3
87.32943311;39.1;0.801179;68.1467;69.8
88.13061224;39.2;0.881633;74.8896;73.3
89.0122449;40.1;0.832653;68.0556;72.9
89.84489796;40.2;0.930612;72.0588;77
90.7755102;41.1;0.873469;64.4737;77.1
91.64897959;41.2;1.09388;68.6916;74.4
92.74285714;42.1;1.0449;54.8507;68.4
93.7877551;42.2;0.850975;57.4219;74.6
94.63873016;43.1;0.864943;70.5074;68.9
95.50367347;43.2;0.814694;69.3687;72.4
96.31836735;44.1;0.906122;73.6473;72.8
97.2244898;44.2;0.832653;66.2162;73.2
98.05714286;45.1;0.842993;72.0588;75.6
98.90013605;45.2;0.781497;71.1749;76
99.68163265;46.1;0.840816;76.7758;80.2
100.522449;46.2;0.791837;71.3592;82.1
101.3142857;47.1;0.808163;75.7732;78.4
102.122449;47.2;0.767347;74.2424;80.7
102.8897959;48.1;0.791837;78.1915;77.1
103.6816327;48.2;0.742857;75.7732;82.3
104.4244898;49.1;0.791837;80.7692;79
105.2163265;49.2;0.8;75.7732;81.3
106.0163265;50.1;0.77551;75;81.4
106.7918367;50.2;0.808163;77.3684;80.2
107.6;51.1;0.759184;74.2424;78.9
108.3591837;51.2;0.804082;79.0323;80.8
109.1632653;52.1;0.795918;74.6193;79.9
109.9591837;52.2;0.726531;75.3846;77.7
110.6857143;53.1;0.832653;82.5843;77.1
111.5183673;53.2;0.832653;72.0588;78.1
