Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.187755102;1.1;0.616327;0;54.8
1.804081632;1.2;0.746939;97.351;69.7
2.551020408;1.3;0.608163;80.3279;67.4
3.159183673;1.4;0.735964;98.6577;71.7
3.895147392;2.1;0.626939;81.5258;63.4
4.522086167;2.2;0.568889;95.7031;69.1
5.090975056;2.3;0.551474;105.469;66.9
5.642448979;2.4;0.464399;108.799;70.4
6.106848072;3.1;0.603719;129.199;66.8
6.710566893;3.2;0.493424;99.384;69.7
7.203990929;3.3;0.615329;121.599;66.7
7.819319727;3.4;0.611542;97.5088;65.4
8.430861678;4.1;0.630726;98.1126;64.8
9.061587301;4.2;0.568889;95.1285;72
9.63047619;4.3;0.621134;105.469;69.4
10.25160998;4.4;0.539864;96.5975;74
10.79147392;5.1;0.679184;111.139;71
11.4706576;5.2;0.516644;88.3413;76.9
11.98730159;5.3;0.568889;116.134;69.8
12.55619048;5.4;0.661769;105.469;72.2
13.21795918;6.1;0.510839;90.6661;72.4
13.72879819;6.2;0.551474;117.454;76.2
14.28027211;6.3;0.638549;108.799;66.3
14.91882086;6.4;0.650159;93.9631;76.3
15.56897959;7.1;0.626939;92.2852;66.2
16.19591837;7.2;0.708209;95.7031;71.7
16.90412698;7.3;0.586304;84.7208;66.2
17.49043084;7.4;1.02168;102.336;70.6
18.51210884;8.1;0.655964;58.7269;61.3
19.16807256;8.2;0.626939;91.4685;66.8
19.79501134;8.3;0.644354;95.7031;58.4
20.43936508;8.4;0.673379;93.1166;62.5
21.11274376;9.1;0.615329;89.1029;57.6
21.72807256;9.2;0.586304;97.5088;67
22.31437642;9.3;0.470204;102.336;62.7
22.7845805;9.4;0.731429;127.604;68.5
23.51600907;10.1;0.528254;82.0312;68.1
24.04426304;10.2;0.609524;113.582;70.7
24.65378685;10.3;0.510839;98.4375;64.2
25.16462585;10.4;0.621134;117.454;66.1
25.78575964;11.1;0.542063;96.5975;61
26.32782313;11.2;0.560884;110.688;70.6
26.88870748;11.3;0.679184;106.974;68.3
27.56789116;11.4;0.476009;88.3413;74.7
28.04390023;12.1;0.597914;126.048;68.1
28.64181406;12.2;0.626939;100.349;67.7
29.26875283;12.3;0.592109;95.7031;64.9
29.86086168;12.4;0.505034;101.333;65.8
30.36589569;13.1;0.493424;118.804;65.5
30.85931973;13.2;0.615329;121.599;73.5
31.47464853;13.3;0.458594;97.5088;71
31.93324263;13.4;0.574694;130.835;73.2
32.50793651;14.1;0.534059;104.403;70.7
33.04199546;14.2;0.423764;112.347;74.9
33.46575964;14.3;0.505034;141.588;68.4
33.97079365;14.4;0.638549;118.804;76.2
34.6093424;15.1;0.487619;93.9631;68.7
35.09696145;15.2;0.476009;123.047;75.6
35.57297052;15.3;0.539864;126.048;72.7
36.11283447;15.4;0.673379;111.139;76.1
36.78621315;16.1;0.522449;89.1029;73.8
37.30866213;16.2;0.592109;114.844;78.9
37.90077098;16.3;0.574694;101.333;70.2
38.47546485;16.4;0.690794;104.403;79.3
39.1662585;17.1;0.644354;86.8566;69.9
39.81061224;17.2;0.551474;93.1166;78.7
40.36208617;17.3;0.551474;108.799;68.7
40.91356009;17.4;0.638549;108.799;63.4
41.55210884;18.1;0.493424;93.9631;62.4
42.04553288;18.2;0.499229;121.599;66.2
42.5447619;18.3;0.586304;120.185;65.5
43.13106576;18.4;0.528254;102.336;62.7
43.65931973;19.1;0.435374;113.582;66.8
44.09469388;19.2;0.528254;137.812;67.7
44.62294785;19.3;0.545669;113.582;62.6
45.16861678;19.4;0.551474;109.957;56.8
45.7200907;20.1;0.505034;108.799;59.5
46.22512472;20.2;0.528254;118.804;61.3
46.75337868;20.3;0.597914;113.582;61.3
47.35129252;20.4;0.592109;100.349;59.5
47.94340136;21.1;0.644354;101.333;63.4
48.5877551;21.2;0.493424;93.1166;59.7
49.08117914;21.3;0.586304;121.599;68.7
49.66748299;21.4;0.586304;102.336;64.6
50.25378685;22.1;0.632744;102.336;69.8
50.88653061;22.2;0.505034;94.8251;67.6
51.39156463;22.3;0.597914;118.804;71.9
51.98947846;22.4;0.493424;100.349;69.6
52.48290249;23.1;0.580499;121.599;72.8
53.06340136;23.2;0.471043;103.359;75.9
53.53444444;23.3;0.55644;127.377;76.3
54.09088435;23.4;0.592109;107.828;69.4
54.6829932;24.1;0.574694;101.333;75.2
55.25768707;24.2;0.419365;104.403;69.4
55.67705215;24.3;0.573288;143.073;76.3
56.25034014;24.4;0.516644;104.659;73.5
56.76698413;25.1;0.510839;116.134;70.7
57.27782313;25.2;0.417959;117.454;76.8
57.69578231;25.3;0.510839;143.555;79
58.20662132;25.4;0.510839;117.454;79.1
58.71746032;26.1;0.563084;117.454;80.8
59.28054422;26.2;0.416508;106.556;78.3
59.69705215;26.3;0.5239;144.055;80.1
60.22095238;26.4;0.499229;114.526;73
60.72018141;27.1;0.563084;120.185;79.8
61.28326531;27.2;0.406349;106.556;83.9
61.68961451;27.3;0.435374;147.656;83
62.12498866;27.4;0.476009;137.812;82.7
62.60099773;28.1;0.580499;126.048;83.1
63.1814966;28.2;0.429569;103.359;78.7
63.61106576;28.3;0.545669;139.675;77.2
64.15673469;28.4;0.534059;109.957;72.8
64.69079365;29.1;0.499229;112.347;76.2
65.19002268;29.2;0.458594;120.185;76.9
65.64861678;29.3;0.457506;130.835;76.6
66.10612245;29.4;0.575782;131.146;75.2
66.68190476;30.1;0.563084;104.206;75.9
67.24498866;30.2;0.505034;106.556;75.7
67.75002268;30.3;0.528254;118.804;78.7
68.27827664;30.4;0.557279;113.582;76.2
68.83555556;31.1;0.511587;107.666;73.7
69.34714286;31.2;0.502608;117.282;77.9
69.84975057;31.3;0.495102;119.377;78.8
70.34485261;31.4;0.574694;121.187;78.8
70.91954649;32.1;0.528254;104.403;74.3
71.44780045;32.2;0.476009;113.582;73.5
71.92380952;32.3;0.452789;126.048;77.1
72.37659864;32.4;0.522449;132.512;75.9
72.89904762;33.1;0.621134;114.844;70.9
73.52018141;33.2;0.551474;96.5975;76.1
74.07165533;33.3;0.655964;108.799;72.2
74.72761905;33.4;0.632744;91.4685;74.3
75.36036281;34.1;0.586304;94.8251;64.4
75.94666667;34.2;0.493424;102.336;71
76.4400907;34.3;0.505034;121.599;71.8
76.94512472;34.4;0.493424;118.804;74.6
77.43854875;35.1;0.551474;121.599;74
77.99002268;35.2;0.481814;108.799;72.7
78.47183673;35.3;0.534059;124.529;68.6
79.00589569;35.4;0.499229;112.347;71.2
79.50512472;36.1;0.481814;120.185;74.5
79.98693878;36.2;0.452789;124.529;77.8
80.43972789;36.3;0.487619;132.512;75.8
80.92734694;36.4;0.568889;123.047;75.9
81.49623583;37.1;0.534059;105.469;73.8
82.03029478;37.2;0.487619;112.347;73
82.51791383;37.3;0.597914;123.047;69.9
83.11582766;37.4;0.612245;100.349;67.5
83.72807256;38.1;0.531338;98;67.2
84.25941043;38.2;0.481814;112.923;68.8
84.74122449;38.3;0.487619;124.529;69.6
85.22884354;38.4;0.499229;123.047;67.7
85.72807256;39.1;0.510839;120.185;68.6
86.23891156;39.2;0.464399;117.454;72.7
86.70331066;39.3;0.516644;129.199;70.5
87.21995465;39.4;0.510839;116.134;67.1
87.73079365;40.1;0.505034;117.454;67.6
88.23582766;40.2;0.476009;118.804;74.8
88.71183673;40.3;0.487619;126.048;72.3
89.19945578;40.4;0.609524;123.047;73
89.80897959;41.1;0.528254;98.4375;77.5
90.33723356;41.2;0.452789;113.582;72.7
90.79002268;41.3;0.528254;132.512;70.1
91.31827664;41.4;0.679184;113.582;67.2
91.99746032;42.1;0.493424;88.3413;66.6
92.49088435;42.2;0.499229;121.599;69.5
92.99011338;42.3;0.435374;120.185;72.7
93.42548753;42.4;0.487619;137.812;72.8
93.91310658;43.1;0.481814;123.047;72.2
94.39492063;43.2;0.493424;124.529;72.5
94.88834467;43.3;0.499229;121.599;68.1
95.3875737;43.4;0.534059;120.185;72.3
95.92163265;44.1;0.446984;112.347;73.5
96.36861678;44.2;0.510839;134.233;73
96.87945578;44.3;0.481814;117.454;74.5
97.36126984;44.4;0.452789;124.529;76
97.81405896;45.1;0.510839;132.512;79.5
98.32489796;45.2;0.417959;117.454;76.8
98.74285714;45.3;0.464399;143.555;77.5
99.20725624;45.4;0.696599;129.199;72
99.90385488;46.1;0.574694;86.1328;70.7
100.4785488;46.2;0.435374;104.403;72
100.9139229;46.3;0.435374;137.812;72.7
101.3492971;46.4;0.441179;137.812;72.6
101.7904762;47.1;0.551474;135.999;74.6
102.3419501;47.2;0.412154;108.799;72.8
102.7541043;47.3;0.452789;145.577;75.5
103.2068934;47.4;0.522449;132.512;74.4
103.7293424;48.1;0.493424;114.844;74.7
104.2227664;48.2;0.452789;121.599;75
104.6755556;48.3;0.388934;132.512;76.3
105.0644898;48.4;0.513923;154.268;75.6
105.5784127;49.1;0.426485;116.749;74.5
106.004898;49.2;0.487619;140.685;76
106.492517;49.3;0.464399;123.047;76.6
106.9569161;49.4;0.528254;129.199;75.7
107.4851701;50.1;0.528254;113.582;80.2
108.013424;50.2;0.395941;113.582;77
108.4093651;50.3;0.405873;151.538;78.9
108.8152381;50.4;0.429773;147.829;80.1
109.2450113;51.1;0.469274;139.609;80.4
