Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
246.0734694;15.2;1.01224;56.9767;66.7
247.0857143;16.1;1.1041;59.2742;71.1
248.1898186;16.2;1.41834;54.3427;71.7
249.6081633;17.1;1.41224;42.3028;70.7
251.0204082;17.2;1.20816;42.4855;67.9
252.2285714;18.1;1.18086;49.6622;68.7
253.4094331;18.2;0.949751;50.8104;65
254.3591837;19.1;1.0449;63.1745;64.5
255.4040816;19.2;1.05134;57.4219;61.9
256.4554195;20.1;1.08744;57.0701;52.7
257.5428571;20.2;1.22449;55.1756;54.9
258.7673469;21.1;1.17551;49;59.4
259.9428571;21.2;1.06122;51.0417;65.5
261.0040816;22.1;1.10667;56.5385;70.3
262.1107483;22.2;1.00102;54.2169;68.9
263.1117687;23.1;0.908231;59.9388;65.9
264.02;23.2;1.03306;66.0625;71
265.0530612;24.1;0.899615;58.0798;71.1
265.9526757;24.2;0.91263;66.6952;76.9
266.8653061;25.1;0.84898;65.744;76.6
267.7142857;25.2;0.924785;70.6731;80
268.6390703;26.1;0.901995;64.88;82.1
269.5410658;26.2;0.97322;66.5192;75.3
270.5142857;27.1;0.922449;61.651;73
271.4367347;27.2;0.906122;65.0443;79.2
272.3428571;28.1;0.913946;66.2162;79.6
273.2568027;28.2;1.06973;65.6494;74.9
274.3265306;29.1;0.930612;56.089;75.7
275.2571429;29.2;1.02714;64.4737;77.3
276.2842857;30.1;0.918209;58.4145;71.2
277.2024943;30.2;0.866122;65.3446;78.5
278.0686168;31.1;0.900658;69.2743;74.5
278.9692744;31.2;0.981746;66.618;76.1
279.9510204;32.1;1.00408;61.1156;75.4
280.955102;32.2;1.2;59.7561;79
282.155102;33.1;1.15918;50;69
283.3142857;33.2;1.68163;51.7606;74.2
284.9959184;34.1;1.27347;35.6796;61.6
286.2693878;34.2;1.15102;47.1154;66.3
287.4204082;35.1;1.14286;52.1277;76.4
288.5632653;35.2;1.15918;52.5;68.7
289.722449;36.1;1.08571;51.7606;71.3
290.8081633;36.2;1.26531;55.2632;69.3
292.0734694;37.1;1.16735;47.4194;75.3
293.2408163;37.2;1.2898;51.3986;66.4
294.5306122;38.1;1.17551;46.519;59.5
295.7061224;38.2;1.06122;51.0417;62.5
296.7673469;39.1;1.01224;56.5385;65.9
297.7795918;39.2;1.1102;59.2742;65.6
298.8897959;40.1;1.1102;54.0441;68.5
300;40.2;1.12653;54.0441;73.2
301.1265306;41.1;1.23544;53.2609;74.2
302.3619728;41.2;1.34415;48.5656;67.5
303.7061224;42.1;1.1102;44.6379;59.1
304.8163265;42.2;0.979592;54.0441;64.7
305.7959184;43.1;0.979592;61.25;70
306.7755102;43.2;0.971429;61.25;65.2
307.7469388;44.1;0.914286;61.7647;72.4
308.6612245;44.2;0.963265;65.625;69.4
309.6244898;45.1;0.971429;62.2881;72.3
310.5959184;45.2;0.987755;61.7647;72.3
311.5836735;46.1;0.979592;60.7438;75.2
312.5632653;46.2;0.897959;61.25;77.3
313.4612245;47.1;0.897959;66.8182;74.1
314.3591837;47.2;0.897959;66.8182;76.8
315.2571429;48.1;0.840816;66.8182;76.7
316.0979592;48.2;0.873469;71.3592;77.4
316.9714286;49.1;0.857143;68.6916;76.5
317.8285714;49.2;0.987755;70;76
318.8163265;50.1;0.938776;60.7438;76.7
319.755102;50.2;0.850862;63.913;75.7
320.6059637;51.1;0.887914;70.5167;76.6
321.4938776;51.2;0.808163;67.5741;76.8
322.3020408;52.1;0.857143;74.2424;74.6
323.1591837;52.2;0.832653;70;79.3
323.9918367;53.1;0.783673;72.0588;75.7
324.7755102;53.2;0.84898;76.5625;74.8
325.6244898;54.1;0.832653;70.6731;76.5
326.4571429;54.2;0.816327;72.0588;77.5
327.2734694;55.1;0.808163;73.5;75.8
328.0816327;55.2;0.808163;74.2424;75.7
328.8897959;56.1;0.8;74.2424;75.8
329.6897959;56.2;0.742857;75;77
330.4326531;57.1;0.955102;80.7692;76.8
331.3877551;57.2;1.30823;62.8205;79.2
332.6959864;58.1;1.23871;45.8634;69.7
333.9346939;58.2;0.922449;48.4376;69.2
334.8571429;59.1;1.03673;65.0443;76.5
335.8938776;59.2;0.840816;57.874;74.9
336.7346939;60.1;0.889796;71.3592;76.8
337.6244898;60.2;0.946939;67.4312;73.1
338.5714286;61.1;0.971429;63.3621;73.1
339.5428571;61.2;1.13469;61.7647;71.8
340.677551;62.1;1.02857;52.8777;76.1
341.7061224;62.2;0.914286;58.3333;79.5
342.6204082;63.1;0.955102;65.625;76.2
343.5755102;63.2;1.08571;62.8205;76.6
344.6612245;64.1;0.914286;55.2632;73.5
345.5755102;64.2;0.914286;65.625;73.9
346.4897959;65.1;0.946939;65.625;76.7
347.4367347;65.2;1.15918;63.3621;75.1
348.5959184;66.1;1.34694;51.7606;76.5
349.9428571;66.2;1.40408;44.5455;65.8
351.3469388;67.1;1.06939;42.7326;65.1
352.4163265;67.2;1.26531;56.1069;66.7
353.6816327;68.1;1.03673;47.4194;63.9
354.7183673;68.2;1.10204;57.874;65.1
355.8204082;69.1;1.06617;54.4444;68.2
356.886576;69.2;1.21955;56.2763;74.3
358.1061224;70.1;1.18367;49.1986;71.9
359.2897959;70.2;1.24082;50.6897;72.3
360.5306122;71.1;1.09388;48.3553;66.2
361.6244898;71.2;1.34694;54.8507;64.3
362.9714286;72.1;1.27347;44.5455;61.3
364.244898;72.2;1.14286;47.1154;71.2
365.3877551;73.1;1.20816;52.5;64.4
366.5959184;73.2;1.2898;49.6622;70.9
367.8857143;74.1;1.21633;46.519;62.3
369.1020408;74.2;1.31429;49.3289;65.4
370.4163265;75.1;1.19184;45.6522;69.1
371.6081633;75.2;1.80408;50.3425;63.4
373.4122449;76.1;1.74769;33.2579;58.3
375.159932;76.2;1.92143;34.3311;45.3
377.0813605;77.1;2.11864;31.2268;57.7
379.2;77.2;2.04898;28.3201;48.7
381.2489796;78.1;1.33878;29.2829;58.8
382.5877551;78.2;1.2898;44.8171;62.4
383.877551;79.1;1.31429;46.519;64
385.1918367;79.2;1.26531;45.6522;63.2
386.4571429;80.1;1.19184;47.4194;63.9
387.6489796;80.2;1.2;50.3425;65
388.8489796;81.1;1.21633;50;62.4
390.0653061;81.2;1.27347;49.3289;63.6
391.3387755;82.1;1.29796;47.1154;61.7
392.6367347;82.2;1.31429;46.2264;59.3
393.9510204;83.1;1.26531;45.6522;58.4
395.2163265;83.2;1.17551;47.4194;62.9
396.3918367;84.1;1.20816;51.0417;65.5
397.6;84.2;1.22449;49.6622;62.1
398.8244898;85.1;1.29796;49;64.4
400.122449;85.2;1.33061;46.2264;69.7
401.4530612;86.1;1.24082;45.092;63
402.6938776;86.2;1.30612;48.3553;63.7
404;87.1;1.33878;45.9375;64.4
405.3387755;87.2;1.36327;44.8171;60.8
406.7020408;88.1;1.26889;44.012;64.4
407.9709297;88.2;1.30254;47.2855;64.3
409.2734694;89.1;1.42041;46.0639;68.2
410.6938776;89.2;1.23265;42.2414;65.2
411.9265306;90.1;1.27347;48.6755;58.5
413.2;90.2;1.46122;47.1154;61
414.6612245;91.1;1.2;41.0615;61
415.8612245;91.2;1.1102;50;71.1
416.9714286;92.1;1.12653;54.0441;69.7
418.0979592;92.2;1.15918;53.2609;65.2
419.2571429;93.1;1.12653;51.7606;69.6
420.3836735;93.2;1.16735;53.2609;65.6
421.5510204;94.1;1.20816;51.3986;75.2
422.7591837;94.2;1.20816;49.6622;72.1
423.9673469;95.1;1.14036;49.6622;72.3
425.1077098;95.2;1.12086;52.6148;70.9
426.2285714;96.1;1.14286;53.5302;71.8
427.3714286;96.2;1.16735;52.5;74.9
428.5387755;97.1;1.13469;51.3986;70.1
429.6734694;97.2;1.18367;52.8777;73.7
430.8571429;98.1;1.16735;50.6897;71.7
432.0244898;98.2;1.36327;51.3986;66.2
433.3877551;99.1;1.12653;44.012;63.7
434.5142857;99.2;1.17551;53.2609;71.5
435.6897959;100.1;1.1102;51.0417;70
436.8;100.2;1.21633;54.0441;64.6
438.0163265;101.1;1.19184;49.3289;70.3
439.2081633;101.2;1.22449;50.3425;68.3
440.4326531;102.1;1.2;49;66.2
441.6326531;102.2;1.27147;50;65.6
442.904127;103.1;1.19383;47.1893;67.5
444.0979592;103.2;1.13469;50.2583;65.4
445.2326531;104.1;1.29796;52.8777;70.4
446.5306122;104.2;1.05306;46.2264;68.5
447.5836735;105.1;1.2;56.9767;73.6
448.7836735;105.2;1.23265;50;72.4
450.0163265;106.1;1.15918;48.6755;67.6
451.1755102;106.2;1.26531;51.7606;65.5
452.4408163;107.1;1.14408;47.4194;61.1
453.584898;107.2;1.07633;52.4438;72.8
454.6612245;108.1;1.08571;55.7452;75.1
455.7469388;108.2;1.13469;55.2632;71.3
456.8816327;109.1;1.05306;52.8777;75.7
457.9346939;109.2;1.12653;56.9767;70.5
459.0612245;110.1;1.12653;53.2609;67.2
460.1877551;110.2;1.05306;53.2609;62.9
461.2408163;111.1;1.01224;56.9767;70.2
462.2530612;111.2;1.05306;59.2742;74.5
463.3061224;112.1;1.01224;56.9767;79.6
464.3183673;112.2;1.00408;59.2742;78.6
465.322449;113.1;1.01224;59.7561;78.3
466.3346939;113.2;1.03673;59.2742;78.9
467.3714286;114.1;1.05306;57.874;78.7
468.4244898;114.2;1.0037;56.9767;80.3
469.4281859;115.1;1.00447;59.779;78.8
470.4326531;115.2;1.00408;59.7332;78
471.4367347;116.1;1.02857;59.7561;76.8
472.4653061;116.2;1.05306;58.3333;77.8
473.5183673;117.1;1.0449;56.9767;78.7
474.5632653;117.2;1.24082;57.4219;77.4
475.8040816;118.1;1.10204;48.3553;83.6
476.9061224;118.2;1.01224;54.4444;81.3
477.9183673;119.1;1.05306;59.2742;81.4
478.9714286;119.2;1.04819;56.9767;80.2
480.0196145;120.1;1.04161;57.2418;81.8
481.0612245;120.2;1.03673;57.6031;80
482.0979592;121.1;1.06939;57.874;81.5
483.1673469;121.2;1.06939;56.1069;77.8
484.2367347;122.1;1.0449;56.1069;81.8
485.2816327;122.2;0.995918;57.4219;77.4
486.277551;123.1;1.0449;60.2459;81
487.322449;123.2;1.02771;57.4219;81
488.3501587;124.1;1.01311;58.3822;81.2
489.3632653;124.2;0.995918;59.2238;80
490.3591837;125.1;1.07755;60.2459;82.2
491.4367347;125.2;1.4449;55.6818;82.9
492.8816327;126.1;1.34694;41.5254;84.7
494.2285714;126.2;1.00408;44.5455;80.2
495.2326531;127.1;0.987755;59.7561;75.4
496.2204082;127.2;0.930612;60.7438;80
497.1510204;128.1;0.938776;64.4737;79.2
498.0897959;128.2;0.897959;63.913;79.5
498.9877551;129.1;1.05306;66.8182;80.8
500.0408163;129.2;1.14286;56.9767;80.3
501.1836735;130.1;1.03673;52.5;76.9
502.2204082;130.2;0.955102;57.874;81.2
503.1755102;131.1;0.930612;62.8205;79.8
504.1061224;131.2;1.06122;64.4737;81
505.1673469;132.1;0.935102;56.5385;80.5
506.102449;132.2;0.939229;64.1641;79.9
507.041678;133.1;0.974649;63.8822;80.7
508.0163265;133.2;1.81224;61.5607;78.3
509.8285714;134.1;1.31429;33.1081;62.7
511.1428571;134.2;1.19184;45.6522;64.2
512.3346939;135.1;1.02868;50.3425;59.2
513.3633787;135.2;1.02846;58.3269;62.3
514.3918367;136.1;1.0078;58.3398;70.9
515.3996372;136.2;1.1468;59.5356;70.2
516.5464399;137.1;1.25764;52.3194;70.7
517.8040816;137.2;1.28163;47.7083;69
519.0857143;138.1;1.31429;46.8153;60.4
520.4;138.2;1.02041;45.6522;57.7
521.4204082;139.1;1.02805;58.8;64
522.448458;139.2;1.02909;58.3629;69.7
523.477551;140.1;1.03673;58.3038;68.4
524.5142857;140.2;1.34694;57.874;64.5
525.8612245;141.1;1.26531;44.5455;73.6
527.1265306;141.2;1.00408;47.4194;68.9
528.1306122;142.1;1.06122;59.7561;69
529.1918367;142.2;1.16735;56.5385;65.7
530.3591837;143.1;0.963265;51.3986;65.8
531.322449;143.2;1.13469;62.2881;67.6
532.4571429;144.1;1.13558;52.8777;58.1
533.5927211;144.2;1.04401;52.8365;66.4
534.6367347;145.1;1.06032;57.4705;63.7
535.6970522;145.2;0.988662;56.5868;66
536.6857143;146.1;0.966508;60.6881;64.9
537.6522222;146.2;0.952381;62.0792;66.9
538.6046032;147.1;0.921927;63;65.2
539.5265306;147.2;0.971429;65.081;66.5
540.4979592;148.1;0.987755;61.7647;64.6
541.4857143;148.2;1.1102;60.7438;62.9
542.5959184;149.1;0.971429;54.0441;59.6
543.5673469;149.2;1.05306;61.7647;65.2
544.6204082;150.1;1.07755;56.9767;66.2
545.6979592;150.2;1.1102;55.6818;66.3
546.8081633;151.1;1.06939;54.0441;61.1
547.877551;151.2;1.06122;56.1069;62.1
548.9387755;152.1;1.06939;56.5385;65.2
550.0081633;152.2;1.45306;56.1069;71.8
551.4612245;153.1;1.10204;41.2921;69
552.5632653;153.2;1.01224;54.4444;65.5
553.5755102;154.1;1.14286;59.2742;70.7
554.7183673;154.2;0.995918;52.5;73.7
555.7142857;155.1;1.10204;60.2459;68.9
556.8163265;155.2;1.13469;54.4444;69.5
557.9510204;156.1;1.21633;52.8777;65.7
559.1673469;156.2;1.06122;49.3289;69
560.2285714;157.1;1.08571;56.5385;66.9
561.3142857;157.2;1.08571;55.2632;72.8
562.4;158.1;1.15918;55.2632;68
563.5591837;158.2;1.12653;51.7606;72.2
564.6857143;159.1;1.3551;53.2609;65
566.0408163;159.2;1.25714;44.2771;68.9
567.2979592;160.1;1.2;47.7273;67.3
568.4979592;160.2;1.18293;50;67.7
569.6808844;161.1;1.48646;50.7217;61.4
571.1673469;161.2;1.80408;40.3643;62.2
572.9714286;162.1;1.37143;33.2579;49.4
574.3428571;162.2;1.29796;43.75;61.5
575.6408163;163.1;1.14286;46.2264;58.6
576.7836735;163.2;1.17551;52.5;61
577.9591837;164.1;1.2;51.0417;56.9
579.1591837;164.2;1.21633;50;63.8
580.3755102;165.1;1.2898;49.3289;61.3
581.6653061;165.2;1.24082;46.519;61.9
582.9061224;166.1;1.32245;48.3553;57.7
584.2285714;166.2;1.22449;45.3704;63.3
585.4530612;167.1;1.22449;49;60.5
586.677551;167.2;1.3551;49;59.9
588.0326531;168.1;1.40408;44.2771;54.1
589.4367347;168.2;1.46939;42.7326;55.3
590.9061224;169.1;1.23265;40.8333;55.2
592.1387755;169.2;1.28163;48.6755;58.3
593.4204082;170.1;1.28163;46.8153;50.7
594.7020408;170.2;1.12653;46.8153;58
595.8285714;171.1;1.12646;53.2609;56.4
596.955034;171.2;1.06129;53.2641;59.4
598.0163265;172.1;1.15102;56.5348;52.9
599.1673469;172.2;1.14286;52.1277;65
600.3102041;173.1;1.15918;52.5;57.8
601.4693878;173.2;1.11916;51.7606;60.9
602.5885488;174.1;1.0441;53.6116;55.6
603.6326531;174.2;1.12653;57.4655;65.4
604.7591837;175.1;1.02041;53.2609;65.1
605.7795918;175.2;0.984603;58.8;65.8
606.764195;176.1;1.02356;60.9383;69
607.7877551;176.2;0.906122;58.6189;68.7
608.6938776;177.1;1.0449;66.2162;69.4
609.7387755;177.2;1.10204;57.4219;74.5
610.8408163;178.1;1.25714;54.4444;72.2
612.0979592;178.2;0.946939;47.7273;70.3
613.044898;179.1;0.995692;63.3621;72.8
614.0405896;179.2;1.04512;60.2596;66.5
615.0857143;180.1;1.0449;57.4094;61.9
616.1306122;180.2;1.08571;57.4219;58.7
617.2163265;181.1;1.05306;55.2632;51.9
618.2693878;181.2;1.29796;56.9767;56.9
619.5673469;182.1;1.06122;46.2264;61
620.6285714;182.2;1.07755;56.5385;68.5
621.7061224;183.1;1.09388;55.6818;70
622.8;183.2;1.02973;54.8507;68.4
623.8297279;184.1;0.970272;58.2678;64.8
624.8;184.2;0.979592;61.8383;72.1
625.7795918;185.1;0.995918;61.25;72.1
626.7755102;185.2;0.881633;60.2459;76.8
627.6571429;186.1;0.825828;68.0556;75.5
628.4829705;186.2;0.929274;72.6544;81.3
629.4122449;187.1;0.979592;64.5665;80.3
630.3918367;187.2;1.01224;61.25;74
631.4040816;188.1;0.840816;59.2742;72.6
632.244898;188.2;0.914286;71.3592;76
633.1591837;189.1;0.906122;65.625;79.5
634.0653061;189.2;1.06122;66.2162;75.1
635.1265306;190.1;0.946939;56.5385;76
636.0734694;190.2;1.00102;63.3621;77.3
637.0744898;191.1;1.0046;59.9388;70.3
638.079093;191.2;0.949478;59.7251;76.7
639.0285714;192.1;0.873469;63.1926;76.2
639.9020408;192.2;0.971429;68.6916;75.9
640.8734694;193.1;1.01224;61.7647;77.3
641.8857143;193.2;1.08571;59.2742;78.8
642.9714286;194.1;1.21633;55.2632;69.6
644.1877551;194.2;1.91837;49.3289;76.6
646.1061224;195.1;1.27347;31.2766;63.2
647.3795918;195.2;1.11837;47.1154;68.6
648.4979592;196.1;1.1102;53.6496;71.9
649.6081633;196.2;1.10204;54.0441;64.7
650.7102041;197.1;1.06122;54.4444;67.2
651.7714286;197.2;1.12653;56.5385;68.1
652.8979592;198.1;1.11254;53.2609;70.9
654.0104989;198.2;1.16059;53.9307;65
655.1710884;199.1;1.0983;51.6979;66
656.2693878;199.2;0.979592;54.6299;66.3
657.2489796;200.1;0.971429;61.25;69.5
658.2204082;200.2;1.12592;61.7647;70
659.3463265;201.1;1.02102;53.2898;65.5
660.3673469;201.2;1.03673;58.7647;72.4
661.4040816;202.1;1.2;57.874;70.8
662.6040816;202.2;1.32245;50;65.9
663.9265306;203.1;1.06122;45.3704;64.2
664.9877551;203.2;1.02857;56.5385;66.2
666.0163265;204.1;1.00138;58.3333;67.1
667.0177098;204.2;1.01494;59.9171;64.7
668.0326531;205.1;0.987755;59.1166;68.2
669.0204082;205.2;1.02857;60.7438;71.3
670.0489796;206.1;0.930612;58.3333;70.7
670.9795918;206.2;0.987755;64.4737;71.4
671.9673469;207.1;0.963265;60.7438;75.9
672.9306122;207.2;0.881633;62.2881;73.2
673.8122449;208.1;0.889796;68.0556;77
