Onset;Note;Duration (s)
1.695056689;1;0.441179
2.136235828;2;0.586304
2.722539683;3;0.182857
2.905396825;4;0.182857
3.088253968;5;0.20898
3.29723356;6;0.344671
3.641904762;7;0.444807
4.086712018;8;0.423764
4.51047619;9;0.568889
5.079365079;10;0.147302
5.226666667;11;0.183583
5.410249433;12;0.161814
5.572063492;13;0.392562
5.96462585;14;0.406349
6.370975057;15;0.38458
6.755555556;16;0.564535
7.320090703;17;0.203175
7.523265306;18;0.165442
7.688707483;19;0.206077
7.89478458;20;0.522449
8.41723356;21;0.182857
8.600090703;22;0.146576
8.746666667;23;0.203175
8.94984127;24;0.532608
9.48244898;25;0.158186
9.640634921;26;0.201723
9.842358277;27;0.194467
10.0368254;28;0.159637
10.19646259;29;0.19737
10.3938322;30;0.374422
10.76825397;31;0.441179
11.20943311;32;0.743039
11.95247166;33;0.215986
12.16845805;34;0.181655
12.35011338;35;0.188662
12.53877551;36;0.18576
12.72453515;37;0.417959
13.14249433;38;0.429569
13.57206349;39;0.745941
14.31800454;40;0.214785
14.53278912;41;0.229297
14.76208617;42;0.803991
15.5660771;43;0.190975
15.75705215;44;0.279229
16.03628118;45;1.03909
17.07537415;46;0.158912
17.23428571;47;0.232925
17.46721088;48;0.178503
17.64571429;49;0.195918
17.84163265;50;0.417959
18.25959184;51;0.371519
18.63111111;52;0.247347
18.87845805;53;0.17932
19.05777778;54;0.198209
19.2559864;55;0.190726
19.44671202;56;0.337415
19.78412698;57;0.232585
20.01671202;58;0.196259
20.21297052;59;0.191565
20.40453515;60;0.188662
20.59319728;61;0.38458
20.97777778;62;0.235102
21.21287982;63;0.175601
21.38848073;64;0.187982
21.57646259;65;0.147982
21.72444444;66;0.355556
22.08;67;0.243084
22.3230839;68;0.182857
22.50594104;69;0.184535
22.69047619;70;0.191224
22.88170068;71;0.376712
23.2584127;72;0.231474
23.48988662;73;0.182358
23.6722449;74;0.167642
23.83988662;75;0.175351
24.0152381;76;0.340317
24.35555556;77;0.187937
24.54349206;78;0.2322
24.77569161;79;0.341769
25.11746032;80;0.365714
25.4831746;81;0.203175
25.68634921;82;0.16254
25.84888889;83;0.444807
26.29369615;84;0.352653
26.64634921;85;0.380952
27.02730159;86;0.407075
27.43437642;87;0.418798
27.8531746;88;0.422925
28.27609977;89;0.325805
28.60190476;90;0.39619
28.99809524;91;0.427392
29.42548753;92;0.374422
29.7999093;93;0.426667
30.22657596;94;0.417075
30.64365079;95;0.355714
30.99936508;96;0.452064
31.45142857;97;0.335238
31.78666667;98;0.426667
32.21333333;99;0.416508
32.62984127;100;0.505034
33.13487528;101;1.81624
34.95111111;102;0.441905
35.39301587;103;0.670476
36.06349206;104;0.18576
36.2492517;105;0.159637
36.40888889;106;0.167619
36.57650794;107;0.41288
36.98938776;108;0.415057
37.40444444;109;0.432472
37.8369161;110;0.609524
38.44643991;111;0.171247
38.61768708;112;0.168345
38.78603175;113;0.15746
38.94349206;114;0.40127
39.34476191;115;0.462948
39.80770975;116;0.409252
40.21696145;117;0.551474
40.76843537;118;0.188662
40.95709751;119;0.16254
41.11963719;120;0.170522
41.29015873;121;0.4361
41.7262585;122;0.361361
42.08761905;123;0.416508
42.50412698;124;0.214966
42.71909297;125;0.197959
42.91705215;126;0.150159
43.06721088;127;0.177052
43.24426304;128;0.148753
43.39301587;129;0.208254
43.60126984;130;0.40059
44.00185941;131;0.406304
44.40816327;132;1.38449
45.79265306;133;0.391837
46.1844898;134;0.415125
46.59961451;135;0.387188
46.98680272;136;0.385261
47.37206349;137;0.611973
47.98403628;138;0.12771
48.11174603;139;0.426667
