Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.098684807;1;2.11302;0;77.7
2.21170068;2;1.8781;28.3954;74.3
4.089795918;3;1.94286;31.9473;74.8
6.032653061;4;1.91837;30.8824;60.4
7.951020408;5;2.09796;31.2766;79.3
10.04897959;6;1.99184;28.5992;76.8
12.04081633;7;2.05714;30.123;79.3
14.09795918;8;1.9832;29.1667;73.2
16.08115646;9;2.02497;30.2542;82.2
18.10612245;10;1.98367;29.6301;73.8
20.08979592;11;1.92653;30.2469;73.9
22.01632653;12;1.88571;31.1441;73.8
23.90204082;13;1.98476;31.8182;77.4
25.88680272;14;1.91728;30.2303;81.6
27.80408163;15;1.85061;31.2944;77.5
29.65469388;16;1.96163;32.4217;82.1
31.61632653;17;1.95102;30.5868;80.5
33.56734694;18;1.88571;30.7531;77.8
35.45306122;19;1.91837;31.8182;75
37.37142857;20;2;31.2766;83.5
39.37142857;21;2;30;76.6
41.37142857;22;1.95102;30;76.4
43.32244898;23;1.93522;30.7531;76.7
45.2576644;24;1.89404;31.0043;79.3
47.15170068;25;2.17891;31.6784;78
49.33061224;26;2.01633;27.5367;78
51.34693878;27;2.00506;29.7571;76.5
53.35199546;28;2.01943;29.9243;75.6
55.37142857;29;1.91837;29.7113;83.1
57.28979592;30;2.02669;31.2766;79.3
59.31648526;31;2.05569;29.6049;80.1
61.37217687;32;1.93435;29.1873;83
63.30653061;33;1.92612;31.0181;84.4
65.23265306;34;2.09497;31.1507;83.8
67.32761905;35;2.00299;28.6401;86.7
69.33061224;36;1.94293;29.9552;82.8
71.27353741;37;2.04891;30.8813;81.2
73.32244898;38;1.96735;29.2838;72.5
75.28979592;39;2;30.4979;82.8
77.28979592;40;1.96735;30;79.4
79.25714286;41;2;30.4979;79.6
81.25714286;42;2.17009;30;77.7
83.42723356;43;2.08297;27.6486;70.1
85.51020408;44;1.96735;28.805;59.9
87.47755102;45;1.99966;30.4979;66.5
89.47721088;46;1.96769;30.0051;63.1
91.44489796;47;1.95918;30.4927;68.2
93.40408163;48;1.9812;30.625;68.8
95.38528345;49;2.05961;30.2846;66.8
97.44489796;50;2.11429;29.1317;74
99.55918367;51;2.22857;28.3784;74.4
101.7877551;52;2.65687;26.9231;72.8
104.4446259;53;2.36354;22.583;65.9
106.8081633;54;2.05714;25.3857;71.6
108.8653061;55;2.10612;29.1667;75.9
110.9714286;56;2.14694;28.4884;73
113.1183673;57;2.4;27.9468;70.6
115.5183673;58;2.42154;25;71.9
117.9399093;59;2.22336;24.7776;70.7
120.1632653;60;2.02449;26.9862;69.8
122.1877551;61;2.18776;29.6371;74
124.3755102;62;2.03265;27.4254;64.6
126.4081633;63;2.02449;29.5181;70.8
128.4326531;64;2.16327;29.6371;65
130.5959184;65;2.25306;27.7358;73.4
132.8489796;66;2.32653;26.6304;77.5
135.1755102;67;2.24032;25.7895;78.6
137.4158277;68;2.24132;26.7819;76.2
139.6571429;69;2.42449;26.77;74.2
142.0816327;70;2.06531;24.7475;72.8
144.1469388;71;2.3102;29.0514;76
146.4571429;72;2.17959;25.9717;71.7
148.6367347;73;2.01633;27.5281;71.4
150.6530612;74;2.23673;29.7571;71.5
152.8897959;75;2.75918;26.8248;71.2
155.6489796;76;1.91837;21.7456;64.4
157.5673469;77;1.86939;31.2766;70.8
159.4367347;78;1.80408;32.0961;72.2
161.2408163;79;1.72245;33.2579;68.3
162.9632653;80;1.83673;34.8341;78.3
164.8;81;1.83735;32.6667;79.8
166.6373469;82;1.8263;32.6558;75.2
168.4636508;83;1.78941;32.8532;73.7
170.2530612;84;1.79592;33.5306;80.3
172.0489796;85;1.73878;33.4091;77.6
173.7877551;86;1.7551;34.507;76.5
175.5428571;87;1.71878;34.186;78.3
177.2616327;88;1.70163;34.9086;79.6
178.9632653;89;1.71501;35.2603;79.1
180.6782766;90;1.73943;34.9852;77.2
182.4177098;91;1.77821;34.494;83.2
184.1959184;92;1.69796;33.7418;79.9
185.8938776;93;1.70612;35.3365;76.4
187.6;94;1.77143;35.1675;78.5
189.3714286;95;2.12245;33.871;79.8
191.4938776;96;1.96735;28.2692;70.4
193.4612245;97;2.00816;30.4979;72.2
195.4693878;98;1.87243;29.878;77.2
197.3418141;99;1.84186;32.044;85.6
199.1836735;100;1.83673;32.5758;73.4
201.0204082;101;1.99184;32.6667;83.8
203.0122449;102;1.89388;30.123;83.3
204.9061224;103;1.93469;31.681;81.8
206.8408163;104;1.93469;31.0127;81.9
208.7755102;105;2.20408;31.0127;79.3
210.9795918;106;2.00816;27.2222;66.9
212.9877551;107;2.09796;29.878;72.7
215.0857143;108;2.00816;28.5992;70.3
217.0938776;109;1.99184;29.878;74.2
219.0857143;110;1.94286;30.123;75.7
221.0285714;111;1.94286;30.8824;77.9
222.9714286;112;1.96735;30.8824;77.6
224.9387755;113;1.92653;30.4979;76.9
226.8653061;114;2.03265;31.1441;81.7
228.8979592;115;2.02449;29.5181;83.8
230.922449;116;1.91837;29.6371;79.8
