Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.754648526;1;5.82531;0;66.5
6.579954648;2;5.42476;10.2999;72.9
12.00471655;3;5.24771;11.0604;61.6
17.2524263;4;5.5844;11.4336;73
22.8368254;5;4.94585;10.7442;64.6
27.78267574;6;5.32345;12.1314;67.1
33.10612245;7;5.11392;11.2709;63
38.22004535;8;5.17179;11.7327;67.3
43.39183673;9;5.43102;11.6014;65.1
48.82285714;10;4.84136;11.0476;61.7
53.66421769;11;5.76444;12.3932;62
59.42866213;12;5.15063;10.4086;60.3
64.57929705;13;5.0022;11.649;61.7
69.5814966;14;4.80283;11.9947;64
74.38433107;15;5.0163;12.4926;63.9
79.40063492;16;5.18966;11.961;62.7
84.59029478;17;5.02712;11.5615;65.1
89.61741497;18;4.73687;11.9353;61.8
94.35428571;19;4.98068;12.6666;63.7
99.33496599;20;5.16644;12.0465;55.6
104.5014059;21;4.67057;11.6134;58.6
109.1719728;22;5.13986;12.8464;64.9
114.3118367;23;4.93424;11.6735;64.9
119.2460771;24;5.37542;12.1599;66.7
124.6214966;25;4.44662;11.1619;72.2
129.0681179;26;4.43501;13.4934;75.6
133.5031293;27;4.56014;13.5287;69.8
138.0632653;28;4.6698;13.1575;82.8
142.7330612;29;4.93086;12.8485;75.1
147.6639229;30;4.74424;12.1683;75.6
152.4081633;31;4.67483;12.6469;68.2
157.0829932;32;5.07356;12.8347;67.8
162.1565533;33;4.94585;11.826;64.4
167.1024036;34;4.86458;12.1314;64.5
171.9669841;35;4.59755;12.3341;62.2
176.5645351;36;4.78331;13.0504;60.5
181.3478458;37;4.84798;12.5436;56.7
186.1958277;38;4.18054;12.3763;63.6
190.3763719;39;4.38971;14.3522;69.7
194.7660771;40;4.22603;13.6683;83.4
198.9921088;41;4.39361;14.1977;78.8
203.3857143;42;4.7102;13.6562;78
208.0959184;43;5.94562;12.7383;65.4
214.041542;44;5.57279;10.0915;62.9
219.6143311;45;5.41016;10.7666;76.2
225.0244898;46;5.18975;11.0902;62.5
230.2142404;47;5.46535;11.5612;73
235.6795918;48;4.90236;10.9783;61.2
240.5819501;49;4.74268;12.239;65.4
245.3246259;50;4.54531;12.6511;64.6
249.869932;51;4.69043;13.2004;69.6
254.5603628;52;5.10258;12.792;67.5
259.6629478;53;5.11419;11.7587;66.3
264.7771429;54;5.01488;11.7321;72.9
269.7920181;55;5.53859;11.9644;62
275.3306122;56;5.43927;10.8331;54.6
280.7698866;57;5.38703;11.0309;68.3
286.1569161;58;5.22449;11.1379;63.8
291.3814059;59;5.68308;11.4844;69
297.0644898;60;4.94585;10.5576;63.4
302.0103401;61;5.06619;12.1314;68
307.0765306;62;6.71794;11.8432;69.2
313.7944671;63;5.13161;8.93131;63.5
318.9260771;64;4.69043;11.6922;77.8
323.6165079;65;4.96717;12.792;77.2
328.5836735;66;5.5827;12.0793;70.1
334.1663719;67;5.18465;10.7475;65
339.3510204;68;5.53497;11.5726;59.4
344.8859864;69;6.76299;10.8402;61.4
351.6489796;70;7.34313;8.87181;59.1
358.9921088;71;0;8.1709;57.5
