Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.187755102;1;2.70739;0;54.8
3.895147392;2;2.2117;22.1615;63.4
6.106848072;3;2.32401;27.1284;66.8
8.430861678;4;2.36061;25.8174;64.8
10.79147392;5;2.42649;25.4171;71
13.21795918;6;2.35102;24.7271;72.4
15.56897959;7;2.94313;25.5208;66.2
18.51210884;8;2.60063;20.3865;61.3
21.11274376;9;2.40327;23.0713;57.6
23.51600907;10;2.26975;24.966;68.1
25.78575964;11;2.25814;26.4346;61
28.04390023;12;2.322;26.5705;68.1
30.36589569;13;2.14204;25.8398;65.5
32.50793651;14;2.10141;28.0107;70.7
34.6093424;15;2.17687;28.5523;68.7
36.78621315;16;2.38005;27.5625;73.8
39.1662585;17;2.38585;25.2096;69.9
41.55210884;18;2.10721;25.1483;62.4
43.65931973;19;2.06077;28.4737;66.8
45.7200907;20;2.22331;29.1153;59.5
47.94340136;21;2.31039;26.9868;63.4
50.25378685;22;2.22912;25.9697;69.8
52.48290249;23;2.20009;26.9165;72.8
54.6829932;24;2.08399;27.2716;75.2
56.76698413;25;1.95048;28.7909;70.7
58.71746032;26;2.00272;30.7617;80.8
60.72018141;27;1.88082;29.9592;79.8
62.60099773;28;2.0898;31.901;83.1
64.69079365;29;1.99111;28.7109;76.2
66.68190476;30;2.15365;30.1339;75.9
68.83555556;31;2.08399;27.8597;73.7
70.91954649;32;1.9795;28.7909;74.3
72.89904762;33;2.46132;30.3107;70.9
75.36036281;34;2.07819;24.3772;64.4
77.43854875;35;2.06658;28.8713;74
79.50512472;36;1.99111;29.0335;74.5
81.49623583;37;2.23184;30.1339;73.8
83.72807256;38;2;26.8837;67.2
85.72807256;39;2.00272;30;68.6
87.73079365;40;2.07819;29.9592;67.6
89.80897959;41;2.18848;28.8713;77.5
91.99746032;42;1.91565;27.4163;66.6
93.91310658;43;2.00853;31.321;72.2
95.92163265;44;1.89243;29.8727;73.5
97.81405896;45;2.0898;31.7053;79.5
99.90385488;46;1.88662;28.7109;70.7
101.7904762;47;1.93887;31.8029;74.6
103.7293424;48;1.84907;30.9459;74.7
105.5784127;49;1.90676;32.4487;74.5
107.4851701;50;1.75984;31.467;80.2
109.2450113;51;1.84506;34.094;80.4
111.090068;52;1.75825;32.5193;82.7
112.848322;53;1.87567;34.1248;81.9
114.7239909;54;1.82857;31.9886;80.6
116.5525624;55;1.86921;32.8125;81.2
118.4217687;56;1.82857;32.0992;79.2
120.2503401;57;2.28136;32.8125;81.4
122.5317007;58;2.23567;26.3001;69.4
124.7673696;59;1.90909;26.8376;79.2
126.6764626;60;2.06803;31.4285;81.7
128.7444898;61;2.40181;29.0132;74.4
131.1463039;62;2.14204;24.9811;75.4
133.2883447;63;2.06658;28.0107;77.2
135.3549206;64;1.99111;29.0335;77.5
137.3460317;65;2.20503;30.1339;79.4
139.5510658;66;2.35769;27.2105;80.2
141.9087528;67;2.07238;25.4487;71
143.9811338;68;1.9795;28.9522;70.1
145.9606349;69;1.99111;30.3107;73.5
147.951746;70;2.16526;30.1339;78.1
150.1170068;71;2.41488;27.7103;79.7
152.5318821;72;2.22912;24.846;70.7
154.7609977;73;2.38585;26.9165;70.6
157.1468481;74;2.35683;25.1483;67.2
159.5036735;75;2.64127;25.458;72.8
162.1449433;76;2.63546;22.7163;63.1
164.7804082;77;2.99537;22.7664;62.2
167.7757823;78;2.74576;20.0309;63.4
170.521542;79;2.75737;21.8519;66
173.2789116;80;2.83283;21.7599;61.9
176.111746;81;2.82122;21.1802;68.3
178.9329705;82;2.96635;21.2674;67.3
181.8993197;83;2.73995;20.2269;65.4
184.6392744;84;2.95474;21.8982;63.6
187.5940136;85;2.82122;20.3064;72.3
190.4152381;86;2.7922;21.2674;61.2
193.2074376;87;2.77043;21.4884;66.4
195.9778685;88;2.70916;21.6573;67.2
198.6870295;89;2.68937;22.1471;67.9
201.3763946;90;3.11594;22.3101;62.3
204.4923356;91;2.39166;19.2558;66.6
206.8839909;92;2.27556;25.0872;70.6
209.1595465;93;2.31619;26.3672;68.6
211.475737;94;2.19429;25.9046;73.6
213.6700227;95;2.17687;27.3438;77
215.8468934;96;2.31619;27.5625;68.8
218.1630839;97;2.2059;25.9046;70.5
220.3689796;98;2.28136;27.1998;75.4
222.6503401;99;2.13043;26.3001;69.4
224.780771;100;2.25814;28.1633;71.3
227.0389116;101;2.28717;26.5705;70.3
229.3260771;102;2.29297;26.2333;72.4
231.6190476;103;2.22912;26.1669;68.9
233.8481633;104;2.3278;26.9165;69.7
236.1759637;105;2.26975;25.7754;73.6
238.4457143;106;2.50195;26.4346;67.1
240.9476644;107;2.14204;23.9813;70
243.0897052;108;2.10141;28.0107;75.5
245.1911111;109;2.18773;28.5523;76
247.3788435;110;2.06732;27.4257;75.5
249.4461678;111;2.07238;29.023;77.5
251.5185488;112;2.08399;28.9522;80.3
253.6025397;113;2.12463;28.7909;80.8
255.7271655;114;2.0229;28.2403;81.3
257.750068;115;2.02127;29.6604;81.4
259.7713379;116;1.99302;29.6843;82.5
261.7643537;117;2.0898;30.1051;80.9
263.8541497;118;1.98782;28.7109;84.9
265.8419728;119;1.97458;30.1838;86
267.8165533;120;1.91224;30.3862;83.9
269.7287982;121;1.94467;31.3767;83.9
271.6734694;122;1.95628;30.8535;86.2
273.6297506;123;1.95628;30.6704;84.6
275.5860317;124;1.92846;30.6704;84.3
277.5144898;125;2.13383;31.1129;82.5
279.648322;126;2.03295;28.1184;83.3
281.6812698;127;1.82857;29.5138;78.6
283.5098413;128;2.03755;32.8125;80.5
285.5473923;129;2.12463;29.4471;81
287.6720181;130;2.05497;28.2403;78
289.7269841;131;1.99535;29.1976;80.4
291.7223356;132;2.10297;30.0699;79.6
293.8253061;133;2.23492;28.5311;82.3
296.0602268;134;2.12463;26.8466;68.5
298.1848526;135;1.86921;28.2403;65.2
300.054059;136;2.04916;32.0992;76.3
302.10322;137;2.0956;29.2803;77.5
304.1988209;138;2.13043;28.6314;71.3
306.3292517;139;1.91565;28.1633;70.1
308.244898;140;2.2117;31.321;75.2
310.4565986;141;2.11882;27.1284;80.6
312.5754195;142;2.0898;28.3176;72.1
314.6652154;143;2.18009;28.7109;74.6
316.8453061;144;2.1098;27.5218;68.6
318.955102;145;1.96209;28.4388;73.2
320.9171882;146;1.89823;30.5797;73.1
322.8154195;147;1.79374;31.6084;74.7
324.609161;148;1.89243;33.4496;76.3
326.5015873;149;2.02594;31.7053;69.9
328.5275283;150;2.00853;29.6159;72.9
330.5360544;151;2.00272;29.8727;71.8
332.5387755;152;2.07238;29.9592;72.1
334.6111565;153;2.07238;28.9522;71.2
336.6835374;154;2.26975;28.9522;69.8
338.953288;155;2.31039;26.4346;74.2
341.2636735;156;2.14204;25.9697;71.4
343.4057143;157;2.25685;28.0107;73.8
345.6625624;158;2.08528;26.5858;72.4
347.7478458;159;2.15109;28.7731;67.3
349.8989342;160;2.13299;27.8929;70.7
