Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
4.236734693;1.1;1.18367;0;49.8
5.420408163;1.2;1.11834;50.6897;63.6
6.538752834;2.1;1.10206;53.6507;62.4
7.640816326;2.2;1.17551;54.4433;57.7
8.81632653;3.1;1.09388;51.0417;62.9
9.910204081;3.2;1.2;54.8507;62.9
11.11020408;4.1;1.11837;50;61.3
12.22857143;4.2;1.31429;53.6496;65.9
13.54285714;5.1;1.12653;45.6522;65.4
14.66938776;5.2;1.1102;53.2609;57.9
15.77959184;6.1;1.09388;54.0441;69.4
16.87346939;6.2;1.11043;54.8507;68.4
17.98390023;7.1;1.23705;54.0331;62.5
19.22095238;7.2;1.38043;48.5024;60.4
20.60138322;8.1;1.08041;43.4647;54.9
21.68179138;8.2;1.37635;55.5346;47.6
23.05814059;9.1;1.2439;43.5936;50.8
24.30204082;9.2;1.16045;48.2354;51.8
25.46249433;10.1;1.13683;51.7039;49.7
26.59931973;10.2;1.14762;52.7786;54.3
27.74693878;11.1;1.15918;52.2822;57.1
28.90612245;11.2;1.12653;51.7606;55.6
30.03265306;12.1;1.31429;53.2609;60.5
31.34693878;12.2;1.13875;45.6522;57.4
32.48569161;13.1;1.03268;52.6892;53.7
33.51836735;13.2;1.15918;58.1015;62.6
34.67755102;14.1;1.03673;51.7606;59.9
35.71428571;14.2;1.13469;57.874;62.7
36.84897959;15.1;1.06122;52.8777;63
37.91020408;15.2;1.08662;56.5385;65.6
38.9968254;16.1;1.11351;55.217;67.4
40.11034014;16.2;1.26925;53.8834;64.9
41.37959184;17.1;1.37959;47.2719;66.7
42.75918367;17.2;1.02041;43.4911;61.4
43.77959184;18.1;1.0449;58.8;64.3
44.8244898;18.2;1.14286;57.4219;60.8
45.96734694;19.1;0.979592;52.5;50.4
46.94693878;19.2;1.10204;61.25;58.7
48.04897959;20.1;1.06122;54.4444;52.3
49.11020408;20.2;1.07755;56.5385;55.7
50.1877551;21.1;0.987755;55.6818;64.6
51.1755102;21.2;1.08571;60.7438;65.8
52.26122449;22.1;1.02041;55.2632;69.5
53.28163265;22.2;1.1102;58.8;67.5
54.39183673;23.1;0.987755;54.0441;65.4
55.37959184;23.2;0.963832;60.7438;74
56.34342404;24.1;0.979025;62.2515;69.6
57.32244898;24.2;0.906122;61.2855;76.9
58.22857143;25.1;0.946939;66.2162;72.7
59.1755102;25.2;0.914286;63.3621;75
60.08979592;26.1;0.971429;65.625;78
61.06122449;26.2;1.02041;61.7647;74.7
62.08163265;27.1;0.914286;58.8;71.2
62.99591837;27.2;0.955102;65.625;73.3
63.95102041;28.1;0.884898;62.8205;79.9
64.83591837;28.2;0.98449;67.8044;75.4
65.82040816;29.1;0.906122;60.9453;69.8
66.72653061;29.2;1.00408;66.2162;73.7
67.73061224;30.1;0.963265;59.7561;73
68.69387755;30.2;0.930612;62.2881;75
69.6244898;31.1;0.922449;64.4737;77.2
70.54693878;31.2;0.897959;65.0443;75.7
71.44489796;32.1;1.15102;66.8182;74.4
72.59591837;32.2;1.0359;52.1277;76.1
73.63181406;33.1;1.16819;57.9209;66
74.8;33.2;1.47755;51.3617;70.9
76.27755102;34.1;1.21633;40.6077;64.1
77.49387755;34.2;1.07755;49.3289;74.1
78.57142857;35.1;0.995918;55.6818;68.5
79.56734694;35.2;0.971429;60.2459;66.9
80.53877551;36.1;1.03673;61.7647;75.7
81.5755102;36.2;1.09388;57.874;71.6
82.66938776;37.1;1.06122;54.8507;69.9
83.73061224;37.2;1.09388;56.5385;67.2
84.8244898;38.1;1.10204;54.8507;68
85.92653061;38.2;0.963265;54.4444;69.7
86.88979592;39.1;0.938776;62.2881;74.1
87.82857143;39.2;0.998027;63.913;72.6
88.82659864;40.1;1.00197;60.1186;70.5
89.82857143;40.2;1.15918;59.8819;70.3
90.9877551;41.1;1.2898;51.7606;67.6
92.27755102;41.2;1.26531;46.519;69.6
93.54285714;42.1;1.10204;47.4194;63.9
94.64489796;42.2;0.906122;54.4444;69.3
