Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.522448979;1.1;2.69351;0;68.9
3.215963718;1.2;2.63546;22.2757;70.7
5.851428571;2.1;2.57741;22.7664;76.4
8.428843537;2.2;2.798;23.2791;59.2
11.22684807;3.1;2.80961;21.4439;58.8
14.03646259;3.2;2.78639;21.3552;66.9
16.82285714;4.1;2.93732;21.5332;69.9
19.76018141;4.2;3.11147;20.4268;54.2
22.87165533;5.1;2.64707;19.2835;65.3
25.51873016;5.2;2.71673;22.6665;67.2
28.23546485;6.1;2.50776;22.0853;69.9
30.74321995;6.2;2.82122;23.9258;69.5
33.56444444;7.1;2.65773;21.2674;63.1
36.22217687;7.2;2.53193;22.5756;70.6
38.75410431;8.1;2.73995;23.6974;74
41.49405896;8.2;2.798;21.8982;74.7
44.29206349;9.1;3.19274;21.4439;69.9
47.48480726;9.2;2.72599;18.7926;60.9
50.21079365;10.1;2.89324;22.0104;71
53.10403628;10.2;3.06669;20.738;72.4
56.17072562;11.1;2.88234;19.5651;66
59.05306122;11.2;3.94268;20.8165;64.9
62.99573696;12.1;2.87036;15.2181;59.9
65.86609977;12.2;2.71279;20.9033;64.1
68.57888889;13.1;2.59027;22.1175;64.1
71.169161;13.2;2.70512;23.1636;66.9
73.87428571;14.1;2.57741;22.1801;68.1
76.45170068;14.2;2.52569;23.2791;67.5
78.97739229;15.1;2.73918;23.7559;68.6
81.71657596;15.2;2.80406;21.9043;62.3
84.52063492;16.1;2.80961;21.3976;55.2
87.33024943;16.2;2.61224;21.3552;59
89.94249433;17.1;2.60063;22.9688;64.2
92.54312925;17.2;2.61238;23.0713;58.1
95.1555102;18.1;2.58889;22.9676;61.1
97.74439909;18.2;2.73995;23.176;56.2
100.4843537;19.1;3.01376;21.8982;58.5
103.4981179;19.2;2.90732;19.9087;37.9
106.4054422;20.1;2.74431;20.6375;56.8
109.1497506;20.2;3.04907;21.8634;64.5
112.1988209;21.1;2.54259;19.6781;62.9
114.7414059;21.2;2.51937;23.598;76.5
117.260771;22.1;2.67029;23.8155;67.7
119.9310658;22.2;2.90249;22.4694;66.1
122.8335601;23.1;2.57741;20.6719;59.8
125.4109751;23.2;2.38109;23.2791;72.5
127.7920635;24.1;2.46946;25.1986;69
130.2615193;24.2;2.9978;24.2969;76.3
133.2593197;25.1;2.12463;20.0147;74
135.3839456;25.2;2.17107;28.2403;77.5
137.5550113;26.1;2.31039;27.6362;81.4
139.8653968;26.2;2.5658;25.9697;79.6
142.4312018;27.1;2.10007;23.3845;73.1
144.5312698;27.2;2.23045;28.5705;81.3
146.7617234;28.1;2.34522;26.9004;85
149.1069388;28.2;2.33361;25.584;81.6
151.4405442;29.1;2.28717;25.7113;78.8
153.7277098;29.2;2.50776;26.2333;76.5
156.2354649;30.1;2.76317;23.9258;78.6
158.9986395;30.2;2.6819;21.7142;72.3
161.6805442;31.1;2.50776;22.3722;52.8
164.1882993;31.2;2.4381;23.9258;68.1
166.6263946;32.1;2.61224;24.6094;64.9
169.2386395;32.2;2.70512;22.9688;58.5
171.9437642;33.1;2.50776;22.1801;62.4
174.4515193;33.2;2.58903;23.9258;60.8
177.0405442;34.1;2.64707;23.1747;55.9
179.687619;34.2;2.65868;22.6665;62
182.3463039;35.1;2.63546;22.5675;56.4
184.9817687;35.2;2.65868;22.7664;59.5
187.6404535;36.1;2.64707;22.5675;60.6
190.2875283;36.2;2.84444;22.6665;59.6
193.1319728;37.1;2.41488;21.0938;59.4
195.5468481;37.2;2.19429;24.846;65.7
197.7411338;38.1;1.90404;27.3438;69.7
199.6451701;38.2;1.8337;31.512;70.2
201.4788662;39.1;1.66091;32.7208;75.2
203.1397732;39.2;2.04336;36.1248;85
205.1831293;40.1;2.34522;29.3635;83.6
207.5283447;40.2;2.26395;25.584;83.2
209.7922902;41.1;2.26395;26.5024;83.8
212.0562358;41.2;2.27556;26.5024;80.5
214.3317914;42.1;2.42649;26.3672;84
216.7582766;42.2;2.44971;24.7271;78.1
219.2079819;43.1;2.57741;24.4927;70.5
221.7853968;43.2;3.04181;23.2791;66.9
224.8272109;44.1;2.86766;19.7251;63.6
227.6948753;44.2;2.6819;20.923;74.5
