Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.395918367;1.1;0.579592;0;78
1.975510204;1.2;0.612245;103.521;67.8
2.587755102;1.3;0.644898;98;77.8
3.232653061;2.1;0.530612;93.038;75.8
3.763265306;2.2;0.465306;113.077;70.7
4.228571428;2.3;0.563265;128.947;72.7
4.791836734;3.1;0.546939;106.522;75.9
5.33877551;3.2;0.489796;109.701;72.6
5.828571428;3.3;0.535193;122.5;72.7
6.363764172;4.1;0.623991;112.109;75.1
6.987755102;4.2;0.612245;96.1552;73.3
7.6;4.3;0.661224;98;69.2
8.261224489;5.1;0.538776;90.7407;65.7
8.8;5.2;0.590227;111.364;69.4
9.390226757;5.3;0.634263;101.656;72.2
10.0244898;6.1;0.587755;94.598;68.1
10.6122449;6.2;0.522449;102.083;71.3
11.13469388;6.3;0.530612;114.844;73.4
11.66530612;7.1;0.546939;113.077;72.6
12.2122449;7.2;0.571429;109.701;78.4
12.78367347;7.3;0.44898;105;79.5
13.23265306;8.1;0.604082;133.636;76.6
13.83673469;8.2;0.571429;99.3243;77.3
14.40816327;8.3;0.759184;105;76.8
15.16734694;9.1;0.612245;79.0323;80.7
15.77959184;9.2;0.579592;98;79
16.35918367;9.3;0.595918;103.521;78.6
16.95510204;10.1;0.546939;100.685;75.8
17.50204082;10.2;0.595918;109.701;74.9
18.09795918;10.3;0.546939;100.685;75.1
18.64489796;11.1;0.604082;109.701;79.1
19.24897959;11.2;0.604082;99.3243;75.8
19.85306122;11.3;0.514286;99.3243;77.7
20.36734694;12.1;0.550385;116.667;78.9
20.91773243;12.2;0.608798;109.015;73.3
21.52653061;12.3;0.628571;98.5548;72.7
22.15510204;13.1;0.555102;95.4545;73.3
22.71020408;13.2;0.538776;108.088;66.4
23.24897959;13.3;0.506122;111.364;67.8
23.75510204;14.1;0.546939;118.548;72.3
24.30204082;14.2;0.579592;109.701;69.4
24.88163265;14.3;0.644898;103.521;69.7
25.52653061;15.1;0.555102;93.038;65.6
26.08163265;15.2;0.604082;108.088;68.5
26.68571429;15.3;0.604082;99.3243;66.9
27.28979592;16.1;0.669388;99.3243;73.8
27.95918367;16.2;0.612245;89.6341;67.4
28.57142857;16.3;0.971429;98;66.1
29.54285714;17.1;0.628571;61.7647;61.5
30.17142857;17.2;0.587755;95.4545;70.5
30.75918367;17.3;0.644898;102.083;71.2
31.40408163;18.1;0.612245;93.038;67.2
32.01632653;18.2;0.522449;98;74.8
32.53877551;18.3;0.636735;114.844;71.1
33.1755102;19.1;0.555102;94.2308;67.4
33.73061224;19.2;0.563265;108.088;74.3
34.29387755;19.3;0.587755;106.522;71.8
34.88163265;20.1;0.605465;102.083;65.5
35.48709751;20.2;0.659841;99.0974;68
36.14693878;20.3;0.628571;90.931;68.5
36.7755102;21.1;0.506122;95.4545;63.7
37.28163265;21.2;0.595918;118.548;57.8
37.87755102;21.3;0.710204;100.685;65.4
38.5877551;22.1;0.677551;84.4828;58.8
39.26530612;22.2;0.636735;88.5542;70.4
39.90204082;22.3;0.685714;94.2308;63.7
40.5877551;23.1;0.620408;87.5;64.8
41.20816327;23.2;0.669388;96.7105;70
41.87755102;23.3;0.77551;89.6341;62.6
42.65306122;24.1;0.791837;77.3684;67.3
43.44489796;24.2;0.661224;75.7732;60.1
44.10612245;24.3;0.636735;90.7407;68.6
44.74285714;25.1;0.620408;94.2308;70.1
45.36326531;25.2;0.75102;96.7105;66
46.11428571;25.3;0.661224;79.8913;72.3
46.7755102;26.1;0.791837;90.7407;64.7
47.56734694;26.2;0.759184;75.7732;71.1
48.32653061;26.3;0.669388;79.0323;64.5
48.99591837;27.1;0.653061;89.6341;63
49.64897959;27.2;0.636735;91.875;66
50.28571429;27.3;0.612245;94.2308;70.2
50.89795918;28.1;0.8;98;66.9
51.69795918;28.2;0.710204;75;73.1
52.40816327;28.3;0.783673;84.4828;63.4
53.19183673;29.1;0.628571;76.5625;62
53.82040816;29.2;0.710204;95.4545;70.3
54.53061224;29.3;0.604082;84.4828;72.2
55.13469388;30.1;0.783673;99.3243;67.2
55.91836735;30.2;0.685714;76.5625;69.7
56.60408163;30.3;0.693878;87.5;69.8
57.29795918;31.1;0.644898;86.4706;69.4
57.94285714;31.2;0.571429;93.038;73.7
58.51428571;31.3;0.718367;105;75.8
59.23265306;32.1;0.783673;83.5227;76.4
60.01632653;32.2;0.643968;76.5625;77.9
60.66029478;32.3;0.670317;93.1723;76
61.33061224;33.1;0.685714;89.5098;77.3
62.01632653;33.2;0.554354;87.5;77
62.57068027;33.3;0.768095;108.234;77.1
63.33877551;34.1;0.661224;78.1153;76.7
64;34.2;0.783673;90.7407;75.8
64.78367347;34.3;0.595918;76.5625;70
65.37959184;35.1;0.685714;100.685;75.1
66.06530612;35.2;0.82449;87.5;71.7
66.88979592;35.3;1.04678;72.7723;65.9
67.93657596;36.1;0.806281;57.3186;67.8
68.74285714;36.2;0.571429;74.4157;71.2
69.31428571;36.3;0.636735;105;72.3
69.95102041;37.1;0.653061;94.2308;74.8
70.60408163;37.2;0.514762;91.875;76.8
71.11884354;37.3;0.660748;116.559;78.3
71.77959184;38.1;0.611678;90.8061;77.8
