Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.163265306;1.1;3.7493;0;72.1
3.912562358;1.2;3.6219;16.003;75.9
7.53446712;2.1;3.38;16.5659;79.9
10.91446712;2.2;3.47;17.7515;66.6
14.38446712;3.1;3.56;17.2911;68.3
17.94446712;3.2;3.73717;16.8539;74.4
21.68163265;4.1;3.61878;16.0549;72.7
25.30040816;4.2;4.33986;16.5802;60.1
29.64027211;5.1;3.55846;13.8253;63.1
33.19873016;5.2;3.56862;16.8612;65.9
36.76734694;6.1;3.12664;16.8132;68.3
39.89399093;6.2;3.4856;19.1899;74.6
43.37959184;7.1;3.22866;17.2137;67.6
46.60825397;7.2;3.41011;18.5835;76.3
50.01836735;8.1;3.11032;17.5947;76.8
53.12868481;8.2;3.35385;19.2906;72.3
56.48253968;9.1;3.64644;17.8899;69.4
60.12897959;9.2;3.3776;16.4544;56.5
63.50657596;10.1;3.36689;17.7641;69.4
66.87346939;10.2;2.98957;17.8206;64.9
69.86303855;11.1;2.99537;20.0698;66.6
72.8584127;11.2;4.48145;20.0309;62.6
77.33986395;12.1;4.34794;13.3885;61.4
81.68780045;12.2;3.92717;13.7996;61.9
85.61496599;13.1;3.95581;15.2782;62.6
89.57077098;13.2;3.98431;15.1676;65.8
93.55507937;14.1;3.58508;15.0591;66
97.14015873;14.2;3.39088;16.736;64.7
100.5310431;15.1;3.37503;17.6945;64.1
103.9060771;15.2;3.62553;17.7776;65.4
107.53161;16.1;3.32553;16.5493;60.2
110.8571429;16.2;3.74286;18.0422;67.1
114.6;17.1;3.22449;16.0305;61.7
117.8244898;17.2;3.40816;18.6076;67
121.2326531;18.1;3.51837;17.6048;68.7
124.7510204;18.2;3.38776;17.0534;61.9
128.1387755;19.1;3.48395;17.7108;63.4
131.6227211;19.2;3.46102;17.2219;41.2
135.0837415;20.1;3.52442;17.3359;55.9
138.6081633;20.2;3.15918;17.0241;64.5
141.7673469;21.1;2.81633;18.9922;66.7
144.5836735;21.2;2.86939;21.3043;73.4
147.4530612;22.1;3.32245;20.9104;70.7
150.7755102;22.2;3.19592;18.059;69.5
153.9714286;23.1;2.56327;18.7739;69.1
156.5346939;23.2;2.64898;23.4076;67.5
159.1836735;24.1;2.91429;22.6502;72.6
162.0979592;24.2;3.51472;20.5882;77.5
165.6126757;25.1;2.88937;17.0711;73.2
168.5020408;25.2;2.91837;20.7658;78.7
171.4204082;26.1;3.16735;20.5594;81.1
174.5877551;26.2;3.4449;18.9433;75.9
178.0326531;27.1;2.93878;17.4171;74.5
180.9714286;27.2;3.08571;20.4167;78.3
184.0571429;28.1;2.70204;19.4444;82.7
186.7591837;28.2;2.97143;22.2054;80.7
189.7306122;29.1;2.87755;20.1923;85
192.6081633;29.2;3.15102;20.8511;82.9
195.7591837;30.1;3.26122;19.0415;77.6
199.0204082;30.2;3.4363;18.398;76.2
202.456712;31.1;3.7841;17.4606;61
206.2408163;31.2;3.38776;15.8558;64.3
209.6285714;32.1;3.5102;17.7108;66.9
213.1387755;32.2;3.8898;17.093;65
217.0285714;33.1;3.39184;15.425;61.9
220.4204082;33.2;3.76327;17.6895;63
224.1836735;34.1;3.16735;15.9436;59.7
227.3510204;34.2;3.62449;18.9433;64.5
230.9755102;35.1;3.28163;16.5541;56
234.2571429;35.2;3.41633;18.2836;66.4
237.6734694;36.1;3.08571;17.5627;66
240.7591837;36.2;3.13061;19.4444;64.9
243.8897959;37.1;3.18367;19.1656;63.5
247.0734694;37.2;2.7181;18.8462;58
249.7915646;38.1;2.69642;22.0743;65
252.4879819;38.2;2.4468;22.2517;66.3
254.9347846;39.1;2.6693;24.5218;68
257.6040816;39.2;2.85714;22.4778;74.1
260.4612245;40.1;3.02041;21;84.9
263.4816327;40.2;3.09388;19.8649;84.2
266.5755102;41.1;3.22449;19.3931;83.3
269.8;41.2;3.27755;18.6076;82.1
273.077551;42.1;3.50075;18.3064;84
276.5782993;42.2;3.66048;17.1392;79.9
280.2387755;43.1;3.73265;16.3913;77.7
283.9714286;43.2;4.8898;16.0744;76.1
288.8612245;44.1;4.08753;12.2705;65.8
292.9487528;44.2;3.8429;14.6788;75.1
296.7916553;45.1;3.52943;15.6132;78.9
300.3210884;45.2;3.46558;16.9999;66.3
303.7866667;46.1;3.58168;17.3131;66.6
307.3683447;46.2;3.57007;16.7519;70.1
310.9384127;47.1;3.87791;16.8064;73.7
314.8163265;47.2;4.56834;15.4722;63
319.3846712;48.1;3.27982;13.1339;65
322.6644898;48.2;3.15791;18.2937;67.7
325.8224036;49.1;2.94893;18.9999;66.9
328.7713379;49.2;3.26821;20.3463;73.5
332.0395465;50.1;2.91991;18.3587;71.9
334.9594558;50.2;2.99828;20.5486;73.8
337.9577324;51.1;2.91574;20.0115;74
340.8734694;51.2;3.21875;20.578;73.6
344.0922222;52.1;3.77218;18.6408;71.5
347.8643991;52.2;3.03186;15.9059;69.6
350.8962585;53.1;2.98746;19.7898;71.7
353.8837188;53.2;3.20728;20.0839;68.2
357.0909977;54.1;3.6437;18.7074;68.7
360.7346939;54.2;3.25714;16.4668;67.2
363.9918367;55.1;3.26367;18.4211;67.9
367.2555102;55.2;4.09959;18.3842;67.4
371.355102;56.1;4.35918;14.6356;63.2
375.7142857;56.2;3.8478;13.764;63.6
379.5620862;57.1;3.77669;15.5933;66.5
383.3387755;57.2;3.84898;15.8869;63.8
387.1877551;58.1;3.88163;15.5885;69.9
391.0693878;58.2;3.61224;15.4574;66.8
394.6816327;59.1;3.42449;16.6102;71.1
398.1061224;59.2;3.80816;17.5209;67.7
401.9142857;60.1;3.71837;15.7556;65.5
405.6326531;60.2;4.09388;16.1361;69.4
409.7265306;61.1;3.91837;14.656;75.2
413.644898;61.2;4.91429;15.3125;65.6
418.5591837;62.1;4.76642;12.2093;63.7
423.3256009;62.2;5.63041;12.5881;64.2
428.9560091;63.1;3.73324;10.6564;69.6
432.6892517;63.2;3.42794;16.0718;77.2
436.1171882;64.1;3.21342;17.5032;84.8
439.3306122;64.2;3.23673;18.6717;72.1
442.5673469;65.1;3.11066;18.5372;84.6
445.6780045;65.2;3.63392;19.2885;83.2
449.3119274;66.1;3.80272;16.5111;75.5
453.1146485;66.2;3.69732;15.7782;77.1
456.8119728;67.1;3.75583;16.228;67.6
460.5678005;67.2;3.73261;15.9752;71.5
464.3004082;68.1;3.45977;16.0746;64.4
467.7601814;68.2;3.81388;17.3422;67.7
471.574059;69.1;4.11574;15.732;61.7
475.6897959;69.2;4.96327;14.5782;69.1
480.6530612;70.1;4.10905;12.0888;60.3
484.7621088;70.2;5.24605;14.6019;63
490.0081633;71.1;0;11.4372;61.7
